index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
56,192.89,161.60,-0.43,-0.29,-0.13,-0.58,-0.44,0.49,978.63
57,88.21,76.69,0.06,0.01,-0.36,-0.74,-0.01,-0.09,779.02
58,146.89,6.12,0.24,-0.07,-0.07,-0.71,-0.73,0.27,494.54
59,134.16,52.83,0.83,0.06,-0.76,0.32,0.87,-0.95,914.44
60,138.68,105.28,-0.47,-0.56,-0.23,0.16,0.06,-0.06,274.13
61,162.45,15.92,-0.90,-0.13,-0.30,0.89,0.73,0.15,949.62
62,122.11,88.93,-0.21,-0.04,0.51,-0.11,0.56,0.86,629.45
63,176.29,64.41,-0.41,0.67,-0.35,-0.77,-0.38,0.31,880.87
64,71.87,12.14,-0.87,-0.94,0.32,0.83,0.94,-0.10,296.66
65,141.70,117.51,0.48,0.60,-0.10,0.96,0.32,0.95,896.71
66,77.56,28.90,-0.53,0.45,-0.73,-0.71,-0.92,0.78,958.06
67,164.79,89.24,0.87,-0.52,-0.03,-0.56,0.91,0.18,828.77
68,68.75,15.90,0.16,-0.00,-0.57,0.68,-0.04,0.04,639.36
69,192.42,190.23,0.97,-0.03,0.49,0.08,0.28,0.25,488.79
70,50.29,30.99,0.97,0.96,-0.81,-0.31,0.35,-0.80,861.73
71,78.54,31.02,-0.19,-0.41,-0.70,0.67,0.99,-0.59,788.29
72,173.19,79.65,0.08,-0.88,-0.83,0.52,0.41,-0.97,963.16
73,186.31,56.24,0.61,0.30,-0.63,-0.24,0.74,0.81,661.11
74,108.86,101.83,-0.64,0.73,0.16,0.88,-0.79,0.09,788.24
75,143.22,104.79,-0.87,-0.71,0.31,-0.90,-0.95,0.02,791.63
76,104.47,27.68,-0.23,-0.74,-0.85,0.23,0.14,-0.12,921.76
77,75.47,12.46,0.44,-0.62,0.11,0.37,-0.19,0.76,892.82
78,142.77,110.67,-0.48,0.99,0.57,-0.65,0.44,-0.60,900.28
79,121.25,90.40,-0.58,0.07,-0.82,0.93,0.42,-0.52,917.76
80,132.97,47.88,0.77,-0.89,-0.58,-0.01,-0.69,0.21,799.38
81,163.43,99.38,-0.19,-0.84,-0.69,-0.05,-0.38,-0.01,956.02
82,196.66,20.48,-0.73,-0.01,0.29,-0.15,0.31,-0.58,958.26
83,172.27,73.10,-0.33,-0.78,0.27,0.64,-0.64,-0.61,999.69
84,174.69,63.76,0.69,0.71,0.98,-0.19,0.27,0.61,807.60
85,198.92,88.37,-0.54,-0.67,-0.08,0.36,-0.52,-0.66,900.08
86,173.50,166.02,-0.04,0.22,-0.63,0.81,0.34,-0.05,804.12
87,88.45,82.77,-0.47,0.84,-0.30,0.78,-0.21,0.59,515.41
88,140.88,97.61,0.78,0.76,-0.89,0.74,-0.85,0.64,978.72
89,184.09,148.64,-0.09,-0.06,0.65,-0.91,0.77,0.34,780.46
90,102.98,13.44,0.97,-0.41,-0.22,0.41,-0.35,0.57,750.76
91,131.37,62.94,0.53,0.07,-0.17,0.97,-0.20,-0.01,514.41
92,183.19,177.49,-0.40,0.66,0.45,0.76,0.32,-0.40,532.91
93,43.02,37.48,0.16,-0.68,0.14,-0.02,0.01,0.97,606.35
94,192.18,53.38,-0.75,0.07,0.81,0.73,0.24,0.49,717.49
95,158.70,67.62,-0.09,0.46,0.30,0.91,0.18,-0.49,979.55
96,77.72,40.35,0.73,0.67,0.26,-0.86,0.76,0.92,282.56
97,102.96,70.14,0.04,0.88,0.88,0.34,-0.03,0.47,751.91
98,200.00,188.59,-0.12,0.83,0.60,-0.32,-0.51,-0.03,934.63
99,40.95,14.45,-0.71,-0.68,0.73,-0.90,0.75,-0.17,790.06
100,182.27,171.48,-0.03,0.85,-0.49,0.62,-0.36,-0.90,667.27
101,176.33,34.27,-0.27,0.41,0.40,0.84,-0.10,0.36,834.69
102,176.18,75.72,-0.50,0.12,-0.07,-0.55,0.04,0.87,973.33
103,152.88,73.84,-0.09,0.58,0.13,-0.59,0.67,0.34,951.68
104,67.54,66.29,-0.80,-0.33,0.47,-0.65,0.24,0.65,683.07
105,177.27,106.31,0.38,0.92,0.42,0.75,0.41,-0.86,591.23
106,109.38,99.50,0.39,0.81,-0.58,0.78,0.32,-0.77,692.77
107,167.58,155.68,-0.65,0.34,-0.49,0.69,0.75,0.21,990.91
108,188.37,49.70,0.78,0.51,-0.00,0.93,0.63,-0.97,996.80
109,175.20,87.68,0.26,-0.71,-0.30,-0.83,0.18,-0.88,873.23
110,156.59,108.84,0.28,-0.62,0.62,0.42,0.67,0.37,993.40
111,174.95,123.27,-0.34,0.17,-0.53,0.04,0.59,-0.57,976.88
112,118.74,100.00,-0.72,0.05,0.37,0.71,0.41,0.32,792.24
113,127.26,71.62,-0.24,-0.35,-0.31,-0.64,-0.57,0.55,877.45
114,162.06,41.95,-0.76,-0.73,-0.20,-0.72,0.90,0.34,810.38
115,123.56,92.54,0.01,0.27,0.84,0.03,0.32,-0.97,556.68
116,115.36,20.04,0.55,-0.81,-0.19,0.40,-0.15,0.71,896.20
117,89.70,55.25,-0.28,-0.11,0.17,0.51,0.41,-0.13,952.48
118,155.74,40.13,0.90,-0.62,0.64,0.65,-0.12,0.84,782.12
119,169.80,109.35,0.75,0.85,0.89,-0.18,0.95,-0.80,830.62
120,96.06,92.93,-0.23,0.73,-0.75,-0.14,0.75,-0.32,830.16
121,154.31,27.30,0.77,0.79,-0.32,0.85,-0.73,-0.79,862.07
122,126.30,11.83,0.04,-0.75,0.10,0.97,-0.12,0.49,805.19
123,78.07,15.68,-0.84,0.37,-0.34,-0.11,-0.66,0.94,739.86
124,140.38,7.00,0.97,-0.56,0.61,-0.42,-0.50,-0.63,700.51
125,142.73,94.87,0.54,0.37,0.43,0.28,0.58,0.87,978.89
126,125.57,117.81,0.71,0.63,-0.85,-0.64,-0.96,-0.56,645.75
127,41.27,12.91,0.41,0.22,0.71,-0.13,-0.61,-0.56,865.51
128,74.78,12.86,-0.50,0.24,0.12,-0.23,-0.41,0.19,878.31
129,179.17,130.67,-0.28,0.06,0.53,-0.39,-0.19,0.76,720.39
130,23.72,7.67,0.90,0.10,-0.95,-0.44,-0.82,-0.22,990.56
131,113.46,6.94,-0.51,-0.44,-0.39,-0.05,0.84,-0.80,783.97
132,135.93,10.24,0.50,-0.41,0.77,-0.81,-0.02,0.15,972.10
133,35.44,25.49,0.56,-0.25,-0.86,-0.44,-0.69,-0.43,939.28
134,88.42,75.80,-0.26,-0.87,0.64,-0.58,0.04,-0.54,814.09
135,21.50,13.03,0.83,-0.15,0.82,-0.12,0.10,0.67,540.06
136,82.43,42.72,-0.55,0.51,-0.97,-0.84,0.44,0.13,837.63
137,54.06,50.63,-0.34,0.97,-0.63,0.21,0.16,-0.01,923.93
138,142.82,48.50,0.82,-0.22,-0.45,-0.83,0.27,0.50,975.17
139,184.03,105.27,-0.51,0.46,-0.55,-0.90,-0.28,0.37,794.33
140,182.89,7.24,0.43,-0.22,-0.40,-0.04,0.75,0.87,747.33
141,181.52,178.70,-0.56,0.78,0.07,-0.96,0.20,-0.69,488.65
142,176.70,150.61,-0.10,-0.35,0.22,0.14,-0.24,0.14,797.53
143,64.03,53.18,0.22,0.04,-0.84,0.55,0.39,-0.07,756.04
144,102.65,67.06,-0.34,-0.02,0.50,-0.30,-0.23,-0.15,490.53
145,167.93,42.17,0.87,-0.60,0.75,-0.31,0.69,0.06,891.36
146,10.31,5.74,0.25,-0.54,0.07,-0.13,-0.93,0.65,682.86
147,159.46,102.93,-0.44,0.10,0.31,0.01,0.92,0.01,858.28
148,123.42,34.92,-0.49,0.91,-0.63,0.07,-0.18,-0.75,970.38
149,197.41,65.14,0.64,0.20,0.69,-0.22,0.08,0.78,499.22
150,175.52,47.19,0.80,-0.46,0.75,0.08,0.49,0.84,928.19
151,172.08,57.26,-0.61,-0.18,-0.93,0.85,-0.27,0.85,628.34
152,168.31,114.86,-0.82,0.20,0.83,0.99,0.22,-0.86,739.11
153,171.92,39.94,0.91,0.67,-0.24,-0.41,0.85,0.04,322.42
154,140.46,45.17,-0.24,-0.61,-0.38,0.80,0.18,-0.35,888.51
155,143.60,52.50,0.69,-0.97,-0.29,0.87,0.26,-0.56,682.04
156,195.38,105.01,-0.26,0.95,0.97,-0.27,0.76,-0.32,944.08
157,106.03,103.79,-0.67,0.11,-0.08,-0.10,-0.58,0.15,951.60
158,177.10,146.11,-0.65,0.82,0.58,-0.69,0.99,0.07,707.39
159,198.80,64.42,0.52,0.80,-0.42,0.34,-0.29,-0.36,728.20
160,181.80,158.20,0.20,-0.03,-0.07,-0.96,-0.66,0.80,942.22
161,180.42,23.86,0.87,-0.24,0.86,-0.26,-0.89,0.95,509.70
162,194.45,13.19,-0.20,0.15,0.64,-0.84,-0.59,-0.66,706.01
163,136.78,28.04,-0.27,-0.96,-0.65,-0.45,0.06,0.27,780.05
164,121.21,40.77,0.72,0.08,0.76,0.04,-0.96,-0.64,668.08
165,158.38,129.43,-0.68,0.47,0.68,-0.14,-0.84,0.10,922.18
166,134.18,99.65,0.81,-0.89,0.38,0.42,-0.11,-0.38,768.59
167,155.96,51.05,0.57,-0.56,-0.13,0.44,-0.57,-0.00,365.21
168,189.17,8.59,0.44,-0.41,-0.60,0.75,0.60,-0.52,699.97
169,177.95,109.20,-0.85,0.60,-0.34,-0.61,-0.47,0.23,817.16
170,138.79,6.28,0.32,-0.83,0.35,0.05,0.53,0.43,926.84
171,72.66,28.71,-0.14,-0.73,-0.08,0.23,-0.84,0.68,791.77
172,185.61,31.04,0.55,0.83,0.18,0.26,-0.62,0.64,686.30
173,77.16,16.52,-0.65,-0.63,0.01,0.80,-0.78,-0.37,752.51
174,147.50,79.49,-0.16,-0.50,0.19,-0.75,0.62,0.81,865.57
175,128.39,37.55,0.02,-0.92,-0.15,0.69,-0.00,0.27,497.87
176,78.67,35.19,0.65,0.27,0.48,0.91,-0.90,0.02,716.91
177,95.02,73.42,-0.09,-0.81,-0.13,-0.27,0.96,-0.11,344.67
178,160.95,32.99,-0.74,0.89,0.04,-0.69,-0.72,-0.82,745.43
179,129.80,102.78,0.98,0.85,-0.04,0.01,0.21,0.94,874.50
180,134.97,40.49,0.40,0.19,-0.34,0.13,0.77,0.11,749.08
181,183.57,63.35,0.22,0.35,-0.90,-0.93,0.47,0.90,700.96
182,183.34,105.18,-0.80,0.99,0.61,-0.04,0.49,0.66,791.36
183,161.78,105.46,-0.97,0.69,-0.96,-0.00,0.21,-0.50,540.14
184,189.88,82.93,-0.15,-0.97,-0.97,0.58,-0.69,0.93,908.59
185,106.95,46.85,0.82,-0.34,-0.40,-0.97,-0.05,-0.20,364.99
186,176.62,96.61,0.51,-0.80,-0.06,0.35,-0.76,0.07,880.35
187,168.93,112.16,-0.71,0.82,0.24,-0.05,-0.28,0.18,764.71
188,179.83,67.96,0.22,0.49,0.28,-0.77,0.33,0.16,598.37
189,158.29,148.62,-0.57,-0.60,-0.77,0.37,-0.29,-0.55,796.45
190,108.05,64.78,0.66,0.72,-0.75,0.31,0.88,-0.32,890.40
191,69.94,20.72,-0.83,-0.41,0.21,0.92,-0.99,0.78,868.62
192,135.29,25.91,-0.66,-0.75,-0.22,0.38,-0.28,0.70,653.53
193,142.22,30.71,0.15,-0.67,0.11,-0.80,-0.55,-0.66,219.38
194,165.25,35.71,0.22,-0.01,-0.27,0.76,0.95,-0.30,807.66
195,90.90,10.13,0.47,-0.92,0.17,-0.44,0.09,0.48,495.54
196,78.02,37.21,-0.15,-0.22,0.62,0.05,0.13,0.14,985.07
197,103.73,21.81,-0.23,0.61,-0.53,0.04,-0.04,0.54,984.74
198,160.74,61.24,-0.83,-0.00,0.09,-0.28,-0.89,0.94,451.90
199,166.57,21.66,0.51,0.23,-0.39,-0.23,0.49,0.30,951.61
200,133.53,39.38,0.70,0.21,-0.68,-0.68,-0.05,0.90,839.42
201,80.05,37.52,-0.96,-0.38,0.95,-0.77,0.27,0.83,544.55
202,105.91,85.28,0.91,-0.47,-0.48,0.08,-0.13,-0.02,498.72
203,143.50,60.58,0.22,-0.92,0.45,0.88,-0.27,0.10,820.52
204,156.81,112.91,-0.56,-0.16,-0.48,-0.83,0.28,-0.39,904.11
205,70.62,55.94,-0.81,0.91,-0.97,0.16,-0.61,0.93,830.03
206,142.56,92.17,0.18,-0.71,-0.06,0.12,0.64,-0.43,623.22
207,153.02,57.83,-0.14,0.30,-0.63,-0.57,-0.64,-0.50,525.06
208,144.94,57.43,-0.67,0.33,-0.62,-0.48,0.06,-0.77,972.48
209,199.35,17.83,0.05,0.47,0.07,0.81,0.68,0.98,728.03
210,140.27,17.78,0.02,0.96,0.49,0.59,0.09,0.46,851.48
211,98.63,80.35,-0.30,0.66,-0.84,0.41,-0.31,-0.66,862.20
212,151.38,52.48,0.63,0.49,0.85,-0.42,0.78,-0.74,896.05
213,109.06,80.39,0.91,0.47,0.87,-0.09,-0.98,0.03,941.17
214,151.61,67.37,0.86,-0.54,-0.41,-0.91,0.06,0.98,761.03
215,146.34,67.52,0.58,-0.09,0.57,0.28,0.40,0.49,953.75
216,82.18,33.44,0.07,0.92,0.86,-0.90,0.15,0.77,752.33
217,116.03,51.88,0.28,-0.19,0.89,-0.52,-0.26,-0.97,239.43
218,65.92,61.93,0.25,0.67,0.28,-0.98,-0.89,-0.56,920.51
219,179.04,23.62,0.28,0.52,0.73,-0.30,-0.39,0.35,588.87
220,88.81,71.40,-0.79,0.61,-0.70,-0.20,-0.26,-0.17,587.95
221,174.29,17.99,-0.92,-0.73,-0.26,0.73,0.84,-0.49,993.21
222,190.39,53.79,0.85,0.36,-0.72,0.26,-0.68,0.78,913.73
223,120.41,51.65,-0.40,0.90,-0.53,-0.65,0.72,0.10,621.34
224,180.00,145.75,-0.68,0.68,-0.63,-0.91,-0.96,0.03,937.58
225,133.71,41.23,-0.72,-0.11,0.43,-0.05,-0.69,-0.50,946.60
226,54.79,35.04,-0.19,-0.21,-0.19,0.12,0.88,-0.82,853.91
227,161.47,110.00,0.79,0.60,-0.12,-0.03,0.52,-0.96,946.05
228,196.48,82.11,0.72,0.56,0.73,0.09,-0.52,0.96,375.49
229,119.10,72.77,-0.35,0.54,0.96,-0.82,-0.48,0.40,474.36
230,195.95,119.40,0.49,-0.12,0.95,-0.70,0.72,0.08,970.40
231,110.25,63.42,-0.84,0.50,0.88,0.54,0.53,-0.64,994.17
232,38.81,28.00,-0.44,-0.85,0.26,-0.95,-0.15,-0.41,801.35
233,118.16,59.79,-0.93,-0.73,0.91,0.91,-0.21,-0.73,853.65
234,96.22,31.80,-0.85,0.24,-0.26,-0.69,-0.97,-0.66,948.03
235,182.59,105.31,0.50,-0.55,0.30,0.71,0.23,-0.92,372.08
236,136.38,15.82,0.62,0.93,0.72,-0.94,-0.38,0.29,769.45
237,127.40,22.54,-0.64,0.52,0.95,0.33,-0.33,-0.51,804.22
238,120.75,14.45,0.73,0.96,-0.14,-0.06,-0.93,0.73,877.02
239,192.90,83.26,-0.50,-0.85,-0.89,-0.89,0.62,-0.10,446.08
240,110.67,100.09,-0.85,-0.78,-0.53,0.81,0.52,-0.13,838.37
241,187.80,19.56,-0.76,0.05,-0.12,0.66,-0.75,-0.80,598.65
242,172.81,26.15,-0.51,0.78,-0.66,0.88,0.01,-0.96,430.61
243,190.68,23.54,-0.69,-0.38,0.83,0.10,0.58,0.44,928.20
244,176.67,138.33,0.02,-0.78,-0.27,-0.90,-0.16,-0.95,684.70
245,163.36,141.74,0.03,-0.88,0.66,0.33,-0.94,-0.56,858.88
246,152.89,22.99,-0.73,-0.72,-0.16,-0.52,0.06,0.01,800.77
247,114.42,14.95,0.11,0.56,0.15,0.19,-0.07,0.78,974.55
248,72.09,50.06,-0.63,-0.34,-0.29,0.85,0.03,-0.43,919.92
249,62.44,54.57,0.77,-0.64,0.45,-0.70,0.54,0.48,906.15
250,161.98,117.37,0.94,-0.68,0.93,-0.86,-0.14,0.33,914.22
251,126.07,39.13,-0.20,0.64,-0.39,-0.17,0.99,0.56,910.06
252,129.88,96.59,0.57,0.97,-0.81,-0.95,-0.99,-0.52,735.97
253,139.70,23.74,-0.55,0.99,0.65,0.93,0.82,-0.17,260.51
254,113.82,77.39,0.64,0.78,-0.17,-0.08,0.38,0.33,820.39
255,193.90,122.51,0.22,-0.98,0.06,-0.51,-0.74,0.44,918.16
256,197.69,129.51,-0.34,0.03,-0.41,-0.19,0.22,0.72,611.86
257,155.57,135.65,-0.22,0.30,0.62,0.70,-0.16,0.44,682.09
258,94.12,15.28,-0.80,0.11,0.36,-0.25,0.85,-0.40,966.73
259,109.25,40.76,0.66,0.24,0.38,0.78,-0.17,0.63,737.41
260,150.40,20.93,0.92,0.60,0.90,0.99,0.79,0.35,897.92
261,86.40,12.09,-0.58,-0.70,-0.10,-0.31,0.04,-0.61,544.61
262,189.75,98.89,-0.90,-0.40,-0.40,0.04,-0.71,-0.89,644.93
263,137.40,31.87,0.97,0.27,0.18,-0.88,0.09,0.81,356.34
264,96.08,41.56,-0.04,0.37,-0.83,0.56,0.67,0.47,696.36
265,184.93,160.56,-0.79,-0.29,-0.81,-0.93,-0.26,0.94,820.15
266,132.74,127.89,-0.68,0.16,-0.56,-0.83,-0.10,0.95,598.70
267,100.66,13.43,0.92,-0.31,0.03,-0.04,0.25,0.47,377.01
268,88.72,45.29,-0.45,-0.70,-0.55,0.76,-0.21,-0.39,999.40
269,177.76,164.84,0.59,0.79,0.56,-0.42,-0.70,0.55,762.49
270,192.67,191.22,0.98,-0.61,0.65,-0.66,-0.75,-0.71,626.33
271,136.48,108.70,0.14,0.98,0.32,0.16,0.08,0.84,519.74
272,76.82,49.07,-0.34,-0.26,0.01,0.66,-0.50,0.48,733.61
273,177.37,103.26,0.91,0.40,0.82,0.14,-0.94,-0.98,684.02
274,196.09,195.09,0.18,-0.73,0.50,-0.06,0.06,-0.69,950.37
275,31.32,27.46,-0.63,0.60,0.38,0.59,0.24,-0.21,909.80
276,191.17,151.68,0.95,-0.33,-0.03,0.61,0.50,-0.47,865.23
277,158.64,158.13,0.53,0.38,0.19,-0.55,-0.76,0.63,637.44
278,36.84,19.01,-0.64,0.08,-0.73,-0.47,-0.83,-0.97,891.38
279,178.25,85.66,0.50,-0.05,-0.60,0.50,0.92,0.84,971.91
280,187.02,110.27,0.27,-0.60,-0.92,-0.44,0.37,-0.29,812.56
281,36.64,34.06,0.91,0.34,-0.60,0.17,0.25,0.75,860.60
282,130.29,44.73,0.71,-0.43,-0.53,0.86,0.96,-0.97,427.51
283,152.08,107.24,-0.38,0.44,0.48,0.71,0.78,-0.73,850.97
284,139.67,108.69,-0.27,-0.92,0.89,-0.40,-0.84,-0.34,901.36
285,195.20,116.40,-0.01,-0.08,-0.40,0.73,0.64,0.50,868.45
286,137.83,114.42,-0.49,0.14,-0.28,-0.51,-0.95,-0.04,661.67
287,80.78,42.50,0.07,0.89,0.80,0.98,-0.36,-0.87,666.90
288,116.32,21.81,0.44,-0.13,-0.28,-0.52,-0.84,-0.48,757.16
289,55.76,49.32,-0.94,-0.98,0.31,-0.06,0.20,-0.94,708.40
290,152.30,60.21,0.27,0.23,-0.16,-0.00,0.90,0.41,981.64
291,167.08,118.15,-0.99,0.50,0.82,0.83,-0.93,0.05,890.12
292,122.94,11.98,0.00,-0.65,0.77,-0.25,-0.27,-0.43,862.38
293,154.33,68.59,-0.95,0.11,-0.96,-0.84,0.00,0.14,921.56
294,195.37,133.45,-0.86,0.21,0.20,0.70,-0.17,-0.46,479.93
295,142.11,127.33,0.21,-0.98,0.79,-0.16,-0.49,0.76,567.58
296,171.30,21.25,-0.48,-0.86,0.03,-0.34,-0.01,0.49,773.14
297,123.64,80.96,-0.54,-0.52,0.85,-0.31,-0.40,0.29,837.34
298,38.33,34.42,-0.03,0.33,-0.88,0.86,-0.41,-0.16,743.32
299,188.73,84.93,-0.28,0.72,0.58,0.14,0.89,-0.38,725.53
300,182.47,146.22,-0.31,0.32,-0.93,0.25,0.46,-0.71,882.19
301,161.57,141.69,0.31,0.75,0.46,0.59,0.29,0.90,944.09
302,85.22,47.69,0.06,0.52,-0.09,0.24,-0.53,0.63,937.17
303,176.03,112.53,0.32,0.32,0.18,0.02,-0.67,-0.02,743.23
304,75.15,43.18,-0.51,-0.65,0.68,0.74,-0.98,-0.51,977.30
305,116.86,85.85,0.84,0.86,0.45,0.20,-0.47,0.21,489.69
306,105.08,82.70,-0.51,-0.98,-0.21,0.46,0.87,0.96,699.84
307,176.53,93.42,-0.33,-0.15,0.39,0.97,-0.81,0.51,788.71
308,196.64,52.91,-0.72,0.71,-0.73,-0.04,0.74,-0.24,978.61
309,185.70,34.76,-0.87,0.86,0.22,-0.27,-0.18,0.88,900.22
310,130.91,81.11,0.62,0.32,0.32,-0.39,-0.36,0.67,761.20
311,79.13,46.23,-0.42,-0.10,0.38,-0.42,-0.47,0.12,381.90
312,68.05,60.75,0.40,-0.37,0.37,0.52,0.56,-0.05,948.75
313,71.76,40.54,0.74,-0.48,-0.77,0.37,-0.62,0.66,417.69
314,68.94,51.43,0.26,0.00,-0.73,0.63,0.29,-0.97,534.82
315,167.02,127.14,-0.52,-0.80,0.74,0.89,-0.86,0.37,997.93
316,167.38,164.68,-0.76,-0.03,0.90,-0.66,-0.70,-0.12,623.67
317,92.53,64.67,0.50,-0.50,0.76,-0.00,-0.99,-0.97,368.17
318,165.34,84.31,-0.93,-0.44,-0.19,0.19,-0.69,0.87,625.50
319,80.60,26.64,0.82,0.38,-0.46,-0.17,0.88,0.50,937.69
320,194.48,119.83,0.04,0.90,-0.30,0.01,0.51,0.49,356.17
321,179.33,33.59,0.20,-0.69,0.31,-0.62,-0.48,0.36,620.95
322,124.15,54.29,-0.40,-0.85,-0.72,-0.26,0.07,0.12,735.95
323,184.96,62.97,-0.19,0.94,0.83,-0.36,0.93,0.64,944.48
324,131.35,127.38,-0.23,0.10,0.34,-0.07,0.26,-0.30,950.52
325,170.88,95.08,-0.40,-0.77,-0.84,-0.84,-0.97,0.44,675.28
326,107.98,91.98,-0.98,0.36,0.84,0.33,-0.55,0.11,769.58
327,166.59,156.20,0.98,0.81,0.72,0.02,-0.10,-0.42,997.18
328,87.38,75.40,-0.67,-0.97,-0.72,0.38,-0.10,0.17,946.23
329,166.44,17.11,0.12,0.25,-0.46,0.37,-0.41,-0.38,964.36
330,24.30,16.57,-0.35,0.69,-0.82,0.56,0.83,0.80,480.48
331,120.15,56.40,-0.71,-0.79,-0.53,-0.82,-0.19,-0.37,874.08
332,111.67,34.71,-0.99,0.31,0.90,-0.15,0.28,-0.61,793.55
333,131.68,117.67,0.27,-0.01,-0.90,-0.40,0.51,0.05,867.60
334,199.71,31.98,-0.42,-0.52,0.11,-0.91,0.34,0.36,678.75
335,104.80,16.97,0.96,0.74,-0.36,0.67,0.84,0.30,634.78
336,131.17,95.02,-0.14,0.54,0.95,-0.69,-0.73,-0.00,883.33
337,185.03,173.73,0.02,-0.23,0.37,0.04,-0.31,-0.15,597.12
338,91.33,81.59,-0.13,-0.47,-0.87,-0.42,-0.25,0.93,873.72
