index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
174,191.62,188.26,-0.15,0.01,-0.76,-0.97,0.93,-0.03,898.89
175,121.31,108.45,0.46,0.67,-0.04,-0.39,0.65,0.16,910.03
176,140.16,29.60,0.70,0.08,-0.44,-0.05,0.03,-0.80,731.85
177,81.40,31.49,-0.19,0.12,0.37,0.03,-0.14,0.96,966.45
178,105.50,17.99,0.33,0.04,0.47,-0.88,0.96,0.47,875.35
179,91.73,65.70,-0.61,-0.31,0.57,0.04,0.71,0.46,359.15
180,197.79,69.29,0.60,0.09,-0.66,0.38,-0.86,-0.47,933.99
181,183.57,180.89,0.54,0.81,0.51,0.88,0.57,0.00,217.16
182,187.96,8.08,-0.45,0.23,-0.04,-0.48,-0.87,0.57,674.11
183,185.56,74.34,-0.24,-0.81,-0.03,0.64,-0.39,0.97,395.43
184,149.87,22.61,0.33,0.88,0.66,0.56,0.30,0.59,517.36
185,101.50,23.25,0.86,0.44,-0.37,0.77,-0.66,-0.96,794.11
186,177.73,91.07,0.14,-0.04,-0.75,-0.55,0.36,0.35,804.25
187,195.81,113.74,-0.66,-0.12,0.90,0.51,0.68,-0.90,868.55
188,178.81,57.81,0.50,0.24,-0.20,0.93,-0.62,0.73,757.08
189,117.32,53.14,0.01,-0.11,-0.15,0.05,0.84,-0.56,765.70
190,149.70,45.69,-0.48,-0.55,-0.07,-0.52,-0.90,0.08,584.60
191,139.11,101.43,-0.61,-0.08,0.82,-0.96,0.53,0.44,807.28
192,79.25,17.68,0.46,-0.81,-0.75,0.61,-0.23,-0.29,940.67
193,75.32,21.47,0.27,0.49,-0.09,-0.30,0.82,0.13,844.02
194,113.56,44.68,-0.50,0.05,0.84,-0.41,-0.40,0.92,768.04
195,157.28,151.73,0.19,-0.92,-0.51,-0.65,-0.58,0.66,666.12
196,162.55,134.17,0.42,0.51,0.61,-0.12,0.13,0.57,453.39
197,70.14,41.72,-0.56,-0.93,0.34,0.98,0.94,0.22,711.73
198,190.74,68.58,0.73,-0.78,0.24,0.20,-0.10,0.59,786.55
199,154.74,72.79,0.61,-0.51,0.83,-0.28,-0.07,0.43,945.96
200,189.81,164.44,0.95,0.46,-0.40,-0.37,-0.71,0.71,967.89
201,157.14,78.82,-0.70,-0.98,-0.88,-0.56,-0.64,-0.98,993.96
202,161.67,31.41,0.31,-0.49,0.57,0.88,-0.32,0.85,735.70
203,125.14,20.05,0.75,-0.20,0.88,0.53,0.52,0.28,572.20
204,180.84,129.15,0.10,0.62,-0.74,0.10,-0.69,0.80,984.49
205,182.98,23.35,-0.81,-0.32,-0.60,0.52,0.86,-0.18,926.26
206,126.52,29.39,0.18,-0.58,0.63,0.33,0.69,-0.81,784.92
207,160.14,10.90,-0.74,-0.79,0.41,0.00,0.34,0.28,219.59
208,181.03,59.73,0.18,-0.31,0.56,0.66,-0.32,0.14,871.31
209,56.17,30.84,0.88,0.93,-0.82,-0.44,-0.90,-0.41,977.65
210,64.54,36.48,-0.33,0.96,-0.25,-0.36,-0.01,-0.30,994.49
211,57.79,18.32,0.99,0.55,0.00,-0.81,0.22,0.16,593.46
212,155.44,67.55,0.85,-0.54,0.06,-0.24,-0.46,0.18,690.70
213,74.65,29.63,-0.10,-0.49,0.58,-0.15,-0.56,0.89,715.50
214,189.42,72.69,-0.10,-0.36,0.84,0.58,-0.33,-0.54,919.17
215,106.30,16.03,-0.19,-0.45,-0.50,-0.67,-0.07,0.72,961.24
216,86.25,8.98,-0.21,0.90,0.17,0.97,0.63,0.44,738.99
217,188.43,101.99,0.42,-0.30,-0.73,0.74,0.81,0.80,753.33
218,186.21,182.79,0.94,0.16,0.44,-0.65,0.11,0.47,522.78
219,161.89,103.60,-0.61,-0.74,-0.85,0.42,0.44,-0.14,277.77
220,140.42,53.68,0.68,-0.61,0.86,-0.30,0.81,0.45,434.77
221,97.74,77.38,-0.35,0.98,0.09,0.87,-0.06,-0.46,505.96
222,83.57,12.79,0.11,-0.98,0.25,-0.96,-0.98,-0.66,834.14
223,35.35,21.41,0.63,0.53,-0.56,-0.71,0.76,0.14,992.38
224,181.45,119.73,0.85,0.28,0.24,0.64,-0.82,0.93,673.61
225,62.80,50.93,0.25,0.91,-0.15,0.90,0.70,-0.70,909.76
226,60.81,58.50,0.79,0.11,-0.80,-0.51,0.58,0.96,882.51
227,195.67,140.95,-0.69,0.64,0.13,-0.33,0.62,-0.18,820.33
228,186.10,47.85,-0.59,0.08,-0.27,0.77,-0.35,-0.78,963.14
229,108.65,51.96,0.27,0.06,0.02,0.14,-0.80,-0.09,692.54
230,111.99,14.41,-0.50,0.45,-0.65,0.97,0.69,0.37,662.48
231,173.28,62.00,-0.89,-0.50,0.86,0.80,-0.36,0.54,873.35
232,66.56,15.77,-0.19,-0.49,0.58,0.03,0.37,0.02,693.25
233,179.26,63.61,0.56,-0.62,0.38,-0.22,0.21,0.02,840.12
234,157.39,113.48,-0.10,-0.57,-0.24,0.97,0.01,-0.12,619.33
235,170.28,167.56,0.97,-0.56,0.83,-0.58,-0.62,0.75,675.31
236,36.29,25.25,-0.24,-0.15,0.50,-0.34,-0.46,-0.72,878.49
237,131.51,17.11,0.62,0.25,0.62,-0.83,-0.86,-0.19,773.49
238,182.90,67.48,0.15,-0.98,0.70,-0.82,0.81,0.52,830.00
239,188.00,110.30,0.34,0.56,0.82,-0.19,-0.17,0.63,716.66
240,95.37,73.71,0.64,-0.77,-0.24,0.20,0.03,0.42,507.60
241,117.93,48.49,-0.44,0.08,0.87,-0.82,0.86,-0.33,946.29
242,130.77,42.97,-0.55,0.30,0.26,0.41,-0.57,0.90,813.94
243,114.82,58.90,0.47,-0.82,0.54,-0.19,0.21,0.86,961.26
244,174.82,62.73,-0.96,-0.57,-0.56,-0.46,0.90,0.22,996.94
245,177.23,36.05,-0.12,-0.10,-0.53,0.01,0.68,-0.97,879.18
246,157.97,85.93,-0.72,0.57,-0.24,-0.01,0.79,-0.47,371.84
247,174.25,92.91,0.90,-0.51,0.35,0.24,0.30,-0.29,428.93
248,150.74,78.59,-0.25,-0.05,0.35,0.29,0.64,0.28,995.82
249,194.09,149.14,-0.34,0.58,-0.88,0.04,-0.76,-0.17,708.88
250,195.48,171.15,-0.05,0.35,-0.79,-0.13,-0.41,-0.59,778.73
251,195.98,136.98,-0.09,0.08,0.52,-0.57,-0.55,0.61,762.43
252,107.94,92.36,-0.07,0.44,-0.25,0.44,-0.54,0.48,984.19
253,105.14,16.04,-0.41,-0.55,0.90,-0.18,0.00,-0.07,617.06
254,149.23,16.67,0.78,0.64,-0.02,0.37,0.48,-0.84,399.78
255,181.48,137.63,-0.41,-0.21,-0.40,-0.51,-0.45,0.95,475.70
256,50.51,8.17,-0.71,0.06,0.14,-0.01,0.96,-0.26,792.04
257,67.57,6.29,-0.24,0.80,-0.89,0.87,-0.27,0.30,912.25
258,109.55,63.69,-0.05,0.84,0.08,-0.92,-0.01,-0.07,843.06
259,103.20,64.88,-0.97,-0.42,-0.91,-0.10,0.45,0.03,825.99
260,184.39,23.54,0.81,-0.29,0.52,0.70,-0.62,-0.60,854.82
261,169.23,51.13,0.78,-0.11,0.72,-0.76,0.95,-0.37,627.16
262,178.87,163.26,-0.08,-0.69,0.24,0.70,0.55,-0.37,506.89
263,171.61,155.68,0.27,-0.16,0.93,0.92,-0.24,-0.20,575.40
264,115.61,94.93,-0.46,0.95,-0.28,-0.07,-0.72,0.68,689.27
265,153.60,44.35,-0.17,-0.45,-0.17,-0.22,0.49,-0.01,907.88
266,145.38,20.01,0.67,-0.95,-0.40,0.45,0.91,0.84,872.59
267,74.02,60.46,0.18,0.36,0.27,0.23,-0.18,-0.41,760.48
268,144.24,50.55,-0.48,0.38,-0.40,0.71,-0.37,0.50,972.04
269,63.55,55.53,-0.18,-0.45,0.76,-0.39,0.02,-0.24,881.68
270,158.46,74.38,-0.52,0.01,0.93,0.31,-0.87,0.19,975.82
271,171.44,124.66,-0.52,0.64,0.13,-0.48,0.26,-0.53,993.70
272,44.57,35.71,-0.90,0.96,0.69,0.88,0.75,0.70,596.18
273,122.79,77.82,0.75,-0.11,0.87,0.46,0.86,0.63,865.28
274,75.47,28.78,0.73,0.13,0.72,-0.63,0.57,-0.48,569.24
275,133.90,108.06,-0.86,-0.67,0.66,-0.00,0.13,-0.51,680.03
276,121.26,10.80,-0.23,0.16,-0.18,-0.92,0.49,0.20,893.77
277,160.35,76.49,0.87,-0.48,-0.19,0.28,-0.28,0.24,997.30
278,182.16,21.10,0.84,0.46,-0.95,0.72,0.21,0.51,842.96
279,75.12,8.01,-0.41,-0.03,0.42,0.31,0.01,-0.68,577.49
280,198.04,17.16,0.94,0.65,0.15,-0.23,0.65,0.45,640.81
281,126.72,92.78,-0.47,0.43,-0.20,0.04,-0.58,-0.79,938.26
282,185.17,61.67,-0.12,-0.84,-0.42,0.02,0.76,0.08,634.22
283,119.23,66.74,0.78,0.83,-0.75,-0.71,-0.19,-0.93,839.51
284,133.18,108.13,0.71,0.97,-0.97,-0.95,0.95,-0.84,170.28
285,87.65,52.40,0.41,-0.72,-0.35,-0.40,-0.21,-0.39,927.19
286,149.87,62.83,-0.26,0.97,0.75,-0.38,-0.58,-0.89,970.30
287,192.98,148.47,0.74,-0.25,-0.34,-0.49,-0.76,0.87,886.25
288,111.74,59.49,0.20,0.78,0.50,0.50,0.80,-0.47,772.83
289,80.77,46.99,0.76,-0.68,-0.76,-0.16,0.28,-0.52,500.19
290,167.51,58.08,0.46,-0.07,-0.62,-0.25,-0.32,0.82,903.68
291,94.48,92.38,-0.32,0.72,-0.20,0.78,-0.52,0.08,779.62
292,112.20,22.29,0.73,0.81,0.02,-0.53,-0.85,0.04,937.69
293,186.23,19.20,0.64,-0.76,-0.30,0.85,0.63,-0.87,761.25
294,100.50,71.64,-0.12,-0.27,-0.89,-0.09,0.11,-0.65,610.34
295,170.73,149.58,-0.29,0.25,0.88,-0.83,0.98,0.69,956.16
296,159.21,117.70,0.26,-0.45,0.79,0.50,0.71,-0.90,858.83
297,158.88,10.91,0.30,0.65,0.55,0.73,0.68,0.31,895.02
298,155.00,7.12,-0.66,-0.38,-0.59,-0.00,-0.35,0.30,503.90
299,182.83,84.27,-0.14,0.01,0.48,0.36,0.69,0.96,992.14
300,170.68,87.02,0.86,0.20,-0.82,0.28,-0.75,0.92,875.24
301,174.71,104.48,-0.85,0.18,-0.44,0.84,-0.22,0.65,707.91
302,177.56,92.90,-0.96,0.55,-0.30,-0.93,0.67,0.04,890.34
303,107.09,89.78,0.57,-0.92,0.45,0.54,-0.60,-0.38,906.46
304,174.92,166.58,-0.61,-0.72,-0.02,0.78,0.76,-0.48,654.92
305,191.04,103.24,0.65,0.21,-0.51,0.39,-0.88,-0.14,813.57
306,191.27,167.06,0.86,0.08,-0.18,-0.32,0.58,-0.70,302.39
307,155.93,76.57,0.38,-0.05,0.97,-0.96,-0.99,-0.35,640.31
308,75.30,41.29,0.41,0.83,-0.58,-0.13,0.25,0.33,531.59
309,120.72,29.06,-0.98,-0.79,0.37,-0.10,-0.53,0.62,897.48
310,102.89,77.81,-0.47,-0.23,0.80,-0.44,-0.11,-0.29,395.44
311,172.77,127.23,0.86,-0.95,0.44,0.98,0.37,-0.19,877.63
312,123.74,19.84,0.15,0.06,-0.34,-0.74,0.25,0.15,988.58
313,126.23,53.41,0.54,0.36,-0.41,0.31,-0.75,-0.54,812.32
314,191.90,16.18,0.10,0.61,-0.22,0.08,-0.14,-0.11,701.08
315,112.04,60.44,-0.54,-0.57,0.54,0.35,-0.77,0.05,717.95
316,173.84,53.15,-0.17,-0.92,0.51,-0.22,0.15,0.45,971.85
317,121.14,16.64,0.50,-0.15,0.89,0.57,0.37,-0.49,887.68
318,97.73,94.53,-0.65,-0.62,-0.69,0.76,0.55,0.63,544.19
319,197.82,122.75,0.89,-0.85,-0.95,-0.88,-0.57,-0.50,976.58
320,191.87,139.52,0.97,0.84,0.69,-0.61,0.34,0.10,951.31
321,155.59,88.52,-0.74,-0.60,-0.52,-0.04,-0.68,-0.68,952.00
322,83.42,72.18,-0.93,0.61,-0.44,-0.73,-0.39,0.73,723.78
323,78.63,75.46,-0.69,-0.64,-0.80,-0.07,-0.50,-0.69,715.96
324,42.84,29.01,-0.45,-0.08,-0.20,0.92,-0.32,-0.16,664.44
325,149.82,109.45,-0.36,-0.22,0.10,-0.19,0.18,-0.82,640.15
326,99.00,46.34,0.46,-0.04,0.68,-0.50,-0.73,0.44,585.16
327,119.39,52.55,-0.50,-0.31,0.77,-0.65,-0.94,0.04,921.41
328,119.95,9.65,0.65,0.63,0.23,0.55,-0.53,-0.34,932.05
329,193.87,81.53,0.29,0.97,-0.74,0.40,0.60,-0.70,583.38
330,142.08,14.13,0.89,-0.72,-0.72,0.82,0.60,-0.39,941.10
331,63.59,54.26,-0.93,-0.84,-0.75,-0.16,0.33,-0.45,753.57
332,169.18,74.47,-0.42,-0.36,-0.63,-0.31,-0.43,-0.56,897.59
333,147.07,144.42,-0.84,0.93,-0.07,-0.47,-0.53,0.26,112.42
334,176.20,175.34,0.45,0.45,-0.58,0.98,0.60,-0.62,196.15
335,127.85,68.05,-0.29,0.97,-0.18,0.48,-0.03,0.21,814.70
336,91.17,37.82,-0.68,-0.26,-0.34,0.65,-0.05,-0.86,580.40
337,127.30,12.97,-0.91,-0.64,0.75,-0.56,-0.18,0.71,921.04
