index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
25,161.83,22.51,-0.72,-0.69,-0.11,0.94,-0.90,0.65,728.08
26,110.28,51.22,-0.74,0.21,-0.65,0.49,0.57,0.72,732.08
27,168.78,160.10,0.24,-0.49,0.10,0.53,0.46,0.10,830.10
28,195.07,95.07,0.40,-0.19,0.70,0.01,-0.88,0.39,904.92
29,189.58,44.41,-0.42,-0.95,-0.20,-0.96,0.35,0.91,192.09
30,125.82,61.35,-0.41,0.91,0.87,0.38,-0.89,0.96,614.76
31,28.87,26.14,0.42,-0.09,0.94,-0.83,0.12,-0.98,990.08
32,61.62,57.46,-0.11,0.30,-0.81,0.39,-0.36,0.68,930.57
33,177.58,18.24,0.98,-0.72,-0.81,0.61,0.12,-0.45,876.10
34,172.56,113.10,0.15,0.08,0.31,0.90,0.13,-0.65,790.27
35,195.88,154.38,0.30,0.60,-0.49,-0.37,-0.27,-0.80,536.63
36,180.32,35.04,-0.72,0.42,0.13,-0.96,-0.91,0.31,776.77
37,192.84,39.79,-0.91,0.90,0.11,0.73,-0.02,0.01,877.81
38,189.46,48.75,0.76,-0.34,-0.65,-0.19,0.81,0.35,972.64
39,137.28,105.70,0.00,-0.22,0.34,0.05,-0.89,0.11,652.05
40,56.91,13.21,-0.51,0.44,0.03,-0.65,0.67,-0.13,881.22
41,167.52,100.55,0.77,0.13,0.44,0.14,0.74,0.02,831.75
42,92.31,88.68,-0.18,-0.60,-0.66,-0.10,-0.50,-0.96,937.48
43,184.69,131.60,0.72,-0.92,0.71,0.53,-0.16,0.86,719.99
44,105.64,23.75,-0.16,-0.21,-0.72,0.40,-0.22,0.96,387.57
45,108.33,71.10,-0.60,0.20,-0.56,-0.04,-0.21,0.56,842.28
46,72.91,71.49,-0.16,0.48,0.63,-0.98,0.48,0.11,785.66
47,155.64,38.25,0.46,0.90,0.66,0.09,-0.78,-0.40,894.77
48,121.11,94.00,-0.51,0.65,-0.02,0.29,0.22,-0.32,955.96
49,139.67,135.24,-0.43,-0.32,0.33,-0.07,0.87,-0.76,687.06
50,102.64,77.01,0.85,-0.23,0.99,0.39,-0.26,-0.61,810.98
51,83.57,41.89,-0.84,0.02,0.53,0.71,0.19,0.49,310.78
52,83.49,28.88,-0.88,0.47,0.24,0.74,-0.94,-0.56,693.82
53,149.60,55.29,-0.78,-0.32,0.92,0.14,0.14,-0.23,691.91
54,45.94,41.55,0.57,-0.22,0.41,-0.31,-0.07,-0.22,907.56
55,197.02,122.93,0.13,0.75,0.64,-0.27,-0.31,-0.91,440.52
56,124.12,92.70,0.68,0.90,-0.55,0.54,-0.34,0.31,894.34
57,174.52,143.90,0.75,-0.91,-0.29,0.08,-0.98,-0.80,800.09
58,195.54,144.09,-0.97,0.57,-0.89,0.69,0.74,0.70,885.42
59,126.40,94.54,0.43,-0.18,-0.12,0.57,0.88,0.70,726.87
60,188.02,29.65,0.07,0.64,-0.05,0.53,0.87,-0.35,977.00
61,141.24,84.88,0.20,-0.02,-0.48,0.44,-0.18,-0.31,643.56
62,143.18,31.35,0.67,0.58,-0.39,0.84,0.62,0.59,660.85
63,150.59,38.94,-0.65,0.70,-0.04,-0.24,0.50,0.97,870.62
64,154.63,111.65,-0.74,-0.41,-0.15,0.48,0.38,-0.32,490.61
65,154.68,131.14,0.22,0.82,0.80,0.67,0.08,0.63,681.61
66,65.54,21.41,0.60,-0.92,-0.38,0.40,0.75,-0.43,903.84
67,133.06,97.60,-0.82,0.11,-0.80,0.03,-0.38,-0.01,878.38
68,143.26,56.21,0.27,-0.96,0.13,-0.83,-0.07,-0.71,879.23
69,167.04,90.30,0.29,0.02,0.15,-0.85,0.64,0.33,514.92
70,185.90,86.04,-0.97,-0.56,0.87,-0.52,-0.49,0.49,782.13
71,122.98,119.14,0.24,0.25,-0.95,-0.46,-0.28,-0.53,901.87
72,105.24,34.89,-0.29,0.30,-0.92,-0.64,0.16,0.51,845.47
73,44.60,23.55,0.25,-0.83,0.82,0.59,0.68,0.66,930.27
74,160.26,159.79,-0.43,0.57,0.79,-0.25,0.30,0.11,670.74
75,163.78,30.97,-0.24,0.66,0.35,0.77,-0.15,0.88,356.07
76,94.70,42.92,0.68,0.60,-0.45,0.09,0.66,-0.44,803.21
77,194.00,143.97,-0.72,0.13,-0.17,-0.88,-0.96,-0.04,803.28
78,184.57,40.08,0.33,0.09,0.07,0.00,0.15,0.27,939.94
79,112.22,19.90,-0.81,0.57,0.59,0.90,-0.31,0.22,311.28
80,135.57,67.75,0.10,0.81,0.58,-0.86,0.06,0.38,845.18
81,147.65,114.67,0.36,-0.69,0.06,-0.02,-0.47,-0.94,672.44
82,121.72,44.39,0.95,-0.35,0.94,0.98,-0.44,0.83,858.13
83,91.87,41.94,-0.19,-0.50,-0.05,-0.92,-0.56,-0.04,371.51
84,131.74,81.75,0.03,-0.97,0.78,-0.57,0.95,-0.08,826.12
85,198.45,110.53,-0.41,-0.89,0.26,0.44,-0.33,-0.02,662.25
86,107.02,100.15,-0.15,0.89,0.92,-0.13,0.22,-0.70,934.12
87,105.16,39.73,0.76,-0.31,-0.78,0.30,-0.32,-0.03,941.11
88,162.34,8.18,-0.40,-0.83,-0.64,-0.43,-0.42,-0.06,948.70
89,118.81,73.73,-0.84,0.85,0.43,-0.48,0.33,-0.02,449.45
90,70.72,34.03,-0.76,0.47,0.28,-0.17,0.40,-0.75,662.30
91,148.80,129.77,-0.76,0.96,0.82,-0.42,0.92,0.39,527.64
92,123.76,48.90,-0.74,0.36,0.69,-0.97,0.83,0.64,738.22
93,170.63,45.43,-0.64,0.22,-0.38,0.25,-0.81,0.30,461.91
94,100.22,98.04,-0.58,-0.46,-0.78,-0.80,-0.88,0.51,588.23
95,143.44,57.98,-0.62,-0.75,0.74,0.79,-0.39,0.78,927.41
96,154.39,59.36,-0.01,0.69,0.63,0.09,-0.29,-0.03,840.23
97,140.55,107.65,0.38,0.25,-0.67,0.52,0.25,0.69,788.69
98,60.66,42.35,-0.97,0.33,-0.25,-0.51,0.17,-0.78,468.80
99,109.35,83.66,0.97,0.10,0.01,-0.53,0.25,-0.48,678.32
100,72.26,26.09,-0.86,-0.34,-0.22,-0.34,-0.58,0.70,662.28
101,173.17,7.09,-0.94,-0.00,-0.71,0.23,-0.44,0.88,557.70
102,151.01,102.58,-0.81,0.06,-0.17,-0.82,0.11,0.22,757.43
103,194.20,141.59,0.53,-0.76,-0.26,0.15,0.32,0.37,827.60
104,115.28,23.83,0.75,0.62,0.85,0.27,0.88,0.20,813.29
105,67.60,39.75,-0.59,0.69,0.51,-0.02,0.69,0.23,735.26
106,43.38,36.74,-0.53,0.55,0.28,-0.69,-0.73,0.10,790.95
107,169.22,74.65,0.20,0.35,-0.08,0.68,0.20,0.96,381.82
108,136.45,61.33,-0.31,-0.30,-0.42,0.52,0.45,-0.65,514.29
109,69.21,59.87,0.64,-0.44,-0.08,0.25,0.02,0.64,769.03
110,150.79,129.90,0.48,0.86,0.35,0.58,-0.70,0.96,792.60
111,96.77,14.85,-0.75,-0.41,-0.17,-0.01,-0.28,-0.92,774.96
112,99.04,36.71,-0.50,-0.52,0.49,-0.32,0.59,-0.19,759.38
113,179.89,70.12,0.85,0.81,-0.38,0.54,0.22,-0.21,373.57
114,95.31,17.20,-0.65,0.09,-0.94,-0.12,0.96,0.61,971.05
115,150.31,112.82,-0.24,-0.29,0.50,-0.28,-0.56,-0.35,728.51
116,113.50,73.60,0.22,-0.60,-0.08,0.22,-0.12,-0.13,701.66
117,88.96,21.76,0.72,0.73,0.72,0.54,-0.38,0.65,979.04
118,194.10,65.47,-0.72,-0.90,0.90,-0.14,0.39,-0.49,936.82
119,120.39,83.07,0.94,0.91,-0.86,0.32,-0.79,0.34,949.32
120,140.67,68.63,0.00,-0.75,0.01,0.99,-0.82,-0.22,950.60
121,166.51,152.08,-0.15,-0.63,0.97,0.66,0.18,-0.15,935.98
122,151.26,28.88,-0.38,-0.33,0.50,-0.88,-0.89,0.07,713.14
123,157.14,34.94,0.67,0.79,0.40,-0.32,-0.17,0.74,597.70
124,57.21,53.89,0.26,0.78,-0.43,0.84,0.56,0.67,704.96
125,108.48,82.33,0.63,0.61,-0.78,0.96,0.62,0.53,571.08
126,165.25,57.86,0.15,0.46,-0.81,-0.76,-0.27,-0.75,942.99
127,188.75,67.87,-0.60,0.84,-0.91,0.19,0.40,0.03,938.46
128,162.60,152.47,-0.69,0.57,0.46,-0.71,-0.90,-0.39,526.23
129,73.37,71.20,0.03,-0.49,-0.32,0.56,-0.52,0.93,909.36
130,114.43,92.19,0.98,-0.96,-0.48,-0.45,-0.06,-0.12,944.50
131,150.04,79.83,-0.38,0.45,-0.55,-0.76,-0.09,-0.73,430.19
132,113.25,23.99,-0.40,0.24,-0.60,0.64,-0.41,-0.69,857.69
133,152.45,36.01,-0.51,0.88,-0.71,-0.06,-0.91,0.09,317.56
134,157.26,67.93,0.01,0.93,-0.01,0.97,-0.65,0.16,695.43
135,157.92,155.69,0.96,-0.65,0.48,-0.85,0.60,-0.80,608.20
136,115.81,100.54,0.74,0.35,-0.77,-0.11,0.41,-0.08,168.68
137,83.01,41.35,-0.16,-0.20,0.16,0.73,-0.22,-0.70,749.18
138,193.15,75.76,-0.90,0.88,0.76,-0.01,-0.73,-0.38,571.04
139,165.44,20.96,0.73,0.48,-0.58,0.99,0.17,-0.92,771.62
140,196.93,26.03,0.23,-0.15,-0.24,0.51,0.01,0.63,924.60
141,92.16,48.52,0.80,-0.09,0.50,0.20,0.36,-0.89,990.90
142,179.84,178.88,0.61,0.26,-0.39,-0.12,-0.48,0.32,761.41
143,178.53,17.40,-0.50,-0.95,-0.32,0.20,-0.99,-0.80,850.99
144,180.76,123.24,0.65,-0.39,0.14,-0.61,-0.54,0.46,831.87
145,57.47,39.17,0.94,0.76,-0.78,-0.46,-0.89,0.03,809.98
146,168.80,87.24,-0.68,-0.96,-0.83,-0.13,-0.46,-0.42,791.11
147,189.98,105.13,-0.99,0.30,-0.41,0.96,0.34,0.17,432.71
148,123.54,105.68,0.51,-0.83,0.30,0.80,0.07,0.81,685.58
149,65.77,43.75,0.55,-0.58,-0.12,0.23,-0.08,0.11,924.52
150,134.93,124.97,0.87,-0.67,0.96,0.93,-0.32,-0.58,555.01
151,71.18,8.43,-0.10,-0.32,0.64,-0.53,-0.36,0.84,912.79
152,188.06,89.98,0.87,0.79,0.83,0.83,-0.08,0.47,994.76
153,163.75,149.99,-0.40,0.98,-0.62,0.63,0.77,-0.52,701.20
154,132.68,23.89,-0.16,-0.47,0.03,0.46,0.01,0.24,503.49
155,159.01,10.49,-0.47,0.05,-0.75,-0.91,-0.97,-0.82,975.29
156,46.21,24.74,-0.68,-0.80,0.20,-0.43,0.65,-0.72,656.69
157,122.81,45.59,0.67,-0.57,-0.32,-0.67,-0.94,0.22,435.28
158,144.57,41.18,0.82,-0.27,0.10,-0.68,0.62,0.36,932.53
159,153.78,127.16,-0.64,0.08,-0.06,0.80,-0.50,-0.88,854.09
160,106.28,46.07,0.28,0.04,0.48,-0.74,0.82,-0.68,934.04
161,169.77,155.86,-0.23,-0.75,-0.40,-0.02,0.38,0.10,813.87
162,102.29,64.42,-0.61,-0.42,0.06,-0.83,0.33,-0.42,920.80
163,127.92,54.05,-0.79,-0.45,-0.66,-0.94,-0.83,0.70,751.64
164,167.78,114.51,0.05,0.67,-0.83,0.87,0.61,-0.23,617.17
165,157.05,25.88,0.90,0.18,0.28,0.55,-0.94,-0.50,684.29
166,141.87,21.07,-0.01,-0.92,-0.43,-0.88,0.01,0.03,974.86
167,158.50,71.98,0.26,0.83,0.96,-0.70,0.49,-0.85,744.01
168,161.17,94.56,0.67,-0.72,0.84,-0.28,-0.77,-0.97,530.19
169,199.63,118.00,-0.32,0.15,-0.32,0.36,0.29,0.25,926.63
170,65.33,34.70,-0.44,0.37,-0.04,0.93,-0.89,0.44,231.92
171,132.82,64.36,0.13,-0.76,0.78,-0.01,0.20,0.69,720.37
172,152.37,69.97,-0.70,0.28,-0.23,-0.45,-0.07,0.90,914.29
173,137.43,87.76,-0.31,-0.27,-0.68,-0.82,-0.27,0.11,503.98
174,185.89,10.20,0.78,0.42,-0.21,0.13,-0.97,-0.74,902.35
175,141.76,109.32,0.97,0.63,-0.39,-0.92,-0.74,-0.84,883.40
176,132.00,10.55,-0.15,-0.22,-0.60,-0.59,0.71,0.33,614.58
177,152.67,12.79,0.64,0.58,0.66,-0.86,-0.41,-0.29,993.50
178,102.95,50.23,-0.08,-0.68,0.70,0.98,0.21,-0.26,737.55
179,149.03,14.56,-0.76,-0.30,-0.52,0.61,-0.22,-0.26,652.13
180,157.63,123.11,0.32,-0.20,-0.88,-0.89,-0.02,-0.07,772.83
181,167.92,26.96,-0.79,0.55,0.57,0.09,-0.71,-0.01,592.15
182,59.52,24.08,-0.38,-0.16,0.18,-0.31,0.60,-0.50,982.35
183,90.18,27.15,0.20,0.79,-0.54,-0.67,-0.55,0.36,932.41
184,102.66,13.73,-0.68,-0.44,-0.39,0.82,0.64,0.11,987.22
185,53.83,52.25,0.86,-0.61,-0.17,-0.41,0.31,0.96,825.77
186,186.62,120.35,-0.81,-0.84,-0.20,0.45,-0.58,0.27,759.87
187,135.30,123.17,0.42,0.02,0.11,-0.84,0.52,-0.66,905.28
188,124.51,5.91,0.86,-0.95,-0.86,-0.50,-0.55,-0.59,997.23
189,157.88,82.24,0.08,-0.26,-0.21,0.55,-0.11,-0.38,786.96
190,183.38,171.89,0.48,0.74,-0.25,-0.88,0.64,0.92,230.63
191,176.45,149.85,-0.08,-0.18,0.34,0.58,-0.11,-0.54,847.80
192,128.89,111.85,0.73,-0.03,-0.68,0.53,0.12,-0.06,695.82
193,81.51,36.55,0.10,-0.44,-0.82,0.20,-0.46,0.75,795.40
194,72.83,49.45,-0.22,0.08,-0.17,-0.11,0.43,-0.43,300.56
195,189.48,36.55,-0.24,-0.08,-0.40,0.89,0.55,-0.85,818.28
196,81.31,56.53,-0.21,-0.31,-0.46,0.09,-0.27,-0.02,864.11
197,197.83,144.36,0.24,0.92,0.74,-0.12,-0.39,0.02,676.57
198,195.85,191.82,-0.06,0.15,0.11,0.39,0.26,0.44,744.30
199,162.90,85.23,0.35,-0.22,0.81,0.88,-0.85,0.33,971.56
200,124.60,21.10,0.97,-0.81,0.83,0.43,-0.65,0.04,776.05
201,168.37,71.38,0.80,0.35,-0.72,-0.60,0.73,0.53,848.32
202,29.47,18.18,-0.43,0.14,0.02,-0.90,0.58,-0.20,883.98
203,139.94,94.48,-0.11,-0.85,-0.94,0.47,-0.15,0.56,910.00
204,99.33,10.74,0.49,0.64,-0.24,0.86,-0.59,-0.94,649.94
205,82.37,24.63,-0.79,-0.22,-0.13,0.81,-0.45,0.75,752.24
206,189.50,71.14,0.17,-0.46,-0.65,-0.51,-0.21,0.45,812.65
207,181.94,94.08,-0.18,0.49,0.21,-0.70,0.93,-0.08,738.43
208,61.97,27.78,0.10,-0.63,0.45,-0.58,-0.56,-0.54,850.27
209,34.45,14.97,-0.66,0.95,-0.16,0.32,-0.50,0.87,267.89
210,170.00,77.63,-0.96,-0.22,-0.63,-0.13,0.84,0.08,528.83
211,52.42,51.13,-0.63,-0.90,-0.47,0.71,-0.12,-0.52,662.12
212,188.15,9.11,-0.32,-0.10,0.58,-0.46,0.64,0.57,633.00
213,196.09,160.60,0.22,-0.59,-0.95,0.71,0.16,0.76,899.70
214,56.77,35.38,0.98,0.82,0.20,-0.76,0.24,0.98,574.31
215,162.85,58.16,0.51,-0.47,-0.55,0.06,-0.14,-0.28,652.62
216,190.38,129.11,0.92,0.01,-0.48,-0.71,-0.32,0.34,695.55
217,143.63,6.04,0.45,-0.27,-0.21,0.41,-0.46,0.09,801.87
218,169.28,119.56,0.72,0.38,-0.47,0.30,0.87,-0.73,835.70
219,158.32,13.48,0.46,-0.65,0.68,0.97,-0.34,0.02,671.08
220,181.60,103.21,0.31,-0.81,0.29,-0.19,0.11,0.00,962.36
221,106.63,75.71,0.17,-0.19,0.35,0.57,0.43,-0.77,574.92
222,164.86,43.58,-0.13,-0.66,-0.00,-0.10,0.46,0.76,851.49
223,41.00,18.51,-0.79,-0.40,-0.87,0.03,0.27,-0.72,866.43
224,100.98,68.11,-0.98,-0.90,0.89,0.04,0.89,-0.94,974.96
225,13.05,11.31,0.35,-0.60,-0.53,0.11,0.25,-0.91,773.79
226,157.45,100.42,0.95,-0.04,-0.69,0.37,0.53,0.76,511.59
227,76.80,21.28,-0.25,0.72,-0.17,0.48,0.13,0.92,410.98
228,121.39,26.72,-0.23,0.83,-0.61,-0.83,-0.28,-0.46,682.50
229,170.54,103.25,-0.60,-0.28,0.31,0.70,-0.68,-0.79,495.50
230,188.02,141.00,-0.82,0.16,-0.57,0.63,-0.32,0.30,898.69
231,187.91,23.15,0.90,0.36,-0.77,0.67,-0.36,0.80,518.74
232,79.98,72.50,0.19,0.84,-0.40,-0.50,0.81,0.53,844.07
233,191.49,135.59,-0.54,-0.50,0.71,0.10,0.43,0.95,715.23
234,109.48,72.83,-0.39,0.56,0.83,0.17,0.26,0.47,627.51
235,102.46,30.29,0.40,0.36,-0.98,0.30,-0.70,0.81,739.72
236,144.45,15.98,-0.69,0.18,-0.96,-0.19,0.86,-0.72,812.16
237,137.67,66.97,-0.93,-0.55,0.71,0.67,-0.92,-0.55,768.47
238,158.37,7.32,0.82,0.83,-0.79,0.74,-0.75,0.69,722.00
239,94.89,41.12,0.99,0.54,-0.38,0.56,-0.23,0.75,965.96
240,156.89,104.41,-0.45,0.42,0.57,0.25,0.27,-0.28,741.94
241,160.28,119.79,-0.22,0.43,-0.16,0.63,-0.03,0.07,542.79
242,77.57,28.88,-0.32,0.34,-0.89,-0.61,0.49,0.70,763.83
243,183.10,96.98,-0.06,0.51,-0.59,-0.11,0.84,0.04,819.89
244,77.11,48.93,-0.78,0.12,0.21,0.81,-0.48,-0.28,695.32
245,128.94,44.68,0.46,0.17,-0.68,0.90,-0.80,0.89,975.72
246,115.29,29.60,0.82,-0.88,0.10,0.90,-0.30,0.61,987.88
247,182.69,36.17,-0.96,0.77,-0.12,-0.60,-0.64,-0.17,427.28
248,194.61,124.06,-0.75,-0.43,-0.52,-0.85,0.80,-0.77,844.84
249,63.56,37.40,0.05,0.80,-0.53,-0.36,-0.55,0.70,626.40
250,122.73,32.61,0.71,-0.99,0.66,-0.47,0.88,-0.37,355.63
251,196.97,49.34,-0.56,-0.45,-0.57,-0.61,0.33,0.27,956.59
252,198.81,144.55,-0.36,0.23,0.91,-0.97,-0.26,0.98,638.48
253,149.67,16.93,-0.16,0.27,0.21,-0.92,-0.38,0.33,182.72
254,183.41,58.49,0.90,-0.95,-0.86,0.86,0.35,-0.87,757.43
255,170.94,147.98,0.89,0.32,0.88,0.70,-0.44,-0.41,880.10
256,101.06,49.00,-0.44,-0.41,0.29,-0.35,-0.50,-0.58,899.44
257,52.28,19.45,-0.03,-0.74,-0.27,0.26,-0.81,-0.09,500.05
258,160.19,159.37,0.62,-0.71,0.85,-0.46,-0.95,0.49,791.78
259,151.15,12.45,0.36,-0.33,0.09,0.89,-0.82,-0.86,933.69
260,191.70,62.22,-0.18,0.31,-0.88,-0.08,-0.65,0.90,674.88
261,160.04,5.14,-0.60,0.09,-0.23,-0.84,-0.53,-0.75,915.82
262,187.21,31.18,0.17,-0.48,-0.37,0.61,0.18,-0.89,352.36
263,190.19,83.43,0.46,-0.48,-0.33,0.12,0.41,-0.95,493.56
264,55.53,30.12,-0.36,0.95,0.20,0.56,0.17,0.03,602.38
265,70.42,38.03,-0.86,0.44,-0.65,0.57,-0.32,0.40,566.10
266,141.98,78.49,-0.54,-0.96,-0.45,-0.75,0.87,0.96,765.34
267,176.83,122.60,0.49,-0.59,0.13,0.01,0.77,0.60,995.89
268,189.16,183.36,-0.70,-0.64,0.64,-0.09,0.60,-0.86,629.79
269,86.87,76.58,-0.72,0.52,-0.38,-0.50,-0.84,0.57,539.71
270,108.68,13.57,-0.81,-0.06,-0.35,0.59,-0.37,-0.91,363.61
271,141.53,123.85,-0.56,0.66,0.97,-0.69,0.64,0.81,572.56
272,113.74,33.66,-0.66,-0.35,-0.00,-0.45,0.32,0.12,987.34
273,153.97,139.55,0.74,0.29,0.06,-0.43,-0.27,0.13,974.07
274,193.12,170.41,0.26,0.42,0.57,-0.59,-0.01,0.89,465.92
275,152.58,43.22,-0.25,0.87,-0.80,-0.84,0.19,-0.56,125.88
276,161.98,38.10,-0.94,-0.13,-0.38,0.23,0.07,0.49,813.97
277,137.21,80.83,-0.07,0.41,-0.89,0.62,0.58,0.88,313.90
278,157.96,103.12,-0.48,-0.45,-0.40,0.23,0.02,0.58,310.08
279,107.14,7.28,0.93,-0.23,0.31,0.25,0.40,-0.85,741.56
280,197.86,197.74,-0.10,-0.37,-0.30,-0.50,0.51,-0.23,938.79
281,97.16,6.51,0.23,0.10,-0.26,-0.35,-0.81,0.10,613.38
282,50.90,42.57,-0.26,0.14,-0.81,-0.98,-0.18,-0.11,923.55
283,177.48,25.88,-0.14,-0.54,0.20,0.50,-0.62,-0.59,949.70
284,188.26,24.83,-0.38,-0.27,0.25,0.94,-0.38,0.62,904.34
285,89.23,23.29,0.27,0.63,0.92,0.72,-0.13,0.20,474.44
286,103.97,98.74,-0.90,-0.61,-0.57,0.41,0.64,0.32,792.24
287,186.13,21.73,-0.45,0.87,0.70,-0.33,0.56,-0.41,887.59
288,128.18,30.67,-0.24,0.14,0.05,-0.60,-0.74,-0.07,769.85
289,177.97,53.69,-0.92,-0.80,-0.11,-0.53,0.46,0.76,737.49
290,110.04,74.96,0.36,0.76,0.90,-0.50,0.63,-0.28,766.66
291,194.60,60.03,-0.57,0.33,-0.52,0.17,0.20,0.68,972.38
292,62.55,38.32,0.23,-0.83,0.65,-0.92,0.14,-0.52,805.13
293,180.70,106.96,-0.46,0.55,0.26,0.90,0.30,-0.94,989.80
294,154.01,56.79,-0.89,0.08,-0.68,-0.22,-0.07,-0.28,654.29
295,171.40,33.98,0.90,0.71,0.80,0.47,-0.49,-0.56,710.18
296,150.40,87.44,0.91,0.66,0.72,0.76,0.42,-0.22,656.50
297,85.63,32.70,0.25,0.32,0.33,0.34,0.99,0.19,682.80
298,168.59,153.96,0.61,-0.16,0.89,-0.44,-0.10,-0.38,372.32
299,178.13,7.69,0.58,0.73,-0.44,-0.63,0.32,0.11,864.12
300,171.17,129.64,0.05,-0.51,-0.61,0.11,0.85,-0.62,977.30
301,39.47,23.13,-0.54,0.26,-0.43,-0.98,-0.81,0.11,991.70
302,160.00,25.62,-0.82,0.62,0.91,-0.10,0.70,0.03,575.32
303,160.66,65.10,0.24,-0.50,-0.94,0.60,-0.99,-0.89,719.78
304,176.88,139.74,-0.67,0.24,0.73,-0.49,0.25,0.08,754.07
305,174.78,43.13,-0.07,-0.82,-0.16,0.90,0.39,0.15,890.00
306,184.26,80.35,0.50,0.16,0.87,0.52,0.90,0.14,274.41
307,175.51,38.60,0.00,-0.53,0.89,-0.43,-0.84,-0.19,866.89
308,84.64,60.90,0.84,0.15,-0.03,-0.46,0.46,-0.03,931.63
309,71.64,52.87,-0.21,0.39,-0.43,-0.62,-0.25,0.33,568.63
310,156.61,66.23,0.14,-0.75,-0.59,0.11,-0.82,-0.28,832.45
311,167.31,75.03,0.12,-0.99,0.27,-0.39,0.49,-0.64,776.99
312,196.15,109.37,0.76,0.31,0.49,0.49,0.51,0.92,881.38
313,86.86,67.28,-0.83,0.14,-0.56,-0.75,-0.05,0.18,676.04
314,132.13,127.09,-0.75,0.90,-0.93,-0.21,-0.84,-0.23,508.76
315,51.17,50.68,-0.07,-0.83,0.63,-0.46,-0.11,0.01,833.74
316,192.65,14.66,0.54,0.04,-0.63,-0.77,0.67,0.95,662.21
317,123.63,42.79,-0.02,0.06,0.22,0.28,-0.58,0.23,937.43
318,139.91,9.46,-0.93,0.72,-0.54,0.88,0.51,-0.44,906.51
319,82.13,70.69,-0.59,-0.57,-0.88,-0.38,0.45,0.26,589.66
320,144.39,68.23,-0.54,0.28,-0.34,-0.65,0.28,-0.21,204.74
321,157.08,26.97,0.82,-0.15,0.61,0.06,0.41,0.76,500.26
322,191.03,35.31,-0.80,-0.88,-0.29,0.95,-0.85,0.35,982.77
323,111.02,16.98,0.03,0.82,0.16,0.24,0.12,0.11,889.37
324,183.98,47.67,-0.64,-0.06,-0.23,0.60,0.21,-0.86,943.10
325,46.40,35.88,0.38,-0.99,-0.04,-0.01,-0.44,0.36,759.11
326,115.25,94.16,-0.55,0.83,0.50,-0.74,-0.13,-0.04,998.61
327,117.83,50.12,0.68,0.93,-0.80,0.22,-0.70,-0.09,738.99
328,61.80,5.81,0.43,-0.94,0.85,0.49,0.80,0.20,888.99
329,67.55,67.37,0.48,0.64,0.25,0.06,0.56,-0.50,494.68
330,187.64,121.55,-0.10,0.40,-0.49,-0.42,0.68,0.43,687.28
331,80.81,36.71,-0.19,-0.92,-0.35,0.23,-0.78,-0.27,974.35
332,45.94,38.10,-0.78,-0.34,0.83,-0.93,0.37,0.59,588.18
333,192.38,102.26,-0.85,-0.76,0.62,-0.89,-0.13,0.01,647.30
334,28.72,27.52,-0.47,-0.90,-0.20,0.82,-0.74,-0.30,359.00
335,156.99,82.06,-0.03,0.21,0.44,0.53,0.87,-0.47,846.47
336,98.74,25.68,0.75,-0.87,0.21,-0.62,0.22,-0.80,694.62
337,82.12,13.17,0.85,-0.17,-0.57,0.52,-0.22,-0.35,808.39
