index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
92,191.38,188.46,-0.40,0.66,0.45,0.76,0.32,-0.40,532.91
93,119.50,116.65,0.16,-0.68,0.14,-0.02,0.01,0.97,606.35
94,195.99,124.81,-0.75,0.07,0.81,0.73,0.24,0.49,717.49
95,178.82,132.11,-0.09,0.46,0.30,0.91,0.18,-0.49,979.55
96,137.29,118.13,0.73,0.67,0.26,-0.86,0.76,0.92,282.56
97,150.24,133.41,0.04,0.88,0.88,0.34,-0.03,0.47,751.91
98,200.00,194.15,-0.12,0.83,0.60,-0.32,-0.51,-0.03,934.63
99,118.44,104.84,-0.71,-0.68,0.73,-0.90,0.75,-0.17,790.06
100,190.91,185.38,-0.03,0.85,-0.49,0.62,-0.36,-0.90,667.27
101,187.86,115.01,-0.27,0.41,0.40,0.84,-0.10,0.36,834.69
102,187.79,136.27,-0.50,0.12,-0.07,-0.55,0.04,0.87,973.33
103,175.84,135.30,-0.09,0.58,0.13,-0.59,0.67,0.34,951.68
104,132.07,131.43,-0.80,-0.33,0.47,-0.65,0.24,0.65,683.07
105,188.34,151.95,0.38,0.92,0.42,0.75,0.41,-0.86,591.23
106,153.53,148.46,0.39,0.81,-0.58,0.78,0.32,-0.77,692.77
107,183.38,177.27,-0.65,0.34,-0.49,0.69,0.75,0.21,990.91
108,194.04,122.92,0.78,0.51,-0.00,0.93,0.63,-0.97,996.80
109,187.28,142.40,0.26,-0.71,-0.30,-0.83,0.18,-0.88,873.23
110,177.74,153.25,0.28,-0.62,0.62,0.42,0.67,0.37,993.40
111,187.15,160.65,-0.34,0.17,-0.53,0.04,0.59,-0.57,976.88
112,158.33,148.72,-0.72,0.05,0.37,0.71,0.41,0.32,792.24
113,162.70,134.16,-0.24,-0.35,-0.31,-0.64,-0.57,0.55,877.45
114,180.54,118.95,-0.76,-0.73,-0.20,-0.72,0.90,0.34,810.38
115,160.80,144.89,0.01,0.27,0.84,0.03,0.32,-0.97,556.68
116,156.59,107.71,0.55,-0.81,-0.19,0.40,-0.15,0.71,896.20
117,143.44,125.77,-0.28,-0.11,0.17,0.51,0.41,-0.13,952.48
118,177.30,118.02,0.90,-0.62,0.64,0.65,-0.12,0.84,782.12
119,184.51,153.51,0.75,0.85,0.89,-0.18,0.95,-0.80,830.62
120,146.70,145.09,-0.23,0.73,-0.75,-0.14,0.75,-0.32,830.16
121,176.57,111.44,0.77,0.79,-0.32,0.85,-0.73,-0.79,862.07
122,162.21,103.50,0.04,-0.75,0.10,0.97,-0.12,0.49,805.19
123,137.47,105.48,-0.84,0.37,-0.34,-0.11,-0.66,0.94,739.86
124,169.42,101.03,0.97,-0.56,0.61,-0.42,-0.50,-0.63,700.51
125,170.63,146.09,0.54,0.37,0.43,0.28,0.58,0.87,978.89
126,161.83,157.85,0.71,0.63,-0.85,-0.64,-0.96,-0.56,645.75
127,118.60,104.06,0.41,0.22,0.71,-0.13,-0.61,-0.56,865.51
128,135.78,104.03,-0.50,0.24,0.12,-0.23,-0.41,0.19,878.31
129,189.32,164.44,-0.28,0.06,0.53,-0.39,-0.19,0.76,720.39
130,109.60,101.37,0.90,0.10,-0.95,-0.44,-0.82,-0.22,990.56
131,155.62,100.99,-0.51,-0.44,-0.39,-0.05,0.84,-0.80,783.97
132,167.14,102.69,0.50,-0.41,0.77,-0.81,-0.02,0.15,972.10
133,115.61,110.51,0.56,-0.25,-0.86,-0.44,-0.69,-0.43,939.28
134,142.78,136.31,-0.26,-0.87,0.64,-0.58,0.04,-0.54,814.09
135,108.46,104.12,0.83,-0.15,0.82,-0.12,0.10,0.67,540.06
136,139.71,119.34,-0.55,0.51,-0.97,-0.84,0.44,0.13,837.63
137,125.16,123.40,-0.34,0.97,-0.63,0.21,0.16,-0.01,923.93
138,170.67,122.31,0.82,-0.22,-0.45,-0.83,0.27,0.50,975.17
139,191.81,151.42,-0.51,0.46,-0.55,-0.90,-0.28,0.37,794.33
140,191.22,101.15,0.43,-0.22,-0.40,-0.04,0.75,0.87,747.33
141,190.52,189.08,-0.56,0.78,0.07,-0.96,0.20,-0.69,488.65
142,188.05,174.67,-0.10,-0.35,0.22,0.14,-0.24,0.14,797.53
143,130.27,124.71,0.22,0.04,-0.84,0.55,0.39,-0.07,756.04
144,150.08,131.82,-0.34,-0.02,0.50,-0.30,-0.23,-0.15,490.53
145,183.55,119.06,0.87,-0.60,0.75,-0.31,0.69,0.06,891.36
146,102.73,100.38,0.25,-0.54,0.07,-0.13,-0.93,0.65,682.86
147,179.21,150.22,-0.44,0.10,0.31,0.01,0.92,0.01,858.28
148,160.73,115.34,-0.49,0.91,-0.63,0.07,-0.18,-0.75,970.38
149,198.67,130.84,0.64,0.20,0.69,-0.22,0.08,0.78,499.22
150,187.44,121.64,0.80,-0.46,0.75,0.08,0.49,0.84,928.19
151,185.68,126.80,-0.61,-0.18,-0.93,0.85,-0.27,0.85,628.34
152,183.75,156.34,-0.82,0.20,0.83,0.99,0.22,-0.86,739.11
153,185.60,117.92,0.91,0.67,-0.24,-0.41,0.85,0.04,322.42
154,169.47,120.60,-0.24,-0.61,-0.38,0.80,0.18,-0.35,888.51
155,171.08,124.36,0.69,-0.97,-0.29,0.87,0.26,-0.56,682.04
156,197.63,151.29,-0.26,0.95,0.97,-0.27,0.76,-0.32,944.08
157,151.81,150.66,-0.67,0.11,-0.08,-0.10,-0.58,0.15,951.60
158,188.26,172.37,-0.65,0.82,0.58,-0.69,0.99,0.07,707.39
159,199.38,130.47,0.52,0.80,-0.42,0.34,-0.29,-0.36,728.20
160,190.66,178.56,0.20,-0.03,-0.07,-0.96,-0.66,0.80,942.22
161,189.96,109.67,0.87,-0.24,0.86,-0.26,-0.89,0.95,509.70
162,197.15,104.20,-0.20,0.15,0.64,-0.84,-0.59,-0.66,706.01
163,167.58,111.82,-0.27,-0.96,-0.65,-0.45,0.06,0.27,780.05
164,159.59,118.35,0.72,0.08,0.76,0.04,-0.96,-0.64,668.08
165,178.66,163.81,-0.68,0.47,0.68,-0.14,-0.84,0.10,922.18
166,166.25,148.54,0.81,-0.89,0.38,0.42,-0.11,-0.38,768.59
167,177.42,123.61,0.57,-0.56,-0.13,0.44,-0.57,-0.00,365.21
168,194.45,101.84,0.44,-0.41,-0.60,0.75,0.60,-0.52,699.97
169,188.69,153.44,-0.85,0.60,-0.34,-0.61,-0.47,0.23,817.16
170,168.61,100.66,0.32,-0.83,0.35,0.05,0.53,0.43,926.84
171,134.70,112.16,-0.14,-0.73,-0.08,0.23,-0.84,0.68,791.77
172,192.62,113.36,0.55,0.83,0.18,0.26,-0.62,0.64,686.30
173,137.01,105.91,-0.65,-0.63,0.01,0.80,-0.78,-0.37,752.51
174,173.08,138.20,-0.16,-0.50,0.19,-0.75,0.62,0.81,865.57
175,163.28,116.69,0.02,-0.92,-0.15,0.69,-0.00,0.27,497.87
176,137.78,115.48,0.65,0.27,0.48,0.91,-0.90,0.02,716.91
177,146.16,135.09,-0.09,-0.81,-0.13,-0.27,0.96,-0.11,344.67
178,179.97,114.35,-0.74,0.89,0.04,-0.69,-0.72,-0.82,745.43
179,164.00,150.14,0.98,0.85,-0.04,0.01,0.21,0.94,874.50
180,166.65,118.20,0.40,0.19,-0.34,0.13,0.77,0.11,749.08
181,191.57,129.92,0.22,0.35,-0.90,-0.93,0.47,0.90,700.96
182,191.46,151.38,-0.80,0.99,0.61,-0.04,0.49,0.66,791.36
183,180.40,151.52,-0.97,0.69,-0.96,-0.00,0.21,-0.50,540.14
184,194.81,139.97,-0.15,-0.97,-0.97,0.58,-0.69,0.93,908.59
185,152.28,121.46,0.82,-0.34,-0.40,-0.97,-0.05,-0.20,364.99
186,188.01,146.98,0.51,-0.80,-0.06,0.35,-0.76,0.07,880.35
187,184.06,154.95,-0.71,0.82,0.24,-0.05,-0.28,0.18,764.71
188,189.65,132.29,0.22,0.49,0.28,-0.77,0.33,0.16,598.37
189,178.61,173.65,-0.57,-0.60,-0.77,0.37,-0.29,-0.55,796.45
190,152.85,130.66,0.66,0.72,-0.75,0.31,0.88,-0.32,890.40
191,133.30,108.06,-0.83,-0.41,0.21,0.92,-0.99,0.78,868.62
192,166.82,110.72,-0.66,-0.75,-0.22,0.38,-0.28,0.70,653.53
193,170.37,113.18,0.15,-0.67,0.11,-0.80,-0.55,-0.66,219.38
194,182.18,115.75,0.22,-0.01,-0.27,0.76,0.95,-0.30,807.66
195,144.05,102.63,0.47,-0.92,0.17,-0.44,0.09,0.48,495.54
196,137.45,116.52,-0.15,-0.22,0.62,0.05,0.13,0.14,985.07
197,150.63,108.62,-0.23,0.61,-0.53,0.04,-0.04,0.54,984.74
198,179.87,128.84,-0.83,-0.00,0.09,-0.28,-0.89,0.94,451.90
199,182.86,108.54,0.51,0.23,-0.39,-0.23,0.49,0.30,951.61
200,165.91,117.63,0.70,0.21,-0.68,-0.68,-0.05,0.90,839.42
201,138.49,116.68,-0.96,-0.38,0.95,-0.77,0.27,0.83,544.55
202,151.75,141.17,0.91,-0.47,-0.48,0.08,-0.13,-0.02,498.72
203,171.02,128.50,0.22,-0.92,0.45,0.88,-0.27,0.10,820.52
204,177.85,155.34,-0.56,-0.16,-0.48,-0.83,0.28,-0.39,904.11
205,133.65,126.12,-0.81,0.91,-0.97,0.16,-0.61,0.93,830.03
206,170.54,144.70,0.18,-0.71,-0.06,0.12,0.64,-0.43,623.22
207,175.91,127.09,-0.14,0.30,-0.63,-0.57,-0.64,-0.50,525.06
208,171.76,126.89,-0.67,0.33,-0.62,-0.48,0.06,-0.77,972.48
209,199.67,106.58,0.05,0.47,0.07,0.81,0.68,0.98,728.03
210,169.37,106.55,0.02,0.96,0.49,0.59,0.09,0.46,851.48
211,148.02,138.64,-0.30,0.66,-0.84,0.41,-0.31,-0.66,862.20
212,175.07,124.35,0.63,0.49,0.85,-0.42,0.78,-0.74,896.05
213,153.36,138.66,0.91,0.47,0.87,-0.09,-0.98,0.03,941.17
214,175.19,131.99,0.86,-0.54,-0.41,-0.91,0.06,0.98,761.03
215,172.48,132.06,0.58,-0.09,0.57,0.28,0.40,0.49,953.75
216,139.58,114.58,0.07,0.92,0.86,-0.90,0.15,0.77,752.33
217,156.94,124.04,0.28,-0.19,0.89,-0.52,-0.26,-0.97,239.43
218,131.24,129.20,0.25,0.67,0.28,-0.98,-0.89,-0.56,920.51
219,189.25,109.55,0.28,0.52,0.73,-0.30,-0.39,0.35,588.87
220,142.98,134.05,-0.79,0.61,-0.70,-0.20,-0.26,-0.17,587.95
221,186.81,106.66,-0.92,-0.73,-0.26,0.73,0.84,-0.49,993.21
222,195.07,125.02,0.85,0.36,-0.72,0.26,-0.68,0.78,913.73
223,159.18,123.92,-0.40,0.90,-0.53,-0.65,0.72,0.10,621.34
224,189.74,172.18,-0.68,0.68,-0.63,-0.91,-0.96,0.03,937.58
225,166.00,118.58,-0.72,-0.11,0.43,-0.05,-0.69,-0.50,946.60
226,125.53,115.41,-0.19,-0.21,-0.19,0.12,0.88,-0.82,853.91
227,180.24,153.85,0.79,0.60,-0.12,-0.03,0.52,-0.96,946.05
228,198.19,139.54,0.72,0.56,0.73,0.09,-0.52,0.96,375.49
229,158.51,134.75,-0.35,0.54,0.96,-0.82,-0.48,0.40,474.36
230,197.92,158.66,0.49,-0.12,0.95,-0.70,0.72,0.08,970.40
231,153.97,129.96,-0.84,0.50,0.88,0.54,0.53,-0.64,994.17
232,117.34,111.79,-0.44,-0.85,0.26,-0.95,-0.15,-0.41,801.35
233,158.03,128.10,-0.93,-0.73,0.91,0.91,-0.21,-0.73,853.65
234,146.78,113.75,-0.85,0.24,-0.26,-0.69,-0.97,-0.66,948.03
235,191.07,151.44,0.50,-0.55,0.30,0.71,0.23,-0.92,372.08
236,167.37,105.55,0.62,0.93,0.72,-0.94,-0.38,0.29,769.45
237,162.77,108.99,-0.64,0.52,0.95,0.33,-0.33,-0.51,804.22
238,159.36,104.85,0.73,0.96,-0.14,-0.06,-0.93,0.73,877.02
239,196.36,140.13,-0.50,-0.85,-0.89,-0.89,0.62,-0.10,446.08
240,154.19,148.76,-0.85,-0.78,-0.53,0.81,0.52,-0.13,838.37
241,193.74,107.47,-0.76,0.05,-0.12,0.66,-0.75,-0.80,598.65
242,186.06,110.85,-0.51,0.78,-0.66,0.88,0.01,-0.96,430.61
243,195.22,109.51,-0.69,-0.38,0.83,0.10,0.58,0.44,928.20
244,188.03,168.37,0.02,-0.78,-0.27,-0.90,-0.16,-0.95,684.70
245,181.21,170.12,0.03,-0.88,0.66,0.33,-0.94,-0.56,858.88
246,175.84,109.23,-0.73,-0.72,-0.16,-0.52,0.06,0.01,800.77
247,156.11,105.10,0.11,0.56,0.15,0.19,-0.07,0.78,974.55
248,134.41,123.11,-0.63,-0.34,-0.29,0.85,0.03,-0.43,919.92
249,129.45,125.42,0.77,-0.64,0.45,-0.70,0.54,0.48,906.15
250,180.50,157.62,0.94,-0.68,0.93,-0.86,-0.14,0.33,914.22
251,162.09,117.51,-0.20,0.64,-0.39,-0.17,0.99,0.56,910.06
252,164.04,146.97,0.57,0.97,-0.81,-0.95,-0.99,-0.52,735.97
253,169.08,109.61,-0.55,0.99,0.65,0.93,0.82,-0.17,260.51
254,155.81,137.12,0.64,0.78,-0.17,-0.08,0.38,0.33,820.39
255,196.87,160.26,0.22,-0.98,0.06,-0.51,-0.74,0.44,918.16
256,198.81,163.85,-0.34,0.03,-0.41,-0.19,0.22,0.72,611.86
257,177.22,167.00,-0.22,0.30,0.62,0.70,-0.16,0.44,682.09
258,145.70,105.27,-0.80,0.11,0.36,-0.25,0.85,-0.40,966.73
259,153.46,118.34,0.66,0.24,0.38,0.78,-0.17,0.63,737.41
260,174.56,108.17,0.92,0.60,0.90,0.99,0.79,0.35,897.92
261,141.74,103.64,-0.58,-0.70,-0.10,-0.31,0.04,-0.61,544.61
262,194.74,148.15,-0.90,-0.40,-0.40,0.04,-0.71,-0.89,644.93
263,167.90,113.78,0.97,0.27,0.18,-0.88,0.09,0.81,356.34
264,146.71,118.75,-0.04,0.37,-0.83,0.56,0.67,0.47,696.36
265,192.27,179.77,-0.79,-0.29,-0.81,-0.93,-0.26,0.94,820.15
266,165.51,163.02,-0.68,0.16,-0.56,-0.83,-0.10,0.95,598.70
267,149.06,104.33,0.92,-0.31,0.03,-0.04,0.25,0.47,377.01
268,142.93,120.66,-0.45,-0.70,-0.55,0.76,-0.21,-0.39,999.40
269,188.60,181.97,0.59,0.79,0.56,-0.42,-0.70,0.55,762.49
270,196.24,195.50,0.98,-0.61,0.65,-0.66,-0.75,-0.71,626.33
271,167.43,153.18,0.14,0.98,0.32,0.16,0.08,0.84,519.74
272,136.83,122.60,-0.34,-0.26,0.01,0.66,-0.50,0.48,733.61
273,188.39,150.39,0.91,0.40,0.82,0.14,-0.94,-0.98,684.02
274,198.00,197.48,0.18,-0.73,0.50,-0.06,0.06,-0.69,950.37
275,113.50,111.52,-0.63,0.60,0.38,0.59,0.24,-0.21,909.80
276,195.47,175.22,0.95,-0.33,-0.03,0.61,0.50,-0.47,865.23
277,178.79,178.53,0.53,0.38,0.19,-0.55,-0.76,0.63,637.44
278,116.33,107.19,-0.64,0.08,-0.73,-0.47,-0.83,-0.97,891.38
279,188.84,141.36,0.50,-0.05,-0.60,0.50,0.92,0.84,971.91
280,193.34,153.98,0.27,-0.60,-0.92,-0.44,0.37,-0.29,812.56
281,116.23,114.90,0.91,0.34,-0.60,0.17,0.25,0.75,860.60
282,164.25,120.38,0.71,-0.43,-0.53,0.86,0.96,-0.97,427.51
283,175.43,152.43,-0.38,0.44,0.48,0.71,0.78,-0.73,850.97
284,169.06,153.18,-0.27,-0.92,0.89,-0.40,-0.84,-0.34,901.36
285,197.54,157.13,-0.01,-0.08,-0.40,0.73,0.64,0.50,868.45
286,168.12,156.11,-0.49,0.14,-0.28,-0.51,-0.95,-0.04,661.67
287,138.86,119.23,0.07,0.89,0.80,0.98,-0.36,-0.87,666.90
288,157.09,108.62,0.44,-0.13,-0.28,-0.52,-0.84,-0.48,757.16
289,126.03,122.73,-0.94,-0.98,0.31,-0.06,0.20,-0.94,708.40
290,175.54,128.31,0.27,0.23,-0.16,-0.00,0.90,0.41,981.64
291,183.12,158.03,-0.99,0.50,0.82,0.83,-0.93,0.05,890.12
292,160.48,103.58,0.00,-0.65,0.77,-0.25,-0.27,-0.43,862.38
293,176.58,132.61,-0.95,0.11,-0.96,-0.84,0.00,0.14,921.56
294,197.63,165.87,-0.86,0.21,0.20,0.70,-0.17,-0.46,479.93
295,170.31,162.74,0.21,-0.98,0.79,-0.16,-0.49,0.76,567.58
296,185.28,108.33,-0.48,-0.86,0.03,-0.34,-0.01,0.49,773.14
297,160.84,138.95,-0.54,-0.52,0.85,-0.31,-0.40,0.29,837.34
298,117.09,115.09,-0.03,0.33,-0.88,0.86,-0.41,-0.16,743.32
299,194.22,140.99,-0.28,0.72,0.58,0.14,0.89,-0.38,725.53
300,191.01,172.42,-0.31,0.32,-0.93,0.25,0.46,-0.71,882.19
301,180.29,170.10,0.31,0.75,0.46,0.59,0.29,0.90,944.09
302,141.14,121.89,0.06,0.52,-0.09,0.24,-0.53,0.63,937.17
303,187.71,155.14,0.32,0.32,0.18,0.02,-0.67,-0.02,743.23
304,135.97,119.58,-0.51,-0.65,0.68,0.74,-0.98,-0.51,977.30
305,157.37,141.46,0.84,0.86,0.45,0.20,-0.47,0.21,489.69
306,151.32,139.85,-0.51,-0.98,-0.21,0.46,0.87,0.96,699.84
307,187.96,145.35,-0.33,-0.15,0.39,0.97,-0.81,0.51,788.71
308,198.28,124.57,-0.72,0.71,-0.73,-0.04,0.74,-0.24,978.61
309,192.67,115.26,-0.87,0.86,0.22,-0.27,-0.18,0.88,900.22
310,164.57,139.03,0.62,0.32,0.32,-0.39,-0.36,0.67,761.20
311,138.01,121.14,-0.42,-0.10,0.38,-0.42,-0.47,0.12,381.90
312,132.34,128.59,0.40,-0.37,0.37,0.52,0.56,-0.05,948.75
313,134.23,118.23,0.74,-0.48,-0.77,0.37,-0.62,0.66,417.69
314,132.79,123.81,0.26,0.00,-0.73,0.63,0.29,-0.97,534.82
315,183.09,162.64,-0.52,-0.80,0.74,0.89,-0.86,0.37,997.93
316,183.27,181.89,-0.76,-0.03,0.90,-0.66,-0.70,-0.12,623.67
317,144.89,130.60,0.50,-0.50,0.76,-0.00,-0.99,-0.97,368.17
318,182.23,140.67,-0.93,-0.44,-0.19,0.19,-0.69,0.87,625.50
319,138.77,111.10,0.82,0.38,-0.46,-0.17,0.88,0.50,937.69
320,197.17,158.89,0.04,0.90,-0.30,0.01,0.51,0.49,356.17
321,189.40,114.66,0.20,-0.69,0.31,-0.62,-0.48,0.36,620.95
322,161.10,125.28,-0.40,-0.85,-0.72,-0.26,0.07,0.12,735.95
323,192.29,129.73,-0.19,0.94,0.83,-0.36,0.93,0.64,944.48
324,164.80,162.76,-0.23,0.10,0.34,-0.07,0.26,-0.30,950.52
325,185.07,146.19,-0.40,-0.77,-0.84,-0.84,-0.97,0.44,675.28
326,152.81,144.60,-0.98,0.36,0.84,0.33,-0.55,0.11,769.58
327,182.87,177.54,0.98,0.81,0.72,0.02,-0.10,-0.42,997.18
328,142.25,136.10,-0.67,-0.97,-0.72,0.38,-0.10,0.17,946.23
329,182.79,106.21,0.12,0.25,-0.46,0.37,-0.41,-0.38,964.36
330,109.90,105.93,-0.35,0.69,-0.82,0.56,0.83,0.80,480.48
331,159.05,126.36,-0.71,-0.79,-0.53,-0.82,-0.19,-0.37,874.08
332,154.70,115.24,-0.99,0.31,0.90,-0.15,0.28,-0.61,793.55
333,164.96,157.78,0.27,-0.01,-0.90,-0.40,0.51,0.05,867.60
334,199.85,113.83,-0.42,-0.52,0.11,-0.91,0.34,0.36,678.75
335,151.18,106.14,0.96,0.74,-0.36,0.67,0.84,0.30,634.78
336,164.70,146.16,-0.14,0.54,0.95,-0.69,-0.73,-0.00,883.33
337,192.32,186.53,0.02,-0.23,0.37,0.04,-0.31,-0.15,597.12
338,144.27,139.28,-0.13,-0.47,-0.87,-0.42,-0.25,0.93,873.72
