index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
49,33.75,32.42,0.95,0.98,0.97,0.93,0.80,0.92,661.62
50,31.77,19.74,0.76,0.75,0.97,0.87,0.95,0.88,862.56
51,37.51,29.99,0.80,0.82,0.97,0.82,0.89,0.85,608.11
52,63.78,36.18,0.84,0.95,0.82,0.89,0.78,0.92,997.95
53,37.12,34.33,0.96,0.90,0.95,0.85,0.91,0.96,965.68
54,52.01,45.60,0.91,0.86,0.94,0.97,0.85,0.90,966.47
55,55.04,33.30,0.86,0.91,0.86,0.81,0.81,0.76,697.97
56,70.45,20.79,0.83,0.90,0.90,0.78,0.75,0.75,495.54
57,42.72,26.88,0.92,0.79,0.82,0.93,0.81,0.96,904.16
58,57.25,14.21,0.88,0.87,0.83,0.93,0.97,0.84,831.93
59,69.40,52.90,0.88,0.83,0.96,0.85,0.86,0.83,717.22
60,65.44,31.68,0.86,0.82,0.75,0.86,0.79,0.77,701.21
61,51.00,37.12,0.96,0.83,0.77,0.92,0.85,0.89,561.58
62,67.69,43.84,0.80,0.89,0.76,0.88,0.85,0.84,408.09
63,47.51,33.52,0.75,0.77,0.93,0.76,0.89,0.95,909.26
64,64.84,11.63,0.84,0.79,0.95,0.94,0.90,0.84,546.52
65,74.28,25.04,0.96,0.79,0.75,0.95,0.99,0.80,752.50
66,39.68,17.16,0.94,0.79,0.81,0.77,0.81,0.75,915.83
67,60.48,26.33,0.88,0.78,0.81,0.92,0.80,0.76,997.50
68,45.38,26.03,0.85,0.84,0.88,0.92,0.93,0.84,783.41
69,28.53,21.78,0.79,0.76,0.93,0.79,0.93,0.88,403.85
70,66.83,54.54,0.96,0.83,0.95,0.78,0.96,0.80,211.85
71,54.01,40.46,0.90,0.78,0.87,0.85,0.92,0.93,462.94
72,74.77,60.33,0.88,0.79,0.91,0.91,0.82,0.95,584.11
73,73.29,7.88,0.85,0.76,0.85,0.79,0.98,0.77,977.88
74,37.02,35.18,0.81,0.92,0.78,0.93,0.87,0.78,852.99
75,38.50,29.45,0.94,0.99,0.75,0.91,0.86,0.91,509.76
76,50.34,11.39,0.90,0.79,0.86,0.94,0.89,0.95,695.85
77,51.55,43.33,0.91,0.88,0.90,0.77,0.85,0.96,943.32
78,63.25,23.14,0.90,0.93,0.90,0.89,0.95,0.90,148.58
79,34.95,8.35,0.97,0.92,0.80,0.81,0.90,0.95,874.17
80,62.11,23.57,0.82,0.81,0.91,0.83,0.90,0.95,482.17
81,23.74,7.08,0.87,0.79,0.78,0.91,0.91,0.90,907.62
82,44.21,34.43,0.98,0.94,0.79,0.85,0.91,0.84,765.05
83,56.22,51.29,0.81,0.91,0.77,0.93,0.84,0.84,613.18
84,34.18,30.33,0.77,0.78,0.79,0.96,0.78,0.92,731.46
85,65.47,50.43,0.79,0.86,0.78,0.91,0.91,0.79,733.74
86,58.03,21.61,0.99,0.90,0.98,0.86,0.83,0.79,802.35
87,58.75,5.29,0.94,0.87,0.85,0.84,0.84,0.86,587.58
88,39.09,6.44,0.99,0.75,0.82,0.90,0.82,0.81,487.26
89,22.06,14.73,0.84,0.95,0.90,0.97,0.88,0.78,496.13
90,45.42,5.96,0.92,0.85,0.77,0.83,0.96,0.98,995.91
91,70.95,13.14,0.85,0.80,0.81,0.81,0.87,0.94,817.20
92,66.87,66.57,0.82,0.95,0.89,0.99,0.89,0.93,811.11
93,73.24,50.55,0.85,0.90,0.88,0.93,0.98,0.80,712.11
94,43.84,25.84,0.79,0.78,0.99,0.91,0.97,0.87,958.61
95,58.91,9.72,0.96,0.93,0.83,0.96,0.78,0.87,479.60
96,67.32,38.43,0.86,0.78,0.75,0.84,0.76,0.82,898.47
97,21.36,16.30,0.85,0.84,0.89,0.82,0.91,0.97,674.36
98,13.12,9.90,0.75,0.85,0.77,0.99,0.89,0.89,662.12
99,62.61,17.50,0.87,0.97,0.98,0.77,0.81,0.99,854.31
100,29.36,25.58,0.95,0.98,0.84,0.98,0.85,0.95,734.64
101,51.73,37.30,0.82,0.77,0.92,0.96,0.95,0.94,265.49
102,71.16,56.36,0.90,0.93,0.84,0.96,0.75,0.79,927.37
103,68.98,58.08,0.76,0.75,0.79,0.87,0.98,0.88,881.84
104,74.91,39.58,0.86,0.92,0.89,0.89,0.87,0.79,933.22
105,33.17,8.55,0.92,0.97,0.80,0.86,0.88,0.96,766.28
106,54.20,51.82,0.80,0.94,0.77,0.94,0.97,0.79,972.85
107,59.94,37.28,0.90,0.96,0.84,0.83,0.81,0.89,713.19
108,60.17,49.78,0.78,0.87,0.97,0.98,0.89,0.96,623.07
109,63.72,6.63,0.79,0.80,0.81,0.87,0.98,0.98,503.59
110,30.10,23.69,0.91,0.90,0.76,0.77,0.82,0.85,987.33
111,72.80,13.59,0.76,0.99,0.88,0.81,0.90,0.77,981.34
112,56.02,43.89,0.94,0.92,0.85,0.81,0.90,0.84,938.05
113,63.03,5.93,0.98,0.81,0.83,0.79,0.78,0.90,668.13
114,40.02,31.32,0.81,0.93,0.91,0.79,0.97,0.81,600.57
115,28.38,10.99,0.99,0.92,0.90,0.84,0.77,0.98,810.17
116,23.24,17.32,0.82,0.83,0.87,0.89,0.99,0.95,576.82
117,28.83,8.68,0.84,0.83,0.92,0.81,0.88,0.97,671.89
118,54.50,45.90,0.77,0.84,0.87,0.87,0.86,0.88,570.12
119,56.61,55.12,0.85,0.75,0.97,0.90,0.94,0.77,503.32
120,47.37,5.47,0.79,0.87,0.80,0.88,0.78,0.85,454.60
121,35.78,28.45,0.83,0.89,0.88,0.93,0.90,0.97,420.26
122,47.84,37.55,0.82,0.90,0.81,0.96,0.89,0.82,988.58
123,69.28,8.98,0.83,0.97,0.93,0.82,0.76,0.79,660.15
124,36.17,31.69,0.92,0.96,0.82,0.87,0.94,0.90,332.24
125,71.47,55.88,0.87,0.80,0.77,0.91,0.88,0.95,847.54
126,52.06,34.82,0.82,0.77,0.82,0.79,0.88,0.96,941.49
127,63.07,49.58,0.96,0.89,0.99,0.84,0.80,0.84,564.97
128,70.00,22.32,0.84,0.83,0.88,0.97,0.80,0.95,784.70
129,38.40,28.42,0.87,0.81,0.77,0.85,0.98,0.88,517.77
130,25.91,13.91,0.96,0.89,0.78,0.84,0.91,0.76,808.96
131,74.56,7.39,0.96,0.85,0.79,0.90,0.77,0.91,974.16
132,62.17,38.55,0.83,0.97,0.89,0.81,0.89,0.84,851.02
133,51.89,22.12,0.88,0.96,0.86,0.92,0.94,0.98,879.72
134,72.36,15.81,0.76,0.77,0.83,0.75,0.93,0.98,935.68
135,53.13,53.13,0.77,0.98,0.90,0.79,0.85,0.92,575.66
136,67.44,43.48,0.93,0.79,0.82,0.78,0.91,0.96,863.73
137,62.42,50.65,0.94,0.81,0.81,0.84,0.98,0.80,726.24
138,72.49,58.69,0.90,0.78,0.84,0.78,0.85,0.94,824.87
139,33.26,21.97,0.77,0.87,0.98,0.84,0.92,0.87,918.66
140,21.60,6.16,0.81,0.76,0.87,0.79,0.82,0.81,753.41
141,67.68,56.20,0.81,0.99,0.99,0.93,0.76,0.79,465.92
142,56.60,42.88,0.90,0.77,0.81,0.92,0.80,0.88,972.41
143,74.62,12.06,0.92,0.95,0.86,0.99,0.80,0.91,813.10
144,66.02,12.65,0.94,0.81,0.76,0.80,0.84,0.87,480.41
145,73.02,49.92,0.96,0.87,0.91,0.88,0.86,0.89,805.41
146,69.95,9.90,0.86,0.89,0.93,0.96,0.97,0.84,975.67
147,26.87,11.94,0.85,0.85,0.85,0.87,0.97,0.79,983.73
148,53.83,10.21,0.92,0.85,0.92,0.81,0.94,0.83,502.81
149,72.91,17.95,0.91,0.91,0.94,0.86,0.91,0.80,936.22
150,22.48,7.76,0.85,0.96,0.99,0.97,0.78,0.99,900.10
151,62.18,7.70,0.90,0.91,0.90,0.95,0.89,0.95,938.34
152,62.33,49.97,0.76,0.98,0.76,0.85,0.85,0.83,999.53
153,43.50,42.40,0.90,0.93,0.96,0.77,0.87,0.95,755.53
154,53.05,5.00,0.91,0.75,0.89,0.94,0.77,0.92,930.38
155,54.76,13.14,0.94,0.88,0.91,0.90,0.95,0.93,786.82
156,19.57,9.62,0.97,0.88,0.97,0.92,0.88,0.87,510.43
157,62.78,17.36,0.93,0.82,0.89,0.98,0.89,0.88,470.38
158,63.19,35.49,0.98,0.85,0.88,0.83,0.94,0.95,564.12
159,66.18,38.64,0.80,0.88,0.84,0.80,0.80,0.88,652.46
160,26.87,21.79,0.79,0.95,0.82,0.85,0.85,0.92,948.98
161,31.87,29.64,0.87,0.76,0.86,0.95,0.94,0.76,425.16
162,36.44,18.29,0.94,0.81,0.91,0.98,0.77,0.88,937.48
163,57.30,15.01,0.82,0.91,0.89,0.88,0.78,0.79,777.95
164,28.02,23.34,0.95,0.99,0.90,0.91,0.95,0.75,949.36
165,62.23,9.72,0.95,0.85,0.90,0.97,0.76,0.83,965.89
166,63.86,11.09,0.93,0.89,0.85,0.78,0.75,0.90,985.22
167,33.03,14.75,0.93,0.86,0.81,0.80,0.81,0.99,894.90
168,43.98,39.56,0.86,0.98,0.78,0.99,0.80,0.91,598.84
169,40.62,23.63,0.88,0.98,0.84,0.75,0.81,0.83,542.01
170,55.06,22.99,0.98,0.78,0.91,0.76,0.84,0.88,945.69
171,45.27,29.79,0.98,0.80,0.82,0.86,0.80,0.93,770.62
172,44.66,37.31,0.80,0.85,0.90,0.89,0.97,0.92,855.71
173,68.49,44.23,0.97,0.92,0.76,0.85,0.92,0.83,908.85
174,66.79,31.88,0.87,0.96,0.89,0.94,0.99,0.81,962.74
175,59.95,43.36,0.85,0.95,0.89,0.80,0.81,0.79,927.24
176,46.48,32.15,0.78,0.84,0.88,0.93,0.99,0.84,886.47
177,26.33,21.92,0.88,0.91,0.90,0.94,0.91,0.77,505.66
178,35.69,8.00,0.91,0.84,0.97,0.76,0.95,0.84,962.20
179,51.68,18.95,0.94,0.99,0.76,0.91,0.94,0.77,940.27
180,57.40,56.49,0.98,0.98,0.95,0.91,0.79,0.77,808.08
181,63.38,54.88,0.93,0.98,0.81,0.97,0.94,0.94,323.84
182,21.28,6.94,0.96,0.80,0.94,0.96,0.87,0.75,678.57
183,48.15,15.27,0.84,0.81,0.93,0.75,0.80,0.80,898.52
184,56.96,8.68,0.86,0.83,0.94,0.78,0.83,0.95,989.44
185,51.28,5.87,0.76,0.77,0.88,0.89,0.92,0.94,978.35
186,38.24,28.20,0.80,0.89,0.85,0.75,0.94,0.76,798.64
187,73.30,71.36,0.82,0.90,0.98,0.83,0.84,0.80,740.21
188,65.27,49.34,0.77,0.94,0.97,0.98,0.84,0.86,818.74
189,26.49,24.78,0.93,0.88,0.93,0.85,0.93,0.96,979.53
190,25.77,25.26,0.85,0.98,0.93,0.97,0.93,0.80,620.88
191,60.34,20.80,0.86,0.76,0.83,0.92,0.79,0.83,630.93
192,62.21,34.61,0.98,0.79,0.80,0.97,0.97,0.89,719.78
193,67.78,21.06,0.89,0.89,0.78,0.99,0.93,0.77,878.13
194,55.13,40.13,0.77,0.90,0.81,0.84,0.97,0.95,676.01
195,65.40,43.44,0.78,0.96,0.97,0.80,0.87,0.96,953.29
196,29.29,13.27,0.82,0.77,0.98,0.94,0.76,0.92,496.16
197,63.68,13.65,0.82,0.86,0.87,0.91,0.93,0.89,742.93
198,40.90,20.29,0.86,0.87,0.94,0.85,0.75,0.86,885.87
199,73.65,24.55,0.79,0.93,0.98,0.86,0.82,0.91,656.88
200,54.96,13.97,0.98,0.98,0.79,0.77,0.86,0.76,774.40
201,69.85,38.93,0.91,0.83,0.94,0.88,0.88,0.87,942.05
202,67.11,46.21,0.95,0.82,0.87,0.92,0.93,0.80,970.44
203,38.73,15.43,0.82,0.94,0.93,0.82,0.79,0.98,390.64
204,39.66,32.08,0.99,0.85,0.76,0.81,0.82,0.96,846.09
205,69.67,10.36,0.85,0.87,0.95,0.98,0.92,0.85,892.71
206,74.08,13.38,0.79,0.75,0.77,0.98,0.95,0.78,978.98
207,30.10,14.71,0.96,0.90,0.76,0.80,0.86,0.80,815.32
208,31.96,29.68,0.85,0.94,0.95,0.89,0.77,0.79,859.65
209,71.02,33.89,0.96,0.96,0.93,0.88,0.75,0.93,719.48
210,71.09,9.50,0.83,0.90,0.88,0.93,0.81,0.87,978.35
211,54.05,6.75,0.80,0.84,0.91,0.85,0.91,0.92,578.18
212,25.55,7.10,0.85,0.97,0.88,0.78,0.88,0.80,813.10
213,59.20,19.28,0.88,0.79,0.87,0.99,0.81,0.83,754.13
214,63.48,52.39,0.94,0.99,0.93,0.85,0.83,0.89,738.64
215,37.34,14.18,0.77,0.89,0.82,0.77,0.94,0.89,461.93
216,32.77,27.46,0.77,0.80,0.88,0.95,0.84,0.99,710.31
217,52.83,19.64,0.79,0.92,0.97,0.87,0.90,0.99,446.88
218,64.49,58.19,0.80,0.88,0.82,0.89,0.94,0.87,886.68
219,53.70,53.47,0.83,0.87,0.78,0.79,0.88,0.88,940.95
220,40.86,21.46,0.96,0.84,0.81,0.88,0.84,0.87,572.26
221,61.72,51.32,0.87,0.98,0.87,0.88,0.81,0.97,692.23
222,60.25,34.49,0.96,0.85,0.98,0.95,0.88,0.80,558.26
223,58.84,11.58,0.87,0.76,0.88,0.89,0.83,0.92,759.81
224,66.40,8.67,0.88,0.86,0.96,0.76,0.76,0.81,622.11
225,72.59,43.71,0.77,0.92,0.82,0.94,0.81,0.86,707.17
226,68.99,62.00,0.81,0.82,0.77,0.79,0.87,0.93,640.54
227,54.85,49.54,0.78,0.79,0.76,0.87,0.76,0.78,852.43
228,42.15,25.78,0.77,0.76,0.84,0.86,0.86,0.96,958.21
229,53.72,49.76,0.78,0.89,0.86,0.77,0.78,0.95,863.04
230,69.16,44.14,0.76,0.96,0.75,0.89,0.98,0.89,456.46
231,69.08,12.77,0.87,0.98,0.78,0.96,0.84,0.88,423.07
232,62.81,40.07,0.82,0.79,0.93,0.83,0.84,0.94,679.01
233,32.82,28.43,0.89,0.95,0.89,0.78,0.76,0.87,247.86
234,73.84,15.36,0.87,0.95,0.84,0.78,0.81,0.86,668.57
235,69.29,10.47,0.76,0.75,0.78,0.96,0.91,0.87,884.11
236,41.19,6.23,0.79,0.89,0.93,0.84,0.86,0.81,959.92
237,55.54,24.80,0.98,0.95,0.76,0.83,0.96,0.76,581.94
238,13.18,8.00,0.95,0.86,0.88,0.95,0.94,0.84,981.24
239,32.81,29.02,0.86,0.84,0.78,0.92,0.77,0.84,868.20
240,73.91,28.87,0.76,0.91,0.85,0.91,0.97,0.78,864.23
241,29.69,15.70,0.92,0.97,0.83,0.94,0.97,0.80,459.61
242,53.98,16.61,0.84,0.97,0.81,0.98,0.82,0.75,934.73
243,68.59,52.47,0.93,0.90,0.92,0.82,0.89,0.92,505.94
244,65.91,39.36,0.82,0.81,0.80,0.93,0.84,0.82,945.34
245,74.13,6.83,0.83,0.87,0.93,0.84,0.78,0.81,786.52
246,59.91,14.35,0.96,0.89,0.92,0.92,0.91,0.86,852.99
247,39.76,18.63,0.80,0.80,0.94,0.94,0.93,0.82,759.38
248,69.05,12.41,0.93,0.77,0.88,0.93,0.99,0.89,848.95
249,62.05,40.26,0.92,0.93,0.96,0.86,0.80,0.90,930.77
250,27.45,24.92,0.99,0.85,0.82,0.96,0.87,0.88,627.25
251,45.72,5.02,0.93,0.87,0.79,0.78,0.84,0.98,980.70
252,55.42,29.23,0.96,0.80,0.96,0.90,0.91,0.95,787.87
253,60.96,23.34,0.99,0.85,0.78,0.98,0.81,0.97,454.05
254,48.17,7.07,0.92,0.81,0.77,0.77,0.88,0.92,696.35
255,41.64,16.10,0.95,0.89,0.76,0.89,0.75,0.98,878.16
256,31.39,11.15,0.80,0.86,0.94,0.82,0.80,0.96,396.19
257,64.82,56.96,0.87,0.82,0.76,0.76,0.95,0.88,776.83
258,45.45,45.25,0.97,0.76,0.91,0.85,0.93,0.79,628.05
259,69.05,32.19,0.82,0.96,0.87,0.79,0.85,0.78,838.91
260,71.13,20.63,0.79,0.84,0.83,0.83,0.86,0.88,671.52
261,62.83,35.88,0.91,0.96,0.93,0.86,0.86,0.98,915.83
262,58.35,18.86,0.76,0.78,0.92,0.91,0.79,0.88,708.02
263,60.31,27.90,0.75,0.78,0.81,0.86,0.83,0.96,794.99
264,33.58,24.00,0.83,0.98,0.85,0.81,0.83,0.82,677.43
265,36.61,31.40,0.81,0.96,0.90,0.79,0.93,0.86,362.89
266,73.71,34.18,0.94,0.96,0.91,0.88,0.85,0.79,923.22
267,64.07,50.12,0.96,0.89,0.91,0.82,0.92,0.81,707.45
268,53.55,11.49,0.95,0.89,0.84,0.80,0.81,0.78,757.94
269,47.62,30.01,0.86,0.83,0.85,0.94,0.78,0.92,328.66
270,38.44,19.81,0.91,0.84,0.93,0.85,0.92,0.88,986.92
271,58.36,25.33,0.95,0.75,0.83,0.77,0.80,0.94,434.27
272,21.21,6.33,0.86,0.93,0.94,0.78,0.97,0.76,764.86
273,47.39,20.11,0.92,0.99,0.89,0.96,0.84,0.90,900.90
274,44.05,23.50,0.83,0.77,0.82,0.76,0.83,0.95,997.44
275,66.27,6.12,0.82,0.97,0.75,0.95,0.96,0.91,529.96
276,39.72,22.26,0.84,0.96,0.83,0.93,0.85,0.94,649.75
277,51.52,35.26,0.97,0.92,0.85,0.79,0.78,0.96,982.71
278,68.59,24.49,0.81,0.94,0.84,0.78,0.94,0.94,783.70
279,40.09,24.26,0.89,0.96,0.86,0.78,0.83,0.95,976.11
280,65.71,36.34,0.97,0.85,0.85,0.88,0.85,0.99,981.37
281,70.11,48.67,0.84,0.78,0.77,0.78,0.75,0.90,317.14
282,45.37,41.06,0.85,0.82,0.85,0.77,0.87,0.87,292.52
283,31.69,5.45,0.95,0.97,0.91,0.78,0.85,0.89,957.67
284,26.31,5.16,0.84,0.96,0.94,0.93,0.98,0.75,956.19
285,61.37,18.73,0.81,0.92,0.89,0.90,0.79,0.85,842.78
286,57.38,57.17,0.76,0.86,0.86,0.78,0.81,0.76,396.77
287,70.92,48.51,0.85,0.89,0.93,0.85,0.84,0.84,722.66
288,68.86,34.13,0.80,0.82,0.81,0.89,0.96,0.93,239.87
289,74.60,16.72,0.89,0.78,0.79,0.75,0.88,0.97,722.52
290,56.59,47.29,0.78,0.93,0.82,0.82,0.78,0.78,838.56
291,31.88,22.91,0.98,0.90,0.93,0.80,0.85,0.78,670.01
292,66.78,21.64,0.98,0.95,0.91,0.77,0.97,0.90,892.58
293,61.17,43.68,0.97,0.92,0.89,0.90,0.87,0.81,906.70
294,67.67,19.37,0.88,0.79,0.75,0.79,0.81,0.84,728.62
295,22.89,16.29,0.99,0.79,0.84,0.77,0.83,0.85,801.24
296,61.51,35.65,0.98,0.77,0.93,0.78,0.93,0.91,709.31
297,64.92,20.78,0.86,0.91,0.86,0.75,0.92,0.97,418.93
298,69.15,26.52,0.77,0.85,0.93,0.81,0.84,0.96,998.85
299,36.58,32.70,0.79,0.95,0.97,0.80,0.94,0.81,864.48
300,40.09,39.39,0.95,0.78,0.81,0.95,0.80,0.87,870.15
301,18.58,11.14,0.80,0.98,0.82,0.76,0.78,0.79,965.44
302,49.37,43.12,0.90,0.83,0.76,0.91,0.78,0.86,776.86
303,22.67,12.84,0.75,0.78,0.85,0.81,0.95,0.91,939.57
304,67.89,19.98,0.98,0.75,0.80,0.80,0.89,0.78,717.38
305,37.67,24.26,0.85,0.97,0.90,0.75,0.93,0.80,437.65
306,47.35,41.93,0.97,0.76,0.97,0.75,0.89,0.98,379.50
307,62.58,30.45,0.84,0.95,0.98,0.91,0.96,0.77,983.35
308,51.48,17.54,0.87,0.80,0.83,0.78,0.79,0.76,885.91
309,74.98,68.55,0.76,0.81,0.83,0.89,0.82,0.98,999.85
310,24.72,9.90,0.85,0.90,0.80,0.88,0.81,0.88,784.89
311,62.09,19.89,0.99,0.78,0.84,0.81,0.81,0.95,997.57
312,40.39,6.80,0.92,0.82,0.98,0.91,0.76,0.79,863.57
313,57.85,44.54,0.81,0.76,0.85,0.89,0.84,0.80,689.71
314,56.46,29.13,0.79,0.94,0.81,0.79,0.94,0.79,643.42
315,65.17,21.47,0.75,0.97,0.91,0.96,0.85,0.97,651.38
316,62.81,54.14,0.96,0.98,0.89,0.95,0.94,0.91,566.81
317,50.80,16.69,0.88,0.99,0.92,0.89,0.95,0.82,477.88
318,55.39,9.69,0.97,0.88,0.99,0.80,0.86,0.82,655.19
319,10.10,7.03,0.84,0.87,0.75,0.99,0.84,0.84,984.10
320,37.47,33.10,0.88,0.81,0.82,0.89,0.79,0.97,809.24
321,65.63,35.47,0.99,0.78,0.98,0.95,0.81,0.97,960.51
322,74.51,73.35,0.90,0.77,0.82,0.91,0.94,0.83,583.47
323,18.26,5.66,0.98,0.79,0.81,0.96,0.98,0.90,718.05
324,11.45,11.40,0.84,0.83,0.98,0.85,0.88,0.93,601.00
325,73.77,54.51,0.91,0.92,0.94,0.99,0.81,0.94,677.54
326,55.44,45.83,0.91,0.79,0.92,0.84,0.83,0.90,663.53
327,58.99,32.76,0.95,0.97,0.87,0.84,0.86,0.77,678.26
328,61.36,54.60,0.78,0.89,0.80,0.82,0.76,0.75,996.91
329,51.58,45.12,0.96,0.97,0.98,0.84,0.97,0.99,596.52
330,57.56,29.22,0.79,0.91,0.90,0.83,0.82,0.85,726.21
331,63.62,49.93,0.82,0.85,0.96,0.86,0.88,0.98,980.88
332,55.35,38.69,0.89,0.80,0.86,0.94,0.76,0.99,910.47
333,66.59,33.57,0.90,0.84,0.98,0.92,0.96,0.80,963.38
334,40.94,14.81,0.88,0.89,0.90,0.81,0.98,0.97,741.58
335,50.60,21.58,0.86,0.87,0.91,0.80,0.92,0.89,826.22
336,69.78,32.11,0.95,0.96,0.91,0.90,0.94,0.75,554.69
337,50.18,13.62,0.95,0.75,0.77,0.92,0.75,0.87,802.34
338,73.48,31.74,0.96,0.89,0.87,0.76,0.81,0.81,805.82
339,61.97,41.18,0.85,0.84,0.90,0.82,0.80,0.87,891.44
340,43.41,43.05,0.89,0.85,0.92,0.92,0.95,0.87,997.74
341,50.72,48.53,0.94,0.79,0.99,0.93,0.94,0.87,884.08
342,69.25,59.48,0.84,0.86,0.93,0.82,0.80,0.78,200.40
343,36.55,25.75,0.88,0.86,0.79,0.92,0.77,0.90,246.05
344,67.95,20.39,0.99,0.84,0.92,0.86,0.76,0.93,390.42
345,36.09,16.63,0.96,0.84,0.93,0.93,0.85,0.84,913.59
346,18.82,8.98,0.94,0.81,0.80,0.84,0.76,0.86,827.66
347,50.43,45.23,0.79,0.93,0.93,0.88,0.81,0.77,956.84
348,71.64,26.06,0.90,0.85,0.82,0.92,0.79,0.86,920.98
349,33.66,33.46,0.87,0.92,0.87,0.98,0.90,0.86,905.85
350,71.45,66.95,0.94,0.89,0.81,0.93,0.76,0.98,321.64
351,59.06,25.68,0.96,0.86,0.80,0.90,0.94,0.90,907.23
352,43.85,17.58,0.83,0.87,0.97,0.78,0.95,0.76,980.17
353,72.05,67.66,0.78,0.81,0.91,0.94,0.76,0.98,577.66
354,69.78,29.66,0.94,0.99,0.78,0.81,0.90,0.77,252.86
355,68.76,68.54,0.80,0.76,0.82,0.97,0.98,0.77,790.43
356,71.82,55.98,0.79,0.81,0.88,0.96,0.92,0.77,775.97
357,63.77,5.34,0.89,0.97,0.92,0.79,0.91,0.95,963.88
358,68.80,19.51,0.95,0.95,0.91,0.81,0.93,0.86,664.02
359,34.65,12.47,0.85,0.90,0.77,0.86,0.95,0.94,349.65
360,23.13,19.84,0.91,0.79,0.92,0.79,0.94,0.77,989.24
361,18.32,10.45,0.84,0.76,0.82,0.86,0.92,0.84,683.62
362,73.80,72.33,0.86,0.87,0.94,0.81,0.81,0.99,928.52
363,33.87,24.73,0.85,0.98,0.80,0.88,0.86,0.92,973.79
364,29.28,9.76,0.91,0.80,0.93,0.86,0.82,0.99,769.54
