index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
28,12.19,9.71,0.82,0.80,0.89,0.86,0.85,0.77,142.74
29,63.09,33.02,0.79,0.97,0.97,0.77,0.88,0.87,917.40
30,47.95,46.15,0.79,0.96,0.78,0.82,0.77,0.85,922.60
31,37.42,21.34,0.76,0.89,0.79,0.83,0.85,0.90,911.98
32,19.90,17.05,0.93,0.84,0.84,0.88,0.79,0.95,452.90
33,70.46,44.39,0.80,0.78,0.88,0.82,0.79,0.77,920.71
34,64.72,14.86,0.78,0.85,0.76,0.76,0.81,0.96,988.43
35,59.74,17.84,0.76,0.76,0.89,0.84,0.78,0.98,897.66
36,67.25,36.34,0.92,0.98,0.77,0.93,0.87,0.76,905.62
37,27.30,9.62,0.87,0.85,0.79,0.93,0.91,0.92,826.01
38,69.23,29.26,0.91,0.82,0.90,0.98,0.87,0.85,932.30
39,72.16,53.34,0.97,0.93,0.79,0.91,0.96,0.86,899.12
40,31.38,18.14,0.82,0.92,0.79,0.81,0.91,0.97,736.91
41,22.01,5.56,0.83,0.77,0.81,0.76,0.93,0.88,737.03
42,67.66,48.54,0.93,0.85,0.75,0.94,0.97,0.83,920.29
43,37.07,9.95,0.85,0.81,0.94,0.88,0.82,0.91,796.07
44,57.26,27.63,0.87,0.79,0.91,0.97,0.85,0.80,984.84
45,69.61,29.40,0.78,0.90,0.97,0.99,0.76,0.81,987.47
46,37.15,34.17,0.96,0.85,0.80,0.86,0.85,0.89,282.06
47,45.00,7.07,0.86,0.81,0.83,0.99,0.94,0.77,847.03
48,35.51,26.82,0.93,0.78,0.78,0.96,0.93,0.98,956.50
49,29.52,11.53,0.88,0.83,0.90,0.80,0.81,0.77,969.17
50,70.31,44.30,0.97,0.84,0.76,0.81,0.92,0.89,568.17
51,46.64,13.72,0.75,0.80,0.94,0.90,0.92,0.79,686.33
52,26.36,9.15,0.83,0.84,0.80,0.90,0.81,0.76,952.46
53,25.74,6.45,0.92,0.83,0.75,0.96,0.98,0.78,799.61
54,65.04,12.90,0.88,0.97,0.89,0.91,0.93,0.99,869.12
55,42.67,10.66,0.84,0.78,0.76,0.96,0.88,0.87,441.23
56,52.09,10.51,0.80,0.82,0.80,0.84,0.91,0.87,822.19
57,26.23,9.82,0.90,0.89,0.84,0.85,0.92,0.76,719.02
58,58.66,56.54,0.94,0.75,0.80,0.93,0.98,0.83,126.40
59,56.10,34.30,0.98,0.89,0.76,0.80,0.82,0.87,216.77
60,54.39,23.19,0.79,0.84,0.87,0.96,0.92,0.88,650.02
61,55.08,31.60,0.89,0.80,0.80,0.88,0.77,0.86,767.29
62,68.75,30.76,0.96,0.77,0.87,0.92,0.78,0.91,614.66
63,51.41,28.89,0.85,0.85,0.80,0.97,0.93,0.75,851.72
64,42.17,5.01,0.87,0.89,0.95,0.83,0.80,0.91,705.62
65,66.80,44.04,0.98,0.94,0.90,0.79,0.81,0.78,915.41
66,19.52,11.55,0.96,0.89,0.89,0.87,0.88,0.94,539.10
67,33.83,19.42,0.75,0.86,0.95,0.83,0.80,0.92,751.57
68,37.97,28.90,0.82,0.94,0.88,0.76,0.85,0.85,973.93
69,17.76,10.85,0.79,0.77,0.87,0.81,0.90,0.78,498.27
70,28.08,6.59,0.85,0.77,0.81,0.82,0.81,0.77,837.07
71,34.98,25.23,0.77,0.96,0.90,0.95,0.81,0.98,133.70
72,66.96,25.43,0.80,0.82,0.88,0.85,0.97,0.93,959.88
73,36.37,32.72,0.98,0.96,0.80,0.78,0.91,0.89,951.86
74,69.95,25.83,0.99,0.91,0.98,0.78,0.95,0.95,838.73
75,55.80,45.40,0.97,0.98,0.87,0.84,0.96,0.75,929.03
76,66.89,41.22,0.85,0.89,0.87,0.94,0.84,0.76,881.79
77,52.15,11.66,0.98,0.75,0.87,0.91,0.80,0.96,878.87
78,18.91,16.29,0.91,0.96,0.97,0.91,0.92,0.80,972.24
79,43.54,18.16,0.87,0.87,0.78,0.94,0.82,0.83,404.50
80,54.81,13.18,0.92,0.76,0.88,0.92,0.76,0.81,957.76
81,30.28,5.33,0.85,0.77,0.84,0.75,0.95,0.98,710.25
82,62.08,42.50,0.86,0.92,0.79,0.79,0.91,0.91,920.08
83,61.27,45.15,0.96,0.75,0.85,0.84,0.81,0.94,570.15
84,66.19,18.42,0.80,0.82,0.80,0.77,0.80,0.78,971.40
85,65.55,21.43,0.88,0.77,0.84,0.99,0.90,0.81,551.33
86,73.34,55.49,0.95,0.93,0.79,0.87,0.81,0.85,655.62
87,58.02,50.14,0.94,0.82,0.81,0.91,0.95,0.80,734.56
88,50.74,49.94,0.89,0.85,0.90,0.79,0.88,0.87,307.40
89,67.00,43.23,0.90,0.84,0.86,0.90,0.96,0.94,795.49
90,38.46,37.86,0.92,0.96,0.82,0.90,0.81,0.84,826.27
91,70.41,53.89,0.82,0.99,0.87,0.92,0.95,0.95,827.36
92,68.14,47.11,0.78,0.96,0.87,0.89,0.83,0.93,962.69
93,40.99,38.54,0.76,0.79,0.96,0.96,0.91,0.97,809.08
94,66.35,60.92,0.87,0.89,0.96,0.97,0.76,0.80,922.47
95,53.61,26.44,0.75,0.85,0.88,0.89,0.88,0.76,650.94
96,47.83,22.52,0.85,0.91,0.90,0.82,0.76,0.77,986.20
97,64.67,24.13,0.82,0.90,0.79,0.97,0.75,0.84,392.78
98,49.16,11.19,0.87,0.91,0.82,0.90,0.88,0.88,802.90
99,71.69,64.69,0.93,0.98,0.89,0.90,0.98,0.99,778.19
100,46.80,15.31,0.92,0.81,0.96,0.78,0.93,0.89,341.93
101,73.39,12.94,0.96,0.85,0.94,0.95,0.98,0.77,934.86
102,34.61,25.23,0.84,0.95,0.91,0.76,0.79,0.99,671.98
103,38.89,11.01,0.95,0.89,0.77,0.96,0.80,0.92,929.81
104,10.99,6.14,0.86,0.98,0.97,0.85,0.83,0.85,743.82
105,33.32,28.82,0.83,0.94,0.95,0.86,0.99,0.92,444.16
106,44.21,29.49,0.95,0.87,0.98,0.86,0.92,0.78,963.34
107,67.82,8.42,0.88,0.89,0.95,0.96,0.76,0.82,884.62
108,64.73,43.81,0.82,0.97,0.87,0.78,0.79,0.97,698.87
109,16.15,6.39,0.87,0.78,0.86,0.80,0.76,0.92,926.67
110,46.18,39.01,0.84,0.84,0.75,0.77,0.83,0.95,890.54
111,21.57,8.03,0.84,0.97,0.84,0.94,0.75,0.81,925.29
112,42.86,26.54,0.75,0.98,0.87,0.93,0.95,0.99,809.31
113,47.76,24.54,0.89,0.75,0.86,0.86,0.85,0.93,813.82
114,66.56,66.12,0.77,0.96,0.76,0.97,0.84,0.84,479.38
115,58.30,57.33,0.81,0.82,0.98,0.93,0.79,0.92,837.15
116,45.11,19.10,0.98,0.86,0.95,0.95,0.97,0.78,841.28
117,28.88,10.30,0.81,0.86,0.90,0.85,0.79,0.98,739.21
118,40.37,29.86,0.75,0.76,0.78,0.81,0.81,0.97,901.33
119,31.08,13.76,0.92,0.89,0.79,0.80,0.75,0.96,935.02
120,59.09,42.15,0.76,0.88,0.92,0.91,0.91,0.87,656.31
121,53.48,6.18,0.90,0.83,0.87,0.97,0.86,0.93,770.23
122,42.24,17.56,0.79,0.88,0.93,0.90,0.78,0.81,290.86
123,16.65,5.58,0.76,0.89,0.77,0.80,0.82,0.82,860.76
124,39.57,20.74,0.84,0.93,0.84,0.98,0.81,0.95,830.10
125,27.38,18.25,0.95,0.85,0.82,0.88,0.84,0.82,772.00
126,51.38,41.01,0.85,0.78,0.89,0.87,0.97,0.82,901.61
127,60.55,55.73,0.95,0.88,0.94,0.78,0.92,0.80,684.80
128,73.04,31.13,0.90,0.88,0.93,0.86,0.76,0.95,683.97
129,68.48,13.89,0.82,0.77,0.94,0.77,0.87,0.84,691.49
130,57.77,14.27,0.78,0.79,0.77,0.93,0.92,0.80,925.41
131,31.97,27.52,0.92,0.79,0.99,0.95,0.86,0.95,968.32
132,60.13,12.34,0.92,0.92,0.98,0.77,0.95,0.97,623.82
133,72.63,18.13,0.86,0.97,0.84,0.94,0.98,0.78,942.25
134,58.27,57.51,0.86,0.76,0.97,0.79,0.77,0.75,636.04
135,61.10,24.34,0.88,0.94,0.87,0.86,0.96,0.78,958.48
136,58.60,44.52,0.97,0.97,0.86,0.86,0.97,0.88,847.73
137,57.15,12.09,0.96,0.81,0.90,0.92,0.92,0.98,948.49
138,72.66,15.65,0.81,0.98,0.86,0.97,0.89,0.97,637.47
139,22.04,21.28,0.78,0.77,0.78,0.76,0.99,0.82,826.07
140,38.88,19.84,0.87,0.81,0.82,0.86,0.78,0.81,759.49
141,55.70,45.75,0.86,0.86,0.86,0.80,0.83,0.98,519.42
142,45.48,35.85,0.85,0.77,0.85,0.91,0.82,0.85,929.50
143,19.32,19.19,0.76,0.76,0.97,0.78,0.90,0.98,839.37
144,21.99,14.67,0.90,0.86,0.94,0.86,0.75,0.98,765.31
145,71.78,43.27,0.90,0.76,0.99,0.80,0.96,0.76,780.71
146,29.18,18.61,0.80,0.78,0.88,0.96,0.82,0.86,997.72
147,48.96,45.14,0.91,0.80,0.98,0.76,0.89,0.85,606.77
148,45.70,39.69,0.82,0.91,0.97,0.82,0.84,0.89,368.69
149,63.89,8.75,0.81,0.92,0.96,0.90,0.90,0.84,525.12
150,64.14,23.90,0.95,0.95,0.88,0.88,0.96,0.78,325.53
151,15.48,10.83,0.91,0.87,0.94,0.98,0.85,0.94,922.51
152,73.98,38.34,0.78,0.91,0.79,0.95,0.78,0.97,553.09
153,60.46,54.91,0.97,0.87,0.99,0.88,0.81,0.76,930.66
154,49.63,46.85,0.98,0.76,0.87,0.79,0.89,0.78,535.89
155,60.91,51.58,0.79,0.98,0.96,0.96,0.91,0.87,995.04
156,70.07,45.03,0.95,0.81,0.81,0.97,0.94,0.84,163.05
157,58.36,32.04,0.97,0.94,0.80,0.76,0.96,0.89,670.97
158,59.08,42.64,0.78,0.91,0.95,0.97,0.94,0.89,962.61
159,74.44,25.74,0.80,0.92,0.95,0.92,0.98,0.90,764.16
160,52.81,43.81,0.93,0.82,0.97,0.92,0.92,0.88,910.46
161,36.74,21.22,0.81,0.88,0.95,0.94,0.82,0.96,967.27
162,34.21,7.64,0.92,0.76,0.84,0.89,0.82,0.76,960.20
163,38.80,5.59,0.88,0.76,0.87,0.81,0.80,0.83,632.39
164,48.66,29.36,0.91,0.93,0.87,0.77,0.92,0.80,479.15
165,23.82,6.91,0.78,0.78,0.77,0.91,0.84,0.80,701.35
166,58.17,22.32,0.80,0.88,0.84,0.92,0.76,0.79,740.07
167,48.04,6.75,0.89,0.80,0.87,0.89,0.94,0.94,508.92
168,52.53,33.87,0.84,0.76,0.95,0.82,0.87,0.87,570.17
169,22.29,5.52,0.83,0.84,0.82,0.93,0.87,0.85,616.19
170,36.76,30.61,0.78,0.79,0.98,0.91,0.87,0.80,598.88
171,47.15,37.63,0.97,0.92,0.90,0.85,0.91,0.78,647.50
172,66.37,29.44,0.85,0.78,0.91,0.84,0.93,0.84,975.70
173,74.08,49.04,0.92,0.94,0.90,0.95,0.96,0.95,467.74
174,30.76,28.37,0.95,0.87,0.96,0.97,0.78,0.82,737.05
175,62.03,60.09,0.88,0.91,0.84,0.78,0.79,0.87,960.34
176,51.03,15.85,0.92,0.90,0.80,0.95,0.88,0.99,206.46
177,47.62,19.89,0.85,0.93,0.94,0.94,0.88,0.90,951.85
178,65.60,51.97,0.91,0.85,0.86,0.81,0.80,0.94,402.09
179,36.82,31.67,0.92,0.84,0.88,0.87,0.90,0.94,773.61
180,39.03,16.89,0.89,0.98,0.89,0.85,0.98,0.85,853.86
181,54.82,25.22,0.87,0.94,0.92,0.84,0.84,0.81,877.61
182,67.26,44.65,0.81,0.83,0.84,0.85,0.84,0.91,969.68
183,50.74,8.10,0.94,0.97,0.93,0.94,0.86,0.86,451.90
184,68.39,66.66,0.90,0.79,0.79,0.93,0.97,0.78,718.64
185,52.22,12.40,0.76,0.77,0.80,0.83,0.89,0.94,294.00
186,69.59,11.52,0.90,0.89,0.98,0.76,0.96,0.84,595.58
187,55.01,23.82,0.97,0.93,0.93,0.96,0.77,0.94,680.11
188,70.99,24.54,0.80,0.89,0.84,0.80,0.94,0.77,663.49
189,55.22,27.52,0.82,0.95,0.94,0.87,0.84,0.76,423.67
190,52.42,27.41,0.89,0.87,0.91,0.88,0.78,0.86,955.20
191,57.64,37.20,0.94,0.82,0.97,0.92,0.88,0.93,965.26
192,48.78,11.65,0.96,0.78,0.78,0.96,0.96,0.96,714.52
193,60.24,48.27,0.79,0.87,0.92,0.85,0.94,0.81,995.81
194,61.38,36.67,0.77,0.95,0.90,0.80,0.94,0.95,671.95
195,35.03,23.48,0.81,0.76,0.98,0.78,0.84,0.89,651.43
196,58.66,13.04,0.99,0.96,0.97,0.89,0.77,0.90,225.66
197,57.25,29.35,0.76,0.90,0.78,0.81,0.98,0.93,573.34
198,50.22,12.57,0.88,0.79,0.78,0.91,0.87,0.86,998.46
199,20.21,8.99,0.79,0.88,0.82,0.82,0.94,0.95,710.64
200,15.90,14.29,0.87,0.90,0.98,0.98,0.86,0.94,879.13
201,59.72,15.55,0.89,0.85,0.77,0.97,0.94,0.89,805.52
202,69.18,19.58,0.83,0.98,0.79,0.81,0.97,0.85,968.77
203,59.86,52.01,0.88,0.94,0.85,0.85,0.90,0.87,999.37
204,66.66,61.54,0.78,0.79,0.90,0.97,0.94,0.96,966.81
205,32.64,24.58,0.97,0.98,0.82,0.78,0.81,0.87,931.08
206,72.59,65.98,0.90,0.82,0.98,0.91,0.89,0.87,681.17
207,33.91,29.28,0.96,0.80,0.97,0.77,0.86,0.87,930.40
208,52.73,26.84,0.90,0.81,0.94,0.86,0.84,0.85,891.53
209,62.73,42.03,0.93,0.96,0.91,0.80,0.89,0.94,662.34
210,30.91,17.11,0.90,0.81,0.94,0.86,0.81,0.94,612.78
211,61.78,51.57,0.83,0.82,0.99,0.89,0.93,0.83,702.36
212,39.46,39.23,0.75,0.94,0.93,0.95,0.76,0.75,974.30
213,42.60,23.27,0.98,0.94,0.97,0.92,0.75,0.96,261.60
214,69.08,27.65,0.89,0.92,0.91,0.85,0.84,0.82,686.68
215,62.52,28.29,0.89,0.84,0.97,0.98,0.80,0.85,725.24
216,50.07,32.48,0.85,0.89,0.77,0.78,0.85,0.76,773.28
217,38.08,21.71,0.92,0.92,0.86,0.97,0.97,0.91,890.02
218,60.11,49.97,0.97,0.98,0.85,0.80,0.83,0.94,582.57
219,62.81,60.53,0.98,0.78,0.97,0.94,0.89,0.85,836.32
220,52.36,49.91,0.94,0.79,0.99,0.83,0.86,0.93,965.99
221,65.98,50.35,0.75,0.76,0.81,0.84,0.94,0.91,928.86
222,56.12,22.34,0.98,0.96,0.79,0.82,0.93,0.76,574.52
223,68.34,30.87,0.89,0.79,0.90,0.91,0.87,0.95,229.86
224,28.69,9.76,0.96,0.97,0.76,0.87,0.81,0.92,867.02
225,51.42,45.89,0.90,0.99,0.92,0.78,0.77,0.96,982.20
226,29.24,24.13,0.95,0.86,0.86,0.91,0.76,0.96,929.98
227,50.01,13.52,0.92,0.83,0.86,0.80,0.85,0.82,900.11
228,50.14,14.03,0.90,0.90,0.83,0.98,0.79,0.83,875.92
229,37.43,34.23,0.89,0.78,0.82,0.93,0.90,0.77,856.28
230,58.18,7.57,0.91,0.84,0.94,0.80,0.86,0.76,671.62
231,49.26,13.21,0.96,0.81,0.91,0.76,0.92,0.77,551.43
232,64.27,58.99,0.88,0.95,0.98,0.77,0.86,0.98,881.15
233,36.81,34.10,0.90,0.78,0.96,0.77,0.95,0.87,830.16
234,50.77,43.79,0.92,0.94,0.97,0.90,0.78,0.78,692.93
235,48.92,46.16,0.98,0.90,0.92,0.79,0.88,0.75,704.05
236,42.80,28.89,0.90,0.96,0.97,0.92,0.96,0.99,765.17
237,42.47,19.52,0.83,0.97,0.86,0.94,0.95,0.99,697.66
238,33.88,32.83,0.91,0.76,0.96,0.94,0.83,0.86,848.93
239,56.83,35.63,0.97,0.84,0.90,0.87,0.87,0.81,874.55
240,67.70,39.80,0.96,0.97,0.83,0.96,0.77,0.81,959.13
241,49.19,24.86,0.96,0.77,0.75,0.75,0.77,0.93,634.57
242,45.96,36.34,0.98,0.91,0.92,0.76,0.94,0.83,379.09
243,29.33,5.68,0.92,0.92,0.77,0.81,0.82,0.93,642.16
244,36.90,19.37,0.82,0.85,0.92,0.87,0.81,0.90,964.76
245,73.55,73.52,0.98,0.86,0.94,0.95,0.91,0.92,794.42
246,64.61,52.30,0.89,0.93,0.81,0.82,0.75,0.93,654.38
247,69.48,21.03,0.95,0.87,0.79,0.81,0.81,0.87,712.09
248,34.38,29.34,0.85,0.96,0.80,0.78,0.87,0.91,842.71
249,31.87,22.24,0.98,0.85,0.85,0.85,0.91,0.83,391.13
250,64.25,26.11,0.94,0.80,0.94,0.76,0.95,0.94,457.96
251,72.35,14.90,0.89,0.84,0.82,0.82,0.94,0.98,937.99
252,70.13,53.73,0.93,0.94,0.85,0.91,0.92,0.77,257.34
253,24.08,16.38,0.79,0.94,0.93,0.92,0.78,0.90,981.51
254,35.29,7.56,0.81,0.90,0.83,0.99,0.90,0.95,947.75
255,70.22,53.51,0.83,0.81,0.77,0.98,0.78,0.89,846.32
256,47.71,33.43,0.82,0.77,0.78,0.94,0.89,0.80,852.17
257,66.73,24.54,0.77,0.82,0.93,0.89,0.95,0.81,673.85
258,63.62,5.53,0.81,0.85,0.93,0.94,0.96,0.92,365.89
259,49.09,37.91,0.95,0.91,0.94,0.81,0.86,0.95,759.65
260,62.73,56.93,0.77,0.97,0.82,0.90,0.94,0.86,541.24
261,45.06,17.27,0.84,0.88,0.84,0.75,0.98,0.97,792.47
262,35.45,20.31,0.86,0.98,0.94,0.97,0.81,0.83,475.76
263,17.38,10.57,0.80,0.87,0.82,0.75,0.97,0.97,846.65
264,49.80,10.38,0.81,0.86,0.77,0.89,0.82,0.83,973.75
265,52.25,21.57,0.90,0.93,0.79,0.76,0.94,0.91,408.17
266,44.31,13.60,0.92,0.98,0.90,0.75,0.98,0.77,655.94
267,67.20,38.46,0.82,0.92,0.95,0.76,0.92,0.90,985.60
268,33.50,13.34,0.76,0.95,0.92,0.78,0.75,0.76,537.11
269,51.10,16.46,0.76,0.96,0.90,0.78,0.85,0.97,596.06
270,32.06,23.08,0.89,0.93,0.99,0.94,0.97,0.80,641.68
271,70.69,11.10,0.90,0.82,0.77,0.81,0.99,0.76,628.66
272,44.99,19.19,0.80,0.97,0.79,0.96,0.99,0.82,948.58
273,20.30,20.06,0.78,0.95,0.96,0.88,0.87,0.80,303.33
274,64.89,5.08,0.80,0.87,0.75,0.94,0.98,0.82,951.95
275,35.08,25.72,0.82,0.88,0.89,0.87,0.76,0.95,887.24
276,44.69,35.46,0.98,0.91,0.97,0.80,0.81,0.99,952.72
277,67.56,64.02,0.90,0.84,0.93,0.98,0.84,0.82,523.20
278,44.24,32.62,0.82,0.98,0.94,0.80,0.96,0.94,788.39
279,41.62,30.98,0.79,0.81,0.88,0.86,0.83,0.79,731.99
280,71.11,65.19,0.87,0.98,0.81,0.88,0.78,0.92,353.23
281,56.83,36.53,0.81,0.95,0.79,0.98,0.98,0.96,816.56
282,46.72,42.32,0.92,0.85,0.85,0.79,0.88,0.84,466.13
283,30.28,8.44,0.82,0.86,0.85,0.87,0.84,0.96,706.45
284,9.72,9.60,0.94,0.94,0.81,0.87,0.95,0.84,986.01
285,65.48,36.06,0.80,0.92,0.98,0.79,0.84,0.90,698.78
286,56.17,41.22,0.90,0.95,0.81,0.93,0.80,0.92,762.81
287,38.64,8.65,0.88,0.94,0.91,0.78,0.89,0.93,936.57
288,67.03,51.36,0.92,0.94,0.94,0.88,0.77,0.80,676.37
289,57.13,9.30,0.88,0.90,0.97,0.85,0.76,0.81,764.30
290,71.09,41.42,0.78,0.95,0.77,0.89,0.84,0.86,682.46
291,50.25,19.91,0.90,0.78,0.98,0.77,0.87,0.96,969.73
292,68.89,41.68,0.98,0.98,0.76,0.85,0.75,0.76,306.04
293,73.06,38.41,0.77,0.82,0.80,0.96,0.92,0.94,889.81
294,47.01,5.51,0.93,0.94,0.80,0.95,0.94,0.98,799.20
295,63.02,11.24,0.84,0.84,0.87,0.91,0.82,0.78,374.56
296,52.20,51.87,0.88,0.80,0.75,0.86,0.77,0.92,884.05
297,71.57,36.71,0.82,0.76,0.90,0.86,0.87,0.82,966.14
298,74.01,9.57,0.77,0.98,0.96,0.81,0.83,0.86,575.17
299,29.37,12.56,0.89,0.98,0.82,0.87,0.89,0.86,749.11
300,32.71,21.04,0.82,0.97,0.94,0.80,0.84,0.86,736.73
301,53.94,28.50,0.96,0.83,0.79,0.90,0.80,0.90,732.48
302,38.39,14.20,0.93,0.95,0.91,0.89,0.96,0.94,704.13
303,49.39,47.44,0.97,0.83,0.79,0.77,0.77,0.99,813.17
304,54.89,31.33,0.77,0.77,0.93,0.99,0.91,0.98,866.47
305,48.62,37.20,0.95,0.86,0.78,0.91,0.98,0.82,106.30
306,62.96,25.41,0.77,0.81,0.97,0.78,0.86,0.80,450.42
307,33.78,32.22,0.85,0.93,0.89,0.85,0.98,0.78,911.85
308,38.98,32.46,0.81,0.90,0.82,0.97,0.84,0.85,951.12
309,69.51,27.48,0.92,0.97,0.76,0.79,0.75,0.85,851.45
310,34.07,29.52,0.90,0.97,0.87,0.79,0.87,0.86,667.57
311,45.92,45.74,0.84,0.84,0.78,0.76,0.95,0.83,555.81
312,51.69,50.20,0.99,0.77,0.83,0.79,0.92,0.77,739.64
313,55.04,22.92,0.97,0.76,0.96,0.81,0.93,0.96,873.51
314,57.59,26.03,0.88,0.82,0.86,0.87,0.86,0.95,699.26
315,46.55,42.34,0.92,0.93,0.84,0.88,0.97,0.98,907.04
316,58.73,23.75,0.88,0.82,0.84,0.88,0.96,0.95,418.83
317,64.68,19.85,0.89,0.86,0.93,0.79,0.78,0.95,504.30
318,69.13,21.82,0.76,0.79,0.83,0.92,0.81,0.86,861.46
319,56.69,8.10,0.97,0.81,0.90,0.95,0.79,0.76,847.90
320,22.64,9.74,0.99,0.87,0.79,0.81,0.88,0.92,860.62
321,65.55,10.18,0.80,0.94,0.88,0.93,0.91,0.97,654.50
322,62.16,20.71,0.96,0.94,0.92,0.82,0.90,0.80,564.76
323,29.10,14.12,0.97,0.99,0.89,0.92,0.95,0.92,804.60
324,45.07,41.48,0.76,0.95,0.94,0.80,0.77,0.88,782.98
325,57.98,21.13,0.83,0.79,0.96,0.86,0.90,0.80,462.20
326,58.79,7.03,0.92,0.90,0.88,0.93,0.93,0.77,848.92
327,41.40,22.80,0.82,0.80,0.81,0.96,0.88,0.95,832.32
328,67.16,12.40,0.89,0.79,0.97,0.94,0.78,0.96,869.30
329,48.31,10.29,0.97,0.87,0.83,0.97,0.80,0.90,576.99
330,58.93,40.49,0.87,0.87,0.86,0.78,0.99,0.87,989.11
331,53.20,33.77,0.90,0.85,0.93,0.80,0.82,0.88,967.25
332,69.83,45.48,0.86,0.85,0.91,0.95,0.87,0.78,782.64
333,61.18,31.36,0.79,0.89,0.84,0.78,0.81,0.99,363.26
334,11.36,6.69,0.85,0.80,0.85,0.97,0.94,0.96,746.31
335,60.18,56.01,0.89,0.77,0.80,0.79,0.82,0.96,826.67
336,22.09,21.41,0.97,0.79,0.98,0.85,0.89,0.83,799.00
337,61.60,15.83,0.76,0.92,0.96,0.97,0.83,0.80,706.02
338,44.93,16.05,0.97,0.77,0.78,0.80,0.83,0.90,868.14
339,40.66,31.07,0.80,0.89,0.84,0.77,0.76,0.87,909.46
340,61.15,7.95,0.83,0.96,0.93,0.90,0.83,0.79,866.08
341,22.75,12.84,0.81,0.75,0.92,0.85,0.95,0.75,461.60
342,64.37,54.30,0.91,0.84,0.89,0.97,0.88,0.80,906.57
343,36.15,29.05,0.98,0.76,0.86,0.82,0.98,0.78,946.37
344,70.54,25.77,0.88,0.92,0.93,0.94,0.88,0.94,882.07
345,24.51,10.11,0.92,0.85,0.82,0.93,0.81,0.79,387.25
346,57.14,49.25,0.79,0.91,0.95,0.86,0.92,0.97,871.87
347,56.94,21.40,0.81,0.91,0.82,0.99,0.88,0.79,639.06
348,23.00,6.93,0.98,0.90,0.95,0.94,0.97,0.75,936.06
349,64.51,14.24,0.75,0.83,0.88,0.89,0.85,0.88,737.66
350,64.12,62.96,0.86,0.90,0.75,0.85,0.93,0.91,576.22
351,64.25,12.23,0.87,0.81,0.87,0.92,0.98,0.89,840.75
352,68.35,7.52,0.97,0.82,0.77,0.88,0.86,0.80,692.27
353,62.56,35.60,0.87,0.86,0.97,0.84,0.89,0.77,356.92
354,57.97,17.47,0.82,0.80,0.81,0.86,0.88,0.75,770.22
355,27.51,14.39,0.76,0.85,0.97,0.96,0.94,0.93,951.59
356,55.87,30.87,0.90,0.84,0.78,0.77,0.89,0.78,952.79
357,65.76,26.41,0.79,0.93,0.82,0.80,0.80,0.78,707.33
358,67.05,18.19,0.99,0.86,0.98,0.76,0.99,0.91,972.28
359,56.88,38.91,0.89,0.96,0.93,0.79,0.82,0.83,669.07
360,58.50,16.73,0.77,0.90,0.82,0.88,0.80,0.85,822.12
361,69.91,53.08,0.92,0.92,0.75,0.82,0.77,0.83,974.82
362,44.30,41.74,0.88,0.92,0.79,0.89,0.79,0.84,447.16
363,32.79,7.97,0.93,0.91,0.85,0.78,0.82,0.76,571.49
364,48.36,20.91,0.77,0.85,0.92,0.93,0.86,0.88,487.46
