index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
28,73.23,37.33,0.92,0.85,0.95,0.87,0.76,0.92,904.92
29,71.26,19.15,0.82,0.76,0.85,0.75,0.91,0.98,192.09
30,48.37,25.23,0.82,0.98,0.98,0.92,0.76,0.99,614.76
31,13.57,12.59,0.92,0.86,0.98,0.77,0.88,0.75,990.08
32,25.33,23.83,0.86,0.91,0.77,0.92,0.83,0.95,930.57
33,66.95,9.75,0.99,0.78,0.77,0.94,0.88,0.82,876.10
34,65.15,43.80,0.89,0.88,0.91,0.98,0.89,0.79,790.27
35,73.52,58.63,0.91,0.94,0.81,0.82,0.84,0.77,536.63
36,67.94,15.79,0.78,0.92,0.89,0.75,0.76,0.91,776.77
37,72.43,17.49,0.76,0.98,0.88,0.96,0.87,0.87,877.81
38,71.22,20.70,0.96,0.83,0.79,0.85,0.97,0.91,972.64
39,52.49,41.15,0.87,0.84,0.91,0.88,0.76,0.88,652.05
40,23.64,7.95,0.81,0.92,0.87,0.79,0.95,0.85,881.22
41,63.34,39.30,0.96,0.89,0.92,0.89,0.96,0.87,831.75
42,36.34,35.04,0.85,0.80,0.79,0.86,0.81,0.75,937.48
43,69.50,50.45,0.96,0.76,0.96,0.93,0.85,0.97,719.99
44,41.13,11.73,0.85,0.84,0.78,0.92,0.84,0.99,387.57
45,42.09,28.73,0.80,0.89,0.80,0.86,0.84,0.94,842.28
46,29.38,28.87,0.85,0.93,0.95,0.75,0.93,0.88,785.66
47,59.08,16.94,0.93,0.98,0.95,0.88,0.78,0.82,894.77
48,46.68,36.95,0.81,0.95,0.87,0.91,0.90,0.83,955.96
49,53.34,51.75,0.82,0.83,0.91,0.86,0.98,0.78,687.06
50,40.05,30.85,0.97,0.84,0.99,0.92,0.84,0.80,810.98
51,33.21,18.24,0.77,0.87,0.93,0.96,0.89,0.93,310.78
52,33.18,13.57,0.76,0.93,0.90,0.96,0.76,0.80,693.82
53,56.91,23.05,0.78,0.83,0.98,0.89,0.89,0.84,691.91
54,19.70,18.12,0.94,0.84,0.92,0.83,0.86,0.84,907.56
55,73.93,47.33,0.89,0.96,0.95,0.84,0.83,0.76,440.52
56,47.76,36.48,0.95,0.98,0.80,0.94,0.83,0.91,894.34
57,65.85,54.86,0.96,0.76,0.83,0.88,0.75,0.77,800.09
58,73.40,54.93,0.75,0.94,0.76,0.95,0.96,0.95,885.42
59,48.58,37.14,0.92,0.85,0.85,0.94,0.98,0.95,726.87
60,70.70,13.85,0.88,0.95,0.86,0.93,0.98,0.83,977.00
61,53.91,33.67,0.89,0.87,0.81,0.92,0.85,0.83,643.56
62,54.60,14.46,0.95,0.94,0.82,0.97,0.94,0.94,660.85
63,57.26,17.18,0.79,0.96,0.87,0.84,0.93,0.99,870.62
64,58.71,43.28,0.78,0.82,0.85,0.93,0.92,0.83,490.61
65,58.73,50.28,0.90,0.97,0.97,0.95,0.88,0.95,681.61
66,26.73,10.89,0.94,0.76,0.82,0.92,0.96,0.82,903.84
67,50.97,38.24,0.77,0.88,0.77,0.87,0.82,0.87,878.38
68,54.63,23.38,0.90,0.75,0.89,0.77,0.86,0.78,879.23
69,63.17,35.62,0.90,0.87,0.89,0.77,0.95,0.91,514.92
70,69.94,34.09,0.75,0.80,0.98,0.81,0.81,0.93,782.13
71,47.35,45.97,0.90,0.90,0.76,0.81,0.84,0.81,901.87
72,40.98,15.73,0.83,0.91,0.76,0.79,0.89,0.93,845.47
73,19.21,11.66,0.90,0.77,0.97,0.94,0.95,0.95,930.27
74,60.73,60.57,0.82,0.94,0.97,0.84,0.91,0.88,670.74
75,62.00,14.32,0.84,0.95,0.91,0.96,0.85,0.98,356.07
76,37.20,18.61,0.95,0.94,0.82,0.88,0.95,0.82,803.21
77,72.84,54.89,0.78,0.89,0.85,0.76,0.75,0.87,803.28
78,69.46,17.59,0.91,0.88,0.88,0.87,0.89,0.90,939.94
79,43.49,10.35,0.77,0.94,0.94,0.98,0.83,0.90,311.28
80,51.87,27.53,0.88,0.97,0.94,0.77,0.88,0.92,845.18
81,56.21,44.37,0.91,0.79,0.88,0.87,0.81,0.76,672.44
82,46.90,19.14,0.99,0.83,0.98,0.99,0.82,0.97,858.13
83,36.19,18.26,0.85,0.81,0.86,0.76,0.80,0.87,371.51
84,50.50,32.55,0.87,0.75,0.96,0.80,0.99,0.86,826.12
85,74.44,42.88,0.82,0.76,0.90,0.92,0.83,0.87,662.25
86,41.62,39.16,0.85,0.98,0.98,0.85,0.90,0.78,934.12
87,40.96,17.47,0.96,0.83,0.78,0.91,0.83,0.87,941.11
88,61.48,6.14,0.82,0.77,0.79,0.82,0.82,0.86,948.70
89,45.85,29.67,0.77,0.97,0.92,0.81,0.91,0.87,449.45
90,28.59,15.42,0.78,0.93,0.90,0.85,0.92,0.78,662.30
91,56.62,49.79,0.78,0.99,0.97,0.82,0.98,0.92,527.64
92,47.63,20.76,0.78,0.91,0.95,0.75,0.97,0.95,738.22
93,64.46,19.51,0.79,0.90,0.82,0.90,0.77,0.91,461.91
94,39.18,38.40,0.80,0.81,0.78,0.77,0.76,0.93,588.23
95,54.70,24.02,0.79,0.78,0.96,0.97,0.82,0.96,927.41
96,58.63,24.51,0.87,0.95,0.95,0.88,0.83,0.87,840.23
97,53.66,41.85,0.92,0.90,0.79,0.93,0.90,0.95,788.69
98,24.98,18.41,0.75,0.91,0.84,0.81,0.89,0.77,468.80
99,42.46,33.24,0.99,0.88,0.87,0.81,0.90,0.81,678.32
100,29.14,12.57,0.77,0.83,0.84,0.83,0.80,0.95,662.28
101,65.37,5.75,0.76,0.87,0.78,0.90,0.82,0.98,557.70
102,57.41,40.03,0.77,0.88,0.85,0.77,0.88,0.90,757.43
103,72.92,54.03,0.93,0.78,0.84,0.89,0.91,0.91,827.60
104,44.59,11.76,0.96,0.95,0.97,0.90,0.98,0.89,813.29
105,27.47,17.47,0.80,0.95,0.93,0.87,0.95,0.90,735.26
106,18.78,16.40,0.81,0.94,0.90,0.79,0.78,0.88,790.95
107,63.95,30.00,0.89,0.91,0.86,0.95,0.89,0.99,381.82
108,52.19,25.22,0.83,0.83,0.82,0.93,0.92,0.79,514.29
109,28.05,24.70,0.95,0.82,0.86,0.90,0.87,0.95,769.03
110,57.34,49.84,0.93,0.97,0.91,0.94,0.78,0.99,792.60
111,37.94,8.54,0.78,0.82,0.85,0.87,0.84,0.76,774.96
112,38.76,16.38,0.81,0.81,0.93,0.83,0.94,0.85,759.38
113,67.78,28.38,0.97,0.97,0.82,0.94,0.90,0.84,373.57
114,37.42,9.38,0.79,0.88,0.76,0.86,0.99,0.94,971.05
115,57.16,43.70,0.84,0.83,0.93,0.84,0.80,0.83,728.51
116,43.95,29.62,0.90,0.80,0.86,0.90,0.86,0.85,701.66
117,35.14,11.01,0.96,0.96,0.96,0.94,0.82,0.95,979.04
118,72.88,26.71,0.78,0.76,0.98,0.85,0.92,0.81,936.82
119,46.42,33.03,0.98,0.98,0.77,0.91,0.77,0.91,949.32
120,53.70,27.84,0.87,0.78,0.87,0.99,0.77,0.84,950.60
121,62.98,57.80,0.85,0.79,0.99,0.95,0.89,0.85,935.98
122,57.50,13.57,0.82,0.83,0.93,0.76,0.76,0.88,713.14
123,59.62,15.75,0.95,0.97,0.92,0.83,0.85,0.96,597.70
124,23.74,22.55,0.90,0.96,0.82,0.97,0.94,0.95,704.96
125,42.15,32.76,0.95,0.94,0.78,0.99,0.95,0.93,571.08
126,62.53,23.98,0.89,0.93,0.77,0.78,0.84,0.78,942.99
127,70.96,27.57,0.80,0.97,0.76,0.89,0.92,0.87,938.46
128,61.57,57.94,0.79,0.94,0.93,0.78,0.76,0.82,526.23
129,29.54,28.76,0.87,0.81,0.83,0.94,0.81,0.98,909.36
130,44.28,36.30,0.99,0.75,0.81,0.82,0.86,0.86,944.50
131,57.07,31.86,0.82,0.92,0.80,0.78,0.86,0.78,430.19
132,43.86,11.82,0.82,0.90,0.80,0.95,0.82,0.79,857.69
133,57.93,16.13,0.81,0.98,0.78,0.86,0.76,0.88,317.56
134,59.66,27.59,0.87,0.98,0.87,0.99,0.79,0.89,695.43
135,59.89,59.09,0.99,0.79,0.93,0.77,0.94,0.77,608.20
136,44.78,39.30,0.96,0.91,0.78,0.86,0.92,0.86,168.68
137,33.01,18.05,0.85,0.85,0.89,0.96,0.84,0.79,749.18
138,72.54,30.40,0.76,0.98,0.96,0.87,0.78,0.82,571.04
139,62.59,10.73,0.96,0.93,0.80,0.99,0.89,0.76,771.62
140,73.90,12.55,0.90,0.85,0.84,0.93,0.87,0.95,924.60
141,36.29,20.62,0.97,0.86,0.93,0.89,0.91,0.76,990.90
142,67.76,67.42,0.94,0.90,0.82,0.86,0.81,0.91,761.41
143,67.29,9.45,0.81,0.75,0.83,0.89,0.75,0.77,850.99
144,68.09,47.44,0.95,0.82,0.89,0.80,0.81,0.93,831.87
145,23.84,17.27,0.98,0.96,0.78,0.81,0.76,0.87,809.98
146,63.80,34.52,0.79,0.75,0.77,0.85,0.81,0.82,791.11
147,71.40,40.94,0.75,0.91,0.82,0.99,0.91,0.89,432.71
148,47.55,41.14,0.93,0.77,0.91,0.97,0.88,0.97,685.58
149,26.82,18.91,0.94,0.80,0.86,0.90,0.86,0.88,924.52
150,51.64,48.06,0.98,0.79,0.99,0.98,0.83,0.80,555.01
151,28.76,6.23,0.86,0.83,0.95,0.81,0.83,0.97,912.79
152,70.71,35.51,0.98,0.97,0.97,0.97,0.86,0.93,994.76
153,61.99,57.05,0.82,0.99,0.79,0.95,0.96,0.81,701.20
154,50.83,11.78,0.85,0.81,0.87,0.93,0.87,0.90,503.49
155,60.29,6.97,0.81,0.88,0.78,0.76,0.75,0.77,975.29
156,19.79,12.09,0.79,0.77,0.89,0.82,0.95,0.78,656.69
157,47.29,19.57,0.95,0.80,0.83,0.79,0.76,0.90,435.28
158,55.10,17.99,0.97,0.84,0.88,0.79,0.95,0.91,932.53
159,58.41,48.85,0.79,0.88,0.86,0.97,0.81,0.76,854.09
160,41.36,19.74,0.90,0.88,0.93,0.78,0.97,0.79,934.04
161,64.15,59.15,0.84,0.78,0.82,0.87,0.92,0.88,813.87
162,39.93,26.33,0.80,0.82,0.88,0.77,0.91,0.82,920.80
163,49.13,22.61,0.77,0.82,0.79,0.76,0.77,0.96,751.64
164,63.44,44.31,0.88,0.95,0.77,0.98,0.94,0.84,617.17
165,59.58,12.50,0.98,0.89,0.90,0.94,0.76,0.81,684.29
166,54.13,10.77,0.87,0.76,0.82,0.76,0.87,0.87,974.86
167,60.10,29.05,0.90,0.97,0.99,0.79,0.93,0.77,744.01
168,61.06,37.15,0.95,0.78,0.97,0.84,0.78,0.75,530.19
169,74.87,45.56,0.83,0.89,0.83,0.91,0.90,0.90,926.63
170,26.66,15.66,0.82,0.91,0.86,0.98,0.76,0.92,231.92
171,50.88,26.31,0.89,0.78,0.96,0.87,0.89,0.95,720.37
172,57.90,28.32,0.79,0.90,0.84,0.82,0.86,0.98,914.29
173,52.54,34.71,0.83,0.84,0.79,0.77,0.84,0.88,503.98
174,69.94,6.87,0.96,0.92,0.84,0.89,0.75,0.78,902.35
175,54.09,42.45,0.99,0.95,0.82,0.76,0.78,0.77,883.40
176,50.59,6.99,0.85,0.84,0.80,0.80,0.96,0.91,614.58
177,58.01,7.80,0.95,0.94,0.95,0.77,0.82,0.83,993.50
178,40.16,21.23,0.86,0.79,0.95,0.99,0.90,0.84,737.55
179,56.70,8.43,0.78,0.83,0.81,0.94,0.84,0.84,652.13
180,59.79,47.40,0.91,0.85,0.76,0.76,0.87,0.86,772.83
181,63.48,12.88,0.77,0.94,0.94,0.88,0.78,0.87,592.15
182,24.57,11.85,0.82,0.85,0.89,0.83,0.94,0.81,982.35
183,35.58,12.95,0.89,0.97,0.80,0.79,0.80,0.91,932.41
184,40.06,8.13,0.79,0.82,0.82,0.97,0.95,0.88,987.22
185,22.53,21.96,0.97,0.80,0.85,0.82,0.91,0.99,825.77
186,70.20,46.41,0.77,0.77,0.85,0.92,0.80,0.90,759.87
187,51.78,47.42,0.92,0.87,0.88,0.77,0.93,0.79,905.28
188,47.90,5.33,0.97,0.75,0.77,0.81,0.80,0.80,997.23
189,59.88,32.73,0.88,0.84,0.84,0.94,0.86,0.82,786.96
190,69.04,64.91,0.93,0.96,0.84,0.76,0.95,0.98,230.63
191,66.55,57.00,0.86,0.85,0.91,0.94,0.86,0.80,847.80
192,49.47,43.36,0.96,0.87,0.79,0.93,0.88,0.86,695.82
193,32.46,16.33,0.88,0.82,0.77,0.89,0.81,0.96,795.40
194,29.35,20.96,0.84,0.88,0.85,0.86,0.92,0.82,300.56
195,71.22,16.32,0.84,0.86,0.82,0.98,0.94,0.77,818.28
196,32.39,23.50,0.84,0.83,0.81,0.88,0.84,0.87,864.11
197,74.22,55.03,0.90,0.98,0.96,0.86,0.82,0.87,676.57
198,73.51,72.06,0.86,0.89,0.88,0.92,0.90,0.92,744.30
199,61.68,33.80,0.91,0.84,0.97,0.98,0.77,0.91,971.56
200,47.93,10.78,0.99,0.77,0.97,0.92,0.79,0.87,776.05
201,63.64,28.83,0.97,0.91,0.78,0.80,0.96,0.93,848.32
202,13.78,9.73,0.82,0.89,0.87,0.76,0.94,0.85,883.98
203,53.44,37.12,0.86,0.77,0.76,0.93,0.85,0.94,910.00
204,38.86,7.06,0.93,0.95,0.84,0.97,0.80,0.76,649.94
205,32.77,12.05,0.77,0.84,0.85,0.97,0.82,0.96,752.24
206,71.23,28.74,0.89,0.81,0.79,0.81,0.84,0.92,812.65
207,68.52,36.98,0.85,0.93,0.90,0.79,0.98,0.86,738.43
208,25.45,13.18,0.88,0.79,0.92,0.80,0.80,0.80,850.27
209,15.57,8.58,0.79,0.99,0.85,0.91,0.81,0.98,267.89
210,64.23,31.07,0.75,0.84,0.79,0.85,0.97,0.88,528.83
211,22.02,21.56,0.79,0.76,0.81,0.96,0.86,0.81,662.12
212,70.74,6.47,0.83,0.86,0.94,0.81,0.95,0.94,633.00
213,73.60,60.86,0.90,0.80,0.75,0.96,0.89,0.96,899.70
214,23.58,15.90,0.99,0.97,0.89,0.78,0.90,0.99,574.31
215,61.66,24.08,0.93,0.81,0.80,0.88,0.85,0.84,652.62
216,71.55,49.55,0.98,0.87,0.81,0.78,0.83,0.91,695.55
217,54.76,5.37,0.92,0.84,0.84,0.92,0.81,0.88,801.87
218,63.97,46.13,0.96,0.92,0.81,0.91,0.98,0.78,835.70
219,60.04,8.05,0.93,0.79,0.95,0.99,0.83,0.87,671.08
220,68.39,40.26,0.91,0.77,0.90,0.85,0.88,0.87,962.36
221,41.48,30.38,0.89,0.85,0.91,0.94,0.92,0.78,574.92
222,62.39,18.85,0.85,0.79,0.87,0.86,0.93,0.96,851.49
223,17.92,9.85,0.77,0.82,0.77,0.87,0.90,0.78,866.43
224,39.45,27.66,0.75,0.76,0.98,0.88,0.98,0.76,974.96
225,7.89,7.26,0.91,0.80,0.81,0.88,0.90,0.76,773.79
226,59.73,39.26,0.98,0.86,0.79,0.91,0.93,0.96,511.59
227,30.78,10.84,0.84,0.96,0.85,0.93,0.89,0.98,410.98
228,46.78,12.80,0.84,0.97,0.80,0.77,0.84,0.81,682.50
229,64.42,40.27,0.80,0.84,0.91,0.95,0.79,0.77,495.50
230,70.70,53.82,0.77,0.89,0.80,0.95,0.83,0.91,898.69
231,70.66,11.51,0.98,0.91,0.78,0.95,0.83,0.97,518.74
232,31.91,29.23,0.89,0.97,0.82,0.81,0.97,0.93,844.07
233,71.95,51.88,0.80,0.81,0.96,0.88,0.92,0.99,715.23
234,42.50,29.35,0.82,0.94,0.97,0.89,0.90,0.93,627.51
235,39.99,14.08,0.92,0.91,0.75,0.91,0.78,0.97,739.72
236,55.06,8.94,0.79,0.89,0.75,0.85,0.97,0.78,812.16
237,52.62,27.25,0.76,0.80,0.96,0.95,0.76,0.80,768.47
238,60.06,5.83,0.97,0.97,0.77,0.96,0.78,0.95,722.00
239,37.27,17.97,0.99,0.93,0.82,0.94,0.84,0.96,965.96
240,59.52,40.68,0.82,0.92,0.94,0.90,0.90,0.84,741.94
241,60.74,46.21,0.84,0.92,0.85,0.95,0.87,0.88,542.79
242,31.05,13.57,0.83,0.91,0.76,0.80,0.93,0.95,763.83
243,68.93,38.02,0.86,0.93,0.80,0.86,0.97,0.87,819.89
244,30.88,20.77,0.78,0.88,0.89,0.97,0.81,0.84,695.32
245,49.49,19.24,0.93,0.89,0.79,0.98,0.77,0.98,975.72
246,44.59,13.83,0.97,0.76,0.88,0.98,0.83,0.94,987.88
247,68.79,16.19,0.75,0.96,0.86,0.80,0.79,0.85,427.28
248,73.07,47.74,0.78,0.82,0.81,0.77,0.97,0.78,844.84
249,26.02,16.63,0.88,0.97,0.81,0.83,0.80,0.95,626.40
250,47.26,14.91,0.96,0.75,0.95,0.81,0.98,0.83,355.63
251,73.91,20.92,0.80,0.82,0.80,0.80,0.91,0.90,956.59
252,74.57,55.09,0.83,0.90,0.98,0.75,0.84,0.99,638.48
253,56.93,9.28,0.85,0.90,0.90,0.76,0.82,0.91,182.72
254,69.05,24.20,0.98,0.75,0.77,0.97,0.91,0.76,757.43
255,64.57,56.33,0.98,0.91,0.98,0.95,0.82,0.82,880.10
256,39.48,20.80,0.82,0.82,0.90,0.83,0.81,0.80,899.44
257,21.97,10.19,0.87,0.78,0.84,0.90,0.77,0.86,500.05
258,60.71,60.42,0.94,0.78,0.97,0.81,0.75,0.93,791.78
259,57.46,7.67,0.91,0.83,0.88,0.98,0.77,0.77,933.69
260,72.02,25.54,0.85,0.91,0.76,0.86,0.79,0.98,674.88
261,60.65,5.05,0.80,0.88,0.84,0.77,0.81,0.78,915.82
262,70.41,14.40,0.89,0.81,0.82,0.94,0.89,0.76,352.36
263,71.48,33.15,0.93,0.81,0.83,0.88,0.92,0.75,493.56
264,23.14,14.02,0.83,0.99,0.89,0.94,0.89,0.87,602.38
265,28.49,16.86,0.77,0.92,0.79,0.94,0.83,0.92,566.10
266,54.17,31.38,0.80,0.75,0.82,0.78,0.98,0.99,765.34
267,66.68,47.21,0.93,0.80,0.89,0.87,0.96,0.94,995.89
268,71.11,69.03,0.79,0.79,0.95,0.86,0.94,0.77,629.79
269,34.39,30.70,0.78,0.93,0.82,0.81,0.77,0.94,539.71
270,42.22,8.08,0.77,0.86,0.83,0.94,0.82,0.76,363.61
271,54.01,47.66,0.80,0.95,0.99,0.79,0.95,0.97,572.56
272,44.03,15.29,0.79,0.83,0.87,0.82,0.91,0.88,987.34
273,58.48,53.30,0.96,0.90,0.88,0.82,0.84,0.89,974.07
274,72.53,64.38,0.90,0.92,0.94,0.80,0.87,0.98,465.92
275,57.98,18.72,0.84,0.98,0.77,0.77,0.89,0.80,125.88
276,61.35,16.88,0.76,0.85,0.82,0.90,0.88,0.93,813.97
277,52.46,32.22,0.86,0.92,0.76,0.95,0.94,0.98,313.90
278,59.91,40.22,0.81,0.81,0.82,0.90,0.87,0.94,310.08
279,41.66,5.82,0.98,0.84,0.91,0.90,0.92,0.77,741.56
280,74.23,74.19,0.86,0.83,0.83,0.81,0.93,0.84,938.79
281,38.08,5.54,0.90,0.88,0.84,0.83,0.77,0.88,613.38
282,21.48,18.49,0.84,0.89,0.77,0.75,0.85,0.86,923.55
283,66.91,12.49,0.85,0.80,0.89,0.93,0.79,0.80,949.70
284,70.79,12.12,0.82,0.84,0.90,0.98,0.82,0.94,904.34
285,35.24,11.56,0.90,0.95,0.98,0.96,0.85,0.89,474.44
286,40.53,38.65,0.76,0.80,0.80,0.92,0.95,0.91,792.24
287,70.02,11.01,0.82,0.98,0.96,0.83,0.94,0.82,887.59
288,49.22,14.22,0.84,0.89,0.88,0.80,0.78,0.86,769.85
289,67.09,22.48,0.76,0.77,0.86,0.81,0.93,0.96,737.49
290,42.71,30.11,0.91,0.96,0.98,0.81,0.95,0.84,766.66
291,73.06,24.75,0.80,0.91,0.81,0.89,0.89,0.95,972.38
292,25.66,16.96,0.90,0.77,0.95,0.76,0.89,0.81,805.13
293,68.07,41.60,0.81,0.94,0.90,0.98,0.91,0.76,989.80
294,58.49,23.59,0.76,0.88,0.79,0.84,0.86,0.84,654.29
295,64.73,15.40,0.98,0.96,0.97,0.93,0.81,0.80,710.18
296,57.20,34.59,0.98,0.95,0.96,0.96,0.92,0.84,656.50
297,33.94,14.94,0.90,0.91,0.91,0.91,0.99,0.89,682.80
298,63.73,58.47,0.94,0.85,0.98,0.82,0.86,0.82,372.32
299,67.15,5.97,0.94,0.96,0.82,0.79,0.91,0.88,864.12
300,64.65,49.74,0.88,0.81,0.80,0.88,0.97,0.80,977.30
301,17.37,11.51,0.80,0.90,0.82,0.75,0.77,0.88,991.70
302,60.64,12.40,0.77,0.95,0.98,0.86,0.96,0.87,575.32
303,60.88,26.58,0.90,0.81,0.76,0.94,0.75,0.76,719.78
304,66.70,53.37,0.79,0.90,0.96,0.81,0.90,0.88,754.07
305,65.95,18.69,0.86,0.77,0.85,0.98,0.92,0.89,890.00
306,69.35,32.05,0.93,0.89,0.98,0.93,0.98,0.89,274.41
307,66.21,17.06,0.87,0.81,0.98,0.82,0.77,0.85,866.89
308,33.59,25.07,0.97,0.89,0.87,0.81,0.93,0.87,931.63
309,28.92,22.19,0.84,0.92,0.82,0.79,0.84,0.91,568.63
310,59.42,26.98,0.89,0.78,0.80,0.88,0.77,0.84,832.45
311,63.26,30.14,0.88,0.75,0.90,0.82,0.93,0.79,776.99
312,73.62,42.47,0.96,0.91,0.93,0.93,0.93,0.98,881.38
313,34.38,27.36,0.77,0.89,0.80,0.78,0.86,0.89,676.04
314,50.64,48.83,0.78,0.98,0.76,0.84,0.77,0.84,508.76
315,21.58,21.40,0.86,0.77,0.95,0.81,0.86,0.87,833.74
316,72.36,8.47,0.94,0.88,0.79,0.78,0.95,0.99,662.21
317,47.58,18.57,0.87,0.88,0.90,0.90,0.80,0.90,937.43
318,53.43,6.60,0.76,0.96,0.80,0.98,0.93,0.82,906.51
319,32.69,28.58,0.80,0.80,0.76,0.82,0.93,0.90,589.66
320,55.04,27.70,0.80,0.90,0.83,0.79,0.90,0.84,204.74
321,59.59,12.89,0.97,0.85,0.94,0.88,0.92,0.96,500.26
322,71.78,15.88,0.77,0.76,0.83,0.99,0.77,0.91,982.77
323,43.06,9.30,0.87,0.97,0.89,0.90,0.88,0.88,889.37
324,69.25,20.32,0.79,0.86,0.84,0.94,0.90,0.77,943.10
325,19.86,16.08,0.92,0.75,0.87,0.87,0.82,0.91,759.11
326,44.58,37.01,0.80,0.97,0.93,0.78,0.85,0.86,998.61
327,45.50,21.20,0.95,0.98,0.77,0.90,0.78,0.86,738.99
328,25.39,5.29,0.92,0.76,0.97,0.93,0.97,0.89,888.99
329,27.45,27.39,0.93,0.95,0.90,0.88,0.94,0.81,494.68
330,70.56,46.84,0.86,0.92,0.81,0.82,0.95,0.92,687.28
331,32.21,16.38,0.85,0.76,0.83,0.90,0.78,0.84,974.35
332,19.70,16.88,0.78,0.83,0.97,0.76,0.92,0.94,588.18
333,72.26,39.91,0.77,0.78,0.95,0.76,0.85,0.87,647.30
334,13.52,13.08,0.81,0.76,0.85,0.97,0.78,0.83,359.00
335,59.56,32.66,0.87,0.89,0.92,0.93,0.98,0.81,846.47
336,38.65,12.43,0.96,0.76,0.90,0.80,0.90,0.77,694.62
337,32.68,7.93,0.97,0.85,0.80,0.93,0.84,0.83,808.39
338,54.94,20.63,0.82,0.80,0.87,0.83,0.79,0.89,999.18
339,49.33,26.91,0.84,0.81,0.76,0.77,0.86,0.81,607.26
340,59.20,20.14,0.84,0.97,0.84,0.90,0.85,0.87,774.91
341,34.82,34.76,0.90,0.88,0.87,0.95,0.77,0.77,427.34
342,48.89,14.26,0.76,0.89,0.96,0.95,0.91,0.89,857.16
343,17.33,16.69,0.78,0.77,0.82,0.78,0.93,0.95,953.43
344,67.00,48.46,0.86,0.92,0.89,0.85,0.96,0.84,188.68
345,29.92,8.12,0.96,0.75,0.81,0.81,0.83,0.93,311.04
346,52.73,5.03,0.85,0.86,0.98,0.90,0.92,0.90,937.94
347,41.65,9.94,0.83,0.97,0.81,0.76,0.87,0.80,722.61
348,64.52,18.35,0.98,0.88,0.92,0.94,0.97,0.92,928.54
349,33.88,13.80,0.83,0.81,0.84,0.77,0.91,0.93,960.74
350,46.01,33.48,0.80,0.86,0.83,0.87,0.89,0.81,955.15
351,36.92,32.04,0.95,0.94,0.88,0.89,0.98,0.80,826.06
352,45.60,20.44,0.89,0.85,0.88,0.84,0.90,0.95,778.76
353,68.98,52.89,0.83,0.99,0.75,0.80,0.78,0.87,914.25
354,61.07,28.24,0.80,0.93,0.76,0.96,0.99,0.93,943.22
355,71.36,38.91,0.75,0.87,0.99,0.96,0.83,0.94,551.57
356,39.96,28.58,0.96,0.91,0.91,0.85,0.87,0.75,521.73
357,37.79,20.83,0.91,0.97,0.87,0.86,0.88,0.97,336.66
358,35.41,19.20,0.92,0.76,0.87,0.88,0.96,0.78,954.76
359,29.22,15.27,0.89,0.94,0.79,0.77,0.91,0.89,841.54
360,64.74,35.06,0.88,0.82,0.98,0.85,0.81,0.82,948.55
361,58.09,25.86,0.95,0.82,0.92,0.94,0.96,0.80,607.67
362,56.03,46.55,0.76,0.81,0.85,0.82,0.91,0.92,821.54
363,53.38,36.55,0.96,0.95,0.87,0.83,0.76,0.87,829.29
364,73.68,6.85,0.75,0.87,0.82,0.78,0.97,0.88,900.68
