index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
45,45.96,29.08,0.87,0.96,0.92,0.93,0.79,0.92,845.43
46,50.40,36.78,0.80,0.98,0.97,0.92,0.82,0.88,701.64
47,68.14,44.11,0.83,0.90,0.84,0.87,0.81,0.93,464.75
48,74.16,28.93,0.94,0.77,0.96,0.95,0.81,0.84,875.94
49,45.12,41.65,0.76,0.87,0.85,0.93,0.97,0.76,526.88
50,21.96,18.99,0.95,0.76,0.88,0.85,0.97,0.89,704.67
51,67.66,26.67,0.86,0.87,0.85,0.80,0.84,0.97,756.74
52,52.30,44.02,0.84,0.96,0.97,0.79,0.86,0.99,885.01
53,68.11,34.50,0.79,0.93,0.77,0.87,0.84,0.92,904.87
54,44.16,33.46,0.85,0.75,0.90,0.86,0.75,0.91,577.61
55,50.67,14.61,0.97,0.79,0.76,0.92,0.85,0.84,758.07
56,55.20,15.67,0.99,0.79,0.87,0.93,0.81,0.88,639.80
57,65.99,43.05,0.94,0.90,0.82,0.88,0.81,0.77,589.03
58,72.14,5.29,0.76,0.94,0.77,0.98,0.75,0.88,591.53
59,15.24,5.35,0.98,0.98,0.86,0.89,0.97,0.84,734.28
60,25.20,13.49,0.78,0.84,0.79,0.96,0.83,0.95,323.91
61,26.55,24.38,0.81,0.95,0.92,0.76,0.99,0.87,884.83
62,58.81,28.39,0.98,0.92,0.89,0.91,0.94,0.76,738.36
63,59.63,41.76,0.91,0.92,0.98,0.88,0.97,0.88,873.00
64,58.48,55.07,0.98,0.78,0.88,0.88,0.86,0.86,938.89
65,35.32,30.57,0.85,0.91,0.88,0.98,0.89,0.86,905.26
66,53.06,25.27,0.87,0.98,0.96,0.95,0.78,0.81,478.52
67,50.51,50.08,0.86,0.98,0.87,0.95,0.87,0.89,861.10
68,57.30,35.10,0.88,0.85,0.85,0.87,0.75,0.77,925.63
69,60.01,21.99,0.85,0.78,0.84,0.95,0.76,0.82,765.64
70,23.33,9.88,0.83,0.84,0.76,0.91,0.94,0.82,506.71
71,49.93,13.45,0.95,0.89,0.88,0.95,0.77,0.75,809.22
72,65.87,31.33,0.77,0.77,0.79,0.82,0.84,0.79,881.75
73,57.54,30.89,0.96,0.92,0.89,0.87,0.89,0.99,922.40
74,60.76,50.70,0.84,0.88,0.94,0.90,0.78,0.88,689.61
75,61.88,50.04,0.79,0.76,0.95,0.85,0.99,0.76,672.75
76,28.59,14.72,0.92,0.97,0.81,0.78,0.75,0.76,794.30
77,62.73,25.09,0.89,0.84,0.93,0.97,0.96,0.99,281.61
78,74.40,44.08,0.83,0.84,0.87,0.80,0.76,0.92,984.56
79,73.12,10.30,0.94,0.91,0.77,0.89,0.86,0.96,474.07
80,57.46,37.86,0.87,0.80,0.92,0.76,0.82,0.97,629.88
81,70.81,15.79,0.98,0.76,0.85,0.83,0.79,0.77,844.82
82,41.76,8.24,0.96,0.78,0.83,0.93,0.91,0.98,741.20
83,30.74,23.75,0.81,0.84,0.95,0.96,0.92,0.90,739.68
84,28.14,23.06,0.78,0.89,0.90,0.94,0.95,0.90,968.35
85,47.23,37.53,0.85,0.95,0.84,0.93,0.82,0.90,775.15
86,53.17,40.95,0.92,0.80,0.79,0.77,0.97,0.86,872.95
87,28.48,21.75,0.91,0.90,0.85,0.83,0.93,0.87,627.33
88,66.38,32.69,0.85,0.83,0.90,0.76,0.94,0.80,914.55
89,73.26,25.67,0.85,0.89,0.76,0.86,0.88,0.91,860.77
90,73.43,47.80,0.79,0.98,0.79,0.85,0.91,0.80,456.12
91,72.81,51.55,0.96,0.99,0.91,0.84,0.84,0.77,979.77
92,51.02,5.89,0.92,0.89,0.93,0.76,0.84,0.97,983.95
93,72.55,53.79,0.81,0.87,0.81,0.77,0.79,0.85,841.79
94,17.94,15.65,0.91,0.89,0.76,0.75,0.96,0.92,992.99
95,60.48,24.49,0.87,0.95,0.90,0.92,0.84,0.93,776.12
96,70.91,31.21,0.83,0.93,0.77,0.80,0.97,0.83,455.03
97,55.34,19.00,0.76,0.82,0.94,0.93,0.82,0.81,972.36
98,66.82,44.74,0.95,0.78,0.81,0.86,0.81,0.91,899.02
99,63.23,22.89,0.83,0.85,0.82,0.96,0.99,0.84,736.18
100,42.38,17.87,0.92,0.98,0.91,0.92,0.97,0.95,906.93
101,54.70,28.31,0.97,0.76,0.92,0.78,0.78,0.77,727.51
102,28.58,14.07,0.79,0.77,0.85,0.88,0.91,0.96,948.82
103,29.97,11.24,0.79,0.83,0.80,0.77,0.79,0.93,920.40
104,48.94,26.93,0.84,0.99,0.81,0.91,0.93,0.84,930.57
105,17.29,10.71,0.98,0.78,0.79,0.97,0.98,0.82,848.83
106,56.42,49.50,0.82,0.98,0.88,0.79,0.83,0.92,907.20
107,36.48,28.02,0.83,0.85,0.89,0.78,0.97,0.83,900.51
108,27.60,20.79,0.85,0.98,0.77,0.97,0.97,0.84,769.47
109,25.33,18.13,0.97,0.94,0.86,0.78,0.92,0.87,915.73
110,47.12,43.88,0.92,0.85,0.99,0.92,0.94,0.78,428.19
111,73.25,43.24,0.92,0.82,0.80,0.77,0.93,0.91,746.15
112,70.30,39.38,0.91,0.86,0.78,0.84,0.76,0.96,385.31
113,56.31,44.41,0.79,0.91,0.86,0.98,0.90,0.79,246.38
114,60.59,8.02,0.88,0.82,0.91,0.99,0.82,0.88,925.84
115,41.79,38.63,0.92,0.91,0.76,0.91,0.90,0.85,971.72
116,66.65,41.34,0.81,0.91,0.83,0.84,0.92,0.89,827.32
117,57.58,11.09,0.96,0.93,0.78,0.99,0.94,0.87,946.90
118,35.41,13.30,0.76,0.83,0.75,0.76,0.96,0.97,564.53
119,70.53,69.81,0.77,0.91,0.96,0.79,0.97,0.98,569.29
120,54.87,24.72,0.95,0.83,0.96,0.86,0.89,0.95,788.72
121,42.41,21.27,0.76,0.88,0.79,0.98,0.81,0.76,901.43
122,51.32,8.60,0.84,0.95,0.82,0.88,0.83,0.80,500.25
123,42.01,30.03,0.77,0.98,0.89,0.76,0.97,0.98,728.21
124,54.17,51.48,0.84,0.81,0.85,0.78,0.81,0.87,954.66
125,63.14,7.21,0.90,0.79,0.89,0.92,0.85,0.85,921.14
126,64.20,45.59,0.82,0.80,0.85,0.80,0.83,0.83,860.18
127,44.26,7.93,0.82,0.89,0.77,0.91,0.95,0.94,538.34
128,63.12,55.47,0.86,0.87,0.89,0.90,0.83,0.94,759.29
129,37.07,22.48,0.95,0.97,0.89,0.91,0.89,0.90,696.52
130,37.74,35.62,0.88,0.96,0.84,0.78,0.88,0.87,330.99
131,63.67,17.93,0.83,0.84,0.95,0.85,0.78,0.96,925.63
132,37.42,23.89,0.91,0.80,0.82,0.83,0.85,0.80,816.14
133,68.70,55.28,0.98,0.91,0.79,0.98,0.93,0.86,640.88
134,49.86,40.60,0.81,0.97,0.94,0.87,0.87,0.83,838.20
135,72.99,29.62,0.95,0.96,0.95,0.80,0.81,0.79,963.55
136,72.41,28.41,0.81,0.86,0.84,0.97,0.85,0.88,727.17
137,73.32,57.00,0.81,0.84,0.79,0.86,0.88,0.93,888.07
138,38.96,30.07,0.86,0.94,0.83,0.86,0.85,0.98,908.37
139,51.42,29.07,0.92,0.77,0.98,0.86,0.82,0.78,828.59
140,74.63,59.29,0.99,0.82,0.89,0.89,0.99,0.83,351.12
141,62.19,46.47,0.95,0.80,0.98,0.89,0.99,0.91,806.28
142,60.44,40.52,0.98,0.77,0.95,0.77,0.99,0.76,905.44
143,68.42,5.26,0.84,0.86,0.87,0.78,0.76,0.76,752.70
144,47.56,22.95,0.79,0.95,0.94,0.87,0.88,0.96,912.26
145,67.37,50.37,0.90,0.86,0.79,0.75,0.79,0.85,598.36
146,73.38,38.55,0.81,0.85,0.81,0.86,0.91,0.90,877.12
147,67.71,20.84,0.86,0.99,0.80,0.94,0.83,0.77,967.59
148,27.27,16.50,0.78,0.89,0.95,0.85,0.95,0.97,725.61
149,66.62,51.90,0.98,0.93,0.94,0.94,0.86,0.95,812.56
150,72.28,40.97,0.85,0.80,0.80,0.84,0.93,0.96,561.66
151,49.47,19.45,0.93,0.86,0.92,0.79,0.91,0.91,510.68
152,58.91,45.06,0.94,0.85,0.92,0.81,0.92,0.81,567.35
153,70.41,38.54,0.80,0.80,0.77,0.99,0.99,0.85,816.71
154,20.37,6.91,0.81,0.95,0.89,0.88,0.75,0.93,990.04
155,67.78,30.86,0.87,0.75,0.92,0.98,0.94,0.82,928.21
156,35.08,16.15,0.86,0.88,0.89,0.75,0.96,0.82,762.54
157,42.27,14.30,0.83,0.82,0.83,0.99,0.76,0.89,859.41
158,70.17,40.93,0.85,0.95,0.84,0.96,0.90,0.89,458.94
159,49.26,36.71,0.89,0.94,0.93,0.86,0.79,0.92,907.96
160,63.80,36.00,0.90,0.77,0.78,0.99,0.81,0.89,840.27
161,69.77,49.80,0.75,0.94,0.83,0.84,0.82,0.82,835.56
162,35.14,11.34,0.84,0.78,0.81,0.90,0.76,0.82,956.74
163,49.50,13.37,0.85,0.78,0.92,0.90,0.78,0.99,676.97
164,67.48,46.34,0.78,0.97,0.79,0.95,0.86,0.75,773.37
165,70.12,61.27,0.90,0.81,0.91,0.99,0.84,0.95,593.73
166,71.82,46.87,0.84,0.87,0.85,0.97,0.89,0.78,756.17
167,42.10,40.12,0.82,0.92,0.95,0.92,0.80,0.87,707.62
168,52.01,33.54,0.80,0.77,0.91,0.88,0.93,0.97,677.73
169,62.46,48.93,0.79,0.92,0.98,0.99,0.85,0.88,984.11
170,21.30,5.01,0.75,0.78,0.93,0.90,0.78,0.79,441.96
171,54.51,50.21,0.97,0.89,0.81,0.92,0.76,0.78,962.85
172,38.80,15.72,0.77,0.91,0.96,0.82,0.99,0.90,788.31
173,71.97,17.04,0.89,0.97,0.83,0.96,0.89,0.99,900.56
174,32.75,15.42,0.88,0.86,0.78,0.89,0.85,0.76,976.49
175,49.95,31.92,0.93,0.92,0.80,0.90,0.76,0.90,341.65
176,52.62,32.68,0.99,0.98,0.83,0.88,0.91,0.99,967.85
177,29.88,18.54,0.95,0.87,0.98,0.78,0.91,0.76,881.66
178,30.14,12.19,0.77,0.97,0.84,0.93,0.85,0.77,987.99
179,47.54,9.69,0.89,0.99,0.95,0.77,0.98,0.84,453.68
180,73.34,44.21,0.98,0.84,0.87,0.92,0.98,0.86,949.85
181,62.70,31.00,0.84,0.85,0.82,0.80,0.76,0.82,886.31
182,55.52,11.26,0.79,0.82,0.99,0.81,0.82,0.76,860.80
183,73.06,28.16,0.93,0.84,0.97,0.93,0.80,0.91,968.44
184,67.99,45.10,0.91,0.91,0.93,0.82,0.83,0.80,707.59
185,64.21,61.20,0.87,0.85,0.93,0.99,0.81,0.76,827.76
186,63.64,9.08,0.88,0.83,0.75,0.83,0.96,0.87,820.91
187,48.51,46.07,0.81,0.98,0.99,0.82,0.81,0.85,751.79
188,39.44,12.18,0.94,0.77,0.78,0.89,0.81,0.82,800.51
189,54.50,50.23,0.97,0.88,0.97,0.79,0.93,0.90,671.61
190,61.48,34.11,0.83,0.90,0.84,0.92,0.95,0.99,845.57
191,32.32,25.79,0.92,0.82,0.78,0.80,0.92,0.83,557.87
192,43.61,22.10,0.86,0.79,0.87,0.87,0.85,0.78,942.17
193,59.06,38.14,0.80,0.99,0.95,0.99,0.79,0.83,856.92
194,56.50,7.86,0.98,0.93,0.89,0.92,0.96,0.98,875.29
195,32.29,18.19,0.75,0.86,0.86,0.98,0.97,0.86,997.82
196,53.00,20.12,0.98,0.92,0.82,0.82,0.86,0.85,929.62
197,73.26,26.61,0.75,0.88,0.95,0.80,0.76,0.86,647.99
198,64.92,22.04,0.95,0.98,0.91,0.93,0.97,0.79,943.48
199,63.77,32.61,0.81,0.77,0.81,0.90,0.97,0.96,693.55
200,45.83,8.82,0.81,0.76,0.78,0.93,0.96,0.84,708.27
201,50.17,15.72,0.87,0.94,0.89,0.93,0.88,0.90,435.07
202,30.60,29.79,0.76,0.89,0.83,0.76,0.93,0.79,550.93
203,47.57,37.64,0.80,0.84,0.78,0.84,0.90,0.83,927.99
204,30.91,11.39,0.94,0.92,0.91,0.96,0.80,0.90,774.88
205,53.98,8.57,0.88,0.93,0.85,0.94,0.77,0.85,422.08
206,18.07,15.85,0.78,0.83,0.78,0.99,0.83,0.88,824.11
207,23.99,6.58,0.84,0.90,0.96,0.90,0.98,0.79,823.12
208,29.81,23.90,0.84,0.81,0.81,0.81,0.90,0.77,944.26
209,35.30,5.47,0.79,0.99,0.92,0.91,0.83,0.92,995.80
210,74.51,50.91,0.97,0.82,0.95,0.82,0.87,0.90,914.11
211,58.29,8.26,0.75,0.88,0.98,0.84,0.99,0.82,773.58
212,72.12,50.52,0.98,0.84,0.98,0.98,0.95,0.80,835.53
213,74.77,65.99,0.89,0.76,0.80,0.78,0.82,0.99,536.85
214,42.82,22.15,0.84,0.84,0.94,0.95,0.98,0.97,950.09
215,70.37,51.77,0.96,0.84,0.96,0.89,0.86,0.86,570.62
216,38.71,9.49,0.75,0.91,0.90,0.83,0.80,0.82,692.38
217,42.36,15.37,0.75,0.89,0.92,0.83,0.86,0.91,757.71
218,46.37,19.27,0.86,0.84,0.93,0.89,0.76,0.81,864.05
219,41.48,37.77,0.92,0.88,0.82,0.88,0.81,0.96,732.42
220,40.53,29.93,0.83,0.92,0.88,0.90,0.95,0.83,367.12
221,48.31,8.45,0.79,0.76,0.84,0.83,0.91,0.85,905.15
222,72.64,71.75,0.88,0.85,0.99,0.88,0.81,0.85,918.80
223,68.46,8.92,0.75,0.97,0.97,0.83,0.79,0.82,777.48
224,70.32,69.47,0.81,0.87,0.77,0.95,0.89,0.88,649.65
225,31.51,27.25,0.91,0.93,0.87,0.81,0.82,0.82,488.32
226,28.11,13.06,0.75,0.90,0.82,0.84,0.85,0.77,716.15
227,69.20,5.84,0.75,0.75,0.87,0.97,0.88,0.86,748.47
228,57.72,14.72,0.77,0.96,0.95,0.88,0.94,0.98,677.81
229,46.35,30.86,0.98,0.88,0.92,0.91,0.88,0.98,928.34
230,62.32,16.96,0.94,0.76,0.87,0.92,0.76,0.81,475.60
231,35.85,8.24,0.94,0.85,0.77,0.95,0.93,0.83,990.70
232,27.75,19.93,0.88,0.98,0.84,0.80,0.94,0.78,347.13
233,21.21,18.07,0.87,0.87,0.83,0.84,0.81,0.76,857.74
234,54.26,29.30,0.76,0.84,0.78,0.97,0.83,0.92,856.47
235,50.85,9.49,0.94,0.85,0.78,0.96,0.87,0.81,968.26
236,50.21,32.77,0.77,0.79,0.93,0.81,0.91,0.76,935.02
237,34.68,16.29,0.99,0.92,0.94,0.89,0.95,0.81,947.81
238,71.11,36.95,0.80,0.78,0.77,0.79,0.89,0.93,324.16
239,74.31,71.42,0.93,0.96,0.88,0.89,0.88,0.88,957.18
240,42.19,23.78,0.87,0.90,0.83,0.76,0.97,0.82,996.08
241,66.69,63.25,0.83,0.95,0.93,0.97,0.95,0.78,717.05
242,58.88,43.37,0.79,0.83,0.86,0.88,0.94,0.90,709.32
243,68.74,65.82,0.82,0.89,0.75,0.76,0.96,0.84,989.26
244,65.05,20.03,0.98,0.86,0.86,0.98,0.94,0.95,862.18
245,31.38,26.38,0.78,0.96,0.92,0.91,0.78,0.84,370.33
246,48.44,25.22,0.76,0.82,0.83,0.88,0.78,0.92,944.74
247,42.96,18.90,0.76,0.87,0.79,0.92,0.90,0.81,783.82
248,61.24,9.13,0.97,0.97,0.84,0.92,0.95,0.82,615.28
249,71.08,25.54,0.97,0.97,0.78,0.86,0.77,0.81,604.73
250,20.27,13.64,0.83,0.90,0.81,0.88,0.98,0.79,788.95
251,74.55,52.97,0.76,0.85,0.93,0.78,0.85,0.80,900.93
252,44.49,41.51,0.83,0.85,0.82,0.93,0.77,0.94,910.52
253,65.69,35.74,0.85,0.99,0.78,0.97,0.95,0.93,874.20
254,36.96,31.39,0.92,0.98,0.85,0.96,0.78,0.86,479.13
255,33.14,8.85,0.94,0.98,0.98,0.92,0.95,0.95,902.63
256,68.47,54.93,0.92,0.78,0.94,0.96,0.75,0.97,903.06
257,30.47,13.34,0.98,0.92,0.98,0.79,0.95,0.81,755.91
258,67.87,8.92,0.95,0.81,0.97,0.95,0.89,0.96,591.16
259,64.31,18.51,0.85,0.91,0.89,0.93,0.81,0.91,855.94
260,71.84,56.97,0.97,0.98,0.97,0.87,0.96,0.90,988.49
261,55.50,47.02,0.84,0.96,0.84,0.85,0.84,0.92,846.15
262,72.02,53.06,0.76,0.77,0.96,0.90,0.80,0.85,196.55
263,66.51,19.38,0.87,0.79,0.88,0.77,0.89,0.78,694.52
264,61.54,23.30,0.79,0.94,0.85,0.85,0.95,0.86,533.42
265,72.93,48.96,0.81,0.89,0.87,0.84,0.97,0.80,307.63
266,69.51,32.99,0.95,0.77,0.88,0.98,0.94,0.96,245.49
267,53.16,44.36,0.79,0.76,0.92,0.85,0.93,0.94,962.63
268,50.40,20.52,0.99,0.94,0.78,0.87,0.85,0.94,758.74
269,66.49,28.22,0.98,0.94,0.95,0.93,0.90,0.97,932.97
270,70.72,31.42,0.97,0.82,0.83,0.93,0.86,0.76,507.99
271,70.60,36.53,0.85,0.92,0.84,0.97,0.95,0.77,950.98
272,60.21,33.90,0.92,0.88,0.87,0.98,0.93,0.95,915.74
273,64.97,27.99,0.83,0.82,0.82,0.79,0.81,0.95,908.21
274,21.38,13.82,0.76,0.80,0.86,0.95,0.98,0.95,939.85
275,63.78,31.03,0.94,0.89,0.86,0.93,0.85,0.83,966.64
276,21.41,11.49,0.93,0.93,0.88,0.83,0.93,0.79,985.02
277,37.96,22.00,0.85,0.83,0.79,0.85,0.92,0.75,748.83
278,25.84,18.82,0.90,0.82,0.89,0.90,0.82,0.88,586.08
279,38.42,14.80,0.86,0.84,0.96,0.80,0.84,0.83,773.36
280,33.65,7.44,0.86,0.83,0.87,0.81,0.81,0.86,978.98
281,46.47,41.17,0.97,0.98,0.80,0.76,0.78,0.75,712.99
282,53.76,25.48,0.78,0.79,0.96,0.99,0.80,0.82,875.06
283,60.27,36.86,0.83,0.96,0.79,0.86,0.79,0.99,944.63
284,49.33,49.19,0.94,0.90,0.82,0.89,0.78,0.82,945.65
285,49.90,31.55,0.77,0.96,0.87,0.86,0.81,0.88,777.43
286,64.25,11.35,0.91,0.86,0.86,0.83,0.81,0.87,795.64
287,12.73,7.66,0.84,0.87,0.87,0.94,0.84,0.92,463.21
288,59.41,50.12,0.98,0.88,0.79,0.80,0.96,0.78,999.58
289,37.64,33.94,0.95,0.80,0.96,0.91,0.91,0.89,879.05
290,51.76,24.24,0.76,0.85,0.95,0.85,0.81,0.84,819.26
291,31.22,17.35,0.97,0.96,0.86,0.85,0.83,0.96,924.49
292,67.39,13.32,0.79,0.85,0.93,0.76,0.81,0.87,560.92
293,54.13,42.65,0.89,0.78,0.87,0.96,0.89,0.99,912.57
294,74.53,23.40,0.85,0.79,0.78,0.96,0.97,0.76,807.44
295,47.41,39.36,0.76,0.88,0.82,0.82,0.76,0.84,661.32
296,51.19,20.20,0.82,0.89,0.85,0.95,0.88,0.87,658.67
297,49.45,43.05,0.97,0.87,0.90,0.93,0.93,0.80,704.36
298,64.13,34.33,0.80,0.92,0.92,0.86,0.96,0.96,991.54
299,45.49,26.32,0.93,0.76,0.89,0.90,0.81,0.77,823.12
300,49.30,13.68,0.98,0.94,0.94,0.91,0.98,0.82,530.75
301,55.27,19.95,0.86,0.77,0.94,0.86,0.88,0.97,894.29
302,48.31,11.88,0.78,0.89,0.75,0.82,0.84,0.90,462.39
303,33.33,26.53,0.90,0.88,0.79,0.97,0.81,0.95,871.88
304,71.41,43.79,0.89,0.80,0.81,0.86,0.77,0.91,697.51
305,62.87,56.40,0.84,0.82,0.94,0.93,0.77,0.78,783.60
306,40.45,13.78,0.83,0.82,0.94,0.95,0.76,0.85,849.07
307,73.12,30.89,0.80,0.76,0.78,0.92,0.96,0.86,959.85
308,33.79,30.14,0.88,0.81,0.75,0.90,0.79,0.82,965.94
309,72.28,57.05,0.87,0.85,0.79,0.95,0.96,0.98,417.92
310,56.14,9.15,0.84,0.90,0.86,0.97,0.95,0.90,772.81
311,59.80,29.18,0.80,0.91,0.87,0.93,0.76,0.81,514.90
312,44.84,27.83,0.84,0.91,0.92,0.79,0.92,0.88,587.92
313,48.77,15.69,0.88,0.96,0.75,0.76,0.96,0.88,808.15
314,69.62,27.91,0.82,0.89,0.94,0.85,0.81,0.94,782.78
315,56.26,52.40,0.84,0.88,0.96,0.80,0.98,0.99,833.06
316,46.39,21.83,0.90,0.96,0.75,0.94,0.96,0.98,774.56
317,21.59,6.27,0.83,0.92,0.81,0.94,0.92,0.96,832.83
318,51.92,29.57,0.90,0.79,0.76,0.79,0.97,0.85,804.43
319,42.36,39.31,0.97,0.95,0.85,0.88,0.91,0.94,868.40
320,58.26,36.20,0.91,0.94,0.88,0.75,0.80,0.92,795.37
321,64.03,13.35,0.77,0.88,0.79,0.75,0.87,0.96,914.84
322,35.83,17.04,0.77,0.94,0.76,0.83,0.94,0.79,856.95
323,29.92,21.81,0.89,0.89,0.97,0.94,0.75,0.92,680.56
324,64.46,50.13,0.83,0.78,0.82,0.78,0.85,0.95,930.02
325,66.90,60.76,0.90,0.83,0.95,0.87,0.94,0.84,961.21
326,68.63,15.15,0.85,0.78,0.79,0.75,0.94,0.93,705.91
327,74.36,31.56,0.85,0.82,0.81,0.92,0.93,0.98,560.51
328,63.53,24.28,0.88,0.86,0.92,0.80,0.93,0.96,568.62
329,74.21,43.26,0.86,0.97,0.81,0.87,0.80,0.83,725.69
330,70.85,45.90,0.84,0.96,0.77,0.82,0.98,0.86,673.39
331,62.56,26.19,0.89,0.76,0.97,0.91,0.95,0.86,727.70
332,38.32,29.04,0.78,0.77,0.93,0.98,0.88,0.78,798.59
333,63.88,6.46,0.92,0.81,0.85,0.79,0.78,0.84,753.04
334,21.79,13.20,0.97,0.87,0.99,0.81,0.83,0.86,484.12
335,42.84,27.36,0.89,0.92,0.99,0.87,0.88,0.87,697.36
336,58.22,31.15,0.96,0.87,0.84,0.81,0.85,0.83,400.63
337,71.82,57.67,0.76,0.98,0.88,0.91,0.89,0.94,812.76
338,56.43,6.87,0.95,0.77,0.83,0.76,0.85,0.84,820.20
339,61.25,46.92,0.99,0.77,0.81,0.92,0.84,0.77,940.25
340,57.50,11.02,0.95,0.86,0.83,0.78,0.96,0.85,670.73
341,58.87,11.34,0.97,0.82,0.77,0.80,0.94,0.77,706.00
342,46.15,45.04,0.82,0.92,0.85,0.85,0.99,0.88,669.82
343,43.00,36.07,0.80,0.83,0.96,0.76,0.79,0.82,914.11
344,46.02,9.94,0.87,0.83,0.80,0.88,0.88,0.91,710.56
345,57.98,46.37,0.76,0.83,0.95,0.82,0.92,0.81,752.28
346,11.71,9.91,0.97,0.82,0.95,0.98,0.99,0.89,596.69
347,69.26,5.63,0.79,0.81,0.81,0.83,0.84,0.87,858.77
348,50.88,16.49,0.87,0.76,0.82,0.76,0.82,0.88,851.79
349,50.90,29.69,0.86,0.93,0.95,0.76,0.94,0.76,750.74
350,64.08,61.20,0.88,0.90,0.99,0.91,0.75,0.88,800.75
351,47.76,29.14,0.97,0.97,0.77,0.76,0.94,0.79,749.76
352,61.28,54.34,0.83,0.80,0.85,0.96,0.83,0.87,505.65
353,28.67,11.16,0.80,0.97,0.91,0.98,0.86,0.99,825.89
354,70.74,53.27,0.95,0.76,0.85,0.93,0.96,0.75,716.10
355,38.06,17.91,0.95,0.90,0.80,0.86,0.85,0.84,988.50
356,27.11,15.75,0.85,0.84,0.80,0.93,0.95,0.76,948.98
357,62.12,44.77,0.95,0.90,0.80,0.91,0.78,0.90,549.69
358,66.55,55.75,0.93,0.78,0.93,0.84,0.82,0.90,741.34
359,65.32,39.59,0.77,0.79,0.86,0.90,0.91,0.87,774.40
360,70.90,18.01,0.81,0.95,0.93,0.82,0.80,0.82,710.65
361,71.33,55.69,0.98,0.83,0.95,0.84,0.99,0.96,857.43
362,61.39,36.41,0.75,0.86,0.90,0.79,0.97,0.80,999.71
363,60.69,49.38,0.98,0.79,0.97,0.95,0.83,0.82,987.53
364,60.15,40.98,0.78,0.96,0.97,0.87,0.93,0.75,582.65
