index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
160,16.35,10.45,0.86,0.77,0.96,0.78,0.97,0.98,828.23
161,64.90,60.62,0.75,0.88,0.97,0.78,0.87,0.98,449.96
162,62.52,6.56,0.86,0.97,0.93,0.77,0.79,0.81,981.26
163,46.39,42.44,0.85,0.80,0.97,0.82,0.81,0.86,819.96
164,53.29,12.95,0.75,0.98,0.81,0.96,0.85,0.96,928.44
165,70.74,34.36,0.83,0.92,0.81,0.75,0.96,0.88,861.50
166,56.34,34.71,0.86,0.83,0.76,0.93,0.91,0.88,830.35
167,57.19,36.71,0.85,0.94,0.93,0.77,0.78,0.75,910.48
168,71.88,44.36,0.76,0.90,0.77,0.84,0.76,0.87,581.16
169,37.50,14.35,0.87,0.96,0.97,0.98,0.83,0.85,722.86
170,42.51,26.38,0.81,0.83,0.78,0.88,0.87,0.90,528.68
171,63.63,37.74,0.80,0.88,0.94,0.95,0.96,0.87,947.15
172,71.68,70.28,0.84,0.94,0.89,0.96,0.86,0.89,804.05
173,34.62,16.31,0.84,0.92,0.76,0.85,0.90,0.96,960.38
174,71.36,46.13,0.87,0.76,0.96,0.96,0.90,0.90,747.34
175,50.73,35.05,0.79,0.96,0.85,0.81,0.75,0.98,925.08
176,67.27,38.06,0.92,0.82,0.92,0.93,0.93,0.99,792.50
177,12.52,7.63,0.90,0.99,0.91,0.95,0.82,0.90,858.24
178,65.66,64.25,0.93,0.87,0.81,0.97,0.83,0.81,895.79
179,49.14,30.07,0.88,0.96,0.84,0.78,0.88,0.81,801.91
180,35.44,12.40,0.95,0.76,0.83,0.94,0.77,0.97,226.62
181,22.38,7.66,0.96,0.83,0.78,0.96,0.85,0.91,692.82
182,72.93,13.24,0.85,0.86,0.93,0.79,0.89,0.99,882.44
183,64.81,28.37,0.82,0.81,0.97,0.78,0.80,0.90,627.82
184,60.90,58.60,0.81,0.77,0.86,0.93,0.89,0.86,942.07
185,18.70,7.90,0.89,0.76,0.82,0.82,0.85,0.87,750.32
186,55.22,42.61,0.79,0.89,0.96,0.92,0.86,0.95,658.99
187,64.45,41.38,0.94,0.89,0.85,0.76,0.75,0.95,766.51
188,58.86,57.75,0.88,0.76,0.94,0.94,0.89,0.85,582.14
189,35.62,23.37,0.80,0.90,0.91,0.94,0.78,0.91,967.49
190,54.44,16.73,0.92,0.77,0.82,0.95,0.86,0.96,750.87
191,51.66,12.01,0.98,0.99,0.82,0.79,0.76,0.85,603.16
192,41.68,25.91,0.77,0.93,0.96,0.88,0.87,0.82,653.97
193,41.88,33.07,0.82,0.75,0.78,0.81,0.91,0.95,915.46
194,61.07,22.82,0.82,0.84,0.77,0.83,0.99,0.76,959.08
195,73.91,31.30,0.86,0.93,0.88,0.98,0.80,0.83,987.58
196,67.40,48.24,0.81,0.80,0.75,0.94,0.82,0.78,888.13
197,11.50,9.22,0.76,0.93,0.89,0.86,0.81,0.92,818.49
198,61.49,9.30,0.90,0.97,0.79,0.76,0.78,0.99,542.62
199,24.19,22.99,0.79,0.78,0.88,0.97,0.88,0.81,974.80
200,27.36,7.22,0.92,0.78,0.92,0.77,0.77,0.92,846.98
201,43.66,37.62,0.90,0.94,0.94,0.84,0.94,0.88,649.61
202,72.78,44.75,0.94,0.84,0.84,0.95,0.95,0.96,550.47
203,13.45,8.77,0.86,0.99,0.94,0.77,0.86,0.95,668.27
204,28.51,15.10,0.88,0.98,0.85,0.80,0.82,0.78,566.06
205,41.73,29.37,0.95,0.89,0.92,0.89,0.89,0.80,630.77
206,65.25,6.52,0.80,0.84,0.96,0.97,0.92,0.96,626.51
207,30.49,23.37,0.88,0.84,0.92,0.96,0.78,0.83,266.17
208,58.94,21.09,0.81,0.86,0.90,0.96,0.88,0.84,850.29
209,52.69,49.09,0.85,0.91,0.76,0.76,0.90,0.77,343.23
210,65.22,64.00,0.91,0.93,0.78,0.77,0.79,0.78,714.51
211,67.16,8.72,0.87,0.84,0.76,0.84,0.93,0.94,920.34
212,59.25,26.99,0.95,0.75,0.95,0.85,0.84,0.77,966.16
213,50.78,45.63,0.79,0.94,0.90,0.97,0.94,0.80,997.82
214,73.64,43.18,0.82,0.99,0.97,0.79,0.96,0.85,577.56
215,66.13,19.03,0.91,0.96,0.96,0.87,0.86,0.79,989.77
216,65.72,16.00,0.75,0.92,0.97,0.90,0.92,0.91,551.85
217,29.17,13.29,0.89,0.83,0.78,0.77,0.91,0.87,799.73
218,47.37,20.05,0.95,0.75,0.90,0.98,0.80,0.85,572.78
219,44.26,29.02,0.88,0.95,0.91,0.98,0.77,0.94,453.59
220,62.96,62.22,0.92,0.95,0.90,0.96,0.83,0.88,668.06
221,67.61,31.37,0.81,0.96,0.83,0.76,0.97,0.93,926.97
222,53.03,52.79,0.91,0.94,0.81,0.97,0.87,0.92,936.17
223,63.01,51.55,0.97,0.88,0.92,0.81,0.78,0.85,933.64
224,74.83,66.42,0.88,0.97,0.87,0.92,0.78,0.94,639.74
225,74.15,8.09,0.91,0.97,0.79,0.80,0.99,0.76,986.79
226,53.09,28.23,0.97,0.82,0.79,0.80,0.94,0.92,661.74
227,69.89,35.11,0.89,0.85,0.77,0.84,0.82,0.78,846.35
228,61.59,15.42,0.84,0.92,0.94,0.88,0.81,0.79,792.13
229,28.60,10.43,0.76,0.88,0.86,0.88,0.91,0.99,632.51
230,54.97,28.61,0.85,0.98,0.95,0.91,0.98,0.77,996.38
231,36.01,8.64,0.95,0.88,0.95,0.97,0.94,0.81,589.89
232,41.81,12.28,0.78,0.98,0.88,0.77,0.82,0.82,771.12
233,72.92,68.58,0.77,0.81,0.90,0.91,0.77,0.92,994.72
234,20.77,10.99,0.98,0.87,0.78,0.85,0.77,0.95,585.29
235,52.71,5.11,0.89,0.93,0.95,0.77,0.89,0.84,347.65
236,58.05,26.76,0.88,0.77,0.77,0.91,0.95,0.88,496.21
237,56.13,53.61,0.77,0.76,0.91,0.87,0.79,0.80,986.28
238,57.75,40.64,0.83,0.80,0.98,0.93,0.91,0.86,436.45
239,68.56,16.48,0.81,0.98,0.87,0.90,0.97,0.79,524.01
240,49.69,20.66,0.87,0.80,0.97,0.78,0.91,0.76,805.40
241,49.73,11.05,0.79,0.76,0.97,0.78,0.77,0.96,319.71
242,46.85,10.79,0.95,0.84,0.77,0.75,0.89,0.82,847.66
243,41.63,26.25,0.86,0.77,0.77,0.88,0.80,0.92,490.61
244,59.21,42.90,0.80,0.93,0.95,0.95,0.90,0.87,138.73
245,74.60,47.91,0.78,0.77,0.76,0.86,0.84,0.84,283.31
246,38.60,7.34,0.94,0.95,0.97,0.97,0.89,0.75,867.33
247,65.92,41.38,0.81,0.85,0.84,0.77,0.93,0.84,800.89
248,49.21,39.25,0.98,0.96,0.95,0.82,0.82,0.78,487.83
249,68.93,16.92,0.98,0.78,0.84,0.76,0.78,0.83,953.62
250,22.90,6.99,0.77,0.81,0.83,0.99,0.83,0.79,643.39
251,36.12,11.31,0.81,0.94,0.82,0.91,0.85,0.83,833.65
252,23.61,8.69,0.97,0.98,0.79,0.89,0.81,0.97,819.15
253,73.04,55.19,0.79,0.98,0.98,0.81,0.80,0.84,640.95
254,71.39,54.18,0.93,0.87,0.92,0.76,0.92,0.96,886.15
255,46.91,20.73,0.90,0.98,0.77,0.80,0.83,0.97,742.57
256,67.77,49.07,0.87,0.77,0.89,0.96,0.98,0.95,869.42
257,26.04,18.28,0.95,0.85,0.82,0.95,0.90,0.76,856.74
258,50.31,19.15,0.85,0.96,0.76,0.96,0.85,0.75,679.45
259,49.21,20.65,0.81,0.87,0.88,0.95,0.93,0.97,783.61
260,51.56,24.98,0.95,0.75,0.94,0.86,0.81,0.97,620.61
261,37.96,16.50,0.92,0.98,0.88,0.92,0.75,0.83,680.20
262,69.14,44.00,0.79,0.88,0.84,0.94,0.85,0.97,788.56
263,55.53,51.49,0.94,0.81,0.93,0.96,0.78,0.85,840.51
264,70.59,29.85,0.85,0.83,0.76,0.93,0.86,0.82,947.40
265,13.03,12.66,0.92,0.89,0.75,0.78,0.87,0.95,750.88
266,33.64,16.11,0.95,0.98,0.81,0.92,0.80,0.84,837.16
267,24.48,22.03,0.95,0.88,0.76,0.91,0.96,0.89,527.24
268,61.79,33.71,0.79,0.78,0.86,0.77,0.80,0.79,952.23
269,26.20,11.44,0.92,0.86,0.79,0.91,0.92,0.82,973.87
270,66.16,13.43,0.84,0.93,0.93,0.77,0.84,0.97,980.30
271,41.16,38.64,0.95,0.75,0.99,0.82,0.95,0.83,859.18
272,15.33,11.73,0.92,0.89,0.87,0.85,0.96,0.92,348.48
273,56.28,46.20,0.87,0.95,0.97,0.94,0.97,0.87,731.90
274,68.69,30.20,0.92,0.87,0.76,0.93,0.94,0.85,999.20
275,66.03,62.45,0.84,0.99,0.90,0.93,0.76,0.85,748.82
276,62.43,43.82,0.86,0.80,0.80,0.89,0.85,0.86,780.86
277,53.59,17.01,0.81,0.77,0.95,0.94,0.93,0.80,857.80
278,48.80,34.02,0.92,0.95,0.81,0.81,0.88,0.86,952.80
279,51.99,18.52,0.99,0.91,0.81,0.87,0.75,0.90,832.71
280,71.17,60.23,0.86,0.77,0.79,0.83,0.81,0.94,764.89
281,71.75,20.35,0.95,0.93,0.79,0.84,0.90,0.95,846.72
282,61.92,12.30,0.88,0.93,0.78,0.78,0.89,0.96,615.78
283,58.52,11.85,0.90,0.92,0.94,0.79,0.90,0.81,845.69
284,54.57,46.03,0.96,0.92,0.95,0.77,0.99,0.97,442.88
285,10.05,6.58,0.78,0.83,0.87,0.90,0.88,0.75,664.26
286,55.24,42.80,0.89,0.78,0.90,0.80,0.87,0.89,705.15
287,40.53,23.09,0.85,0.86,0.80,0.84,0.89,0.86,394.43
288,45.97,25.55,0.76,0.81,0.83,0.87,0.77,0.80,690.55
289,35.31,8.42,0.82,0.93,0.77,0.89,0.84,0.95,649.38
290,33.64,8.25,0.90,0.78,0.78,0.88,0.82,0.89,582.99
291,48.72,14.77,0.92,0.76,0.94,0.93,0.98,0.92,761.93
292,42.13,5.77,0.81,0.93,0.96,0.76,0.98,0.91,761.67
293,32.86,23.83,0.95,0.96,0.92,0.92,0.84,0.79,974.59
294,48.65,14.19,0.85,0.90,0.87,0.80,0.92,0.83,686.07
295,57.35,56.00,0.92,0.76,0.82,0.96,0.80,0.86,832.79
296,73.18,30.02,0.76,0.82,0.76,0.87,0.92,0.91,800.54
297,72.66,11.14,0.94,0.87,0.80,0.81,0.80,0.79,944.03
298,45.44,35.82,0.93,0.87,0.90,0.96,0.94,0.75,670.79
299,41.96,41.43,0.85,0.80,0.83,0.87,0.97,0.96,855.79
300,63.29,22.92,0.95,0.97,0.88,0.81,0.80,0.90,561.67
301,59.49,41.58,0.99,0.98,0.76,0.83,0.83,0.80,905.68
302,25.32,11.01,0.84,0.81,0.94,0.76,0.94,0.95,643.43
303,74.71,66.41,0.79,0.98,0.95,0.83,0.97,0.80,690.62
304,47.20,44.61,0.99,0.91,0.91,0.87,0.76,0.79,988.74
305,41.11,33.87,0.94,0.95,0.86,0.81,0.82,0.89,848.91
306,50.93,21.65,0.89,0.96,0.93,0.90,0.96,0.80,584.18
307,31.43,7.22,0.91,0.91,0.98,0.98,0.80,0.92,946.91
308,50.88,23.95,0.89,0.79,0.83,0.86,0.80,0.91,829.17
309,44.59,41.24,0.81,0.94,0.85,0.95,0.86,0.95,758.30
310,51.38,32.27,0.77,0.87,0.96,0.90,0.98,0.77,775.53
311,72.08,60.95,0.80,0.83,0.77,0.99,0.88,0.91,766.07
312,70.25,22.32,0.89,0.90,0.75,0.95,0.97,0.86,886.17
313,68.28,57.49,0.91,0.93,0.85,0.95,0.79,0.99,966.63
314,63.86,19.29,0.86,0.96,0.87,0.85,0.89,0.82,521.70
315,30.04,13.81,0.78,0.93,0.90,0.81,0.76,0.84,732.73
316,68.87,12.48,0.88,0.82,0.89,0.91,0.91,0.81,600.86
317,33.78,11.16,0.88,0.95,0.96,0.85,0.89,0.81,820.22
318,56.32,39.79,0.90,0.92,0.97,0.98,0.87,0.82,868.78
319,70.70,39.69,0.85,0.86,0.76,0.96,0.88,0.84,858.60
320,71.70,69.38,0.75,0.85,0.76,0.84,0.95,0.84,886.48
321,62.19,43.77,0.89,0.89,0.96,0.81,0.84,0.91,997.44
322,44.12,11.46,0.82,0.78,0.90,0.88,0.96,0.91,668.39
323,69.20,65.49,0.96,0.85,0.81,0.78,0.77,0.83,815.62
324,45.07,12.45,0.93,0.86,0.79,0.76,0.93,0.94,973.94
325,61.97,32.86,0.91,0.99,0.88,0.92,0.94,0.92,199.79
326,60.26,41.98,0.89,0.89,0.90,0.99,0.88,0.89,819.55
327,64.86,27.41,0.89,0.88,0.88,0.89,0.77,0.90,527.35
328,35.44,23.03,0.93,0.94,0.91,0.79,0.88,0.77,813.06
329,11.09,7.22,0.94,0.80,0.76,0.96,0.83,0.88,500.31
330,56.74,41.58,0.96,0.83,0.82,0.97,0.89,0.87,766.98
331,69.09,61.61,0.75,0.93,0.88,0.92,0.80,0.90,554.93
332,73.22,38.66,0.99,0.90,0.96,0.98,0.87,0.86,979.32
333,71.05,61.34,0.82,0.75,0.81,0.90,0.94,0.79,482.23
334,73.86,35.15,0.82,0.82,0.85,0.92,0.94,0.85,936.62
335,40.75,37.04,0.97,0.80,0.76,0.83,0.98,0.98,752.45
336,27.18,18.51,0.96,0.78,0.81,0.76,0.83,0.84,604.66
337,58.44,44.31,0.80,0.87,0.88,0.78,0.76,0.75,856.65
338,31.34,27.71,0.95,0.84,0.87,0.79,0.98,0.91,885.54
339,72.05,11.54,0.92,0.79,0.77,0.92,0.93,0.86,956.04
340,38.45,37.33,0.81,0.83,0.98,0.87,0.96,0.91,875.68
341,22.60,18.06,0.81,0.84,0.84,0.89,0.88,0.95,811.98
342,52.00,22.31,0.80,0.89,0.98,0.85,0.86,0.83,737.25
343,72.44,34.55,0.96,0.80,0.80,0.83,0.98,0.93,831.36
344,44.81,18.66,0.79,0.92,0.84,0.86,0.91,0.80,419.20
345,8.79,5.08,0.78,0.97,0.81,0.98,0.97,0.81,665.01
346,17.34,11.92,0.96,0.82,0.96,0.94,0.99,0.90,818.74
347,57.98,24.97,0.92,0.79,0.94,0.88,0.90,0.87,292.99
348,59.38,16.32,0.97,0.90,0.87,0.88,0.94,0.76,750.75
349,65.91,26.69,0.97,0.89,0.77,0.80,0.77,0.78,878.14
350,67.07,13.97,0.93,0.85,0.81,0.91,0.95,0.90,258.72
351,54.49,30.26,0.89,0.87,0.91,0.94,0.96,0.81,976.75
352,15.61,10.94,0.77,0.95,0.87,0.77,0.77,0.96,904.56
353,66.28,20.94,0.93,0.88,0.95,0.79,0.81,0.80,901.81
354,61.44,35.76,0.91,0.83,0.86,0.96,0.93,0.81,766.55
355,38.23,6.32,0.75,0.92,0.80,0.87,0.88,0.82,674.05
356,48.79,11.66,0.97,0.94,0.87,0.76,0.82,0.76,682.58
357,14.38,6.16,0.91,0.83,0.95,0.90,0.97,0.93,901.60
358,52.57,11.69,0.96,0.81,0.99,0.84,0.88,0.79,746.22
359,74.07,29.79,0.98,0.84,0.77,0.89,0.89,0.80,646.20
360,23.29,12.42,0.88,0.87,0.78,0.76,0.78,0.83,879.85
361,66.06,51.27,0.92,0.94,0.95,0.82,0.81,0.76,552.47
362,38.43,25.24,0.86,0.79,0.93,0.85,0.86,0.88,411.78
363,28.69,25.23,0.85,0.81,0.90,0.82,0.79,0.99,410.67
364,45.31,45.27,0.98,0.77,0.82,0.97,0.94,0.85,995.74
