index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
87,64.53,14.21,0.99,0.83,0.82,0.84,0.77,0.81,966.67
88,36.18,14.74,0.88,0.97,0.84,0.97,0.95,0.80,406.48
89,47.13,19.68,0.92,0.76,0.76,0.86,0.84,0.88,831.31
90,46.62,8.01,0.88,0.83,0.79,0.81,0.81,0.98,994.83
91,35.34,21.55,0.93,0.92,0.95,0.84,0.88,0.98,959.33
92,49.43,11.86,0.93,0.90,0.85,0.83,0.88,0.78,368.26
93,71.11,38.96,0.82,0.84,0.90,0.97,0.85,0.94,567.86
94,62.48,33.00,0.92,0.78,0.77,0.86,0.86,0.91,889.28
95,45.08,17.45,0.82,0.89,0.93,0.91,0.86,0.93,945.10
96,43.73,31.69,0.76,0.79,0.98,0.93,0.90,0.88,839.67
97,65.40,7.08,0.77,0.77,0.97,0.87,0.97,0.79,923.01
98,71.43,59.59,0.99,0.87,0.93,0.80,0.89,0.96,707.04
99,65.06,31.71,0.77,0.85,0.85,0.90,0.82,0.95,940.99
100,48.72,9.76,0.75,0.84,0.85,0.95,0.85,0.86,276.58
101,47.15,26.97,0.87,0.99,0.86,0.80,0.95,0.76,814.40
102,34.06,32.09,0.92,0.96,0.86,0.76,0.85,0.88,549.42
103,49.39,36.20,0.92,0.89,0.85,0.88,0.85,0.92,928.89
104,68.18,29.70,0.91,0.77,0.93,0.76,0.88,0.78,712.13
105,37.64,7.53,0.96,0.79,0.95,0.84,0.91,0.78,974.26
106,73.94,46.98,0.94,0.91,0.88,0.93,0.96,0.84,842.39
107,39.62,34.78,0.93,0.99,0.85,0.91,0.81,0.91,537.98
108,23.37,10.51,0.94,0.92,0.77,0.88,0.80,0.84,938.15
109,72.86,10.50,0.77,0.89,0.92,0.95,0.79,0.98,787.18
110,70.77,68.75,0.89,0.79,0.88,0.85,0.87,0.93,845.88
111,31.19,8.45,0.95,0.87,0.76,0.81,0.78,0.96,198.00
112,67.51,40.16,0.93,0.79,0.93,0.81,0.82,0.79,789.07
113,65.58,26.39,0.83,0.80,0.95,0.76,0.93,0.79,338.28
114,33.35,7.88,0.90,0.94,0.81,0.84,0.81,0.96,805.66
115,60.54,23.73,0.93,0.77,0.79,0.82,0.78,0.91,924.28
116,68.31,34.92,0.91,0.79,0.76,0.86,0.76,0.98,811.59
117,56.95,41.97,0.77,0.75,0.96,0.77,0.96,0.96,263.72
118,67.32,39.00,0.90,0.87,0.85,0.85,0.97,0.92,786.87
119,39.16,10.31,0.94,0.96,0.82,0.78,0.78,0.89,610.53
120,24.50,23.30,0.89,0.84,0.78,0.94,0.91,0.80,819.92
121,39.95,25.05,0.93,0.84,0.89,0.89,0.91,0.84,912.86
122,65.83,39.75,0.75,0.96,0.98,0.99,0.84,0.75,986.87
123,43.80,42.06,0.85,0.99,0.86,0.95,0.94,0.79,806.23
124,55.09,46.27,0.99,0.86,0.91,0.98,0.99,0.87,870.95
125,45.05,38.54,0.87,0.92,0.77,0.76,0.85,0.92,861.98
126,65.22,63.03,0.95,0.97,0.94,0.93,0.81,0.90,493.12
127,63.93,28.81,0.93,0.81,0.92,0.97,0.97,0.94,368.64
128,71.55,23.81,0.97,0.83,0.94,0.99,0.96,0.76,515.90
129,56.47,43.84,0.91,0.91,0.76,0.95,0.83,0.87,792.81
130,61.78,16.67,0.94,0.93,0.83,0.89,0.76,0.88,878.53
131,34.36,21.48,0.95,0.80,0.90,0.92,0.76,0.96,670.97
132,45.94,29.21,0.94,0.76,0.90,0.93,0.97,0.82,470.36
133,41.01,18.63,0.98,0.87,0.76,0.83,0.79,0.85,808.51
134,60.85,34.07,0.85,0.82,0.93,0.93,0.92,0.77,695.69
135,49.55,39.71,0.96,0.97,0.84,0.79,0.81,0.94,551.35
136,18.78,12.25,0.76,0.75,0.89,0.90,0.85,0.78,949.64
137,59.23,36.13,0.98,0.80,0.79,0.83,0.90,0.76,403.69
138,53.52,8.24,0.83,0.76,0.95,0.92,0.79,0.78,834.12
139,53.95,41.86,0.83,0.94,0.91,0.97,0.79,0.80,596.71
140,72.81,15.89,0.83,0.79,0.94,0.96,0.83,0.81,566.37
141,64.09,8.27,0.89,0.90,0.89,0.89,0.89,0.95,892.92
142,63.52,19.62,0.76,0.95,0.85,0.78,0.98,0.79,908.61
143,56.94,9.59,0.80,0.92,0.76,0.98,0.77,0.98,967.99
144,72.65,44.35,0.85,0.91,0.94,0.88,0.98,0.82,872.12
145,46.70,21.58,0.77,0.81,0.84,0.86,0.79,0.80,825.29
146,56.39,31.87,0.98,0.98,0.91,0.85,0.95,0.79,747.81
147,58.02,13.47,0.90,0.81,0.88,0.81,0.77,0.87,734.80
148,50.62,25.40,0.77,0.90,0.76,0.97,0.95,0.86,753.12
149,32.44,20.85,0.95,0.87,0.93,0.93,0.83,0.90,737.25
150,51.99,49.92,0.89,0.79,0.95,0.83,0.98,0.78,807.64
151,48.87,26.87,0.85,0.76,0.90,0.82,0.98,0.96,905.53
152,65.79,10.48,0.82,0.95,0.80,0.83,0.99,0.92,708.33
153,53.61,9.41,0.83,0.94,0.78,0.78,0.99,0.88,384.10
154,37.17,34.80,0.98,0.98,0.92,0.79,0.77,0.98,955.11
155,58.75,34.41,0.78,0.78,0.88,0.95,0.77,0.96,411.37
156,51.63,36.25,0.94,0.79,0.83,0.83,0.90,0.86,788.64
157,59.07,45.72,0.85,0.89,0.91,0.94,0.83,0.93,755.50
158,74.79,68.04,0.84,0.78,0.93,0.78,0.93,0.86,814.58
159,68.24,17.61,0.93,0.80,0.90,0.79,0.78,0.86,830.16
160,74.48,67.17,0.76,0.95,0.92,0.77,0.78,0.92,661.29
161,40.56,18.14,0.77,0.84,0.82,0.76,0.85,0.85,847.88
162,42.99,21.60,0.94,0.83,0.88,0.79,0.78,0.97,960.86
163,32.55,11.83,0.95,0.92,0.83,0.84,0.80,0.89,892.48
164,68.06,38.42,0.85,0.91,0.78,0.79,0.78,0.76,840.10
165,29.21,8.88,0.92,0.83,0.93,0.82,0.80,0.89,308.82
166,67.32,65.60,0.82,0.93,0.76,0.81,0.96,0.83,890.01
167,60.52,36.84,0.79,0.77,0.77,0.76,0.88,0.88,709.67
168,68.98,59.64,0.84,0.81,0.77,0.88,0.86,0.76,622.70
169,65.05,7.34,0.80,0.94,0.79,0.90,0.95,0.78,670.46
170,71.52,46.48,0.81,0.75,0.79,0.93,0.89,0.89,787.59
171,46.50,37.84,0.79,0.93,0.98,0.76,0.77,0.78,618.26
172,62.07,54.02,0.95,0.78,0.88,0.80,0.93,0.98,575.33
173,50.63,30.99,0.98,0.79,0.80,0.97,0.94,0.90,994.03
174,71.99,70.78,0.85,0.87,0.78,0.75,0.98,0.87,898.89
175,46.75,42.13,0.93,0.95,0.87,0.82,0.95,0.89,910.03
176,53.52,13.83,0.96,0.88,0.82,0.86,0.87,0.77,731.85
177,32.43,14.51,0.85,0.88,0.91,0.87,0.85,0.99,966.45
178,41.08,9.66,0.91,0.87,0.93,0.76,0.99,0.93,875.35
179,36.13,26.79,0.80,0.83,0.94,0.87,0.96,0.93,359.15
180,74.21,28.08,0.94,0.88,0.79,0.92,0.77,0.81,933.99
181,69.10,68.14,0.94,0.97,0.93,0.98,0.94,0.87,217.16
182,70.68,6.11,0.82,0.90,0.87,0.81,0.76,0.94,674.11
183,69.82,29.89,0.84,0.77,0.87,0.95,0.82,0.99,395.43
184,57.01,11.32,0.91,0.98,0.95,0.94,0.91,0.94,517.36
185,39.64,11.55,0.97,0.92,0.82,0.96,0.79,0.75,794.11
186,67.00,35.90,0.89,0.86,0.78,0.80,0.91,0.91,804.25
187,73.50,44.04,0.79,0.86,0.98,0.93,0.95,0.76,868.55
188,67.39,23.96,0.93,0.90,0.85,0.98,0.79,0.96,757.08
189,45.32,22.28,0.87,0.86,0.85,0.88,0.97,0.80,765.70
190,56.94,19.61,0.81,0.80,0.86,0.81,0.76,0.88,584.60
191,53.14,39.62,0.80,0.86,0.97,0.75,0.93,0.92,807.28
192,31.66,9.55,0.93,0.77,0.78,0.94,0.84,0.83,940.67
193,30.24,10.91,0.90,0.93,0.86,0.83,0.97,0.89,844.02
194,43.97,19.24,0.81,0.88,0.97,0.82,0.82,0.98,768.04
195,59.67,57.67,0.89,0.76,0.81,0.79,0.80,0.95,666.12
196,61.56,51.37,0.92,0.93,0.94,0.86,0.89,0.94,453.39
197,28.38,18.18,0.80,0.76,0.91,0.99,0.98,0.90,711.73
198,71.68,27.82,0.96,0.78,0.90,0.89,0.86,0.94,786.55
199,58.75,29.34,0.94,0.81,0.97,0.84,0.86,0.92,945.96
200,71.34,62.24,0.98,0.93,0.82,0.83,0.78,0.96,967.89
201,59.62,31.50,0.79,0.75,0.76,0.80,0.79,0.75,993.96
202,61.24,14.48,0.91,0.81,0.94,0.98,0.83,0.97,735.70
203,48.13,10.40,0.96,0.85,0.98,0.93,0.93,0.90,572.20
204,68.12,49.57,0.88,0.95,0.78,0.88,0.79,0.97,984.49
205,68.89,11.59,0.77,0.83,0.80,0.93,0.97,0.85,926.26
206,48.62,13.76,0.89,0.80,0.95,0.91,0.95,0.77,784.92
207,60.69,7.12,0.78,0.77,0.92,0.87,0.91,0.90,219.59
208,68.19,24.65,0.89,0.83,0.94,0.95,0.83,0.89,871.31
209,23.37,14.28,0.98,0.98,0.77,0.82,0.76,0.82,977.65
210,26.37,16.30,0.83,0.99,0.84,0.83,0.87,0.83,994.49
211,23.95,9.78,0.99,0.94,0.87,0.77,0.90,0.89,593.46
212,59.00,27.45,0.97,0.80,0.88,0.84,0.81,0.89,690.70
213,30.00,13.84,0.86,0.81,0.94,0.85,0.80,0.98,715.50
214,71.20,29.30,0.86,0.83,0.97,0.94,0.83,0.80,919.17
215,41.37,8.96,0.85,0.82,0.81,0.79,0.86,0.96,961.24
216,34.17,6.43,0.84,0.98,0.89,0.99,0.95,0.92,738.99
217,70.85,39.82,0.92,0.83,0.78,0.96,0.97,0.97,753.33
218,70.05,68.82,0.98,0.89,0.92,0.79,0.88,0.93,522.78
219,61.32,40.39,0.80,0.78,0.77,0.92,0.92,0.85,277.77
220,53.61,22.47,0.95,0.80,0.97,0.83,0.97,0.92,434.77
221,38.29,30.98,0.83,0.99,0.88,0.98,0.86,0.81,505.96
222,33.20,7.80,0.88,0.75,0.90,0.75,0.75,0.79,834.14
223,15.90,10.89,0.95,0.93,0.80,0.78,0.96,0.89,992.38
224,68.34,46.19,0.97,0.90,0.90,0.95,0.77,0.98,673.61
225,25.75,21.49,0.90,0.98,0.85,0.98,0.96,0.79,909.76
226,25.03,24.20,0.97,0.88,0.77,0.81,0.94,0.99,882.51
227,73.44,53.80,0.79,0.95,0.89,0.83,0.94,0.85,820.33
228,70.01,20.38,0.80,0.88,0.84,0.96,0.83,0.78,963.14
229,42.21,21.86,0.90,0.88,0.87,0.89,0.77,0.86,692.54
230,43.41,8.38,0.81,0.92,0.79,0.99,0.95,0.91,662.48
231,65.41,25.46,0.76,0.81,0.97,0.97,0.83,0.94,873.35
232,27.10,8.87,0.85,0.81,0.94,0.87,0.92,0.87,693.25
233,67.56,26.04,0.94,0.79,0.92,0.84,0.90,0.87,840.12
234,59.70,43.94,0.86,0.80,0.84,0.99,0.87,0.86,619.33
235,64.33,63.35,0.99,0.80,0.97,0.80,0.80,0.96,675.31
236,16.23,12.27,0.84,0.85,0.93,0.83,0.81,0.78,878.49
237,50.41,9.35,0.94,0.90,0.94,0.77,0.77,0.85,773.49
238,68.86,27.43,0.89,0.75,0.95,0.77,0.97,0.93,830.00
239,70.69,42.80,0.91,0.94,0.97,0.85,0.85,0.95,716.66
240,37.44,29.67,0.95,0.78,0.84,0.89,0.87,0.92,507.60
241,45.54,20.61,0.82,0.88,0.98,0.77,0.97,0.83,946.29
242,50.15,18.63,0.80,0.91,0.90,0.92,0.80,0.98,813.94
243,44.42,24.35,0.93,0.77,0.94,0.85,0.90,0.97,961.26
244,65.96,25.73,0.75,0.80,0.80,0.81,0.98,0.90,996.94
245,66.83,16.15,0.86,0.86,0.81,0.87,0.95,0.75,879.18
246,59.91,34.05,0.78,0.94,0.84,0.87,0.97,0.81,371.84
247,65.76,36.56,0.98,0.81,0.91,0.90,0.91,0.83,428.93
248,57.32,31.42,0.84,0.86,0.91,0.90,0.95,0.90,995.82
249,72.88,56.74,0.83,0.94,0.76,0.87,0.78,0.85,708.88
250,73.38,64.64,0.86,0.91,0.77,0.85,0.82,0.80,778.73
251,73.56,52.38,0.86,0.88,0.93,0.80,0.80,0.94,762.43
252,41.95,36.36,0.86,0.92,0.84,0.92,0.80,0.93,984.19
253,40.95,8.96,0.82,0.80,0.98,0.85,0.87,0.86,617.06
254,56.78,9.19,0.96,0.95,0.87,0.91,0.93,0.77,399.78
255,68.35,52.61,0.82,0.84,0.82,0.81,0.81,0.98,475.70
256,21.34,6.14,0.78,0.88,0.89,0.87,0.99,0.84,792.04
257,27.46,5.46,0.84,0.97,0.76,0.98,0.84,0.91,912.25
258,42.53,26.07,0.86,0.97,0.88,0.76,0.87,0.86,843.06
259,40.25,26.50,0.75,0.82,0.76,0.86,0.92,0.87,825.99
260,69.40,11.66,0.97,0.84,0.93,0.96,0.79,0.80,854.82
261,63.95,21.56,0.96,0.86,0.96,0.78,0.99,0.82,627.16
262,67.41,61.81,0.86,0.79,0.90,0.95,0.94,0.83,506.89
263,64.81,59.09,0.90,0.85,0.98,0.98,0.84,0.85,575.40
264,44.71,37.28,0.81,0.99,0.84,0.86,0.78,0.95,689.27
265,58.34,19.13,0.85,0.82,0.85,0.84,0.93,0.87,907.88
266,55.39,10.39,0.95,0.75,0.82,0.92,0.98,0.97,872.59
267,29.78,24.91,0.89,0.91,0.90,0.90,0.85,0.82,760.48
268,54.99,21.35,0.81,0.92,0.82,0.96,0.83,0.93,972.04
269,26.02,23.14,0.85,0.81,0.96,0.82,0.87,0.84,881.68
270,60.09,29.91,0.81,0.87,0.98,0.91,0.76,0.89,975.82
271,64.75,47.96,0.81,0.95,0.89,0.81,0.90,0.81,993.70
272,19.20,16.02,0.76,0.99,0.95,0.98,0.96,0.95,596.18
273,47.29,31.14,0.96,0.86,0.98,0.93,0.97,0.95,865.28
274,30.30,13.54,0.96,0.89,0.96,0.79,0.94,0.81,569.24
275,51.27,42.00,0.77,0.79,0.95,0.87,0.89,0.81,680.03
276,46.73,7.08,0.84,0.89,0.85,0.76,0.93,0.89,893.77
277,60.77,30.66,0.98,0.81,0.85,0.90,0.84,0.90,997.30
278,68.59,10.78,0.97,0.93,0.75,0.96,0.90,0.93,842.96
279,30.17,6.08,0.82,0.87,0.92,0.91,0.87,0.79,577.49
280,74.30,9.36,0.98,0.95,0.89,0.84,0.95,0.92,640.81
281,48.70,36.51,0.81,0.92,0.85,0.87,0.80,0.77,938.26
282,69.68,25.34,0.86,0.77,0.82,0.87,0.96,0.88,634.22
283,46.01,27.16,0.96,0.97,0.78,0.78,0.85,0.76,839.51
284,51.01,42.02,0.96,0.99,0.75,0.76,0.98,0.77,170.28
285,34.67,22.02,0.92,0.78,0.83,0.82,0.84,0.82,927.19
286,57.01,25.76,0.84,0.99,0.96,0.82,0.80,0.76,970.30
287,72.48,56.50,0.96,0.84,0.83,0.81,0.78,0.98,886.25
288,43.32,24.56,0.89,0.97,0.93,0.93,0.97,0.81,772.83
289,32.20,20.07,0.96,0.79,0.78,0.85,0.90,0.81,500.19
290,63.34,24.05,0.93,0.86,0.79,0.84,0.83,0.97,903.68
291,37.12,36.37,0.83,0.96,0.85,0.96,0.81,0.88,779.62
292,43.48,11.21,0.96,0.97,0.87,0.81,0.77,0.87,937.69
293,70.06,10.10,0.95,0.78,0.83,0.97,0.95,0.76,761.25
294,39.28,28.92,0.86,0.84,0.76,0.86,0.88,0.79,610.34
295,64.49,56.90,0.83,0.90,0.98,0.77,0.99,0.95,956.16
296,60.36,45.46,0.90,0.82,0.97,0.93,0.96,0.76,858.83
297,60.24,7.12,0.91,0.95,0.94,0.96,0.95,0.91,895.02
298,58.85,5.76,0.79,0.82,0.80,0.87,0.83,0.91,503.90
299,68.83,33.46,0.85,0.87,0.93,0.91,0.95,0.99,992.14
300,64.47,34.44,0.97,0.89,0.77,0.90,0.78,0.98,875.24
301,65.92,40.71,0.77,0.89,0.82,0.97,0.84,0.95,707.91
302,66.94,36.55,0.75,0.94,0.83,0.76,0.95,0.87,890.34
303,41.65,35.43,0.94,0.76,0.92,0.94,0.80,0.82,906.46
304,66.00,63.00,0.80,0.78,0.87,0.96,0.96,0.81,654.92
305,71.78,40.27,0.95,0.90,0.81,0.92,0.76,0.85,813.57
306,71.86,63.17,0.97,0.88,0.85,0.83,0.94,0.79,302.39
307,59.18,30.69,0.92,0.86,0.99,0.75,0.75,0.83,640.31
308,30.24,18.03,0.92,0.97,0.80,0.85,0.90,0.91,531.59
309,46.54,13.64,0.75,0.77,0.92,0.86,0.81,0.95,897.48
310,40.14,31.14,0.81,0.84,0.97,0.82,0.86,0.84,395.44
311,65.22,48.88,0.97,0.76,0.92,0.99,0.91,0.85,877.63
312,47.62,10.33,0.89,0.88,0.83,0.78,0.90,0.89,988.58
313,48.52,22.38,0.94,0.91,0.82,0.91,0.78,0.80,812.32
314,72.09,9.01,0.88,0.94,0.84,0.88,0.85,0.86,701.08
315,43.43,24.90,0.80,0.80,0.94,0.91,0.78,0.88,717.95
316,65.61,22.28,0.85,0.76,0.93,0.84,0.89,0.92,971.85
317,46.69,9.18,0.93,0.85,0.98,0.94,0.91,0.81,887.68
318,38.29,37.14,0.79,0.80,0.79,0.96,0.94,0.95,544.19
319,74.22,47.27,0.98,0.77,0.76,0.76,0.80,0.81,976.58
320,72.08,53.29,0.99,0.97,0.95,0.80,0.91,0.88,951.31
321,59.06,34.98,0.78,0.80,0.81,0.86,0.79,0.79,952.00
322,33.15,29.12,0.76,0.94,0.82,0.78,0.82,0.96,723.78
323,31.43,30.29,0.79,0.79,0.77,0.86,0.81,0.79,715.96
324,18.59,13.62,0.82,0.86,0.85,0.98,0.83,0.85,664.44
325,56.99,42.50,0.83,0.84,0.88,0.85,0.89,0.77,640.15
326,38.75,19.84,0.93,0.87,0.95,0.81,0.78,0.92,585.16
327,46.06,22.07,0.81,0.83,0.96,0.79,0.76,0.88,921.41
328,46.26,6.67,0.95,0.95,0.90,0.94,0.81,0.83,932.05
329,72.80,32.47,0.90,0.99,0.78,0.92,0.94,0.79,583.38
330,54.21,8.28,0.98,0.78,0.78,0.97,0.94,0.82,941.10
331,26.03,22.68,0.76,0.77,0.78,0.85,0.91,0.82,753.57
332,63.94,29.94,0.82,0.83,0.79,0.83,0.82,0.80,897.59
333,56.00,55.05,0.77,0.98,0.86,0.81,0.81,0.90,112.42
334,66.45,66.15,0.93,0.92,0.80,0.99,0.94,0.79,196.15
335,49.10,27.63,0.83,0.99,0.85,0.93,0.87,0.90,814.70
336,35.93,16.78,0.79,0.84,0.83,0.95,0.86,0.77,580.40
337,48.90,7.86,0.76,0.79,0.96,0.80,0.85,0.96,921.04
338,56.78,13.95,0.91,0.95,0.97,0.90,0.77,0.77,626.37
339,50.74,39.09,0.82,0.89,0.97,0.92,0.81,0.96,538.86
340,36.12,8.59,0.83,0.85,0.95,0.93,0.93,0.81,810.24
341,30.72,9.29,0.81,0.97,0.89,0.90,0.97,0.88,912.96
342,45.25,22.30,0.97,0.87,0.87,0.90,0.93,0.78,863.71
343,69.09,31.48,0.86,0.82,0.78,0.90,0.86,0.85,769.24
344,65.96,52.43,0.89,0.75,0.81,0.80,0.91,0.86,947.03
345,70.50,69.24,0.93,0.98,0.95,0.95,0.90,0.89,484.35
346,48.61,11.51,0.99,0.94,0.97,0.79,0.81,0.93,715.74
347,42.32,21.45,0.96,0.84,0.78,0.79,0.92,0.95,161.67
348,26.52,25.94,0.90,0.76,0.80,0.90,0.86,0.85,864.93
349,59.53,20.58,0.81,0.97,0.81,0.94,0.94,0.84,689.28
350,21.76,18.77,0.81,0.81,0.89,0.90,0.89,0.97,808.60
351,74.70,52.36,0.96,0.89,0.96,0.92,0.80,0.77,790.30
352,58.29,46.71,0.75,0.98,0.87,0.91,0.96,0.94,901.51
353,49.32,23.85,0.94,0.89,0.83,0.91,0.77,0.83,981.07
354,51.46,36.70,0.83,0.96,0.97,0.98,0.83,0.86,680.10
355,52.76,22.72,0.80,0.97,0.93,0.83,0.80,0.77,990.74
356,38.68,28.01,0.84,0.87,0.88,0.87,0.84,0.94,507.76
357,60.71,19.75,0.96,0.93,0.82,0.76,0.88,0.98,932.52
358,52.39,14.51,0.95,0.76,0.83,0.93,0.81,0.83,890.42
359,62.13,54.59,0.78,0.99,0.96,0.88,0.81,0.85,502.76
360,74.48,71.54,0.80,0.99,0.86,0.76,0.84,0.95,699.21
361,71.24,39.10,0.85,0.76,0.95,0.82,0.81,0.81,916.11
362,37.06,16.41,0.98,0.82,0.97,0.82,0.76,0.88,818.94
363,67.28,60.91,0.88,0.80,0.82,0.87,0.89,0.79,693.68
364,54.16,9.32,0.87,0.84,0.78,0.96,0.82,0.91,535.86
