index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
39,102.12,35.55,-0.41,-0.96,0.44,0.22,-0.26,-0.69,489.36
40,97.30,20.48,0.57,0.17,0.40,0.58,-0.96,0.62,476.25
41,150.73,37.69,0.30,0.47,0.34,0.97,0.80,0.49,969.02
42,104.19,80.16,-0.28,0.20,0.50,0.20,0.41,-0.82,973.76
43,99.80,92.99,-0.56,-0.36,-0.85,0.25,-0.86,-0.94,991.52
44,152.98,14.38,0.06,-0.05,-0.33,0.31,0.62,0.93,913.62
45,93.99,74.71,0.32,0.59,0.81,0.44,0.35,-0.30,951.25
46,154.25,62.39,-0.96,-0.84,-0.05,-0.70,0.03,-0.90,641.07
47,182.47,171.12,-0.97,0.73,-0.38,-0.09,0.63,0.61,677.49
48,81.18,46.20,0.77,-0.61,0.39,0.83,0.87,-0.69,933.94
49,80.54,76.04,0.27,0.50,-0.57,0.87,-0.57,0.70,997.18
50,145.14,123.42,0.48,-0.46,0.39,-0.68,0.56,0.80,912.44
51,114.16,37.64,0.62,-0.70,-0.90,0.05,0.21,0.32,946.69
52,170.95,104.80,-0.56,0.31,-0.61,-0.91,0.40,0.27,885.93
53,107.34,41.68,0.53,-0.72,-0.92,-0.57,-0.82,0.26,864.43
54,147.68,18.69,-0.38,0.45,0.81,-0.52,-0.80,-0.74,996.01
55,124.26,68.28,-0.89,0.99,0.37,0.43,0.54,-0.46,617.57
56,102.13,10.29,0.47,-0.60,0.50,-0.20,-0.75,0.50,687.27
57,131.67,46.44,0.43,-0.97,-0.84,-0.07,0.74,-0.34,639.09
58,158.84,40.96,-0.16,0.08,-0.87,-0.73,-0.37,0.63,868.10
59,186.09,130.47,-0.25,-0.52,-0.46,0.83,0.52,0.08,809.18
60,199.50,61.37,-0.57,0.22,0.86,0.15,0.82,-0.11,814.81
61,147.55,145.70,-0.37,0.78,-0.54,0.61,0.67,0.37,543.33
62,97.17,8.21,-0.33,0.68,0.80,-0.48,-0.27,-0.13,552.19
63,189.11,145.37,0.82,-0.24,-0.53,-0.95,0.73,-0.27,736.90
64,122.15,110.61,0.14,-0.86,-0.79,-0.99,0.79,0.98,714.38
65,112.93,72.96,0.39,-0.15,-0.18,0.31,-0.26,-0.48,879.08
66,165.38,109.31,0.28,-0.84,0.41,-0.75,-0.62,0.83,957.57
67,133.41,85.73,-0.53,0.46,0.95,0.60,-0.06,0.68,861.85
68,115.28,84.61,0.80,-0.30,-0.71,0.12,-0.08,-0.00,516.99
69,120.24,33.84,0.57,-0.16,0.05,-0.01,-0.99,0.13,800.72
70,157.03,129.72,-0.67,-0.44,-0.21,-0.90,0.94,-0.43,974.73
71,171.07,166.01,-0.91,-0.98,0.64,0.75,0.56,-0.23,995.35
72,168.24,134.15,0.24,0.65,0.17,-0.26,0.53,0.35,917.60
73,161.86,53.33,0.50,0.35,0.00,0.73,-0.51,0.68,370.81
74,196.23,56.75,-0.62,-0.57,-0.49,-0.89,0.74,-0.90,831.23
75,161.21,23.95,-0.77,0.87,-0.01,0.16,0.24,0.94,933.31
76,171.35,15.72,0.26,-0.31,-0.06,0.94,0.07,-0.93,559.92
77,166.40,42.45,0.69,-0.79,-0.24,-0.27,0.60,0.45,947.71
78,188.22,134.37,-0.43,0.50,-0.40,-0.06,-0.62,-0.07,971.02
79,187.01,117.93,-0.68,-0.45,0.06,0.96,0.83,0.66,810.58
80,164.06,158.72,-0.01,-0.42,-0.60,0.41,0.75,-0.38,978.86
81,110.93,110.31,0.96,-0.81,0.37,0.07,0.01,0.28,737.01
82,175.61,130.91,-0.90,-0.54,0.25,0.46,-0.66,0.94,652.15
83,95.23,92.94,-0.94,0.29,0.60,0.66,0.80,0.03,904.81
84,38.78,19.71,0.72,0.78,0.63,-0.24,0.76,0.41,711.84
85,151.99,98.88,0.27,-0.04,-0.80,-0.70,0.68,0.50,943.32
86,113.01,34.55,-0.21,0.03,-0.32,0.84,-0.06,0.38,747.67
87,166.02,68.09,-0.86,-0.22,0.54,-0.41,0.60,-0.68,975.27
88,136.43,77.61,-0.54,-0.12,-0.12,0.04,0.29,-0.60,796.81
89,129.67,59.16,0.43,-0.69,0.59,-0.93,-0.02,0.37,950.32
90,191.21,140.36,0.42,-0.86,0.25,0.21,0.18,-0.29,819.01
91,77.09,51.72,0.16,0.74,0.66,-0.61,0.99,0.88,549.51
92,165.87,18.35,-0.75,-0.26,-0.08,-0.43,-0.70,0.23,634.26
93,80.73,78.11,-0.03,-0.94,-0.34,-0.67,0.39,0.29,482.14
94,170.33,18.47,-0.46,-0.20,-0.00,-0.09,0.07,0.74,913.36
95,134.71,66.15,0.48,0.10,0.49,-0.43,-0.24,-0.44,932.21
96,154.96,66.34,-0.25,0.78,-0.00,-0.33,-0.94,-0.13,765.79
97,133.31,25.47,0.84,-0.54,-0.76,-0.90,-0.69,-0.12,969.71
98,156.31,108.02,-0.45,0.06,0.17,0.32,0.03,0.97,686.29
99,128.21,36.69,-0.24,-0.23,0.84,0.44,0.09,0.48,602.38
100,147.25,102.70,-0.80,0.18,0.45,-0.66,-0.95,-0.70,667.24
101,96.54,61.06,-0.14,0.78,0.97,-0.95,0.71,0.78,961.98
102,33.34,12.30,-0.05,0.62,-0.46,0.04,-0.99,-0.28,600.20
103,159.85,140.73,0.70,-0.42,-0.03,-0.59,-0.30,0.93,597.99
104,35.63,15.29,-0.19,0.42,0.01,0.25,-0.76,0.17,660.14
105,149.07,77.93,0.29,-0.43,-0.72,0.62,-0.59,-0.95,788.83
106,72.62,52.10,0.80,-0.05,0.23,-0.29,0.38,0.33,478.90
107,195.43,117.56,-0.94,-0.83,-0.39,-0.65,0.15,0.41,705.12
108,162.07,39.78,-0.59,-0.87,-0.76,0.62,0.77,-0.69,965.85
109,169.36,94.25,-0.87,0.13,0.83,0.46,0.10,0.08,612.99
110,127.07,109.39,-0.85,0.81,-0.92,0.85,-0.77,-0.05,799.13
111,102.25,52.75,-0.52,0.17,0.16,-0.35,0.36,-0.33,557.64
112,76.00,16.57,0.58,-0.09,-0.95,-0.88,-0.23,-0.02,831.94
113,174.00,112.90,-0.66,-0.99,0.67,0.08,0.35,0.66,961.74
114,183.06,67.93,0.10,0.62,-0.36,0.50,0.81,-0.28,754.39
115,160.84,44.46,-0.88,-0.44,0.97,-0.92,0.21,0.11,747.86
116,88.75,23.21,0.32,-0.72,0.90,-0.55,-0.49,-0.78,987.50
117,94.25,72.17,0.37,0.93,0.91,0.39,-0.18,0.42,871.95
118,152.23,82.77,0.85,-0.56,-0.89,0.00,0.29,0.70,783.17
119,59.66,36.45,-0.73,0.94,-0.10,0.58,0.09,-0.40,853.05
120,199.21,186.73,0.22,0.02,-0.11,0.64,0.70,-0.07,651.51
121,151.61,58.64,0.25,0.31,0.44,-0.75,0.37,0.69,690.99
122,78.97,34.77,-0.01,-0.76,0.66,0.35,-0.93,-0.73,980.35
123,170.95,88.69,0.10,-0.18,-0.56,0.79,0.87,0.57,938.15
124,82.67,60.88,-0.92,0.02,0.35,-0.51,0.83,0.21,452.03
125,172.30,129.37,0.16,-0.34,0.61,-0.53,0.44,-0.93,931.51
126,168.00,140.98,-0.94,0.97,0.78,0.79,-0.30,-0.13,444.41
127,110.37,70.45,-0.90,-0.24,-0.92,0.56,-0.24,0.20,989.82
128,148.62,83.89,-0.54,0.66,-0.69,-0.06,0.43,-0.87,602.89
129,97.90,81.83,0.96,-0.53,0.41,-0.96,0.13,-0.23,904.07
130,88.06,28.08,-0.30,0.73,-0.15,0.09,0.34,0.35,963.12
131,185.02,133.50,0.31,-0.81,0.07,-0.79,0.63,-0.71,648.62
132,112.47,21.63,-0.47,0.65,-0.85,0.56,-0.45,0.74,480.01
133,159.50,46.67,0.81,0.50,0.94,0.66,-0.28,0.02,717.25
134,180.60,155.15,-0.38,0.50,0.00,-0.65,-0.58,0.81,958.13
135,153.34,65.28,0.16,0.37,0.18,0.56,0.76,-0.18,947.51
136,88.22,6.22,-0.35,-0.70,-0.29,0.68,-0.03,0.32,768.38
137,115.80,102.35,-0.04,-0.82,0.04,0.86,-0.48,-0.61,503.72
138,176.23,69.04,0.59,-0.47,0.01,0.20,-0.96,-0.46,333.05
139,182.54,173.91,-0.97,-0.57,0.65,-0.46,0.35,-0.08,969.91
140,129.36,124.45,-0.61,-0.10,-0.34,0.45,-0.56,-0.87,873.24
141,56.40,43.76,-0.97,-0.19,0.57,-0.81,0.28,0.16,930.11
142,180.12,70.21,0.19,0.38,-0.83,0.59,0.19,-0.87,816.22
143,139.18,97.61,0.57,-0.71,-0.40,-0.71,0.54,-0.81,923.92
144,182.82,91.32,-0.86,-0.39,-0.44,-0.47,-0.72,-0.04,639.57
145,121.75,52.10,-0.66,0.77,-0.24,-0.39,-0.47,0.87,914.45
146,136.50,74.04,-0.93,0.57,0.07,-0.97,-0.32,-0.74,764.44
147,101.08,52.54,0.42,0.24,0.23,-0.47,-0.81,-0.21,467.76
148,103.82,103.18,-0.62,-0.57,-0.81,-0.05,0.46,0.69,946.78
149,110.48,74.79,-0.02,0.61,-0.63,-0.84,-0.53,-0.19,489.78
150,94.57,28.89,0.19,0.84,0.13,0.25,-0.85,-0.88,832.26
151,118.80,69.38,-0.26,0.69,-0.73,0.85,-0.01,0.76,829.03
152,189.86,64.56,-0.75,-0.29,0.40,0.43,0.37,0.27,841.16
153,173.88,24.53,0.18,0.47,0.03,-0.20,-0.76,-0.93,630.15
154,84.25,12.40,0.05,0.85,-0.20,0.68,-0.35,0.18,707.60
155,109.45,75.38,0.03,-0.54,-0.61,0.48,-0.06,-0.03,886.64
156,65.17,59.38,-0.27,-0.49,-0.24,0.65,-0.38,-0.70,849.07
157,114.42,68.10,0.00,-0.89,-0.92,-0.79,0.02,0.42,614.43
158,60.98,29.56,-0.24,-0.52,0.40,-0.71,0.48,0.86,875.73
159,195.18,73.92,0.23,-0.23,0.36,-0.16,-0.53,0.33,979.75
160,136.50,69.77,-0.70,0.66,-0.96,-0.40,0.89,-0.25,961.71
161,82.20,54.99,-0.66,-0.01,-0.06,-0.81,-0.63,-0.94,800.12
162,94.15,81.97,-0.18,-0.22,0.60,0.10,0.97,-0.46,960.19
163,117.54,78.54,0.06,0.06,-0.63,0.82,0.73,-0.33,930.22
164,164.70,74.28,0.05,-0.58,-0.64,0.46,0.85,-0.38,599.89
165,82.47,79.21,-0.83,0.01,-0.22,-0.51,0.11,0.27,926.51
166,97.68,50.54,-0.94,0.48,-0.98,-0.38,0.78,-0.56,728.05
167,148.46,67.55,0.56,0.34,0.85,-0.93,0.40,-0.37,874.47
168,161.22,9.94,-0.09,0.53,-0.70,0.27,0.35,0.28,290.09
169,91.00,83.11,0.67,-0.52,0.79,0.58,-0.79,-0.19,811.91
170,163.55,9.22,-0.17,-0.59,0.55,-0.60,-0.58,0.46,943.14
171,138.63,85.77,0.05,0.67,0.68,-0.95,-0.02,-0.60,546.89
172,107.38,49.91,0.12,0.49,-0.78,0.52,-0.69,0.87,225.24
173,76.01,37.47,0.33,-0.26,0.91,-0.07,-0.89,0.06,611.73
174,175.53,116.59,-0.05,0.56,0.47,-0.73,0.86,0.31,877.52
175,104.48,40.08,0.42,0.32,-0.86,0.69,0.13,-0.31,589.67
176,135.20,97.57,0.06,0.72,0.91,0.51,-0.92,0.06,746.15
177,48.40,24.69,0.88,-0.03,0.31,-0.36,0.57,-0.74,964.40
178,161.12,17.19,-0.79,0.34,-0.64,-0.33,0.70,0.16,215.87
179,174.99,37.22,-0.95,-0.13,-0.36,-0.17,-0.81,0.97,592.19
180,177.02,74.82,-0.22,0.30,0.05,0.92,-0.06,0.15,950.45
181,116.67,44.84,0.45,-0.41,-0.92,-0.04,-0.08,-0.21,854.86
182,144.85,84.99,0.89,0.84,-0.13,-0.35,-0.91,0.92,569.83
183,168.73,108.10,0.68,-0.73,0.37,0.74,0.55,-0.50,978.78
184,42.04,37.04,-0.18,0.53,-0.11,-0.65,0.91,0.70,718.37
185,165.78,34.60,0.90,0.88,-0.87,-0.58,-0.59,-0.14,909.50
186,187.80,42.72,0.51,-0.31,0.30,0.57,-0.71,-0.39,759.59
187,80.22,55.28,-0.15,-0.16,-0.81,-0.89,0.13,0.36,864.02
188,72.74,71.28,0.11,0.21,-0.34,0.83,-0.66,-0.33,885.58
189,122.26,92.15,0.30,0.54,-0.28,0.23,-0.93,-0.20,916.48
190,187.75,75.77,0.87,-0.52,0.81,0.93,0.75,0.79,707.82
191,129.62,48.17,-0.95,-0.82,0.46,-0.36,-0.78,-0.32,996.09
192,171.77,164.55,0.65,-0.52,-0.73,0.99,-0.35,0.41,541.49
193,120.61,79.69,0.73,-0.96,-0.40,0.95,-0.06,0.34,868.21
194,168.04,41.05,0.94,-0.74,-0.64,-0.31,-0.33,-0.29,275.76
195,48.02,29.91,-0.12,0.59,0.37,-0.72,-0.42,0.07,926.04
196,104.32,12.46,0.14,-0.22,0.32,0.11,-0.47,0.19,875.75
197,152.18,27.12,0.45,0.74,-0.34,-0.11,-0.67,0.27,903.44
198,194.48,182.43,0.57,-0.61,-0.35,0.91,-0.49,-0.83,955.93
199,24.20,5.03,-0.81,0.30,-0.16,-0.75,-0.38,-0.02,989.42
200,97.88,85.18,0.17,-0.87,0.21,-0.89,0.60,-0.92,830.13
201,124.41,97.22,0.39,0.90,0.61,-0.46,0.39,0.56,772.61
202,144.57,110.95,-0.37,-0.86,-0.37,0.62,-0.50,0.04,574.91
203,149.46,126.08,0.34,-0.36,-0.38,-0.30,0.45,-0.23,676.94
204,66.74,35.13,0.45,0.36,0.47,0.85,-0.60,-0.77,946.06
205,162.52,109.62,-0.12,0.79,0.32,-0.13,0.50,0.34,632.70
206,37.42,35.58,-0.50,-0.93,-0.74,-0.30,0.38,-0.75,860.20
207,181.84,88.69,-0.38,-0.82,0.48,0.67,-0.57,0.33,687.09
208,155.93,146.06,0.15,-0.62,-0.71,-0.03,0.34,0.93,811.75
209,91.39,49.71,-0.81,-0.19,0.37,0.19,0.29,0.78,861.42
210,129.94,111.40,0.63,-0.35,0.57,0.95,0.36,0.10,695.12
211,100.17,41.96,-0.94,-0.80,-0.86,0.89,0.03,0.46,764.50
212,104.51,27.77,0.55,-0.12,0.37,0.55,-0.74,-0.89,629.49
213,162.98,49.55,0.55,-0.52,-0.61,0.83,-0.56,-0.48,835.59
214,89.00,12.39,0.47,-0.02,-0.77,0.71,-0.13,-0.22,332.32
215,168.51,159.70,0.72,0.64,0.91,-0.29,0.91,-0.71,960.76
216,189.89,51.96,0.88,-0.51,-0.17,0.41,0.44,0.76,182.33
217,199.23,198.43,-0.29,-0.20,0.70,0.55,-0.32,0.92,984.89
218,110.42,48.07,-0.76,0.71,-0.21,0.72,-0.36,0.48,923.54
219,156.25,41.32,0.36,0.36,0.42,0.13,-0.81,-0.51,513.26
220,142.80,36.81,-0.04,0.97,0.46,0.27,0.86,0.03,640.28
221,193.71,62.93,0.28,0.57,-0.41,-0.23,0.77,-0.36,706.83
222,47.45,22.57,-0.62,-0.14,0.04,-0.42,-0.72,-0.47,541.87
223,187.21,6.85,-0.06,0.91,0.04,0.19,-0.76,-0.10,783.59
224,197.65,181.21,0.09,-0.59,0.40,0.80,-0.28,-0.40,723.97
225,195.33,58.74,0.09,0.45,0.41,0.69,0.70,0.92,808.02
226,174.20,45.12,-0.80,0.05,-0.03,0.26,0.89,-0.11,452.18
227,164.29,58.44,0.21,0.10,0.14,-0.03,-0.70,-0.53,796.44
228,72.40,48.67,-0.81,0.04,-0.42,0.64,0.70,-0.02,723.77
229,171.43,160.89,-0.98,0.60,-0.18,-0.11,-0.52,-0.76,847.24
230,49.65,11.51,-0.13,0.70,0.77,-0.32,-0.48,-0.06,819.89
231,186.29,99.91,-0.47,0.69,-0.50,0.52,-0.12,0.58,658.72
232,172.20,6.59,-0.65,-0.89,-0.07,0.43,0.34,-0.68,717.81
233,141.94,86.67,-0.86,0.44,-0.24,-0.10,-0.53,-0.34,873.40
234,181.28,42.33,0.20,-0.48,0.61,-0.28,0.24,-0.45,781.88
235,198.58,99.15,-0.80,0.19,0.80,0.80,0.27,-0.58,444.58
236,97.10,69.46,0.01,-0.28,0.50,-0.42,-0.13,0.22,987.10
237,62.25,58.90,-0.56,0.60,0.17,0.92,-0.54,0.14,859.89
238,147.99,139.75,-0.77,0.83,-0.65,0.29,0.61,-0.13,790.51
239,70.30,8.00,0.24,-0.83,0.96,0.27,0.19,-0.71,841.22
240,58.51,30.86,-0.60,-0.50,-0.02,0.34,0.17,0.90,372.09
241,20.79,18.38,-0.12,-0.39,0.49,0.20,-0.35,0.53,901.26
242,185.51,183.42,-0.96,-0.39,-0.10,0.98,0.37,-0.20,450.51
243,79.58,50.14,0.23,0.95,-0.94,-0.02,-0.52,-0.72,962.41
244,168.83,134.33,0.92,-0.43,0.73,-0.73,0.17,-0.53,890.19
245,137.71,57.34,0.74,-0.16,0.73,0.15,0.51,0.16,726.66
246,174.98,170.64,-0.95,-0.95,-0.55,-0.15,0.86,-0.47,776.82
247,198.30,159.73,0.27,0.46,-0.49,0.32,-0.84,-0.10,890.11
248,58.38,16.85,0.45,-0.70,0.43,-0.74,0.52,0.76,838.71
249,175.46,133.96,-0.65,0.07,-0.49,0.98,-0.71,-0.27,853.07
250,89.95,37.38,-0.02,0.58,-0.70,0.72,-0.84,0.39,810.99
251,78.34,61.69,-0.87,-0.24,0.70,-0.87,-0.79,0.01,835.49
252,39.24,31.71,-0.72,0.47,0.56,0.16,-0.69,0.29,912.57
253,176.57,146.15,-0.89,0.73,-0.64,0.27,-0.24,0.36,792.99
254,89.13,32.68,-0.82,0.75,-0.11,-0.33,0.09,0.06,650.00
255,140.93,58.93,0.41,-0.88,0.84,0.99,-0.79,-0.05,695.24
256,113.77,86.50,-0.74,0.51,-0.43,-0.28,-0.61,-0.49,575.43
257,80.23,26.96,-0.63,0.88,-0.43,0.83,-0.41,0.69,808.57
258,188.52,20.56,-0.38,0.68,0.69,0.20,0.17,0.98,629.52
259,87.00,20.86,0.05,0.68,0.41,-0.86,0.04,-0.95,712.55
260,170.46,84.23,-0.64,-0.74,0.64,0.91,0.93,0.96,540.62
261,61.12,50.87,0.48,0.49,0.23,0.74,-0.26,-0.07,855.66
262,90.58,51.97,0.76,-0.03,0.17,-0.60,0.76,-0.40,514.38
263,87.87,76.07,0.16,0.26,0.35,0.64,-0.46,-0.92,914.63
264,68.22,62.95,-0.69,-0.29,-0.68,0.84,0.13,-0.42,554.50
265,159.28,124.46,0.64,-0.08,-0.54,0.53,0.37,-0.04,900.71
266,193.40,117.49,0.72,-0.47,0.18,0.85,0.92,0.62,931.20
267,109.36,66.61,0.13,-0.53,-0.35,0.79,0.80,0.33,797.19
268,157.36,137.72,0.44,-0.47,0.85,0.94,0.05,0.92,643.63
269,49.13,8.96,-0.82,0.22,0.49,-0.99,0.26,0.77,660.85
270,132.73,74.93,-0.22,-0.36,-0.89,-0.85,0.59,-0.37,635.09
271,81.78,10.58,-0.82,0.25,-0.40,0.94,-0.45,0.32,639.30
272,79.65,63.88,-0.09,-0.06,-0.60,-0.33,0.53,-0.72,939.73
273,144.20,33.21,0.79,0.19,0.45,-0.27,0.19,-0.54,917.86
274,142.94,93.41,-0.22,0.61,0.69,0.17,-0.80,0.57,740.89
275,185.10,72.13,0.98,-0.47,-0.46,-0.22,0.01,-0.45,518.42
276,172.79,28.04,0.66,-0.25,-0.28,-0.71,-0.16,0.84,367.19
277,103.32,11.71,-0.53,0.78,-0.85,0.95,0.49,-0.29,729.70
278,76.78,27.11,0.20,-0.10,-0.65,0.60,-0.06,0.31,628.69
279,66.06,30.64,0.68,-0.92,0.27,-0.27,-0.34,0.40,681.49
280,105.58,8.99,-0.57,0.45,0.92,-0.53,-0.45,-0.82,794.96
281,74.13,56.23,-0.56,-0.24,-0.69,0.06,-0.73,0.12,257.43
282,84.81,52.12,-0.83,-0.88,-0.52,0.71,-0.40,0.46,658.47
283,151.32,56.24,-0.82,0.51,0.67,-0.70,-0.24,0.42,987.77
284,157.14,78.49,-0.51,0.98,-0.60,0.21,-0.40,0.69,517.03
285,63.31,39.83,-0.96,0.55,-0.72,-0.08,-0.85,-0.72,591.46
286,100.29,29.39,-0.27,-0.18,-0.67,-0.32,0.80,0.83,979.68
287,113.32,30.44,-0.97,-0.74,-0.18,0.13,0.47,-0.37,861.54
288,114.92,29.75,-0.02,0.91,0.30,0.46,-0.90,-0.90,516.87
289,99.06,90.27,0.17,-0.46,-0.98,0.06,0.25,-0.06,304.34
290,114.65,110.39,0.91,0.91,0.27,-0.14,-0.52,-0.72,666.09
291,85.64,47.71,-0.56,0.92,0.62,0.23,-0.03,0.10,241.99
292,74.23,19.56,-0.43,0.35,-0.22,0.53,-0.64,0.46,981.87
293,188.30,57.54,0.74,-0.37,-0.64,0.93,0.30,0.94,865.20
294,68.94,57.40,-0.38,-0.53,-0.46,-0.41,0.95,-0.26,685.33
295,181.39,65.78,-0.31,-0.50,0.14,0.47,-0.26,0.52,872.98
296,49.78,33.99,0.35,-0.49,-0.41,0.56,0.72,-0.19,619.60
297,59.46,59.13,0.44,0.37,-0.68,-0.33,-0.57,0.21,642.80
298,190.85,66.60,-0.09,-0.13,-0.36,-0.88,-0.24,0.35,945.88
299,183.86,140.49,-0.27,-0.91,0.79,0.97,-0.30,-0.07,295.56
300,198.39,189.76,0.43,0.98,-0.92,0.48,0.66,0.19,578.89
301,113.37,70.92,-0.84,0.62,-0.18,0.87,-0.46,0.39,513.36
302,130.17,27.72,0.94,-0.96,0.49,-0.08,0.60,-0.40,322.22
303,142.80,92.07,-0.22,-0.20,-0.45,-0.56,0.69,-0.83,691.98
304,139.97,105.80,-0.92,0.84,-0.76,0.82,0.77,-0.81,875.18
305,72.12,52.93,-0.47,-0.51,-0.09,-0.44,-0.59,0.51,489.65
306,174.74,142.02,-0.28,0.37,0.60,0.20,-0.52,0.04,651.31
307,16.71,9.44,-0.37,-0.44,0.20,-0.91,0.26,0.32,764.29
308,195.91,8.51,-0.08,0.02,0.08,0.50,0.89,0.85,508.40
309,127.10,8.42,-0.66,0.74,0.19,-0.98,-0.46,-0.91,927.20
310,61.54,16.78,0.44,-0.95,-0.90,-0.11,0.25,0.76,492.64
311,88.73,80.03,0.39,0.70,-0.64,-0.30,0.68,-0.66,836.81
312,72.01,31.92,-0.08,-0.85,0.22,0.15,-0.53,0.31,945.94
313,109.40,78.64,-0.79,0.43,0.79,-0.52,0.96,0.92,950.23
314,189.34,131.99,-0.83,-0.69,-0.94,0.53,0.34,-0.96,693.29
315,100.50,19.41,0.70,0.56,0.14,-0.48,0.70,-0.60,632.53
316,160.74,72.24,-0.37,-0.62,-0.43,0.46,-0.30,0.04,296.59
317,175.41,6.67,-0.52,-0.59,0.97,-0.72,0.02,-0.97,535.88
318,22.09,5.51,-0.38,0.36,0.93,-0.87,0.76,-0.81,951.21
319,174.53,39.62,-0.99,0.06,-0.20,0.41,-0.89,0.68,936.22
320,149.75,53.63,-0.19,-0.33,-0.50,0.42,0.76,-0.37,922.46
321,133.94,89.24,0.98,0.60,0.86,0.15,-0.14,-0.99,796.05
322,132.39,108.00,0.58,-0.16,0.00,-0.70,0.44,0.48,897.76
323,180.37,155.35,0.98,-0.37,-0.60,0.30,0.18,-0.43,566.34
324,179.11,173.58,-0.54,0.42,-0.92,0.93,0.98,0.47,749.62
325,199.55,156.22,-0.79,-0.15,-0.57,0.35,0.72,0.18,826.28
326,199.10,28.12,-0.54,0.35,-0.49,0.20,0.56,-0.66,937.70
327,180.10,88.34,-0.73,-0.84,-0.91,-0.40,0.44,0.67,495.99
328,114.77,89.80,-0.78,0.53,0.97,-0.56,0.35,0.88,421.96
329,172.97,70.34,-0.27,0.41,0.78,0.21,0.46,0.89,893.02
330,122.98,89.90,0.28,0.24,0.29,0.98,-0.44,-0.83,931.67
331,116.10,96.13,-0.72,-0.43,0.81,0.80,-0.22,-0.45,320.60
332,106.24,66.89,-0.14,-0.39,-0.17,0.84,-0.88,0.33,784.11
333,79.06,66.44,-0.26,0.39,0.67,0.71,-0.90,-0.41,958.25
334,57.29,38.89,-0.57,-0.39,0.69,-0.16,0.88,-0.01,881.17
335,138.98,96.01,-0.07,0.32,0.77,-0.04,-0.87,0.98,453.32
336,58.83,36.97,0.80,-0.71,-0.72,0.45,-0.80,0.77,919.81
337,146.18,89.87,0.02,0.00,-0.42,0.76,-0.55,0.98,636.35
