index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
47,191.38,96.27,0.29,-0.60,-0.12,0.15,0.19,-0.60,568.60
48,119.97,13.98,-0.66,-0.02,0.45,-0.86,-0.45,-0.15,972.95
49,154.71,118.52,0.74,-0.48,0.76,-0.09,-0.46,0.72,564.84
50,172.89,121.44,0.46,-0.69,0.95,0.46,0.82,0.08,979.50
51,177.26,34.03,0.22,0.83,0.82,-0.56,-0.93,-0.31,899.62
52,114.21,86.61,-0.42,0.04,0.91,0.78,-0.03,0.05,907.14
53,114.82,62.59,-0.48,0.56,-0.05,0.30,0.48,-0.35,901.22
54,194.54,118.29,0.37,0.69,-0.22,-0.92,-0.34,-0.89,831.81
55,79.10,41.07,0.62,0.18,-0.04,0.60,0.83,-0.75,690.24
56,143.38,113.85,0.59,0.05,-0.22,-0.37,-0.13,0.50,732.90
57,196.15,18.65,-0.96,0.53,0.12,0.37,0.70,-0.20,939.66
58,171.12,68.35,0.78,-0.68,0.18,0.84,0.84,0.29,803.37
59,178.83,25.84,0.04,-0.30,-0.84,0.22,0.40,0.74,787.41
60,184.34,150.87,-0.56,0.67,0.98,-0.54,0.91,0.10,644.27
61,143.59,102.81,0.45,0.61,0.50,0.04,0.01,-0.83,659.37
62,95.93,68.73,0.54,-0.82,-0.51,0.95,0.62,0.58,984.93
63,41.78,19.37,0.85,0.82,0.42,-0.08,-0.30,0.19,906.07
64,150.43,91.21,-0.08,-0.47,0.94,-0.87,-0.52,0.42,711.37
65,116.75,48.58,0.22,0.14,-0.04,0.71,-0.58,-0.95,948.84
66,64.08,21.33,0.93,-0.56,-0.58,0.84,-0.31,0.95,995.24
67,173.72,81.90,-0.14,-0.84,0.12,-0.68,-0.19,0.56,996.54
68,142.79,22.97,-0.74,0.74,-0.23,-0.76,0.87,-0.56,944.67
69,169.73,158.34,0.46,0.43,0.34,0.14,0.00,0.11,921.30
70,160.93,74.58,0.64,-0.87,-0.72,0.31,0.70,-0.42,775.56
71,195.90,135.68,0.12,0.53,0.55,0.60,0.54,-0.30,902.21
72,104.49,58.79,-0.07,0.45,-0.60,0.18,-0.55,0.76,938.96
73,135.87,10.15,-0.53,0.81,0.43,-0.89,-0.01,-0.26,658.96
74,105.83,69.41,0.90,0.90,-0.89,0.00,0.36,0.79,676.20
75,187.01,180.19,0.77,0.84,0.68,0.57,-0.60,0.03,915.50
76,189.62,134.24,-0.90,-0.31,-0.73,0.71,-0.02,0.10,963.61
77,74.02,42.40,-0.71,0.11,0.40,0.63,-0.65,-0.66,890.94
78,117.16,81.39,-0.10,0.72,-0.07,-0.33,0.63,0.97,715.22
79,192.54,151.13,0.17,-0.48,-0.45,0.23,-0.07,0.65,957.40
80,164.72,157.09,0.22,0.54,0.16,0.65,-0.48,0.68,724.35
81,188.04,90.36,-0.35,-0.05,0.86,0.77,-0.92,0.28,455.97
82,162.67,59.27,-0.63,-0.37,0.01,-0.32,0.17,-0.30,997.68
83,125.12,104.48,-0.86,-0.90,0.79,-0.90,0.82,-0.60,894.63
84,147.33,31.94,0.73,0.17,0.70,0.25,0.62,-0.45,611.30
85,106.97,103.91,0.23,0.96,-0.30,-0.33,0.70,0.86,772.19
86,41.00,22.57,-0.28,-0.76,0.57,-0.58,-0.02,0.60,716.06
87,157.74,124.79,0.58,0.30,0.46,-0.43,-0.47,-0.09,796.78
88,153.27,143.18,0.59,0.46,-0.06,-0.09,0.62,0.51,982.74
89,183.43,118.39,-0.03,0.26,0.59,-0.83,0.80,-0.55,290.76
90,198.92,74.62,0.55,0.65,0.48,-0.60,-0.68,0.61,521.96
91,146.59,76.81,0.66,0.08,-0.83,-0.75,0.51,0.16,969.84
92,162.09,90.16,-0.17,-0.26,0.69,0.23,0.74,0.75,993.94
93,139.46,91.90,-0.95,-0.52,-0.15,-0.97,0.08,0.15,949.25
94,194.72,124.48,0.41,0.37,0.77,-0.48,0.13,0.64,668.24
95,124.07,104.21,-0.45,-0.26,0.78,-0.72,-0.21,-0.08,579.43
96,172.83,47.47,-0.58,0.66,-0.16,-0.83,0.92,0.91,539.27
97,148.53,103.29,-0.60,0.16,-0.60,0.64,0.25,0.26,925.33
98,61.21,40.77,0.16,-0.54,-0.47,-0.79,0.22,0.01,892.53
99,192.27,160.14,-0.97,-0.00,0.59,0.73,0.11,-0.86,794.34
100,109.11,31.61,0.55,-0.19,-0.96,0.75,0.52,0.65,522.36
101,198.01,80.50,-0.74,-0.38,0.76,-0.73,0.39,0.63,927.69
102,109.55,87.60,0.73,0.30,-0.84,0.10,0.64,-0.98,793.39
103,75.29,59.18,0.01,-0.99,-0.55,-0.52,0.92,-0.77,873.73
104,115.47,34.13,-0.43,-0.76,0.55,0.39,0.09,0.42,894.79
105,164.63,144.62,0.30,0.13,0.04,-0.89,0.87,-0.65,801.77
106,114.37,53.25,0.85,0.90,0.21,-0.19,-0.22,0.30,829.09
107,178.95,169.24,-0.32,0.45,0.28,-0.25,0.99,0.51,516.91
108,199.51,135.43,-0.73,-0.53,-0.96,-0.14,0.39,-0.33,836.76
109,196.42,127.95,-0.84,-0.70,0.35,0.28,-0.60,0.57,740.76
110,104.68,31.97,-0.57,0.49,0.05,0.49,-0.70,-0.79,879.45
111,60.01,28.90,-0.87,-0.32,-0.71,0.73,0.05,0.29,813.81
112,100.50,47.52,0.40,-0.83,-0.95,-0.96,-0.64,0.97,756.19
113,121.30,72.56,0.15,-0.04,0.57,-0.06,0.73,-0.63,701.72
114,51.01,11.46,0.27,0.39,-0.55,-0.46,-0.45,0.82,912.76
115,84.21,69.57,0.43,0.20,-0.30,0.16,-0.55,0.30,887.87
116,73.08,40.76,0.70,0.61,-0.98,-0.64,-0.59,-0.20,587.75
117,134.43,70.15,-0.42,0.88,-0.30,0.04,0.40,0.68,605.75
118,131.36,85.57,0.75,-0.03,0.75,0.04,-0.20,0.93,793.30
119,16.90,7.38,-0.62,-0.11,0.07,0.05,-0.69,-0.84,696.35
120,128.61,6.34,-0.18,0.16,0.44,0.16,-0.51,-0.92,526.40
121,105.01,26.00,0.50,-0.88,-0.36,-0.68,0.37,0.36,671.20
122,172.45,104.79,-0.69,-0.32,-0.89,0.67,-0.97,0.55,968.68
123,184.69,121.80,-0.94,0.27,-0.79,-0.80,-0.06,0.55,496.08
124,147.06,22.56,-0.70,0.21,0.52,-0.41,-0.48,0.50,608.88
125,145.94,120.02,0.70,0.29,0.57,0.78,-0.05,0.23,678.16
126,160.16,100.89,-0.03,-0.02,-0.55,-0.79,-0.45,-0.92,428.36
127,173.21,141.51,-0.73,-0.23,0.05,-0.48,0.08,0.72,798.14
128,158.46,34.37,0.94,-0.96,0.10,-0.74,0.48,-0.61,977.69
129,55.44,22.81,-0.10,-0.69,-0.37,-0.94,0.89,-0.24,686.55
130,112.93,77.55,0.34,-0.29,-0.28,0.19,-0.11,0.33,932.27
131,160.80,127.82,0.90,-0.69,0.44,0.49,-0.54,-0.92,989.79
132,148.29,113.15,-0.09,0.39,0.54,-0.78,0.05,-0.70,435.87
133,92.01,44.80,0.23,-0.27,-0.84,0.32,0.78,-0.53,938.52
134,61.29,34.35,-0.55,-0.83,-0.29,0.88,0.70,0.96,475.23
135,168.30,160.30,0.33,-0.23,-0.99,-0.50,-0.58,0.37,810.98
136,53.94,53.84,0.81,0.01,-0.49,-0.32,-0.11,0.06,678.41
137,138.78,125.00,0.32,-0.81,-0.16,-0.53,0.53,0.03,962.73
138,156.30,13.30,0.09,-0.98,-0.57,0.84,0.94,-0.60,792.40
139,181.45,38.59,0.74,0.96,-0.63,-0.17,-0.69,0.37,521.14
140,102.43,61.44,0.10,-0.33,-0.98,0.72,-0.19,-0.83,866.33
141,150.59,97.32,-0.38,-0.85,-0.79,0.63,-0.39,-0.77,488.28
142,141.24,123.97,0.87,-0.21,-0.94,-0.21,0.82,0.55,793.46
143,70.86,17.86,0.12,-0.36,-0.75,0.47,-0.96,-0.50,813.06
144,191.85,95.95,0.61,0.45,-0.18,0.13,-0.79,0.73,369.65
145,93.80,83.20,-0.45,-0.78,-0.69,-0.58,0.46,0.42,674.44
146,111.86,36.82,-0.02,-0.24,-0.67,0.06,0.12,-0.46,487.37
147,135.29,8.31,-0.84,-0.89,-0.76,-0.00,-0.20,0.07,641.23
148,61.03,8.73,0.98,-0.97,-0.28,-0.45,-0.70,0.06,561.66
149,142.93,15.62,0.39,-0.30,-0.45,0.61,0.39,0.51,681.25
150,166.80,57.86,0.56,-0.76,0.28,0.76,-0.05,-0.19,833.85
151,180.18,69.06,0.85,0.82,0.84,-0.39,-0.80,-0.48,776.01
152,192.89,87.93,0.06,-0.98,0.91,-0.03,-0.85,-0.02,774.20
153,87.40,40.32,0.69,-0.54,-0.06,-0.19,-0.49,-0.01,750.64
154,173.76,142.69,-0.35,0.88,-0.30,0.53,-0.17,0.24,666.95
155,197.83,127.71,0.79,0.39,-0.85,0.84,-0.26,-0.08,786.82
156,157.97,72.93,-0.42,-0.39,0.04,0.96,0.65,-0.91,626.88
157,164.14,76.77,0.78,-0.24,-0.57,0.15,-0.05,0.45,848.63
158,76.40,13.05,-0.71,-0.53,0.09,0.90,0.57,0.40,708.89
159,188.41,60.11,-0.22,-0.20,0.38,-0.50,0.76,0.83,722.49
160,160.89,111.67,0.81,0.78,-0.87,0.55,0.30,-0.67,872.44
161,155.48,136.58,0.57,-0.36,-0.71,-0.90,0.67,0.43,627.74
162,66.98,38.28,0.65,0.43,-0.42,-0.53,-0.32,0.94,771.84
163,40.77,13.19,-0.88,-0.33,-0.07,0.09,0.45,-0.18,757.81
164,166.49,70.25,0.89,0.55,-0.64,-0.28,-0.92,-0.68,180.41
165,184.63,139.90,0.06,0.77,0.09,0.62,0.33,0.54,411.97
166,189.75,25.92,0.86,-0.42,-0.50,0.24,0.93,-0.95,963.64
167,99.16,82.44,-0.67,0.51,-0.76,0.22,-0.60,0.56,676.59
168,83.50,41.43,-0.89,-0.34,0.34,0.89,0.77,-0.59,957.24
169,154.70,109.78,-0.30,0.01,-0.54,-0.60,0.25,0.92,750.06
170,63.69,39.98,0.30,-0.64,-0.72,-0.46,0.31,0.25,491.54
171,57.34,51.55,0.30,-0.60,0.30,0.26,-0.85,-0.95,972.74
172,155.13,81.39,0.41,0.54,-0.07,0.62,-0.09,-0.55,888.25
173,131.22,37.69,0.44,-0.45,-0.29,0.59,0.73,-0.08,919.18
174,96.31,81.40,0.27,-0.29,-0.63,0.03,0.93,-0.57,758.23
175,154.90,67.91,-0.03,-0.59,0.04,0.93,-0.58,-0.44,413.46
176,198.13,86.77,0.40,-0.72,0.70,-0.27,-0.70,-0.96,857.93
177,169.69,33.22,0.69,0.41,-0.65,-0.98,0.54,-0.85,978.44
178,183.89,109.66,-0.33,0.96,-0.47,0.48,-0.42,-0.79,491.24
179,131.48,115.98,0.13,-0.04,-0.92,-0.70,0.03,-0.43,736.32
180,122.45,67.35,-0.14,-0.34,0.69,0.75,-0.11,0.35,984.68
181,122.57,113.82,-0.44,0.39,-0.34,0.52,0.37,-0.45,376.31
182,71.93,36.16,-0.34,0.81,0.91,-0.19,-0.60,-0.79,717.99
183,189.87,173.79,0.05,-0.80,-0.88,0.69,0.48,0.93,971.48
184,111.84,73.00,0.62,0.02,0.19,-0.16,0.84,0.77,664.89
185,124.56,95.97,0.64,-0.29,-0.54,0.09,0.85,-0.92,873.98
186,34.34,11.06,0.62,-0.50,-0.67,-0.90,-0.27,0.13,633.00
187,157.04,12.85,-0.88,-0.95,0.01,0.78,0.45,0.74,467.99
188,194.83,23.04,0.48,-0.69,-0.26,-0.09,0.51,0.87,319.71
189,152.41,32.01,0.20,-0.04,-0.86,0.52,0.62,-0.85,801.42
190,179.30,105.51,0.56,0.96,0.02,0.96,0.17,0.14,856.85
191,199.42,131.65,-0.99,-0.33,-0.58,0.02,-0.96,-0.23,759.75
192,140.54,31.18,0.33,-0.41,-0.20,-0.15,-0.94,-0.88,834.35
193,194.86,50.73,0.20,0.09,0.60,0.62,-0.24,0.61,737.25
194,177.43,112.73,-0.71,0.59,0.65,0.67,-0.14,0.74,586.80
195,188.30,7.55,0.50,0.54,-0.54,-0.54,0.84,0.26,866.70
196,106.19,65.50,0.08,0.32,0.70,0.23,-0.62,-0.77,779.37
197,181.95,166.83,-0.58,-0.79,-0.81,-0.42,-0.03,0.69,809.58
198,13.31,10.61,0.72,0.04,0.47,-0.62,0.27,-0.98,973.11
199,38.12,36.33,0.35,0.73,0.51,0.75,-0.91,0.45,643.72
200,137.46,7.91,0.50,-0.14,0.67,0.57,-0.18,-0.91,907.42
201,148.83,86.74,-0.01,-0.75,-0.79,-0.49,0.28,-0.64,902.23
202,179.57,95.34,0.84,-0.86,0.16,-0.20,0.52,0.23,496.97
203,114.02,11.79,0.30,0.53,-0.18,-0.34,0.29,0.65,677.41
204,107.76,67.65,-0.41,-0.61,-0.75,-0.21,0.53,0.15,286.29
205,151.10,27.40,-0.78,-0.01,-0.66,-0.32,-0.89,0.12,995.42
206,163.09,32.49,0.90,0.59,-0.67,0.58,0.58,0.27,710.93
207,158.52,13.21,-0.69,0.08,-0.09,-0.09,-0.48,-0.16,883.60
208,126.45,77.28,0.27,-0.89,-0.29,0.47,-0.35,-0.40,990.87
209,194.26,7.31,-0.63,0.32,0.42,-0.71,0.51,0.18,586.94
210,104.33,37.42,-0.26,-0.48,0.15,-0.67,-0.29,-0.75,817.82
211,191.58,142.80,0.17,-0.07,0.25,-0.13,-0.25,-0.18,629.66
212,151.70,130.01,0.28,-0.42,-0.27,-0.61,-0.34,-0.92,835.09
213,112.14,32.17,0.47,-0.87,-0.40,-0.38,-0.67,0.38,601.86
214,163.67,138.57,0.24,-0.06,-0.27,-0.63,-0.84,-0.91,917.22
215,156.33,71.83,-0.55,0.15,-0.75,-0.27,0.83,0.58,454.52
216,189.28,142.07,0.28,-0.58,0.48,-0.32,0.04,-0.66,590.60
217,91.09,35.64,-0.37,0.25,0.50,-0.17,-0.62,0.47,341.16
218,157.67,73.32,-0.98,-0.42,0.87,-0.54,-0.93,-0.20,516.08
219,69.79,35.76,0.32,0.30,-0.53,-0.75,-0.39,-0.48,815.84
220,192.07,136.62,-0.53,-0.96,0.75,0.86,-0.97,-0.22,936.71
221,177.96,29.52,-0.24,-0.73,0.34,0.22,0.51,0.91,838.89
222,125.12,42.88,0.28,0.95,0.43,0.38,-0.29,-0.06,985.30
223,199.79,179.69,0.16,-0.77,0.80,-0.57,0.41,-0.01,890.98
224,157.70,143.57,-0.51,-0.35,-0.74,-0.47,-0.78,-0.06,840.38
225,102.93,12.09,0.14,0.91,0.30,-0.03,0.17,0.74,781.16
226,57.38,38.46,0.81,0.84,-0.43,-0.53,0.10,0.29,608.10
227,175.96,75.48,0.74,-0.78,0.99,0.63,-0.91,0.92,876.69
228,68.05,62.09,-0.21,0.70,0.82,-0.47,0.80,-0.76,986.74
229,109.01,91.57,-0.82,0.89,-0.78,-0.31,-0.05,-0.35,899.57
230,87.41,18.61,0.80,-0.20,0.64,-0.93,0.65,-0.03,854.87
231,112.68,69.41,0.81,0.47,-0.70,0.79,-0.52,-0.72,307.53
232,105.95,97.02,-0.81,0.05,-0.45,0.84,0.73,0.37,941.41
233,19.86,6.55,-0.07,-0.71,-0.47,-0.51,-0.19,-0.97,821.53
234,131.97,81.82,0.89,-0.93,0.74,0.36,0.76,0.35,907.72
235,191.19,141.99,-0.19,0.18,-0.26,0.18,0.80,-0.14,627.88
236,116.64,82.92,0.00,-0.20,-0.92,0.02,-0.01,0.40,776.86
237,131.44,80.55,-0.71,-0.69,-0.89,-0.01,0.44,-0.78,978.79
238,121.48,79.48,-0.98,-0.57,-0.01,-0.89,0.18,0.02,974.71
239,188.91,79.55,0.64,0.95,0.18,-0.25,-0.89,0.97,769.40
240,117.87,78.96,0.67,-0.45,0.41,0.40,0.30,0.54,653.19
241,175.88,88.22,-0.89,0.67,-0.76,0.41,0.23,-0.42,924.55
242,33.35,27.72,0.20,-0.34,0.57,-0.78,-0.51,-0.28,950.78
243,168.12,50.94,-0.86,-0.15,-0.43,-0.08,-0.30,0.22,307.56
244,117.32,110.06,0.55,0.72,0.04,-0.27,-0.09,0.12,611.47
245,99.76,56.61,0.91,-0.04,0.76,0.30,0.59,-0.51,398.87
246,147.09,48.79,0.72,-0.47,0.66,-0.69,0.05,-0.80,946.31
247,182.25,95.41,-0.27,-0.60,-0.80,-0.73,0.94,0.49,771.53
248,131.94,97.54,-0.89,0.50,0.63,0.02,-0.96,-0.04,501.99
249,191.74,109.55,-0.75,0.13,-0.01,-0.83,-0.07,-0.58,846.18
250,171.67,158.39,0.81,-0.87,-0.18,-0.69,-0.21,0.78,861.53
251,156.74,148.38,-0.83,-0.36,0.75,-0.02,-0.14,0.42,917.36
252,78.66,66.45,-0.72,0.40,0.25,0.63,-0.85,-0.81,859.16
253,40.31,32.42,0.25,-0.97,-0.51,-0.72,-0.62,0.99,899.95
254,182.89,106.60,-0.90,-0.80,-0.83,0.69,-0.49,-0.84,487.87
255,140.27,66.08,-0.05,0.92,-0.63,-0.29,0.87,0.63,762.47
256,148.70,143.56,-0.25,0.29,-0.16,0.41,-0.41,0.69,414.26
257,32.24,24.41,0.45,0.25,-0.47,0.89,0.27,-0.05,733.18
258,49.55,37.33,0.90,0.70,-0.04,-0.46,-0.43,-0.31,540.72
259,94.21,15.84,-0.56,-0.31,0.52,0.33,0.68,0.02,673.54
260,192.06,145.02,-0.85,0.64,0.01,-0.37,-0.55,-0.58,845.56
261,123.54,66.61,0.00,0.40,-0.35,0.10,-0.47,-0.68,975.54
262,123.22,49.70,-0.10,-0.51,0.15,-0.16,0.12,-0.01,942.31
263,79.77,46.57,-0.52,0.02,-0.74,0.93,-0.01,-0.43,746.16
264,192.83,189.97,0.54,0.84,-0.22,0.40,-0.11,0.72,805.71
265,140.61,66.25,0.02,-0.27,-0.13,0.36,0.60,0.68,881.19
266,185.77,42.62,-0.35,0.88,0.56,-0.10,-0.69,0.78,543.37
267,111.61,26.00,0.33,-0.69,-0.17,-0.21,0.74,0.02,753.03
268,85.57,23.24,0.20,-0.50,0.52,0.00,-0.72,-0.23,718.09
269,51.37,35.13,-0.49,-0.57,0.69,0.16,0.72,-0.30,638.16
270,181.95,95.25,0.25,0.78,0.36,-0.42,-0.13,-0.25,949.71
271,101.00,89.71,-0.17,-0.42,0.79,0.84,-0.85,0.05,884.05
272,145.17,48.60,-0.55,-0.80,0.71,-0.14,-0.01,0.04,888.85
273,178.28,58.92,0.29,-0.57,-0.71,-0.89,0.10,-0.93,843.75
274,35.12,17.43,-0.11,-0.42,-0.18,-0.14,-0.72,0.56,924.52
275,160.98,43.53,-0.47,-0.24,0.50,-0.52,-0.64,0.26,570.34
276,147.45,147.04,-0.80,-0.97,0.40,0.12,-0.69,-0.78,993.54
277,132.74,110.06,0.39,0.48,0.65,0.48,-0.75,0.28,567.38
278,69.38,67.40,-0.96,-0.34,0.97,-0.79,0.15,0.71,783.26
279,188.18,151.22,-0.86,0.60,0.43,0.82,0.16,0.31,636.39
280,49.09,23.05,-0.95,0.66,0.09,-0.40,0.61,-0.12,990.10
281,172.74,62.42,-0.58,0.90,0.53,-0.50,-0.41,-0.52,311.02
282,195.10,108.89,0.40,-0.83,0.96,0.17,-0.85,-0.18,846.62
283,176.61,114.30,0.32,-0.01,0.36,0.30,-0.56,0.55,447.22
284,115.59,60.79,0.44,0.91,-0.89,0.61,-0.67,0.23,963.97
285,109.90,64.66,-0.94,-0.80,0.73,0.25,-0.04,0.29,497.47
286,21.97,11.80,-0.54,0.85,-0.39,-0.17,-0.80,0.95,466.74
287,195.42,20.61,0.06,0.78,-0.45,-0.52,0.34,0.36,903.97
288,139.13,134.93,0.23,-0.13,-0.20,0.20,0.74,0.81,824.34
289,138.99,13.69,0.87,-0.61,0.79,-0.81,0.49,-0.55,263.51
290,174.87,10.92,0.73,0.91,0.39,-0.97,-0.27,-0.75,507.71
291,142.01,22.71,-0.65,-0.90,0.91,0.74,-0.96,-0.46,514.72
292,75.01,14.14,-0.86,0.36,0.47,-0.89,-0.21,-0.79,959.74
293,179.44,139.21,-0.49,-0.80,-0.14,-0.74,0.40,-0.73,257.22
294,163.16,12.37,0.02,0.21,-0.37,-0.48,-0.64,0.81,308.27
295,170.70,21.23,-0.49,0.08,0.94,-0.25,-0.70,-0.94,860.47
296,199.55,143.21,0.92,0.56,-0.43,-0.57,-0.83,-0.83,252.10
297,149.89,88.54,0.17,0.40,0.48,0.80,0.87,0.30,981.16
298,89.29,57.22,-0.06,-0.50,-0.54,-0.83,0.17,0.81,710.92
299,150.46,26.58,0.43,-0.40,0.72,-0.58,-0.62,0.48,852.83
300,95.99,63.71,0.28,-0.39,0.40,0.21,-0.14,0.84,163.59
301,122.92,35.16,0.82,-0.19,0.87,0.51,-0.55,0.59,740.60
302,163.24,23.09,-0.72,-0.48,-0.06,-0.13,0.32,0.67,642.45
303,173.04,134.01,0.55,-0.66,-0.19,-0.45,0.74,0.92,462.55
304,138.57,51.08,0.67,0.03,0.36,0.87,0.13,0.49,250.83
305,170.66,96.22,-0.88,-0.26,-0.10,0.01,0.65,-0.73,870.09
306,35.01,16.44,-0.75,-0.36,0.98,0.49,-0.68,0.22,566.13
307,159.19,16.65,-0.47,0.10,0.61,-0.00,-0.55,-0.83,853.79
308,87.30,79.60,-0.63,0.03,-0.01,0.39,0.70,0.70,865.79
309,132.42,41.01,-0.40,0.80,0.69,0.42,-0.89,0.92,704.33
310,169.78,50.51,0.81,0.09,0.21,0.74,0.74,-0.92,865.32
311,172.49,42.65,-0.37,-0.25,0.78,-0.77,-0.16,-0.52,895.48
312,67.11,24.61,-0.61,-0.40,-0.83,0.17,0.63,0.84,817.79
313,198.13,162.43,-0.69,0.45,0.43,0.18,-0.01,-0.26,967.49
314,196.24,48.89,-0.45,-0.35,-0.17,0.24,0.66,-0.05,541.36
315,110.13,83.41,0.35,0.47,-0.62,-0.72,0.31,0.24,487.66
316,183.95,181.68,0.65,0.90,0.97,0.82,0.59,0.42,842.42
317,155.97,92.66,-0.65,0.09,0.71,0.43,-0.82,-0.71,948.73
318,148.19,90.26,-0.20,0.23,0.42,-0.55,-0.08,0.17,737.16
319,157.72,29.88,-0.41,0.07,0.16,0.42,-0.50,-0.83,848.04
320,79.42,70.32,0.57,0.97,0.11,0.53,0.10,-0.09,944.59
321,150.65,15.92,-0.64,0.59,0.37,-0.27,0.55,-0.45,988.97
322,171.99,167.37,-0.95,-0.12,-0.79,0.55,0.81,-0.28,798.55
323,124.57,6.27,-0.39,0.27,-0.77,-0.66,0.27,0.59,956.65
324,165.13,158.32,-0.47,0.36,-0.64,0.56,0.80,-0.28,783.58
325,98.24,52.72,-0.36,-0.76,-0.83,0.06,0.78,-0.94,908.23
326,160.75,139.24,0.66,0.53,-0.85,0.55,-0.83,0.60,992.10
327,94.21,74.58,0.10,0.64,0.74,-0.20,-0.87,0.97,398.78
328,68.59,5.91,-0.84,-0.41,0.03,-0.57,-0.31,-0.82,856.93
329,164.01,137.61,0.94,0.17,0.03,0.70,0.20,0.68,461.64
330,81.48,49.53,0.52,0.95,-0.10,0.04,-0.68,0.69,964.44
331,163.78,35.21,0.88,0.16,-0.19,-0.94,0.50,0.80,830.18
332,41.47,33.78,-0.06,0.56,-0.17,0.27,0.63,-0.13,746.06
333,101.21,49.94,0.97,0.71,-0.94,-0.10,-0.82,-0.14,976.35
334,105.52,14.58,-0.60,-0.11,0.34,-0.96,-0.77,0.45,968.93
335,169.34,96.84,-0.91,0.73,0.71,0.39,-0.52,-0.82,936.76
336,195.70,153.78,-0.82,-0.31,0.93,-0.46,0.92,-0.68,616.31
337,162.30,76.05,0.66,-0.25,0.20,0.20,-0.27,-0.92,912.11
