index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
43,157.62,142.27,0.06,0.01,-0.60,0.30,0.04,-0.68,794.01
44,108.43,70.26,-0.80,-0.94,-0.58,0.42,0.36,-0.18,832.35
45,141.88,126.53,0.27,-0.03,0.34,0.41,0.85,-0.42,995.68
46,141.04,69.92,0.44,0.46,-0.17,-0.13,0.25,-0.84,768.55
47,131.34,43.68,0.42,-0.78,0.83,-0.13,0.98,-0.35,714.52
48,172.13,42.43,0.01,0.45,0.48,-0.75,-0.86,0.15,956.97
49,111.86,84.91,0.59,0.23,0.06,0.54,-0.47,-0.11,961.07
50,179.39,171.95,0.28,-0.41,-0.55,0.77,0.54,0.04,664.04
51,120.39,96.23,0.20,-0.40,0.28,-0.97,-0.58,-0.53,720.18
52,144.03,57.34,0.23,0.49,-0.77,-0.48,-0.68,0.77,823.03
53,36.03,17.91,0.36,0.29,-0.44,0.68,-0.67,0.87,287.63
54,122.43,112.02,-0.24,0.31,0.11,-0.35,-0.94,-0.82,813.17
55,155.25,25.19,0.94,-0.87,-0.21,-0.71,-0.64,-0.63,769.09
56,122.93,88.22,0.98,-0.89,0.41,-0.89,-0.30,-0.85,746.70
57,188.39,60.41,-0.70,-0.24,-0.85,-0.27,0.18,0.40,908.54
58,63.52,27.49,0.02,-0.19,-0.28,-0.15,0.58,0.06,924.44
59,175.44,45.50,-0.09,0.32,0.51,0.38,-0.83,-0.25,776.07
60,185.60,57.39,-0.95,0.02,-0.93,-0.58,-0.20,-0.54,592.02
61,38.94,5.18,-0.48,0.43,-0.53,0.52,-0.36,0.97,938.95
62,148.46,20.71,0.56,-0.44,-0.44,-0.71,0.50,0.08,983.17
63,136.65,33.51,-0.45,0.74,-0.55,-0.39,0.78,-0.57,671.32
64,121.72,72.88,-0.66,-0.87,-0.25,-0.78,0.37,-0.08,923.36
65,171.89,95.44,0.25,-0.77,-0.59,0.72,-0.07,-0.67,963.81
66,164.25,98.56,0.64,0.80,-0.58,-0.15,0.97,0.73,453.72
67,87.53,22.15,0.12,-0.75,0.50,-0.68,0.98,-0.17,230.03
68,119.87,76.27,-0.70,0.70,0.38,-0.01,-0.75,0.52,471.74
69,187.31,5.52,-0.35,-0.50,0.26,0.61,0.22,0.14,875.99
70,152.70,120.78,0.52,0.89,-0.01,-0.71,0.20,0.13,667.31
71,65.28,25.09,0.77,-0.60,-0.22,0.80,0.71,0.44,589.26
72,46.36,17.05,0.16,0.04,-0.77,0.04,-0.24,-0.87,845.39
73,139.96,32.75,-0.20,0.48,-0.70,-0.06,0.98,0.23,987.54
74,192.94,65.43,-0.84,-0.36,0.27,0.29,-0.17,0.49,685.59
75,153.20,78.83,-0.47,-0.10,-0.64,-0.60,-0.43,0.64,906.43
76,128.02,18.45,-0.82,0.46,0.70,-0.68,0.88,-0.78,845.70
77,170.67,52.03,0.09,-0.20,-0.38,-0.16,-0.89,-0.34,731.49
78,133.51,115.86,-0.65,-0.32,0.27,0.42,-0.52,0.48,972.96
79,179.85,105.18,-0.34,-0.33,0.54,-0.94,-0.25,0.11,328.53
80,137.72,33.55,-0.15,-0.55,-0.65,0.56,0.16,-0.86,960.17
81,142.85,39.25,-0.77,-0.13,0.65,-0.91,-0.23,0.35,202.66
82,54.30,51.37,0.89,-0.17,-0.42,-0.93,0.99,0.40,930.23
83,72.86,17.97,0.84,0.28,-0.22,-0.96,-0.86,0.91,827.87
84,119.14,49.40,0.76,-0.82,-0.50,0.93,-0.53,-0.20,741.32
85,147.57,58.81,0.96,0.72,-0.24,-0.21,0.53,-0.51,705.08
86,199.37,104.98,-0.29,-0.01,0.53,-0.58,0.90,0.36,591.78
87,179.28,169.72,0.77,-0.40,-0.52,-0.42,-0.24,0.09,825.50
88,47.05,33.87,-0.16,0.01,-0.27,-0.39,-0.26,0.71,316.82
89,166.40,65.13,0.62,0.98,-0.91,0.56,0.56,0.53,843.27
90,157.83,109.80,-0.88,0.40,0.84,0.78,-0.87,0.23,244.15
91,163.08,60.40,0.04,-0.70,-0.50,-0.38,-0.05,-0.88,666.06
92,77.81,19.36,0.16,0.64,-0.16,0.00,0.66,-0.13,606.98
93,60.86,22.59,-0.63,-0.39,-0.96,-0.35,0.46,0.79,873.92
94,197.89,115.02,0.83,0.78,-0.04,0.87,-0.09,-0.00,931.37
95,84.15,68.51,0.64,0.13,-0.57,0.46,-0.65,0.36,947.71
96,179.42,143.83,-0.02,0.61,-0.51,0.60,-0.88,-0.28,919.58
97,198.14,57.74,0.66,0.31,0.13,-0.29,0.69,-0.99,697.13
98,142.93,90.76,0.45,-0.37,-0.04,0.33,0.37,0.64,801.23
99,104.22,64.23,0.77,0.45,0.47,0.67,0.00,-0.40,665.62
100,171.96,127.00,0.84,0.72,-0.49,0.25,-0.41,0.12,202.54
101,69.69,50.40,-0.89,0.70,-0.77,-0.19,0.14,-0.54,984.98
102,70.09,58.42,-0.49,-0.40,0.67,-0.74,0.83,0.27,561.45
103,172.61,56.38,0.78,0.11,-0.83,-0.03,0.78,0.88,949.47
104,97.70,74.57,0.23,-0.19,0.36,0.18,0.15,-0.49,894.13
105,47.39,12.67,0.47,0.77,0.63,0.35,-0.67,-0.37,987.93
106,57.83,26.50,-0.26,0.98,0.46,-0.61,0.45,-0.29,932.60
107,154.87,16.22,0.96,0.58,-0.47,0.83,0.99,0.03,740.99
108,160.47,69.47,0.57,-0.73,0.32,0.30,0.70,-0.04,670.19
109,72.13,61.94,0.37,-0.05,0.28,0.02,0.03,-0.68,898.56
110,163.24,68.28,-0.54,0.29,-0.04,-0.98,0.01,0.82,808.78
111,49.65,41.35,-0.67,-0.07,0.21,0.58,-0.83,-0.01,745.18
112,189.85,123.75,-0.11,-0.56,0.89,-0.22,-0.69,0.45,500.94
113,98.27,61.83,0.35,-0.63,0.18,0.01,0.61,-0.62,698.39
114,141.55,32.92,-0.24,-0.99,-0.15,0.14,0.91,0.70,645.46
115,141.42,60.28,0.76,0.87,0.13,-0.26,0.01,-0.30,884.67
116,183.82,24.25,-0.00,0.97,-0.07,0.29,0.48,0.51,896.63
117,146.11,101.41,0.94,-0.37,0.64,0.57,0.90,-0.17,904.99
118,104.24,36.28,0.97,0.50,0.27,0.98,-0.10,-0.38,836.67
119,114.10,57.41,-0.38,0.72,-0.07,-0.21,-0.09,-0.26,848.58
120,160.86,20.17,0.66,-0.84,0.22,0.89,0.03,0.26,932.03
121,25.66,14.97,-0.28,-0.91,0.24,-0.09,0.04,0.26,848.29
122,126.77,107.33,-0.07,-0.64,-0.36,0.69,-0.66,0.71,948.11
123,158.43,146.69,0.89,0.53,0.46,0.49,0.45,-0.35,737.52
124,107.87,44.01,0.72,-0.22,-0.42,0.62,-0.82,0.36,469.43
125,128.87,113.48,0.49,0.92,0.39,0.52,-0.67,-0.86,819.75
126,199.98,89.07,-0.46,0.90,0.93,-0.50,0.19,-0.00,774.51
127,46.01,23.82,0.20,0.04,0.67,0.64,-0.96,-0.60,982.08
128,133.25,124.77,-0.63,-0.74,0.39,-0.67,0.27,0.01,478.68
129,167.90,104.25,0.01,0.84,-0.65,0.31,-0.68,0.74,967.19
130,156.85,64.95,0.39,-0.78,0.13,-0.63,-0.90,0.50,917.14
131,155.68,60.33,0.18,-0.40,0.70,0.12,-0.48,-0.34,937.98
132,184.51,99.57,0.58,0.86,0.94,0.40,-0.10,-0.31,804.78
133,101.58,76.24,-0.46,0.52,-0.90,-0.62,0.60,-0.30,914.18
134,135.27,66.58,0.62,0.48,-0.58,-0.55,0.98,-0.74,923.48
135,157.30,59.49,0.95,-0.68,0.13,-0.80,0.74,0.63,668.79
136,137.02,134.20,-0.20,-0.17,-0.28,0.47,0.76,0.37,861.03
137,121.36,23.05,-0.67,-0.46,0.26,0.81,-0.13,-0.33,737.15
138,139.00,72.51,0.78,-0.32,-0.22,-0.28,-0.78,-0.27,622.83
139,145.53,123.55,-0.29,-0.24,-0.36,-0.99,-0.74,0.28,998.06
140,114.32,90.41,0.36,-0.06,-0.40,-0.99,-0.64,-0.06,862.13
141,48.40,24.16,-0.33,0.05,0.81,-0.25,0.00,0.82,393.69
142,176.46,114.98,-0.71,0.31,0.78,0.88,0.07,0.89,561.92
143,96.36,22.73,-0.05,0.90,0.87,0.66,0.21,-0.70,542.25
144,178.78,29.11,0.83,-0.23,-0.69,-0.95,-0.01,0.47,860.18
145,45.71,35.90,0.84,-0.77,-0.34,-0.52,0.63,0.13,937.10
146,81.67,69.98,0.46,0.51,0.15,-0.98,-0.90,0.16,685.67
147,116.24,37.20,0.28,0.55,-0.76,0.56,0.03,-0.55,966.21
148,136.78,132.15,-0.49,0.09,0.26,-0.34,-0.22,-0.42,526.08
149,112.82,73.74,0.35,-0.17,0.75,-0.49,0.30,-0.87,763.53
150,131.18,54.78,0.26,-0.58,-0.56,0.78,-0.43,-0.22,854.39
151,180.94,28.73,-0.27,-0.61,-0.92,-0.19,0.51,0.27,854.42
152,150.64,10.70,0.22,0.00,-0.59,0.71,-0.15,0.74,975.27
153,52.62,23.56,0.19,0.98,0.23,0.44,0.24,0.54,912.53
154,94.57,10.48,-0.91,-0.36,-0.26,0.61,0.38,-0.58,218.06
155,186.84,60.55,0.18,-0.32,0.92,0.10,0.23,-0.72,915.90
156,106.13,33.19,-0.17,-0.96,0.14,-0.63,-0.54,0.51,996.77
157,41.78,36.69,-0.66,-0.85,-0.11,-0.46,-0.45,-0.84,286.66
158,182.40,70.54,0.61,-0.11,0.56,0.53,-0.47,0.63,533.56
159,81.01,68.84,0.10,0.71,0.14,0.70,-0.86,0.95,827.19
160,141.45,50.62,-0.06,0.60,0.24,0.76,-0.74,0.88,934.14
161,145.38,95.83,-0.63,-0.05,0.71,-0.14,0.03,-0.83,999.94
162,156.72,141.50,0.62,0.46,0.16,-0.04,-0.04,0.78,832.69
163,26.97,10.03,0.34,0.07,-0.05,-0.47,0.45,-0.21,323.68
164,139.98,110.35,-0.24,-0.57,0.74,-0.63,0.49,-0.51,574.25
165,123.48,121.43,0.58,-0.72,-0.06,0.70,0.86,-0.75,717.31
166,77.63,15.64,0.53,-0.33,-0.57,0.53,0.11,0.69,674.44
167,136.36,120.06,-0.72,0.11,-0.06,0.19,-0.47,0.58,913.31
168,166.64,125.22,-0.93,-0.79,-0.66,-0.64,0.04,-0.73,923.60
169,42.58,12.47,-0.55,-0.80,0.25,-0.91,-0.83,0.48,719.56
170,136.02,98.27,0.20,0.36,-0.83,0.72,-0.81,-0.48,838.31
171,32.62,11.53,-0.27,-0.44,-0.07,0.56,-0.17,0.25,661.22
172,183.10,120.46,-0.99,-0.48,-0.95,-0.73,0.64,0.11,938.80
173,70.85,49.77,0.95,-0.73,0.10,0.13,-0.08,0.34,736.99
174,122.62,78.17,0.36,-0.41,0.67,0.59,-0.92,-0.75,837.40
175,196.61,67.48,0.05,-0.52,-0.79,0.48,-0.47,0.32,705.54
176,121.21,100.72,0.40,0.17,0.64,-0.41,0.96,-0.64,970.39
177,73.50,50.73,0.97,-0.87,0.80,-0.71,-0.69,-0.78,408.50
178,123.47,19.38,-0.67,0.86,-0.94,0.26,0.80,-0.75,940.35
179,109.15,8.44,0.26,0.71,0.89,-0.21,0.65,0.88,750.15
180,177.78,73.09,0.37,-0.16,0.42,-0.57,-0.40,0.40,305.28
181,121.57,81.21,-0.39,-0.22,-0.24,0.92,-0.99,0.80,848.66
182,53.38,40.20,-0.44,-0.94,0.20,-0.57,-0.68,0.53,649.35
183,138.09,27.19,0.37,0.39,0.34,0.29,0.24,0.81,692.95
184,144.44,15.99,-0.58,-0.17,0.70,-0.59,0.55,-0.83,542.02
185,192.52,190.46,0.12,0.09,0.69,-0.88,0.08,-0.91,787.59
186,196.79,41.69,0.08,0.84,-0.19,0.06,-0.56,0.62,707.38
187,104.14,7.31,-0.20,-0.31,0.84,0.79,0.43,0.76,969.99
188,65.34,52.72,-0.05,0.76,0.57,0.86,0.79,-0.44,927.86
189,158.25,61.13,-0.89,-0.24,0.03,-0.92,0.32,0.10,466.14
190,128.98,106.31,0.91,-0.11,0.19,-0.21,-0.36,0.95,779.36
191,148.55,22.27,-0.48,-0.31,-0.64,-0.36,-0.01,-0.90,802.97
192,195.16,98.47,-0.79,-0.77,-0.94,-0.34,0.84,-0.15,629.45
193,188.34,17.39,0.56,-0.76,-0.73,-0.79,-0.78,-0.87,286.36
194,120.95,43.47,0.41,0.67,-0.33,-0.10,-0.75,-0.16,686.71
195,88.65,7.77,-0.42,0.83,0.67,-0.21,-0.07,-0.12,871.12
196,84.00,43.71,0.53,0.34,0.11,-0.19,0.25,0.25,921.07
197,197.60,119.21,-0.76,-0.58,0.61,-0.17,-0.30,-0.12,889.39
198,178.12,105.95,-0.26,-0.15,0.20,-0.98,0.40,-0.04,898.92
199,94.44,61.63,0.33,-0.52,0.58,-0.27,0.99,0.57,819.54
200,194.05,120.01,-0.17,0.17,0.08,-0.97,0.57,0.78,827.15
201,96.68,11.54,0.56,0.56,0.88,0.39,-0.28,-0.00,930.88
202,60.45,10.26,0.21,0.93,0.90,-0.25,-0.11,-0.78,869.62
203,54.87,50.34,-0.92,-0.28,-0.23,0.96,0.39,0.36,842.53
204,155.18,52.26,-0.15,-0.36,0.26,0.01,-0.99,0.57,776.77
205,196.59,18.69,0.63,-0.50,0.42,0.56,-0.46,0.63,571.68
206,156.10,102.99,-0.68,0.54,-0.39,0.52,-0.51,-0.20,919.03
207,133.67,67.47,0.70,0.49,0.13,0.69,-0.59,-0.07,917.31
208,127.99,122.19,0.02,-0.77,-0.43,-0.65,0.18,-0.13,860.64
209,150.86,88.12,-0.21,0.62,0.07,0.44,-0.90,0.61,907.57
210,106.43,35.18,-0.88,-0.51,0.15,-0.11,-0.19,0.71,741.15
211,189.33,118.48,0.29,0.89,0.20,0.74,0.78,0.27,561.42
212,76.90,70.76,0.40,-0.52,-0.58,-0.58,0.91,-0.63,738.41
213,59.48,7.21,-0.18,0.30,0.33,-0.08,-0.13,0.22,882.06
214,121.31,19.59,-0.27,0.34,-0.76,-0.55,0.28,-0.22,683.63
215,134.53,119.46,0.86,0.25,0.47,-0.33,0.59,0.45,708.71
216,159.10,132.94,0.08,0.83,-0.69,-0.91,0.71,0.03,488.28
217,163.91,62.06,0.50,-0.50,-0.83,0.80,-0.79,-0.59,766.36
218,140.55,52.81,0.71,-0.84,-0.78,-0.03,0.59,0.60,864.48
219,178.02,123.22,-0.46,-0.66,-0.97,0.15,-0.76,0.80,817.24
220,190.18,145.74,0.22,-0.52,0.65,-0.18,0.24,0.96,831.21
221,129.44,47.74,0.59,0.06,0.54,-0.74,0.82,-0.90,873.43
222,92.44,19.80,0.41,-0.18,-0.92,-0.56,0.25,0.15,742.38
223,169.27,136.40,-0.95,-0.25,0.53,-0.83,0.61,0.13,651.96
224,194.95,165.42,-0.06,0.94,-0.88,0.07,-0.63,-0.81,576.07
225,198.44,134.19,-0.65,-0.90,-0.81,0.35,0.90,-0.20,361.22
226,57.61,54.29,0.02,-0.51,-0.32,0.13,0.89,0.91,331.14
227,187.81,21.99,0.95,0.69,-0.24,-0.44,0.82,0.88,618.85
228,161.96,30.46,0.08,-0.24,0.97,-0.59,-0.94,0.56,895.29
229,170.72,89.93,-0.98,-0.68,-0.09,-0.46,-0.28,-0.66,521.18
230,77.42,47.33,0.05,-0.07,0.39,0.83,-0.21,0.09,770.36
231,161.35,46.12,-0.87,0.88,-0.83,0.15,0.43,-0.42,930.25
232,120.72,57.51,0.61,-0.72,0.36,0.96,0.30,0.88,873.32
233,45.17,29.39,-0.82,-0.71,0.80,0.80,0.33,-0.79,851.10
234,130.15,63.13,0.39,-0.28,-0.92,0.23,-0.31,0.07,848.71
235,35.84,11.15,-0.17,0.75,0.72,-0.28,0.19,0.33,733.95
236,83.66,48.07,-0.91,-0.52,-0.72,-0.78,0.03,-0.12,508.68
237,55.88,15.90,0.44,-0.80,0.94,-0.42,-0.49,-0.10,636.38
238,125.24,58.99,-0.21,-0.84,-0.43,-0.20,0.87,0.85,979.43
239,172.77,6.55,-0.93,0.53,0.33,0.03,-0.36,0.29,797.18
240,166.75,46.05,0.91,-0.49,-0.51,-0.67,-0.69,0.70,699.59
241,156.64,8.36,-0.83,-0.02,-0.74,-0.94,0.54,0.43,938.29
242,150.02,35.96,-0.12,0.90,-0.93,0.36,-0.69,0.60,666.28
243,146.57,127.55,0.03,0.85,-0.57,-0.65,0.80,-0.39,898.69
244,192.34,140.98,0.62,0.23,-0.94,0.80,0.78,-0.50,372.29
245,150.04,71.14,-0.18,0.06,-0.70,-0.95,-0.54,-0.39,829.12
246,170.48,65.22,-0.06,-0.98,-0.83,-0.97,0.24,0.16,942.40
247,74.56,70.82,0.24,-0.87,0.51,-0.29,0.77,-0.81,688.94
248,165.56,145.16,0.78,0.60,-0.20,0.21,0.71,0.01,901.49
249,78.40,75.55,-0.51,0.68,0.86,-0.60,0.99,-0.18,756.18
250,162.15,67.75,0.77,0.83,0.54,-0.93,-0.43,0.18,739.54
251,192.44,59.71,0.18,0.09,-0.00,0.54,0.14,0.74,912.41
252,79.15,56.37,-0.40,-0.13,0.15,0.98,-0.40,0.81,784.52
253,170.24,108.77,-0.70,-0.39,-0.10,0.20,-0.91,-0.00,822.52
254,40.14,30.73,-0.39,0.62,0.09,-0.81,-0.10,0.58,978.83
255,30.38,27.35,0.69,-0.13,-0.77,0.95,0.93,-0.71,857.63
256,156.71,107.76,0.41,-0.44,0.74,0.93,-0.00,-0.79,526.80
257,194.54,125.23,-0.97,0.96,-0.02,-0.57,-0.38,0.32,823.95
258,166.72,126.15,-0.09,-0.53,-0.77,0.91,0.01,0.61,543.79
259,162.29,86.28,0.82,-0.30,-0.79,0.78,-0.19,-0.90,851.81
260,147.63,132.09,0.21,0.08,-0.91,0.62,0.44,-0.38,761.07
261,148.22,38.71,-0.79,0.34,-0.97,0.45,0.77,0.73,998.71
262,194.57,70.61,0.85,0.75,0.75,0.08,-0.15,0.65,302.23
263,84.74,13.75,0.01,0.05,0.69,-0.51,-0.40,0.40,817.84
264,190.93,179.80,-0.57,-0.89,-0.81,0.07,-0.04,0.36,750.18
265,147.45,140.98,0.05,-0.32,0.17,-0.53,0.09,0.43,587.28
266,161.40,159.69,-0.00,-0.48,0.51,-0.16,-0.10,0.72,733.78
267,199.17,136.65,0.37,0.26,0.16,0.70,-0.22,0.19,998.29
268,111.66,70.84,0.13,-0.48,0.18,0.35,0.69,-0.13,875.66
269,106.56,57.33,-0.42,-0.13,0.93,-0.33,0.92,-0.31,983.58
270,129.58,19.25,0.58,0.05,0.16,0.66,-0.11,0.33,531.23
271,131.64,51.28,-0.40,0.30,0.49,-0.52,-0.60,0.04,585.66
272,36.97,27.23,-0.51,0.35,-0.39,0.89,-0.18,0.39,740.85
273,118.39,46.81,-0.46,0.23,0.85,0.59,0.68,-0.78,741.17
274,151.13,81.32,0.74,-0.40,-0.51,0.29,0.42,0.60,646.02
275,178.04,120.80,-0.92,-0.44,-0.66,0.97,-0.31,-0.80,805.36
276,181.92,121.17,-0.63,0.24,-0.98,0.52,0.76,0.41,850.49
277,142.24,50.65,-0.97,0.62,-0.77,0.90,-0.54,0.53,804.14
278,152.27,151.36,0.89,-0.84,0.18,0.69,0.49,-0.79,841.84
279,79.03,53.94,-0.55,0.17,-0.55,0.95,0.88,0.28,809.80
280,143.67,95.61,0.54,-0.85,-0.80,0.76,-0.66,0.19,791.58
281,115.10,89.54,-0.33,0.52,0.96,-0.86,-0.15,0.71,812.79
282,190.04,167.42,-0.91,0.80,-0.16,0.87,-0.20,-0.01,488.78
283,111.90,84.11,0.22,0.12,-0.27,-0.10,-0.04,-0.03,939.66
284,199.72,69.89,0.96,-0.48,-0.21,0.05,-0.34,0.97,990.65
285,152.92,29.70,-0.65,0.49,0.14,-0.23,0.11,0.88,828.27
286,195.47,32.67,-0.11,-0.27,-0.16,0.97,0.67,-0.79,831.33
287,116.61,55.00,0.62,0.24,-0.91,-0.53,0.17,-0.88,775.28
288,159.86,6.96,-0.67,0.04,-0.87,0.43,-0.98,0.80,922.89
289,51.03,35.04,0.48,0.14,0.94,0.45,-0.39,0.75,992.79
290,64.48,28.39,-0.78,-0.78,-0.05,-0.42,0.81,0.32,766.08
291,155.06,41.85,-0.45,0.56,-0.72,-0.78,0.91,0.18,883.83
292,145.86,144.86,0.96,-0.64,0.49,0.68,0.63,0.91,616.44
293,151.46,145.72,0.64,-0.73,-0.93,0.08,0.86,-0.34,846.25
294,177.63,136.29,-0.40,0.89,0.53,0.46,0.44,0.21,806.03
295,167.62,84.41,-0.13,0.21,-0.81,0.90,-0.67,-0.81,806.59
296,159.03,28.99,0.40,-0.86,0.31,-0.84,-0.01,-0.88,699.47
297,129.79,13.11,0.72,-0.36,-0.31,-0.95,-0.18,0.57,452.58
298,49.08,13.99,0.42,0.58,0.84,0.38,-0.35,-0.70,790.92
299,171.30,115.78,0.74,-0.73,0.97,-0.75,0.11,0.10,585.52
300,170.01,51.89,-0.67,0.65,-0.70,0.30,-0.83,-0.84,502.83
301,59.86,29.52,0.07,-0.91,0.59,-0.50,0.03,-0.75,790.53
302,125.35,91.67,0.82,0.63,-0.02,-0.39,0.84,0.06,926.05
303,185.61,143.33,-0.11,0.79,0.90,-0.72,-0.64,0.24,771.39
304,174.24,118.36,-0.45,-0.70,-0.84,0.55,0.56,0.32,952.17
305,118.43,84.79,0.74,0.65,0.64,-0.00,-0.62,0.01,346.28
306,167.91,6.36,-0.33,-0.00,-0.10,-0.75,-0.53,0.84,821.69
307,114.20,84.49,-0.62,0.65,-0.85,0.78,0.34,0.11,995.23
308,186.25,80.89,-0.87,0.11,-0.78,-0.40,-0.57,-0.60,680.54
309,109.03,13.56,0.17,-0.24,0.70,-0.36,-0.15,0.51,819.27
310,114.15,46.93,0.92,-0.54,0.01,-0.96,0.08,0.85,461.77
311,77.50,19.51,0.23,0.16,0.00,0.36,-0.08,0.14,985.96
312,191.96,112.38,0.13,-0.41,0.39,-0.52,-0.11,0.01,946.90
313,144.79,108.89,0.80,-0.80,-0.56,-0.98,0.43,0.33,483.64
314,86.96,28.51,-0.73,-0.08,-0.91,-0.90,-0.31,-0.91,669.94
315,149.56,111.75,0.93,0.58,0.71,-0.56,-0.71,0.42,418.69
316,53.31,30.25,-0.78,-0.18,0.79,-0.48,-0.27,-0.16,901.41
317,113.32,15.33,0.45,-0.58,0.52,0.17,0.17,0.25,963.31
318,47.38,34.63,0.39,0.68,-0.88,0.14,-0.32,-0.80,789.56
319,181.46,29.35,0.49,-0.58,-0.64,0.24,-0.82,-0.90,909.23
320,188.27,154.95,-0.88,0.13,-0.33,0.95,-0.14,-0.81,593.29
321,140.52,22.98,0.56,-0.47,-0.38,-0.03,0.32,-0.79,634.01
322,190.88,93.24,0.55,0.37,0.20,0.62,-0.71,0.24,755.13
323,106.28,9.15,0.59,-0.40,0.34,-0.88,0.36,-0.70,829.43
324,157.13,15.28,0.52,-0.69,0.74,-0.46,0.38,-0.64,526.63
325,198.01,122.06,-0.99,-0.52,-0.54,0.21,-0.75,0.56,821.86
326,172.15,115.52,-0.95,-0.62,0.04,0.96,0.15,-0.73,949.90
327,95.53,89.79,-0.42,0.87,-0.72,-0.38,-0.51,0.63,758.68
328,195.00,15.38,0.53,-0.66,0.52,0.23,-0.99,-0.55,393.51
329,29.00,28.23,-0.05,0.30,-0.29,-0.29,0.64,-0.63,876.53
330,114.48,91.97,0.26,-0.13,0.36,-0.57,0.66,0.31,717.69
331,91.27,56.94,-0.99,0.75,0.50,0.92,0.39,0.57,941.34
332,93.98,67.46,-0.35,0.93,-0.14,-0.00,0.82,-0.56,467.23
333,147.09,60.72,0.35,0.96,-0.41,0.61,0.01,0.91,921.93
334,175.19,63.05,0.50,0.13,0.71,0.08,0.08,0.57,791.23
335,156.98,18.63,0.47,-0.83,-0.03,-0.89,-0.47,0.96,563.93
336,115.94,18.84,0.03,-0.58,-0.22,-0.13,-0.91,-0.54,625.46
337,131.60,113.77,0.17,-0.20,-0.34,0.73,0.71,-0.04,452.85
338,58.55,29.95,-0.92,0.43,0.67,-0.35,-0.23,-0.01,562.96
