index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
45,195.39,153.30,0.21,-0.40,0.91,-0.69,-0.52,0.55,831.15
46,94.76,72.98,0.57,-0.79,-0.92,-0.31,0.21,-0.16,934.98
47,139.21,126.35,0.06,0.78,-0.36,0.98,-0.47,0.69,532.42
48,99.47,64.84,-0.70,-0.25,-0.74,0.23,-0.14,-0.60,839.24
49,27.35,23.02,-0.80,-0.40,0.08,-0.04,-0.51,0.55,751.78
50,180.20,162.85,-0.86,-0.02,-0.78,-0.05,0.10,0.48,657.18
51,188.69,24.42,-0.51,-0.64,0.98,0.60,-0.40,0.14,764.81
52,26.48,24.04,0.39,0.03,-0.08,0.82,-0.47,0.94,959.56
53,153.14,105.02,0.05,-0.51,0.72,-0.37,0.08,0.01,537.56
54,150.61,58.96,-0.70,-0.84,-0.32,0.62,0.87,-0.55,920.96
55,158.00,7.24,0.56,-0.24,0.87,-0.97,0.99,0.11,221.95
56,192.77,53.69,-0.46,-0.19,0.76,-0.11,-0.07,0.82,840.09
57,39.88,11.10,-0.77,0.83,-0.20,-0.83,-0.42,-0.20,781.93
58,93.22,40.18,0.60,0.93,-0.80,-0.53,-0.15,-0.39,501.50
59,69.61,67.05,-0.64,-0.29,-0.79,-0.14,-0.98,-0.71,787.43
60,70.79,50.75,-0.51,0.61,0.28,-0.79,-0.98,-0.60,952.92
61,156.20,42.50,0.39,0.63,-0.13,-0.80,-0.92,0.02,881.94
62,195.87,74.66,-0.92,-0.17,0.67,-0.09,-0.18,-0.68,714.63
63,121.93,74.55,-0.85,-0.73,-0.33,-0.98,0.72,-0.26,786.20
64,183.68,47.95,-0.06,0.84,-0.41,-0.19,-0.08,-0.48,344.32
65,194.06,62.88,0.85,-0.79,0.48,-0.30,-0.02,0.54,998.84
66,86.01,52.31,-0.84,0.55,-0.94,-0.62,0.45,0.45,803.06
67,134.43,133.85,-0.10,0.78,0.13,0.33,0.67,0.92,989.14
68,20.59,10.75,-0.35,-0.08,-0.53,0.34,0.35,-0.20,791.80
69,150.83,30.43,-0.91,0.13,0.86,0.77,0.64,-0.68,642.41
70,176.74,75.30,-0.53,-0.65,-0.31,0.41,-0.48,0.44,986.71
71,134.11,123.94,0.18,-0.44,-0.16,-0.91,-0.44,0.90,656.08
72,115.44,7.65,0.35,0.41,0.83,0.72,-0.36,-0.15,436.16
73,185.35,46.46,0.93,-0.58,-0.20,0.80,0.21,-0.64,954.14
74,142.67,87.67,-0.87,0.51,-0.12,0.47,0.58,-0.87,682.92
75,144.14,86.37,0.68,0.06,0.27,0.81,-0.86,0.47,994.72
76,180.42,5.80,-0.16,-0.53,-0.69,0.58,0.60,-0.40,602.60
77,183.03,32.97,-0.56,-0.79,0.16,-0.60,0.84,0.65,618.52
78,194.45,177.16,0.69,0.94,0.85,0.95,-0.79,-0.82,336.08
79,118.42,92.25,-0.86,0.12,0.13,0.79,0.64,0.64,993.84
80,140.41,87.90,-0.88,-0.88,0.29,-0.33,0.33,0.98,424.82
81,101.45,29.15,0.14,0.52,0.58,-0.87,-0.37,0.16,745.56
82,57.47,56.74,-0.37,0.48,-0.45,-0.81,-0.11,-0.66,974.78
83,173.63,140.65,-0.21,0.14,0.39,0.79,-0.87,-0.71,725.05
84,156.86,118.71,-0.84,-0.48,-0.09,0.04,-0.29,-0.03,865.67
85,188.54,62.59,0.15,-0.30,0.13,0.26,0.79,0.39,948.27
86,109.71,59.81,-0.77,0.51,-0.51,0.52,0.85,-0.06,971.97
87,199.80,131.49,0.11,-0.11,0.76,0.82,0.73,-0.62,758.32
88,174.08,17.91,0.14,0.90,-0.45,-0.33,-0.08,0.80,949.48
89,77.20,55.34,0.96,0.85,0.35,0.70,0.67,-0.47,489.96
90,128.07,52.68,0.79,-0.33,0.71,-0.33,-0.29,0.38,829.06
91,113.58,57.59,-0.95,0.42,0.88,0.67,-0.61,-0.52,505.82
92,67.17,57.92,0.72,-0.68,-0.72,-0.48,-0.49,-0.51,882.36
93,150.17,99.13,0.49,0.24,0.35,-0.57,0.95,0.39,905.97
94,52.53,9.37,-0.29,0.73,0.51,-0.68,0.29,0.10,864.01
95,185.65,61.22,-0.89,-0.25,-0.08,-0.13,0.23,-0.95,686.73
96,189.46,111.25,0.98,-0.50,0.43,-0.49,-0.25,-0.91,971.85
97,161.88,49.02,-0.39,-0.79,0.98,-0.16,0.11,-0.85,907.04
98,96.79,44.25,-0.06,0.14,-0.64,0.59,0.22,0.62,571.30
99,70.52,43.29,0.47,0.11,0.95,-0.48,0.02,-0.27,814.69
100,198.02,115.74,-0.33,-0.29,0.18,-0.19,0.09,0.54,567.81
101,99.72,42.23,0.66,0.67,0.77,0.02,-0.34,-0.96,321.97
102,59.92,20.08,-0.19,-0.17,-0.19,0.64,0.62,-0.94,720.31
103,78.19,37.55,0.50,-0.03,-0.66,-0.50,-0.04,-0.11,801.38
104,181.01,19.71,-0.52,-0.79,-0.82,-0.65,-0.58,-0.12,667.55
105,156.82,63.99,0.76,0.54,0.47,-0.92,0.28,-0.69,936.37
106,45.90,6.03,-0.85,0.69,0.23,0.58,0.86,-0.85,828.26
107,86.92,30.60,-0.53,0.96,-0.66,0.93,0.33,-0.38,551.90
108,51.76,17.51,-0.07,0.17,-0.86,0.74,0.52,0.40,698.86
109,116.39,27.56,0.47,-0.26,0.78,0.50,0.06,0.09,981.62
110,26.47,7.28,-0.51,0.62,0.01,-0.02,0.71,-0.31,653.14
111,145.84,87.29,0.51,0.75,0.10,-0.84,-0.14,0.09,615.93
112,190.57,171.62,-0.51,0.11,0.70,0.01,-0.03,-0.77,894.40
113,34.04,28.99,-0.33,0.82,0.16,0.65,0.42,0.82,807.62
114,106.90,29.23,0.90,-0.37,0.78,-0.54,-0.71,0.26,514.21
115,167.79,115.78,0.78,-0.82,0.07,-0.71,0.72,-0.67,684.89
116,133.59,14.00,-0.91,-0.08,0.75,-0.97,0.94,0.76,664.51
117,195.59,18.26,0.09,0.51,-0.19,-0.80,0.06,0.18,699.60
118,136.64,33.63,0.63,0.94,-0.74,0.42,0.96,-0.53,632.28
119,156.85,94.08,-0.27,-0.96,0.84,0.57,-0.37,-0.25,739.65
120,165.12,156.88,0.30,-0.98,-0.63,0.69,-0.25,-0.24,689.09
121,190.28,163.07,0.30,-0.03,-0.97,-0.25,0.73,-0.75,414.82
122,181.12,85.08,0.62,-0.31,-0.39,0.10,-0.51,0.52,476.31
123,190.91,148.59,-0.67,-0.79,0.81,-0.03,-0.26,0.29,932.85
124,130.15,22.46,0.90,-0.31,-0.39,0.75,0.47,-0.60,686.89
125,60.75,30.81,-0.80,-0.31,0.75,0.48,0.14,-0.18,640.49
126,174.63,162.33,0.81,-0.14,-0.32,-0.64,0.98,-0.87,374.07
127,147.96,111.65,-0.79,0.18,0.88,0.76,-0.07,-0.59,126.84
128,128.51,119.84,-0.48,-0.27,0.20,0.40,-0.37,-0.44,915.39
129,185.54,113.35,-0.35,-0.47,0.37,-0.38,0.03,-0.38,744.82
130,186.77,12.43,-0.24,-0.13,-0.81,0.78,0.44,-0.75,966.17
131,111.61,105.77,0.35,0.00,0.03,0.89,0.78,0.66,544.13
132,145.26,35.78,-0.76,-0.72,0.47,0.73,-0.97,-0.18,938.71
133,190.57,108.71,-0.72,-0.86,0.79,0.72,0.13,-0.24,817.52
134,112.62,34.59,-0.47,-0.19,-0.43,0.71,0.50,0.02,526.59
135,146.07,32.85,0.27,-0.71,-0.41,0.50,0.17,-0.82,540.34
136,123.97,37.43,-0.10,-0.33,-0.67,0.27,-0.92,0.58,379.04
137,181.47,167.02,0.83,-0.02,0.78,0.17,-0.41,0.69,739.43
138,77.55,34.76,-0.94,0.13,0.81,0.35,0.94,-0.54,838.58
139,83.14,35.73,0.66,0.44,-0.43,0.01,0.43,0.48,721.65
140,169.15,116.26,-0.91,-0.41,-0.42,0.91,-0.01,0.81,967.58
141,134.33,70.60,0.79,-0.90,-0.54,0.93,0.04,-0.31,707.34
142,167.63,165.15,-0.25,-0.20,-0.15,-0.71,0.96,0.12,823.42
143,111.93,34.37,-0.68,0.44,0.76,0.42,0.25,0.62,698.63
144,143.20,125.68,0.57,0.65,0.45,0.86,0.75,-0.97,775.16
145,140.53,123.86,0.94,0.44,0.66,0.80,-0.02,0.26,642.83
146,77.88,74.01,-0.37,0.06,-0.74,0.46,0.20,0.92,940.73
147,145.53,82.09,-0.73,0.03,-0.27,-0.83,0.62,-0.17,847.90
148,112.57,106.85,0.73,-0.61,-0.42,0.74,-0.04,0.33,834.44
149,182.33,157.10,-0.16,0.04,0.30,-0.88,0.34,-0.66,834.49
150,180.96,70.84,-0.95,0.67,-0.64,0.96,-0.18,0.63,800.92
151,81.48,6.86,0.34,0.82,0.45,0.05,-0.88,0.71,976.18
152,80.76,12.89,0.84,0.13,0.80,0.25,-0.73,0.84,823.04
153,53.11,8.30,0.79,0.48,0.45,-0.76,0.12,0.19,732.43
154,199.24,144.88,-0.05,0.28,-0.81,0.20,-0.87,0.98,946.86
155,113.33,28.72,0.66,0.04,0.07,-0.22,-0.43,0.59,922.62
156,192.27,63.57,0.51,0.53,-0.72,-0.60,-0.47,0.23,838.22
157,75.10,33.75,0.74,-0.02,0.18,0.18,0.85,0.54,926.09
158,103.55,53.64,-0.58,0.13,0.72,0.09,0.33,-0.88,928.45
159,98.99,76.71,-0.30,-0.71,0.20,-0.96,-0.97,0.71,581.64
160,77.12,50.48,0.29,0.59,-0.88,0.91,0.77,0.12,990.33
161,107.99,104.45,-0.06,0.06,0.03,-0.67,-0.97,0.93,976.86
162,108.79,50.05,-0.15,-0.32,0.71,0.34,-0.82,0.44,958.55
163,153.86,92.48,0.16,0.57,-0.10,-0.62,-0.28,0.39,349.17
164,94.93,87.40,0.41,-0.23,-0.01,0.69,-0.81,-0.10,932.33
165,68.58,10.46,0.45,0.87,0.26,-0.85,0.52,-0.13,388.10
166,65.91,29.87,-0.37,0.61,0.91,0.76,0.23,-0.37,981.03
167,113.13,65.17,0.98,0.97,-0.03,0.28,-0.44,0.45,942.62
168,21.58,19.21,-0.97,-0.93,-0.57,0.09,0.25,0.64,814.91
169,179.85,127.98,0.41,0.23,-0.88,-0.14,-0.53,-0.94,655.16
170,119.73,16.27,-0.49,-0.07,-0.53,0.23,-0.55,0.16,576.84
171,77.01,33.50,0.80,0.26,0.74,0.53,-0.59,-0.03,756.68
172,141.17,40.85,0.45,-0.29,0.20,0.72,-0.56,-0.93,935.59
173,136.58,11.33,-0.98,0.45,-0.82,0.75,0.16,-0.96,543.20
174,181.46,71.77,0.76,0.98,0.76,-0.47,0.93,0.14,960.86
175,65.00,58.63,-0.63,0.86,-0.82,0.63,-0.19,0.96,768.82
176,133.63,10.02,-0.89,0.83,0.52,-0.81,-0.07,-0.53,984.34
177,175.79,79.71,-0.60,-0.23,0.69,0.19,0.98,0.18,678.59
178,133.66,42.14,-0.00,0.40,0.95,-0.07,0.95,-0.47,785.09
179,136.16,28.91,-0.85,0.88,-0.39,-0.75,0.60,-0.48,994.08
180,178.15,113.05,0.17,0.27,-0.74,-0.46,-0.79,0.09,827.34
181,133.88,38.64,-0.65,-0.17,-0.59,0.68,0.39,-0.47,364.82
182,176.55,16.07,-0.18,-0.67,0.47,-0.32,0.20,0.58,850.24
183,193.70,47.31,-0.83,0.00,-0.37,-0.71,0.77,0.21,834.61
184,180.33,143.38,-0.15,-0.33,-0.09,0.55,-0.07,-0.98,835.08
185,79.53,15.24,0.38,0.41,0.65,0.13,-0.99,0.74,666.00
186,164.62,86.91,0.97,-0.50,0.40,-0.97,-0.63,0.33,957.42
187,190.33,51.80,-0.91,0.61,0.55,0.90,0.50,0.87,549.88
188,127.69,41.79,0.16,-0.50,0.05,0.46,-0.65,0.54,559.69
189,168.11,149.73,-0.09,-0.41,0.08,0.25,-0.80,0.39,984.83
190,140.17,21.19,-0.15,-0.34,-0.63,-0.99,-0.07,-0.22,291.31
191,88.11,40.47,-0.23,-0.84,-0.90,-0.91,0.83,-0.13,335.48
192,199.83,126.24,-0.58,0.57,0.81,0.60,-0.29,-0.56,866.63
193,11.45,11.05,-0.41,0.82,0.49,0.58,-0.74,0.25,759.02
194,195.71,27.93,-0.45,0.03,-0.07,-0.63,-0.81,-0.03,957.10
195,198.20,116.43,-0.11,-0.32,0.73,-0.01,0.06,0.40,740.59
196,36.66,19.09,-0.55,0.63,-0.48,-0.76,0.21,0.50,642.10
197,176.03,164.82,0.12,0.08,-0.29,-0.49,0.82,0.98,486.01
198,130.87,87.42,-0.84,-0.43,0.87,-0.84,-0.62,-0.71,498.40
199,194.43,110.98,0.19,-0.61,0.97,0.29,-0.38,-0.51,873.23
200,121.57,97.64,-0.56,-0.54,-0.47,-0.24,-0.50,-0.53,896.31
201,136.26,122.32,0.33,-0.68,-0.17,-0.21,0.07,0.90,424.99
202,83.44,18.57,-0.75,-0.73,-0.21,-0.60,-0.07,-0.71,776.39
203,118.82,51.05,-0.29,0.59,0.08,0.85,-0.75,0.68,914.90
204,135.54,45.15,0.61,-0.55,0.25,0.22,0.16,0.02,872.64
205,75.37,34.87,-0.70,-0.06,-0.70,-0.11,-0.11,0.13,756.11
206,193.28,88.32,0.37,-0.04,0.58,0.33,0.35,-0.96,292.37
207,105.75,97.64,0.59,-0.63,0.31,-0.29,0.77,0.77,905.08
208,143.51,93.32,-0.92,0.79,-0.37,-0.23,0.65,-0.55,904.82
209,86.42,26.61,0.14,0.31,-0.75,0.95,0.27,0.94,932.52
210,156.13,16.93,-0.83,-0.60,0.47,-0.24,-0.62,0.53,458.56
211,155.53,144.06,-0.81,0.73,0.84,-0.22,0.01,0.04,823.23
212,143.11,142.60,-0.57,-0.30,-0.27,0.39,-0.79,0.03,905.05
213,147.44,60.01,0.71,-0.45,-0.23,0.75,0.10,-0.79,551.39
214,141.64,38.35,-0.21,-0.73,-0.12,-0.54,-0.44,-0.80,902.00
215,123.51,26.43,0.56,0.45,-0.87,0.90,-0.92,0.35,843.05
216,187.35,45.68,0.79,-0.35,-0.31,0.06,0.48,-0.75,986.30
217,156.18,15.53,0.02,0.39,-0.08,0.21,0.96,-0.64,581.31
218,119.70,48.18,0.29,-0.17,-0.07,-0.12,0.02,-0.78,347.10
219,179.38,165.55,0.32,-0.38,0.35,-0.01,-0.73,0.10,417.66
220,187.18,127.99,-0.24,-0.75,-0.65,-0.11,0.54,-0.50,838.06
221,79.78,14.38,0.87,-0.44,0.92,0.81,0.85,-0.19,913.83
222,124.27,42.86,-0.09,0.15,0.14,0.12,-0.17,0.91,870.82
223,128.09,126.52,-0.08,-0.60,0.36,0.85,-0.58,0.51,202.32
224,179.24,65.24,0.55,0.78,0.52,-0.96,-0.43,-0.29,381.39
225,169.54,107.24,-0.69,0.86,-0.70,0.86,-0.71,0.79,901.38
226,161.01,22.17,0.63,-0.95,0.12,0.76,-0.01,-0.16,598.96
227,152.06,147.88,-0.81,-0.61,0.30,-0.06,0.08,-0.23,980.24
228,191.58,146.38,0.46,0.62,0.34,0.72,-0.05,0.74,812.56
229,166.98,32.47,0.01,0.73,0.30,-0.28,0.38,0.75,354.37
230,188.67,61.76,-0.53,0.90,0.34,-0.90,0.36,0.78,743.55
231,19.37,12.21,0.60,-0.21,-0.57,0.75,-0.08,-0.30,569.45
232,165.09,128.18,0.39,-0.62,0.15,-0.05,-0.17,0.69,874.71
233,122.53,22.86,0.89,-0.77,-0.98,-0.12,-0.14,-0.06,841.95
234,189.98,29.17,0.04,0.86,-0.67,0.77,0.49,0.49,877.34
235,174.91,124.27,-0.56,-0.08,-0.04,0.64,0.08,-0.66,479.56
236,128.64,46.67,-0.83,0.85,-0.82,0.06,0.29,0.20,965.68
237,78.64,78.33,0.53,0.24,-0.85,-0.65,-0.25,-0.62,593.87
238,172.78,166.23,-0.57,0.94,0.04,0.38,-0.67,-0.84,964.91
239,126.50,123.72,-0.88,-0.60,-0.79,0.91,0.82,-0.91,729.47
240,182.84,168.78,0.96,-0.71,-0.10,0.75,0.77,-0.61,903.95
241,177.15,50.16,-0.72,-0.31,-0.01,0.05,0.26,-0.42,765.65
242,193.89,112.06,-0.39,0.17,0.59,0.01,-0.40,0.60,958.50
243,137.82,131.37,0.39,0.10,0.12,0.82,-0.69,0.43,608.79
244,35.07,15.64,0.82,0.71,0.61,0.83,-0.99,-0.74,627.80
245,106.26,68.27,0.19,-0.98,-0.56,-0.09,-0.09,0.98,312.98
246,154.39,153.25,0.22,-0.27,-0.63,0.50,-0.78,0.75,634.13
247,102.02,101.25,-0.30,0.18,-0.90,-0.19,0.57,0.82,944.53
248,120.53,102.23,-0.36,0.20,0.02,0.42,0.25,0.76,242.51
249,108.26,86.05,0.22,0.31,0.86,-0.48,0.56,-0.42,523.71
250,156.97,145.73,0.85,0.57,-0.96,0.66,-0.27,0.92,701.41
251,194.89,14.70,-0.69,-0.43,0.25,0.71,-0.60,0.27,611.81
252,41.41,33.08,-0.48,-0.01,-0.61,0.33,-0.20,0.93,843.50
253,199.00,177.39,0.12,-0.33,0.28,0.84,-0.15,-0.05,983.87
254,30.65,30.61,-0.75,0.15,-0.01,-0.07,0.25,-0.56,733.86
255,114.26,94.07,-0.94,-0.25,-0.18,0.51,-0.28,0.71,889.97
256,181.58,12.24,0.43,-0.81,-0.04,-0.56,-0.34,0.02,994.26
257,96.18,25.96,-0.61,-0.84,-0.42,-0.91,-0.41,-0.75,873.15
258,164.80,37.68,0.88,-0.71,-0.09,0.36,0.91,0.22,942.50
259,98.42,69.39,0.10,0.80,0.88,-0.45,0.60,-0.22,829.63
260,191.41,65.55,-0.71,-0.99,0.47,0.67,-0.27,0.71,987.74
261,175.84,68.03,0.90,0.71,-0.89,0.71,-0.11,-0.93,512.28
262,85.51,40.95,0.80,0.90,0.79,0.00,-0.35,-0.69,577.90
263,150.10,46.08,0.77,0.09,0.26,0.76,0.85,0.44,937.78
264,171.53,112.58,0.85,0.11,-0.51,-0.11,0.03,-0.49,957.39
265,187.98,186.84,-0.85,0.06,-0.87,0.35,0.33,0.24,858.89
266,131.20,25.81,0.30,-0.53,0.50,0.87,-0.71,-0.28,723.61
267,84.79,21.77,0.54,-0.95,0.46,0.74,-0.60,-0.90,970.09
268,192.37,19.62,0.39,0.46,-0.52,0.54,-0.98,0.35,568.98
269,199.20,121.89,0.15,-0.89,-0.45,-0.41,0.28,-0.36,621.46
270,141.10,72.25,0.54,-0.74,0.79,-0.71,0.26,-0.23,997.43
271,188.39,161.72,0.73,0.96,0.16,0.96,-0.56,-0.82,865.18
272,126.57,39.94,0.95,-0.72,-0.34,-0.13,-0.25,0.49,405.84
273,121.89,28.08,0.57,0.83,-0.78,-0.96,-0.57,-0.49,744.08
274,163.11,112.73,0.29,-0.68,0.48,-0.84,-0.48,-0.29,646.67
275,188.94,9.58,0.61,-0.15,-0.19,-0.49,0.50,-0.82,943.79
276,186.42,182.12,0.29,0.99,0.07,0.85,0.40,-0.95,496.69
277,172.10,129.83,0.28,0.70,0.27,-0.32,-0.04,0.82,859.38
278,108.08,31.73,-0.79,0.92,-0.18,-0.82,0.82,0.83,688.06
279,142.22,38.59,0.46,0.16,0.12,-0.92,0.81,0.14,975.80
280,184.61,100.62,-0.13,0.17,-0.38,-0.27,0.98,0.78,839.93
281,71.11,20.32,0.87,0.47,0.88,-0.04,-0.83,0.82,766.42
282,191.86,81.86,-0.25,-0.68,-0.13,-0.72,-0.45,0.22,786.59
283,143.32,23.00,-0.86,0.22,0.22,-0.53,0.84,-0.03,530.39
284,77.81,8.00,-0.35,0.27,-0.52,0.14,-0.82,0.01,233.99
285,180.64,55.03,-0.40,0.76,0.94,0.10,0.37,0.13,825.48
286,192.93,102.12,0.96,-0.67,0.65,0.36,0.64,0.22,891.73
287,158.28,15.45,-0.07,0.09,-0.29,0.38,0.82,-0.33,681.04
288,196.82,182.24,-0.66,0.32,0.47,0.77,0.20,-0.78,390.86
289,156.71,8.22,0.01,0.15,0.25,0.09,0.30,0.30,906.58
290,152.30,152.27,0.49,-0.92,-0.60,0.55,0.98,0.86,506.38
291,19.17,13.40,0.97,-0.68,0.98,0.68,-0.98,0.62,675.67
292,81.42,64.49,0.55,-0.50,-0.94,-0.38,-0.60,0.01,916.35
293,172.96,159.23,0.32,0.96,-0.43,-0.64,0.08,0.47,807.55
294,10.45,9.84,0.40,0.96,-0.20,-0.08,0.72,0.04,710.21
295,56.21,43.81,0.58,0.15,-0.26,0.40,0.77,-0.60,563.50
296,119.81,104.26,-0.63,-0.43,-0.44,-0.68,-0.94,-0.27,293.55
297,196.26,194.91,-0.20,0.54,-0.84,-0.28,-0.54,0.28,751.31
298,122.72,26.06,0.26,0.43,0.97,-0.58,-0.69,-0.86,862.07
299,68.54,30.14,0.56,-0.90,-0.95,-0.49,-0.87,0.11,600.38
300,171.74,71.28,0.17,-0.14,-0.81,-0.65,-0.39,-0.48,922.85
301,75.53,22.29,0.19,-0.88,-0.27,0.88,-0.85,-0.31,682.14
302,119.69,58.64,-0.34,-0.72,0.50,0.44,-0.61,-0.60,569.46
303,161.83,137.27,-0.77,0.65,0.67,0.48,-0.45,-0.16,942.62
304,159.81,66.69,-0.29,0.15,0.32,-0.81,0.28,0.88,725.69
305,152.31,66.79,0.95,0.46,0.97,0.38,-0.65,-0.09,687.42
306,57.17,29.61,0.68,-0.33,-0.86,-0.32,-0.68,-0.18,830.95
307,165.62,84.27,0.21,-0.67,0.71,-0.62,-0.14,-0.16,609.62
308,196.13,137.68,0.32,0.47,-0.22,-0.27,-0.83,-0.07,719.79
309,184.44,106.12,0.50,-0.42,0.86,0.71,0.57,0.79,809.79
310,195.30,34.02,-0.61,-0.59,0.24,-0.96,0.70,-0.76,850.04
311,181.11,97.50,0.07,-0.82,0.83,-0.80,0.61,-0.58,941.95
312,196.25,71.79,0.62,0.62,0.17,-0.66,0.87,0.72,878.91
313,184.17,72.83,0.14,0.41,0.76,0.32,0.45,-0.06,812.76
314,115.96,70.92,-0.38,-0.71,-0.18,-0.51,0.83,-0.05,575.24
315,142.97,72.97,0.26,0.90,0.05,-0.43,0.89,-0.94,967.32
316,131.97,37.82,0.37,0.27,0.23,0.47,-0.80,0.68,929.42
317,50.56,44.31,0.44,-0.50,-0.33,-0.56,0.91,-0.79,852.23
318,159.35,31.39,-0.20,-0.64,-0.36,0.51,0.73,-0.23,941.35
319,192.25,167.07,-0.03,-0.17,0.72,0.22,0.68,-0.47,523.94
320,100.18,80.82,0.91,0.84,-0.14,0.11,-0.84,-0.65,221.81
321,122.27,34.57,-0.42,-0.68,-0.49,-0.43,-0.19,0.08,693.12
322,132.15,58.91,-0.77,0.20,0.10,-0.56,0.82,0.60,796.98
323,106.32,84.59,0.34,0.08,0.21,0.24,0.85,0.67,724.59
324,199.99,157.57,-0.42,0.68,-0.41,0.90,0.12,-0.47,916.66
325,84.48,6.62,0.64,-0.36,-0.10,0.69,-0.79,0.22,964.21
326,81.92,69.33,-0.09,0.38,0.99,0.39,-0.46,-0.30,721.62
327,193.15,144.98,-0.83,-0.03,-0.07,0.05,-0.38,-0.71,593.57
328,191.18,108.22,-0.74,-0.68,0.23,0.58,0.19,-0.61,544.91
329,194.75,66.30,-0.34,-0.73,-0.01,-0.16,0.85,-0.89,829.26
330,166.80,8.55,-0.93,-0.47,0.92,-0.81,-0.39,-0.77,917.52
331,181.48,51.26,0.41,0.28,0.13,0.43,-0.22,-0.71,906.56
332,152.14,111.08,0.41,0.54,0.47,-0.21,0.32,-0.23,598.58
333,106.92,23.23,0.59,0.20,-0.25,0.65,-0.09,0.78,888.77
334,140.88,34.52,-0.93,-0.37,0.73,-0.11,0.40,0.94,489.64
335,157.04,108.79,0.51,0.60,-0.57,-0.38,-0.11,0.68,786.39
336,163.78,136.02,0.67,0.73,0.36,-0.87,0.55,0.34,776.47
337,183.70,158.36,-0.94,-0.27,0.75,0.49,-0.09,0.64,758.75
338,191.64,142.96,-0.07,0.83,0.00,-0.41,0.42,-0.04,928.13
