index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
70,85.21,50.16,0.51,0.66,-0.91,-0.57,-0.87,0.26,729.02
71,84.69,5.72,0.59,0.45,-0.23,-0.87,-0.80,0.25,966.67
72,64.02,29.12,-0.11,-0.28,-0.00,0.42,-0.89,0.11,225.53
73,57.26,55.47,-0.72,-0.35,0.44,0.86,-0.97,-0.92,842.69
74,70.72,67.69,-0.52,-0.02,0.87,-0.08,0.74,0.84,752.47
75,82.73,26.71,0.97,0.83,-0.77,-0.36,-0.66,0.86,811.90
76,55.74,24.84,-0.06,-0.51,-0.84,-0.81,0.34,0.05,971.94
77,91.31,66.15,-0.69,-0.99,0.12,0.15,-0.23,0.98,953.37
78,71.66,48.71,-0.90,-0.29,0.10,-0.81,0.14,0.30,430.50
79,76.43,49.62,-0.62,-0.61,-0.32,-0.48,-0.41,-0.60,916.10
80,73.71,53.73,0.83,-0.82,-0.12,0.18,0.63,-0.39,680.28
81,91.91,27.25,-0.44,-0.83,-0.35,-0.07,0.61,-0.08,919.20
82,61.26,11.97,0.03,-0.54,-0.92,0.54,-0.86,-0.94,734.33
83,77.17,54.66,0.60,-0.08,0.41,-0.30,0.00,0.72,979.27
84,44.63,5.77,-0.31,-0.96,-0.48,0.49,0.54,-0.90,408.87
85,67.71,29.30,0.04,0.48,0.48,0.49,-0.73,0.80,948.29
86,92.76,84.43,0.65,0.96,0.13,-0.17,0.17,-0.39,487.38
87,41.93,35.74,-0.93,-0.74,0.67,0.44,-0.52,-0.15,660.31
88,87.61,87.17,0.73,0.65,-0.91,0.15,-0.31,-0.66,922.09
89,94.57,73.74,0.66,-0.12,-0.37,-0.09,-0.38,0.85,751.65
90,40.71,33.59,0.46,-0.97,0.33,-0.49,0.46,-0.39,901.83
91,72.49,10.77,0.29,0.41,-0.34,-0.19,-0.62,0.85,984.95
92,28.51,5.77,-0.73,-0.19,0.05,0.55,-0.99,-0.54,890.44
93,92.78,80.19,-0.66,0.34,-0.92,-0.06,0.29,-0.39,986.27
94,53.85,27.82,0.70,0.31,-0.01,0.59,0.19,0.67,516.42
95,94.81,25.12,0.89,0.64,-0.87,0.56,0.82,0.33,820.83
96,63.46,33.50,-0.42,0.99,0.12,-0.51,-0.47,0.67,706.04
97,93.31,65.63,-0.43,-0.70,0.81,0.52,-0.91,0.14,902.56
98,95.32,89.33,0.68,0.55,0.89,-0.21,0.59,-0.69,449.49
99,30.60,22.84,0.98,-0.03,-0.25,-0.05,-0.35,0.94,705.17
100,95.14,21.80,-0.71,0.48,0.85,-0.02,-0.80,0.48,682.45
101,72.98,18.49,-0.13,0.57,-0.62,0.91,0.30,0.51,377.27
102,73.08,61.02,0.15,-0.78,-0.54,-0.75,-0.28,-0.90,947.46
103,97.81,64.49,0.23,0.07,0.43,-0.10,0.84,-0.54,685.23
104,83.89,26.36,-0.01,-0.01,-0.22,-0.90,-0.86,-0.68,797.51
105,50.51,37.06,-0.07,-0.64,0.53,0.91,0.25,-0.36,709.30
106,75.57,29.50,-0.56,-0.86,-0.67,0.17,0.12,0.22,898.02
107,83.86,51.67,-0.81,0.47,0.72,-0.28,-0.94,0.01,600.05
108,58.50,12.64,-0.15,0.80,0.68,-0.28,0.22,0.12,843.31
109,94.52,42.89,0.65,-0.77,-0.18,0.04,0.53,0.65,672.77
110,81.59,28.37,-0.12,-0.62,-0.19,-0.70,0.66,0.42,546.65
111,44.83,20.60,0.86,0.29,-0.92,0.24,-0.35,-0.61,650.28
112,54.12,48.24,-0.07,0.48,-0.96,-0.72,0.74,0.71,763.07
113,81.03,18.30,0.36,0.13,-0.92,0.89,0.91,-0.05,692.95
114,87.73,10.98,0.28,-0.32,0.58,-0.43,-0.97,0.70,909.58
115,60.72,6.02,-0.48,0.29,0.68,0.36,-0.07,0.16,827.64
116,64.88,52.34,-0.34,0.31,-0.65,-0.75,-0.58,-0.64,368.98
117,92.90,31.63,-0.36,0.92,-0.68,0.40,0.35,0.81,825.33
118,83.95,9.74,-0.19,-0.24,0.78,-0.01,0.27,0.11,622.36
119,24.61,11.41,0.43,0.32,0.18,0.94,-0.10,0.41,581.11
120,93.32,55.30,-0.82,-0.99,0.52,-0.04,0.40,0.04,960.72
121,33.98,10.14,0.19,-0.52,-0.66,-0.13,-0.74,-0.75,812.69
122,82.62,6.11,-0.41,0.02,0.83,0.75,-0.22,0.83,886.00
123,57.06,34.27,-0.02,0.30,-0.10,0.10,-0.58,0.40,767.11
124,66.05,9.31,0.42,-0.56,0.79,0.16,0.09,-0.61,643.29
125,53.41,22.19,-0.01,-0.23,0.71,0.27,0.87,-0.13,667.77
126,55.61,26.31,-0.37,-0.14,0.55,-0.39,-0.18,0.21,926.29
127,89.37,38.77,0.74,0.16,-0.07,0.17,-0.40,-0.77,477.88
128,83.45,60.25,-0.94,-0.92,0.31,0.58,-0.07,-0.63,762.37
129,44.56,27.01,-0.75,0.04,-0.31,-0.71,-0.91,-0.09,447.18
130,96.08,95.22,-0.98,-0.75,0.44,-0.40,-0.64,0.32,354.55
131,63.57,55.71,-0.63,0.04,0.91,-0.56,-0.14,0.20,894.13
132,99.75,80.79,-0.82,-0.28,-0.06,-0.46,-0.83,-0.08,671.29
133,43.88,27.96,-0.09,-0.37,-0.40,0.03,0.45,0.50,899.04
134,75.96,30.26,-0.19,0.52,-0.12,-0.59,-0.64,0.55,953.33
135,83.87,17.97,0.68,-0.74,0.32,-0.49,-0.78,0.17,715.07
136,50.73,5.70,-0.15,0.39,-0.83,-0.55,0.92,0.01,659.35
137,75.59,49.95,-0.07,0.72,-0.43,0.47,-0.09,-0.55,969.05
138,48.38,29.67,-0.41,0.63,0.31,0.83,0.12,0.22,887.55
139,92.74,14.00,-0.55,-0.75,0.31,0.20,0.15,0.31,698.70
140,61.05,24.51,0.37,-0.80,-0.33,-0.08,-0.45,-0.04,888.66
141,59.79,42.27,-0.24,0.43,-0.53,0.97,0.72,0.68,569.72
142,98.80,34.40,-0.85,-0.98,-0.90,0.72,0.99,0.58,993.82
143,63.05,22.33,-0.79,-0.23,0.60,0.92,-0.50,-0.25,828.86
144,71.25,70.48,-0.93,0.49,-0.81,-0.61,0.68,-0.20,843.86
145,65.45,16.65,-0.32,0.34,-0.26,-0.29,0.24,-0.73,746.47
146,41.74,19.87,0.53,-0.05,0.50,-0.82,0.68,0.60,966.92
147,98.32,52.92,-0.78,0.91,-0.32,-0.32,0.43,0.41,821.55
148,72.04,63.73,-0.78,-0.21,0.32,0.99,-0.91,0.39,563.34
149,46.76,6.38,-0.07,0.68,-0.45,0.01,0.95,0.08,692.25
150,10.38,7.49,0.60,-0.32,0.75,0.56,0.43,0.57,988.40
151,63.64,57.29,-0.80,0.67,-0.13,0.75,-0.94,-0.72,595.39
152,76.89,30.33,-0.35,-0.05,0.85,-0.24,-0.79,0.76,979.54
153,95.59,61.54,-0.87,-0.04,0.39,-0.16,0.43,0.64,662.41
154,30.42,8.46,-0.34,0.47,-0.75,-0.02,0.85,0.96,718.94
155,75.27,40.28,0.71,-0.89,-0.03,-0.55,-0.44,0.79,698.10
156,96.99,23.23,0.68,-0.76,-0.04,0.33,0.76,0.66,949.06
157,46.00,33.02,-0.73,0.74,0.51,-0.06,0.53,0.05,825.47
158,45.08,28.56,-0.86,-0.02,-0.82,-0.34,0.91,-0.13,728.56
159,97.18,41.50,-0.87,-0.24,-0.71,-0.40,-0.88,0.16,402.74
160,93.91,17.06,0.39,0.49,-0.39,0.19,0.65,0.77,898.95
161,87.69,16.75,-0.94,0.39,0.22,-0.58,-0.37,-0.40,182.47
162,99.62,33.33,0.60,0.23,0.95,0.19,0.14,-0.31,999.67
163,33.52,27.36,0.82,0.25,0.71,-0.79,-0.52,-0.73,893.67
164,74.61,54.63,-0.25,0.87,0.45,-0.96,-0.37,0.28,389.11
165,96.13,76.36,0.94,-0.49,0.38,0.63,0.24,0.66,921.55
166,51.62,24.78,0.13,-0.82,-0.04,0.46,-0.52,0.76,865.78
167,89.96,26.56,-0.26,-0.15,0.63,-0.92,0.28,0.45,912.22
168,60.27,26.42,0.47,0.81,0.89,0.61,-0.61,0.12,985.12
169,48.42,17.42,0.06,0.74,-0.05,-0.50,0.64,-0.39,446.99
170,97.83,89.73,0.54,-0.29,0.63,-0.70,0.84,0.64,482.97
171,84.56,81.11,0.58,0.55,0.20,-0.29,-0.12,-0.70,986.91
172,94.66,67.79,-0.14,0.89,0.57,0.60,-0.59,0.40,954.17
173,30.77,5.37,0.28,0.00,0.80,-0.62,0.67,0.10,186.88
174,67.01,37.54,-0.36,-0.03,-0.07,-0.04,-0.41,0.07,796.95
175,73.26,41.21,-0.77,0.34,0.56,0.25,0.51,0.97,905.83
176,67.69,65.32,0.10,0.43,-0.14,0.94,-0.19,0.69,444.58
177,60.97,9.71,-0.43,0.83,-0.54,0.09,-0.44,0.98,549.98
178,92.40,85.48,-0.90,0.02,-0.17,0.88,0.33,0.88,558.10
179,92.56,33.54,-0.88,0.04,-0.31,0.79,-0.21,0.95,892.18
180,76.69,70.34,-0.55,-0.77,0.81,0.56,-0.92,0.02,640.00
181,50.64,36.05,-0.13,-0.95,0.79,0.09,-0.11,0.51,948.62
182,38.39,33.44,-0.08,0.40,-0.11,-0.71,0.87,-0.72,506.89
183,67.25,48.66,-0.16,0.57,0.01,0.76,0.88,-0.23,635.75
184,77.48,70.71,-0.91,0.19,-0.50,-0.45,-0.52,-0.71,625.70
185,84.07,56.43,0.34,0.14,-0.98,0.15,-0.10,-0.63,879.31
186,89.30,17.80,-0.40,-0.73,0.63,-0.09,0.33,-0.75,780.84
187,92.12,68.85,-0.44,-0.71,-0.77,-0.20,0.34,-0.88,746.82
188,77.54,50.17,0.56,-0.15,0.98,0.85,0.37,-0.25,933.22
189,92.62,72.89,0.46,0.88,-0.72,-0.42,-0.62,-0.68,834.12
190,71.17,34.66,-0.38,-0.86,0.12,0.71,0.77,0.62,792.84
191,83.82,28.89,0.08,0.49,-0.97,0.19,-0.77,-0.09,519.22
192,87.03,11.03,-0.37,0.70,0.02,0.22,-0.80,0.34,964.73
193,74.40,46.41,-0.68,0.47,0.67,0.23,-0.18,-0.53,913.43
194,95.00,90.69,0.42,-0.96,0.54,-0.19,0.93,0.05,609.98
195,98.50,32.24,0.25,-0.71,0.30,-0.43,-0.62,0.97,988.64
196,81.97,56.21,-0.69,0.65,0.42,-0.23,-0.01,-0.79,928.12
197,78.39,23.28,-0.64,0.43,0.34,0.27,-0.57,0.92,638.75
198,89.53,62.28,-0.48,0.76,-0.63,-0.41,0.72,-0.41,973.41
199,93.73,48.24,0.30,0.12,0.79,0.88,0.24,-0.87,731.98
200,82.35,5.90,-0.53,0.83,-0.70,-0.89,-0.43,0.26,433.81
201,22.82,17.44,0.75,0.33,-0.70,-0.79,-0.34,0.11,800.54
202,99.77,71.15,0.02,0.44,-0.74,-0.26,0.56,-0.82,842.38
203,81.53,77.20,0.98,0.97,-0.67,-0.21,-0.93,-0.86,636.86
204,62.65,25.38,0.75,-0.83,-0.35,0.79,-0.50,0.71,948.60
205,89.77,71.07,0.45,0.74,0.68,0.62,-0.32,0.26,706.80
206,90.39,27.99,-0.66,-0.09,0.87,-0.07,-0.11,-0.34,922.52
207,95.97,58.66,-0.35,0.08,0.48,0.41,-0.43,0.76,887.09
208,86.83,36.69,0.88,0.43,0.01,0.75,0.15,0.15,573.64
209,35.43,27.20,-0.94,0.69,0.80,-0.07,0.35,0.25,865.14
210,54.15,29.25,-0.21,0.85,0.05,0.65,-0.49,0.31,663.98
211,53.21,41.67,0.33,0.73,-0.04,0.53,0.37,0.36,605.22
212,95.50,7.44,-0.20,-0.05,-0.31,-0.03,0.00,0.06,862.94
213,80.31,36.16,-0.12,-0.06,0.58,-0.05,-0.52,-0.17,941.50
214,26.92,25.88,0.85,-0.17,0.25,0.19,0.53,0.53,927.55
215,81.40,59.16,-0.14,-0.71,0.09,0.85,-0.44,0.07,892.74
216,19.72,6.06,-0.58,-0.17,-0.05,-0.61,-0.59,0.18,881.51
217,59.41,29.31,-0.52,0.21,0.62,-0.45,-0.18,-0.39,874.68
218,29.16,14.78,0.81,-0.15,0.84,0.90,-0.97,-0.67,956.56
219,58.81,43.05,-0.10,0.50,-0.90,-0.30,-0.98,-0.86,576.39
220,83.34,33.09,0.19,0.38,-0.61,0.24,0.28,0.98,852.48
221,88.20,42.29,-0.20,0.67,-0.02,0.52,0.12,0.96,896.23
222,26.96,15.67,0.15,0.95,-0.39,-0.55,-0.50,0.58,985.42
223,84.64,33.32,0.41,0.31,-0.81,0.37,-0.20,-0.68,703.98
224,30.67,13.47,0.95,-0.54,-0.55,-0.64,-0.86,0.41,688.52
225,93.21,7.40,-0.04,0.51,-0.07,-0.16,0.02,0.91,696.65
226,51.33,51.31,0.48,-0.43,-0.02,0.44,0.17,0.33,797.16
227,57.59,13.12,-0.37,-0.69,-0.37,0.14,0.27,-0.86,797.38
228,66.71,16.27,-0.98,-0.58,-0.17,-0.03,0.16,-0.55,943.75
229,35.76,5.37,0.42,-0.57,-0.74,-0.77,0.81,0.38,679.35
230,31.72,26.94,0.53,0.73,-0.16,-0.28,0.16,-0.37,825.93
231,37.09,21.45,-0.62,0.02,-0.08,-0.46,-0.59,-0.21,477.64
232,65.38,60.32,0.51,-0.86,-0.69,-0.46,0.64,-0.01,733.58
233,75.32,28.02,0.79,-0.40,-0.68,0.07,-0.81,-0.72,620.05
234,87.87,74.95,0.36,-0.35,-0.62,0.98,0.21,0.70,662.17
235,66.50,8.06,0.41,-0.31,0.28,-0.62,-0.33,-0.50,346.87
236,61.94,49.18,-0.75,0.61,-0.56,0.21,0.10,-0.66,818.28
237,57.85,52.23,-0.39,-0.06,0.58,-0.67,0.38,-0.28,596.99
238,83.27,51.40,0.71,0.71,0.36,0.78,-0.68,0.07,514.90
239,52.08,48.59,0.98,-0.40,0.53,-0.27,-0.85,0.01,993.25
240,58.41,29.50,0.42,0.76,0.39,-0.96,-0.04,0.27,788.69
241,95.83,19.52,0.85,-0.95,-0.55,-0.67,0.10,-0.52,892.65
242,41.85,6.41,0.33,-0.78,-0.31,-0.89,-0.80,0.71,918.37
243,79.08,39.83,-0.04,0.61,0.49,-0.11,-0.56,-0.19,835.20
244,82.71,80.40,-0.11,-0.31,0.36,-0.16,-0.34,0.35,754.19
245,85.53,45.19,0.44,-0.32,-0.02,-0.88,-0.36,0.07,807.52
246,58.18,33.65,-0.88,-0.16,-0.13,-0.47,-0.82,-0.77,966.72
247,82.39,43.94,-0.13,0.29,-0.77,-0.56,-0.83,0.24,649.15
248,93.09,16.70,-0.34,-0.04,0.44,-0.22,0.13,-0.91,978.69
249,72.13,20.56,0.69,0.80,-0.61,0.90,0.96,0.90,960.56
250,17.23,16.18,0.36,-0.85,-0.08,0.46,0.84,0.59,587.91
251,68.95,47.69,-0.12,-0.40,0.86,0.44,0.27,0.78,673.26
252,30.74,17.56,-0.28,-0.99,-0.57,0.77,0.19,-0.09,960.07
253,49.76,36.50,-0.40,-0.15,-0.52,0.44,-0.27,0.23,359.97
254,89.88,62.11,-0.58,0.88,-0.19,-0.09,-0.13,0.74,976.83
255,71.94,63.04,-0.27,0.91,0.15,0.77,0.68,0.22,340.94
256,95.17,56.56,-0.39,0.45,-0.23,0.28,-0.55,-0.05,601.41
257,66.56,52.21,0.94,-0.17,0.67,0.31,-0.85,0.55,465.43
258,23.74,16.57,0.41,-0.26,-0.81,-0.34,-0.12,0.12,205.97
259,23.79,21.35,-0.13,-0.12,0.14,-0.72,-0.66,-0.30,679.69
260,23.71,16.11,-0.65,0.92,-0.83,0.44,0.80,-0.19,948.43
261,89.88,32.63,0.43,-0.24,0.52,-0.58,-0.76,-0.67,593.64
262,39.80,14.15,-0.95,-0.48,0.60,0.55,0.02,-0.08,455.72
263,94.43,65.20,-0.39,-0.45,0.05,-0.75,-0.52,0.68,907.67
264,38.25,20.09,-0.42,-0.31,-0.39,-0.08,0.63,-0.25,702.06
265,69.61,64.60,0.88,-0.34,0.35,0.19,0.38,0.63,979.94
266,19.47,18.92,0.13,0.23,0.60,-0.15,-0.49,0.18,725.93
267,30.56,15.67,-0.87,-0.63,-0.27,-0.58,-0.25,0.60,695.91
268,32.02,7.01,-0.59,-0.44,-0.62,-0.16,0.75,-0.86,512.84
269,94.11,56.52,0.47,-0.51,0.77,0.56,-0.08,0.10,574.24
270,71.64,8.55,0.70,0.08,0.49,-0.77,0.60,0.88,448.87
271,67.60,47.13,0.15,0.40,-0.03,-0.38,0.17,-0.16,939.70
272,61.12,59.39,-0.54,0.72,-0.62,-0.52,-0.95,-0.18,967.49
273,29.67,5.92,-0.66,0.59,0.16,-0.10,0.57,-0.27,989.33
274,72.09,26.07,0.54,-0.41,-0.08,-0.82,-0.17,0.20,768.29
275,29.56,6.62,0.29,0.40,-0.86,0.18,-0.55,-0.87,834.13
276,51.00,40.59,0.43,-0.27,0.16,0.48,-0.02,0.57,723.06
277,95.52,90.21,0.88,-0.26,-0.54,0.18,-0.24,-0.91,597.98
278,82.90,51.27,0.66,0.80,0.10,-0.24,-0.70,-0.94,454.37
279,47.30,20.39,-0.12,-0.04,0.47,-0.14,0.44,-0.40,998.57
280,70.92,43.91,0.64,0.58,-0.97,0.05,0.46,0.32,952.12
281,40.34,14.74,-0.79,-0.36,0.31,-0.95,-0.75,-0.02,709.84
282,80.01,74.72,-0.80,0.52,-0.75,0.65,0.96,0.53,827.22
283,85.24,71.95,-0.15,0.30,0.42,-0.47,0.73,0.37,901.07
284,51.92,16.55,-0.24,0.35,-0.52,0.64,0.90,-0.86,596.50
285,87.95,17.43,0.60,0.52,0.21,-0.24,-0.17,0.80,984.35
286,91.56,53.90,-0.44,-0.67,-0.20,0.66,-0.40,0.59,355.95
287,84.91,55.93,0.18,-0.45,-0.99,0.70,-0.06,0.78,989.86
288,43.99,32.81,-0.16,-0.70,0.21,-0.44,-0.07,-0.84,791.72
289,72.01,52.82,0.12,-0.70,0.55,0.30,-0.23,-0.40,813.12
290,61.33,45.78,-0.16,-0.33,0.56,-0.46,-0.31,-0.08,525.11
291,90.17,83.21,0.46,0.98,-0.72,-0.95,0.39,0.17,911.15
292,85.67,24.16,-0.64,-0.64,-0.07,-0.01,0.29,0.22,993.17
293,86.47,49.17,0.86,0.00,0.98,-0.88,-0.27,0.08,298.48
294,18.28,8.79,0.78,-0.09,0.37,0.91,-0.76,-0.21,967.77
295,95.74,45.54,-0.96,0.86,0.83,0.80,-0.65,0.14,830.13
296,54.76,49.05,0.34,0.16,-0.34,-0.46,0.65,-0.06,843.90
297,86.48,10.91,-0.74,0.05,-0.81,-0.28,0.17,0.73,863.00
298,94.62,38.30,-0.00,0.37,0.49,-0.73,0.64,-0.58,916.77
299,61.38,60.15,-0.15,-0.52,-0.41,-0.84,0.21,0.74,519.91
300,94.22,55.12,0.61,0.98,-0.40,0.75,0.86,-0.40,867.71
301,98.94,74.85,0.10,0.96,0.37,0.73,-0.78,0.07,508.12
302,65.53,37.16,-0.31,-0.81,-0.04,0.54,-0.49,-0.80,845.67
303,59.04,25.00,-0.87,0.70,-0.55,0.14,0.21,0.13,790.48
304,99.79,39.37,0.71,0.87,0.92,0.29,0.90,-0.04,835.89
305,97.80,54.49,-0.88,-0.74,0.71,-0.44,-0.87,0.58,917.74
306,94.17,5.32,0.66,-0.41,-0.89,0.36,-0.12,0.55,944.53
307,18.10,13.98,0.93,-0.11,-0.71,-0.09,0.31,0.36,455.71
308,70.51,6.69,-0.05,0.21,-0.75,0.56,0.90,0.07,789.26
309,84.59,28.68,-0.08,-0.20,-0.32,-0.74,-0.50,0.36,890.19
310,19.24,12.75,-0.69,-0.13,-0.62,-0.88,0.25,-0.98,891.16
311,78.47,48.82,0.45,-0.32,0.69,-0.88,0.04,0.91,936.96
312,86.56,31.24,-0.87,-0.06,0.27,0.91,0.88,-0.20,459.04
313,86.93,35.28,0.84,0.75,0.55,-0.84,-0.12,-0.21,654.65
314,57.98,23.94,-0.48,0.57,0.79,0.29,-0.40,0.69,485.17
315,89.50,65.57,-0.45,0.36,-0.57,-0.06,0.32,0.28,829.62
316,75.76,21.14,-0.12,0.12,-0.81,0.56,0.89,0.48,907.68
317,73.62,61.73,0.43,-0.42,0.80,0.82,-0.60,0.44,882.89
318,74.47,35.87,-0.74,-0.59,-0.69,0.05,-0.42,-0.08,441.28
319,65.02,60.72,-0.19,0.89,-0.29,0.99,-0.42,-0.87,801.20
320,70.61,41.40,-0.83,-0.47,0.92,-0.37,-0.80,0.41,333.11
321,51.89,25.02,-0.52,-0.05,-0.94,-0.81,0.66,0.02,949.24
322,65.96,55.55,-0.76,0.82,-0.34,0.40,-0.60,-0.81,620.04
323,86.38,47.14,0.43,-0.44,-0.04,0.54,0.49,0.66,970.73
324,97.33,45.51,0.34,0.65,0.38,0.60,0.25,0.86,809.10
325,31.86,26.62,-0.02,-0.70,0.31,-0.61,-0.55,-0.26,512.48
326,59.45,53.50,0.67,-0.86,0.71,-0.56,0.67,-0.52,397.62
327,69.41,8.05,0.64,0.46,0.65,-0.44,-0.05,0.77,769.72
328,40.89,22.07,-0.34,0.96,-0.08,0.92,0.26,-0.17,466.84
329,55.74,37.97,0.91,0.24,0.31,-0.15,-0.04,0.81,699.76
330,67.70,39.62,0.26,0.14,-0.89,-0.59,0.82,0.10,775.91
331,62.02,54.11,-0.77,-0.98,0.60,0.48,-0.93,-0.85,939.51
332,99.58,98.60,0.34,0.85,0.87,-0.96,-0.20,0.31,882.85
333,95.04,7.81,0.37,-0.43,-0.98,-0.51,-0.67,0.52,692.97
334,65.35,26.62,0.91,0.15,0.02,-0.54,-0.67,-0.36,169.67
335,98.50,73.24,-0.11,0.19,0.43,0.80,-0.24,-0.13,520.48
336,90.00,68.52,0.31,0.23,0.82,0.67,-0.70,0.99,941.74
337,99.85,7.90,0.48,-0.92,0.06,0.96,-0.03,-0.74,686.98
