index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
49,70.61,68.45,-0.43,-0.32,0.33,-0.07,0.87,-0.76,687.06
50,52.57,40.08,0.85,-0.23,0.99,0.39,-0.26,-0.61,810.98
51,43.28,22.97,-0.84,0.02,0.53,0.71,0.19,0.49,310.78
52,43.24,16.63,-0.88,0.47,0.24,0.74,-0.94,-0.56,693.82
53,75.45,29.50,-0.78,-0.32,0.92,0.14,0.14,-0.23,691.91
54,24.95,22.81,0.57,-0.22,0.41,-0.31,-0.07,-0.22,907.56
55,98.55,62.45,0.13,0.75,0.64,-0.27,-0.31,-0.91,440.52
56,63.03,47.73,0.68,0.90,-0.55,0.54,-0.34,0.31,894.34
57,87.59,72.67,0.75,-0.91,-0.29,0.08,-0.98,-0.80,800.09
58,97.83,72.76,-0.97,0.57,-0.89,0.69,0.74,0.70,885.42
59,64.15,48.62,0.43,-0.18,-0.12,0.57,0.88,0.70,726.87
60,94.16,17.01,0.07,0.64,-0.05,0.53,0.87,-0.35,977.00
61,71.37,43.91,0.20,-0.02,-0.48,0.44,-0.18,-0.31,643.56
62,72.32,17.84,0.67,0.58,-0.39,0.84,0.62,0.59,660.85
63,75.93,21.54,-0.65,0.70,-0.04,-0.24,0.50,0.97,870.62
64,77.90,56.96,-0.74,-0.41,-0.15,0.48,0.38,-0.32,490.61
65,77.92,66.45,0.22,0.82,0.80,0.67,0.08,0.63,681.61
66,34.49,13.00,0.60,-0.92,-0.38,0.40,0.75,-0.43,903.84
67,67.39,50.11,-0.82,0.11,-0.80,0.03,-0.38,-0.01,878.38
68,72.36,29.95,0.27,-0.96,0.13,-0.83,-0.07,-0.71,879.23
69,83.94,46.56,0.29,0.02,0.15,-0.85,0.64,0.33,514.92
70,93.13,44.48,-0.97,-0.56,0.87,-0.52,-0.49,0.49,782.13
71,62.48,60.61,0.24,0.25,-0.95,-0.46,-0.28,-0.53,901.87
72,53.83,19.56,-0.29,0.30,-0.92,-0.64,0.16,0.51,845.47
73,24.29,14.04,0.25,-0.83,0.82,0.59,0.68,0.66,930.27
74,80.64,80.41,-0.43,0.57,0.79,-0.25,0.30,0.11,670.74
75,82.35,17.65,-0.24,0.66,0.35,0.77,-0.15,0.88,356.07
76,48.70,23.47,0.68,0.60,-0.45,0.09,0.66,-0.44,803.21
77,97.07,72.70,-0.72,0.13,-0.17,-0.88,-0.96,-0.04,803.28
78,92.48,22.09,0.33,0.09,0.07,0.00,0.15,0.27,939.94
79,57.24,12.26,-0.81,0.57,0.59,0.90,-0.31,0.22,311.28
80,68.61,35.57,0.10,0.81,0.58,-0.86,0.06,0.38,845.18
81,74.50,58.43,0.36,-0.69,0.06,-0.02,-0.47,-0.94,672.44
82,61.86,24.19,0.95,-0.35,0.94,0.98,-0.44,0.83,858.13
83,47.32,23.00,-0.19,-0.50,-0.05,-0.92,-0.56,-0.04,371.51
84,66.75,42.39,0.03,-0.97,0.78,-0.57,0.95,-0.08,826.12
85,99.25,56.41,-0.41,-0.89,0.26,0.44,-0.33,-0.02,662.25
86,54.70,51.36,-0.15,0.89,0.92,-0.13,0.22,-0.70,934.12
87,53.80,21.92,0.76,-0.31,-0.78,0.30,-0.32,-0.03,941.11
88,81.65,6.55,-0.40,-0.83,-0.64,-0.43,-0.42,-0.06,948.70
89,60.44,38.48,-0.84,0.85,0.43,-0.48,0.33,-0.02,449.45
90,37.02,19.14,-0.76,0.47,0.28,-0.17,0.40,-0.75,662.30
91,75.06,65.79,-0.76,0.96,0.82,-0.42,0.92,0.39,527.64
92,62.86,26.39,-0.74,0.36,0.69,-0.97,0.83,0.64,738.22
93,85.69,24.69,-0.64,0.22,-0.38,0.25,-0.81,0.30,461.91
94,51.39,50.33,-0.58,-0.46,-0.78,-0.80,-0.88,0.51,588.23
95,72.45,30.81,-0.62,-0.75,0.74,0.79,-0.39,0.78,927.41
96,77.78,31.48,-0.01,0.69,0.63,0.09,-0.29,-0.03,840.23
97,71.04,55.01,0.38,0.25,-0.67,0.52,0.25,0.69,788.69
98,32.12,23.20,-0.97,0.33,-0.25,-0.51,0.17,-0.78,468.80
99,55.84,43.32,0.97,0.10,0.01,-0.53,0.25,-0.48,678.32
100,37.77,15.27,-0.86,-0.34,-0.22,-0.34,-0.58,0.70,662.28
101,86.93,6.02,-0.94,-0.00,-0.71,0.23,-0.44,0.88,557.70
102,76.13,52.54,-0.81,0.06,-0.17,-0.82,0.11,0.22,757.43
103,97.17,71.54,0.53,-0.76,-0.26,0.15,0.32,0.37,827.60
104,58.73,14.17,0.75,0.62,0.85,0.27,0.88,0.20,813.29
105,35.50,21.93,-0.59,0.69,0.51,-0.02,0.69,0.23,735.26
106,23.70,20.46,-0.53,0.55,0.28,-0.69,-0.73,0.10,790.95
107,85.00,38.93,0.20,0.35,-0.08,0.68,0.20,0.96,381.82
108,69.04,32.44,-0.31,-0.30,-0.42,0.52,0.45,-0.65,514.29
109,36.28,31.73,0.64,-0.44,-0.08,0.25,0.02,0.64,769.03
110,76.03,65.85,0.48,0.86,0.35,0.58,-0.70,0.96,792.60
111,49.71,9.80,-0.75,-0.41,-0.17,-0.01,-0.28,-0.92,774.96
112,50.81,20.45,-0.50,-0.52,0.49,-0.32,0.59,-0.19,759.38
113,90.20,36.72,0.85,0.81,-0.38,0.54,0.22,-0.21,373.57
114,49.00,10.94,-0.65,0.09,-0.94,-0.12,0.96,0.61,971.05
115,75.79,57.53,-0.24,-0.29,0.50,-0.28,-0.56,-0.35,728.51
116,57.86,38.42,0.22,-0.60,-0.08,0.22,-0.12,-0.13,701.66
117,45.90,13.16,0.72,0.73,0.72,0.54,-0.38,0.65,979.04
118,97.13,34.46,-0.72,-0.90,0.90,-0.14,0.39,-0.49,936.82
119,61.21,43.04,0.94,0.91,-0.86,0.32,-0.79,0.34,949.32
120,71.09,36.00,0.00,-0.75,0.01,0.99,-0.82,-0.22,950.60
121,83.69,76.65,-0.15,-0.63,0.97,0.66,0.18,-0.15,935.98
122,76.25,16.63,-0.38,-0.33,0.50,-0.88,-0.89,0.07,713.14
123,79.12,19.59,0.67,0.79,0.40,-0.32,-0.17,0.74,597.70
124,30.44,28.82,0.26,0.78,-0.43,0.84,0.56,0.67,704.96
125,55.41,42.67,0.63,0.61,-0.78,0.96,0.62,0.53,571.08
126,83.07,30.75,0.15,0.46,-0.81,-0.76,-0.27,-0.75,942.99
127,94.52,35.63,-0.60,0.84,-0.91,0.19,0.40,0.03,938.46
128,81.78,76.84,-0.69,0.57,0.46,-0.71,-0.90,-0.39,526.23
129,38.31,37.25,0.03,-0.49,-0.32,0.56,-0.52,0.93,909.36
130,58.31,47.48,0.98,-0.96,-0.48,-0.45,-0.06,-0.12,944.50
131,75.66,41.46,-0.38,0.45,-0.55,-0.76,-0.09,-0.73,430.19
132,57.74,14.25,-0.40,0.24,-0.60,0.64,-0.41,-0.69,857.69
133,76.83,20.11,-0.51,0.88,-0.71,-0.06,-0.91,0.09,317.56
134,79.18,35.66,0.01,0.93,-0.01,0.97,-0.65,0.16,695.43
135,79.50,78.41,0.96,-0.65,0.48,-0.85,0.60,-0.80,608.20
136,58.98,51.55,0.74,0.35,-0.77,-0.11,0.41,-0.08,168.68
137,43.01,22.71,-0.16,-0.20,0.16,0.73,-0.22,-0.70,749.18
138,96.66,39.47,-0.90,0.88,0.76,-0.01,-0.73,-0.38,571.04
139,83.16,12.77,0.73,0.48,-0.58,0.99,0.17,-0.92,771.62
140,98.51,15.25,0.23,-0.15,-0.24,0.51,0.01,0.63,924.60
141,47.46,26.20,0.80,-0.09,0.50,0.20,0.36,-0.89,990.90
142,90.18,89.71,0.61,0.26,-0.39,-0.12,-0.48,0.32,761.41
143,89.54,11.04,-0.50,-0.95,-0.32,0.20,-0.99,-0.80,850.99
144,90.63,62.60,0.65,-0.39,0.14,-0.61,-0.54,0.46,831.87
145,30.56,21.65,0.94,0.76,-0.78,-0.46,-0.89,0.03,809.98
146,84.80,45.06,-0.68,-0.96,-0.83,-0.13,-0.46,-0.42,791.11
147,95.12,53.78,-0.99,0.30,-0.41,0.96,0.34,0.17,432.71
148,62.75,54.05,0.51,-0.83,0.30,0.80,0.07,0.81,685.58
149,34.61,23.88,0.55,-0.58,-0.12,0.23,-0.08,0.11,924.52
150,68.30,63.44,0.87,-0.67,0.96,0.93,-0.32,-0.58,555.01
151,37.24,6.67,-0.10,-0.32,0.64,-0.53,-0.36,0.84,912.79
152,94.18,46.40,0.87,0.79,0.83,0.83,-0.08,0.47,994.76
153,82.34,75.63,-0.40,0.98,-0.62,0.63,0.77,-0.52,701.20
154,67.20,14.20,-0.16,-0.47,0.03,0.46,0.01,0.24,503.49
155,80.03,7.68,-0.47,0.05,-0.75,-0.91,-0.97,-0.82,975.29
156,25.08,14.62,-0.68,-0.80,0.20,-0.43,0.65,-0.72,656.69
157,62.39,24.78,0.67,-0.57,-0.32,-0.67,-0.94,0.22,435.28
158,73.00,22.63,0.82,-0.27,0.10,-0.68,0.62,0.36,932.53
159,77.48,64.51,-0.64,0.08,-0.06,0.80,-0.50,-0.88,854.09
160,54.34,25.01,0.28,0.04,0.48,-0.74,0.82,-0.68,934.04
161,85.27,78.50,-0.23,-0.75,-0.40,-0.02,0.38,0.10,813.87
162,52.40,33.95,-0.61,-0.42,0.06,-0.83,0.33,-0.42,920.80
163,64.88,28.90,-0.79,-0.45,-0.66,-0.94,-0.83,0.70,751.64
164,84.31,58.35,0.05,0.67,-0.83,0.87,0.61,-0.23,617.17
165,79.08,15.17,0.90,0.18,0.28,0.55,-0.94,-0.50,684.29
166,71.68,12.83,-0.01,-0.92,-0.43,-0.88,0.01,0.03,974.86
167,79.78,37.63,0.26,0.83,0.96,-0.70,0.49,-0.85,744.01
168,81.08,48.63,0.67,-0.72,0.84,-0.28,-0.77,-0.97,530.19
169,99.82,60.05,-0.32,0.15,-0.32,0.36,0.29,0.25,926.63
170,34.39,19.47,-0.44,0.37,-0.04,0.93,-0.89,0.44,231.92
171,67.27,33.92,0.13,-0.76,0.78,-0.01,0.20,0.69,720.37
172,76.80,36.65,-0.70,0.28,-0.23,-0.45,-0.07,0.90,914.29
173,69.51,45.32,-0.31,-0.27,-0.68,-0.82,-0.27,0.11,503.98
174,93.13,7.53,0.78,0.42,-0.21,0.13,-0.97,-0.74,902.35
175,71.63,55.82,0.97,0.63,-0.39,-0.92,-0.74,-0.84,883.40
176,66.87,7.70,-0.15,-0.22,-0.60,-0.59,0.71,0.33,614.58
177,76.94,8.80,0.64,0.58,0.66,-0.86,-0.41,-0.29,993.50
178,52.72,27.03,-0.08,-0.68,0.70,0.98,0.21,-0.26,737.55
179,75.17,9.66,-0.76,-0.30,-0.52,0.61,-0.22,-0.26,652.13
180,79.36,62.54,0.32,-0.20,-0.88,-0.89,-0.02,-0.07,772.83
181,84.37,15.70,-0.79,0.55,0.57,0.09,-0.71,-0.01,592.15
182,31.56,14.29,-0.38,-0.16,0.18,-0.31,0.60,-0.50,982.35
183,46.50,15.79,0.20,0.79,-0.54,-0.67,-0.55,0.36,932.41
184,52.58,9.25,-0.68,-0.44,-0.39,0.82,0.64,0.11,987.22
185,28.79,28.02,0.86,-0.61,-0.17,-0.41,0.31,0.96,825.77
186,93.48,61.19,-0.81,-0.84,-0.20,0.45,-0.58,0.27,759.87
187,68.48,62.57,0.42,0.02,0.11,-0.84,0.52,-0.66,905.28
188,63.22,5.45,0.86,-0.95,-0.86,-0.50,-0.55,-0.59,997.23
189,79.48,42.63,0.08,-0.26,-0.21,0.55,-0.11,-0.38,786.96
190,91.91,86.30,0.48,0.74,-0.25,-0.88,0.64,0.92,230.63
191,88.53,75.57,-0.08,-0.18,0.34,0.58,-0.11,-0.54,847.80
192,65.36,57.06,0.73,-0.03,-0.68,0.53,0.12,-0.06,695.82
193,42.27,20.37,0.10,-0.44,-0.82,0.20,-0.46,0.75,795.40
194,38.05,26.66,-0.22,0.08,-0.17,-0.11,0.43,-0.43,300.56
195,94.87,20.37,-0.24,-0.08,-0.40,0.89,0.55,-0.85,818.28
196,42.18,30.10,-0.21,-0.31,-0.46,0.09,-0.27,-0.02,864.11
197,98.94,72.89,0.24,0.92,0.74,-0.12,-0.39,0.02,676.57
198,97.98,96.01,-0.06,0.15,0.11,0.39,0.26,0.44,744.30
199,81.93,44.09,0.35,-0.22,0.81,0.88,-0.85,0.33,971.56
200,63.27,12.84,0.97,-0.81,0.83,0.43,-0.65,0.04,776.05
201,84.59,37.34,0.80,0.35,-0.72,-0.60,0.73,0.53,848.32
202,16.92,11.42,-0.43,0.14,0.02,-0.90,0.58,-0.20,883.98
203,70.74,48.59,-0.11,-0.85,-0.94,0.47,-0.15,0.56,910.00
204,50.95,7.80,0.49,0.64,-0.24,0.86,-0.59,-0.94,649.94
205,42.69,14.56,-0.79,-0.22,-0.13,0.81,-0.45,0.75,752.24
206,94.89,37.22,0.17,-0.46,-0.65,-0.51,-0.21,0.45,812.65
207,91.20,48.40,-0.18,0.49,0.21,-0.70,0.93,-0.08,738.43
208,32.76,16.10,0.10,-0.63,0.45,-0.58,-0.56,-0.54,850.27
209,19.35,9.86,-0.66,0.95,-0.16,0.32,-0.50,0.87,267.89
210,85.39,40.38,-0.96,-0.22,-0.63,-0.13,0.84,0.08,528.83
211,28.10,27.48,-0.63,-0.90,-0.47,0.71,-0.12,-0.52,662.12
212,94.22,7.00,-0.32,-0.10,0.58,-0.46,0.64,0.57,633.00
213,98.09,80.81,0.22,-0.59,-0.95,0.71,0.16,0.76,899.70
214,30.22,19.80,0.98,0.82,0.20,-0.76,0.24,0.98,574.31
215,81.90,30.90,0.51,-0.47,-0.55,0.06,-0.14,-0.28,652.62
216,95.32,65.47,0.92,0.01,-0.48,-0.71,-0.32,0.34,695.55
217,72.54,5.51,0.45,-0.27,-0.21,0.41,-0.46,0.09,801.87
218,85.03,60.81,0.72,0.38,-0.47,0.30,0.87,-0.73,835.70
219,79.70,9.13,0.46,-0.65,0.68,0.97,-0.34,0.02,671.08
220,91.03,52.85,0.31,-0.81,0.29,-0.19,0.11,0.00,962.36
221,54.51,39.45,0.17,-0.19,0.35,0.57,0.43,-0.77,574.92
222,82.88,23.79,-0.13,-0.66,-0.00,-0.10,0.46,0.76,851.49
223,22.54,11.58,-0.79,-0.40,-0.87,0.03,0.27,-0.72,866.43
224,51.76,35.75,-0.98,-0.90,0.89,0.04,0.89,-0.94,974.96
225,8.92,8.07,0.35,-0.60,-0.53,0.11,0.25,-0.91,773.79
226,79.27,51.49,0.95,-0.04,-0.69,0.37,0.53,0.76,511.59
227,39.98,12.93,-0.25,0.72,-0.17,0.48,0.13,0.92,410.98
228,61.70,15.58,-0.23,0.83,-0.61,-0.83,-0.28,-0.46,682.50
229,85.65,52.87,-0.60,-0.28,0.31,0.70,-0.68,-0.79,495.50
230,94.16,71.26,-0.82,0.16,-0.57,0.63,-0.32,0.30,898.69
231,94.11,13.84,0.90,0.36,-0.77,0.67,-0.36,0.80,518.74
232,41.53,37.89,0.19,0.84,-0.40,-0.50,0.81,0.53,844.07
233,95.85,68.62,-0.54,-0.50,0.71,0.10,0.43,0.95,715.23
234,55.90,38.04,-0.39,0.56,0.83,0.17,0.26,0.47,627.51
235,52.48,17.32,0.40,0.36,-0.98,0.30,-0.70,0.81,739.72
236,72.94,10.35,-0.69,0.18,-0.96,-0.19,0.86,-0.72,812.16
237,69.63,35.19,-0.93,-0.55,0.71,0.67,-0.92,-0.55,768.47
238,79.72,6.13,0.82,0.83,-0.79,0.74,-0.75,0.69,722.00
239,48.79,22.60,0.99,0.54,-0.38,0.56,-0.23,0.75,965.96
240,79.00,53.43,-0.45,0.42,0.57,0.25,0.27,-0.28,741.94
241,80.65,60.92,-0.22,0.43,-0.16,0.63,-0.03,0.07,542.79
242,40.35,16.64,-0.32,0.34,-0.89,-0.61,0.49,0.70,763.83
243,91.77,49.81,-0.06,0.51,-0.59,-0.11,0.84,0.04,819.89
244,40.13,26.40,-0.78,0.12,0.21,0.81,-0.48,-0.28,695.32
245,65.38,24.33,0.46,0.17,-0.68,0.90,-0.80,0.89,975.72
246,58.73,16.98,0.82,-0.88,0.10,0.90,-0.30,0.61,987.88
247,91.57,20.19,-0.96,0.77,-0.12,-0.60,-0.64,-0.17,427.28
248,97.38,63.01,-0.75,-0.43,-0.52,-0.85,0.80,-0.77,844.84
249,33.53,20.78,0.05,0.80,-0.53,-0.36,-0.55,0.70,626.40
250,62.36,18.45,0.71,-0.99,0.66,-0.47,0.88,-0.37,355.63
251,98.52,26.60,-0.56,-0.45,-0.57,-0.61,0.33,0.27,956.59
252,99.42,72.98,-0.36,0.23,0.91,-0.97,-0.26,0.98,638.48
253,75.48,10.81,-0.16,0.27,0.21,-0.92,-0.38,0.33,182.72
254,91.92,31.06,0.90,-0.95,-0.86,0.86,0.35,-0.87,757.43
255,85.84,74.66,0.89,0.32,0.88,0.70,-0.44,-0.41,880.10
256,51.80,26.44,-0.44,-0.41,0.29,-0.35,-0.50,-0.58,899.44
257,28.03,12.04,-0.03,-0.74,-0.27,0.26,-0.81,-0.09,500.05
258,80.60,80.21,0.62,-0.71,0.85,-0.46,-0.95,0.49,791.78
259,76.20,8.63,0.36,-0.33,0.09,0.89,-0.82,-0.86,933.69
260,95.95,32.88,-0.18,0.31,-0.88,-0.08,-0.65,0.90,674.88
261,80.53,5.07,-0.60,0.09,-0.23,-0.84,-0.53,-0.75,915.82
262,93.77,17.75,0.17,-0.48,-0.37,0.61,0.18,-0.89,352.36
263,95.22,43.21,0.46,-0.48,-0.33,0.12,0.41,-0.95,493.56
264,29.61,17.24,-0.36,0.95,0.20,0.56,0.17,0.03,602.38
265,36.87,21.09,-0.86,0.44,-0.65,0.57,-0.32,0.40,566.10
266,71.73,40.80,-0.54,-0.96,-0.45,-0.75,0.87,0.96,765.34
267,88.71,62.29,0.49,-0.59,0.13,0.01,0.77,0.60,995.89
268,94.72,91.89,-0.70,-0.64,0.64,-0.09,0.60,-0.86,629.79
269,44.89,39.87,-0.72,0.52,-0.38,-0.50,-0.84,0.57,539.71
270,55.51,9.17,-0.81,-0.06,-0.35,0.59,-0.37,-0.91,363.61
271,71.51,62.90,-0.56,0.66,0.97,-0.69,0.64,0.81,572.56
272,57.97,18.96,-0.66,-0.35,-0.00,-0.45,0.32,0.12,987.34
273,77.57,70.55,0.74,0.29,0.06,-0.43,-0.27,0.13,974.07
274,96.65,85.58,0.26,0.42,0.57,-0.59,-0.01,0.89,465.92
275,76.90,23.62,-0.25,0.87,-0.80,-0.84,0.19,-0.56,125.88
276,81.48,21.13,-0.94,-0.13,-0.38,0.23,0.07,0.49,813.97
277,69.41,41.95,-0.07,0.41,-0.89,0.62,0.58,0.88,313.90
278,79.52,52.80,-0.48,-0.45,-0.40,0.23,0.02,0.58,310.08
279,54.76,6.11,0.93,-0.23,0.31,0.25,0.40,-0.85,741.56
280,98.96,98.90,-0.10,-0.37,-0.30,-0.50,0.51,-0.23,938.79
281,49.90,5.73,0.23,0.10,-0.26,-0.35,-0.81,0.10,613.38
282,27.36,23.31,-0.26,0.14,-0.81,-0.98,-0.18,-0.11,923.55
283,89.03,15.17,-0.14,-0.54,0.20,0.50,-0.62,-0.59,949.70
284,94.28,14.66,-0.38,-0.27,0.25,0.94,-0.38,0.62,904.34
285,46.03,13.91,0.27,0.63,0.92,0.72,-0.13,0.20,474.44
286,53.22,50.67,-0.90,-0.61,-0.57,0.41,0.64,0.32,792.24
287,93.24,13.15,-0.45,0.87,0.70,-0.33,0.56,-0.41,887.59
288,65.01,17.51,-0.24,0.14,0.05,-0.60,-0.74,-0.07,769.85
289,89.27,28.72,-0.92,-0.80,-0.11,-0.53,0.46,0.76,737.49
290,56.17,39.08,0.36,0.76,0.90,-0.50,0.63,-0.28,766.66
291,97.37,31.81,-0.57,0.33,-0.52,0.17,0.20,0.68,972.38
292,33.04,21.23,0.23,-0.83,0.65,-0.92,0.14,-0.52,805.13
293,90.60,54.67,-0.46,0.55,0.26,0.90,0.30,-0.94,989.80
294,77.60,30.23,-0.89,0.08,-0.68,-0.22,-0.07,-0.28,654.29
295,86.07,19.12,0.90,0.71,0.80,0.47,-0.49,-0.56,710.18
296,75.84,45.16,0.91,0.66,0.72,0.76,0.42,-0.22,656.50
297,44.28,18.49,0.25,0.32,0.33,0.34,0.99,0.19,682.80
298,84.70,77.57,0.61,-0.16,0.89,-0.44,-0.10,-0.38,372.32
299,89.35,6.31,0.58,0.73,-0.44,-0.63,0.32,0.11,864.12
300,85.95,65.72,0.05,-0.51,-0.61,0.11,0.85,-0.62,977.30
301,21.79,13.83,-0.54,0.26,-0.43,-0.98,-0.81,0.11,991.70
302,80.51,15.04,-0.82,0.62,0.91,-0.10,0.70,0.03,575.32
303,80.83,34.28,0.24,-0.50,-0.94,0.60,-0.99,-0.89,719.78
304,88.74,70.64,-0.67,0.24,0.73,-0.49,0.25,0.08,754.07
305,87.71,23.57,-0.07,-0.82,-0.16,0.90,0.39,0.15,890.00
306,92.33,41.71,0.50,0.16,0.87,0.52,0.90,0.14,274.41
307,88.07,21.37,0.00,-0.53,0.89,-0.43,-0.84,-0.19,866.89
308,43.80,32.23,0.84,0.15,-0.03,-0.46,0.46,-0.03,931.63
309,37.46,28.32,-0.21,0.39,-0.43,-0.62,-0.25,0.33,568.63
310,78.86,34.83,0.14,-0.75,-0.59,0.11,-0.82,-0.28,832.45
311,84.07,39.12,0.12,-0.99,0.27,-0.39,0.49,-0.64,776.99
312,98.13,55.85,0.76,0.31,0.49,0.49,0.51,0.92,881.38
313,44.88,35.34,-0.83,0.14,-0.56,-0.75,-0.05,0.18,676.04
314,66.94,64.48,-0.75,0.90,-0.93,-0.21,-0.84,-0.23,508.76
315,27.49,27.25,-0.07,-0.83,0.63,-0.46,-0.11,0.01,833.74
316,96.42,9.71,0.54,0.04,-0.63,-0.77,0.67,0.95,662.21
317,62.79,23.41,-0.02,0.06,0.22,0.28,-0.58,0.23,937.43
318,70.73,7.18,-0.93,0.72,-0.54,0.88,0.51,-0.44,906.51
319,42.58,37.00,-0.59,-0.57,-0.88,-0.38,0.45,0.26,589.66
320,72.91,35.80,-0.54,0.28,-0.34,-0.65,0.28,-0.21,204.74
321,79.09,15.70,0.82,-0.15,0.61,0.06,0.41,0.76,500.26
322,95.63,19.76,-0.80,-0.88,-0.29,0.95,-0.85,0.35,982.77
323,56.65,10.84,0.03,0.82,0.16,0.24,0.12,0.11,889.37
324,92.20,25.79,-0.64,-0.06,-0.23,0.60,0.21,-0.86,943.10
325,25.17,20.04,0.38,-0.99,-0.04,-0.01,-0.44,0.36,759.11
326,58.71,48.44,-0.55,0.83,0.50,-0.74,-0.13,-0.04,998.61
327,59.97,26.98,0.68,0.93,-0.80,0.22,-0.70,-0.09,738.99
328,32.67,5.39,0.43,-0.94,0.85,0.49,0.80,0.20,888.99
329,35.47,35.39,0.48,0.64,0.25,0.06,0.56,-0.50,494.68
330,93.98,61.78,-0.10,0.40,-0.49,-0.42,0.68,0.43,687.28
331,41.93,20.45,-0.19,-0.92,-0.35,0.23,-0.78,-0.27,974.35
332,24.95,21.13,-0.78,-0.34,0.83,-0.93,0.37,0.59,588.18
333,96.29,52.38,-0.85,-0.76,0.62,-0.89,-0.13,0.01,647.30
334,16.56,15.97,-0.47,-0.90,-0.20,0.82,-0.74,-0.30,359.00
335,79.05,42.54,-0.03,0.21,0.44,0.53,0.87,-0.47,846.47
336,50.67,15.08,0.75,-0.87,0.21,-0.62,0.22,-0.80,694.62
337,42.57,8.98,0.85,-0.17,-0.57,0.52,-0.22,-0.35,808.39
