index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
76,61.45,55.17,-0.54,-0.67,0.71,-0.85,0.28,-0.01,457.08
77,58.23,22.37,0.74,0.49,-0.79,-0.41,0.79,-0.97,639.15
78,66.56,35.78,-0.01,-0.59,0.52,-0.34,-0.81,-0.34,801.75
79,52.37,29.92,-0.72,-0.03,0.17,-0.36,-0.95,-0.64,832.34
80,60.84,5.38,0.91,0.06,0.22,0.11,0.59,-0.56,303.59
81,95.13,81.57,-0.37,0.87,-0.76,0.29,-0.05,-0.20,672.89
82,84.82,7.81,0.18,0.62,0.66,-0.67,-0.64,-0.16,804.11
83,59.53,27.13,0.67,-0.20,0.29,-0.84,0.29,0.40,789.29
84,73.98,21.52,-0.55,0.30,0.05,-0.59,0.64,-0.28,752.71
85,41.84,26.88,-0.98,0.04,0.92,-0.28,-0.37,-0.42,866.20
86,64.94,47.32,-0.28,0.33,-0.18,0.00,0.18,0.67,901.94
87,85.79,17.50,0.96,-0.31,-0.43,-0.22,-0.86,-0.49,966.67
88,47.32,18.22,0.07,0.83,-0.25,0.86,0.67,-0.60,406.48
89,62.18,24.92,0.40,-0.87,-0.87,-0.12,-0.25,0.12,831.31
90,61.48,9.08,0.05,-0.31,-0.65,-0.51,-0.53,0.93,994.83
91,46.18,27.46,0.50,0.45,0.68,-0.21,0.05,0.88,959.33
92,65.30,14.31,0.46,0.27,-0.17,-0.34,0.12,-0.75,368.26
93,94.72,51.08,-0.38,-0.23,0.24,0.84,-0.18,0.54,567.86
94,83.00,43.00,0.38,-0.74,-0.80,-0.05,-0.04,0.32,889.28
95,59.40,21.90,-0.39,0.17,0.48,0.30,-0.07,0.46,945.10
96,57.56,41.22,-0.91,-0.67,0.92,0.48,0.27,0.10,839.67
97,86.97,7.82,-0.80,-0.86,0.82,0.01,0.80,-0.68,923.01
98,95.16,79.09,0.98,-0.01,0.50,-0.56,0.17,0.72,707.04
99,86.51,41.25,-0.83,-0.14,-0.16,0.24,-0.38,0.69,940.99
100,64.33,11.46,-0.98,-0.26,-0.19,0.62,-0.13,-0.10,276.58
101,62.20,34.82,0.01,0.98,-0.10,-0.62,0.64,-0.87,814.40
102,44.44,41.77,0.43,0.75,-0.10,-0.87,-0.18,0.09,549.42
103,65.24,47.34,0.44,0.20,-0.16,0.05,-0.17,0.40,928.89
104,90.74,38.52,0.36,-0.79,0.50,-0.88,0.06,-0.71,712.13
105,49.30,8.43,0.77,-0.69,0.63,-0.22,0.35,-0.74,974.26
106,98.56,61.97,0.58,0.36,0.08,0.52,0.71,-0.26,842.39
107,51.99,45.41,0.48,0.97,-0.14,0.35,-0.50,0.33,537.98
108,29.94,12.48,0.55,0.40,-0.80,0.10,-0.61,-0.28,938.15
109,97.10,12.47,-0.81,0.20,0.41,0.62,-0.64,0.93,787.18
110,94.26,91.52,0.14,-0.69,0.10,-0.20,-0.03,0.51,845.88
111,40.54,9.68,0.64,0.02,-0.89,-0.49,-0.75,0.72,198.00
112,89.84,52.72,0.47,-0.63,0.47,-0.46,-0.40,-0.67,789.07
113,87.21,34.03,-0.33,-0.60,0.66,-0.90,0.50,-0.69,338.28
114,43.47,8.91,0.24,0.61,-0.48,-0.21,-0.46,0.71,805.66
115,80.38,30.42,0.47,-0.81,-0.70,-0.40,-0.76,0.35,924.28
116,90.92,45.61,0.36,-0.65,-0.94,-0.06,-0.93,0.88,811.59
117,75.50,55.17,-0.80,-0.97,0.74,-0.81,0.74,0.75,263.72
118,89.58,51.15,0.21,-0.01,-0.14,-0.19,0.86,0.43,786.87
119,51.35,12.20,0.56,0.71,-0.43,-0.72,-0.73,0.16,610.53
120,31.47,29.84,0.17,-0.25,-0.75,0.56,0.36,-0.59,819.92
121,52.43,32.21,0.53,-0.22,0.15,0.19,0.33,-0.28,912.86
122,87.55,52.16,-0.97,0.72,0.91,0.97,-0.25,-0.95,986.87
123,57.65,55.29,-0.20,0.95,-0.12,0.62,0.56,-0.63,806.23
124,72.99,61.02,0.98,-0.10,0.31,0.88,0.96,-0.02,870.95
125,59.36,50.52,0.01,0.41,-0.82,-0.91,-0.19,0.41,861.98
126,86.72,83.75,0.63,0.86,0.56,0.51,-0.50,0.23,493.12
127,84.98,37.32,0.50,-0.50,0.44,0.79,0.79,0.54,368.64
128,95.32,30.52,0.80,-0.35,0.61,0.95,0.73,-0.90,515.90
129,74.86,57.71,0.30,0.34,-0.94,0.68,-0.32,-0.02,792.81
130,82.05,20.84,0.54,0.47,-0.36,0.13,-0.87,0.07,878.53
131,44.84,27.36,0.68,-0.56,0.28,0.42,-0.92,0.78,670.97
132,60.57,37.86,0.56,-0.87,0.27,0.47,0.81,-0.40,470.36
133,53.87,23.50,0.90,-0.03,-0.93,-0.32,-0.65,-0.18,808.51
134,80.79,44.45,-0.20,-0.41,0.52,0.47,0.39,-0.80,695.69
135,65.46,52.10,0.73,0.84,-0.27,-0.64,-0.49,0.57,551.35
136,23.70,14.85,-0.88,-0.97,0.15,0.26,-0.16,-0.71,949.64
137,78.59,47.24,0.88,-0.62,-0.67,-0.36,0.29,-0.89,403.69
138,70.85,9.40,-0.30,-0.87,0.68,0.40,-0.70,-0.71,834.12
139,71.43,55.03,-0.35,0.55,0.34,0.84,-0.66,-0.60,596.71
140,97.02,19.79,-0.35,-0.64,0.56,0.73,-0.35,-0.46,566.37
141,85.20,9.44,0.15,0.27,0.17,0.13,0.13,0.67,892.92
142,84.42,24.85,-0.87,0.69,-0.20,-0.78,0.92,-0.68,908.61
143,75.49,11.23,-0.61,0.44,-0.89,0.89,-0.86,0.88,967.99
144,96.81,58.40,-0.12,0.31,0.60,0.09,0.89,-0.44,872.12
145,61.60,27.50,-0.82,-0.48,-0.22,-0.09,-0.62,-0.60,825.29
146,74.74,41.46,0.94,0.88,0.29,-0.15,0.62,-0.64,747.81
147,76.96,16.50,0.21,-0.46,0.06,-0.46,-0.82,0.02,734.80
148,66.91,32.69,-0.82,0.26,-0.88,0.82,0.69,-0.08,753.12
149,42.24,26.51,0.64,0.01,0.46,0.51,-0.37,0.27,737.25
150,68.77,65.97,0.13,-0.62,0.67,-0.29,0.93,-0.76,807.64
151,64.53,34.68,-0.14,-0.91,0.21,-0.45,0.93,0.78,905.53
152,87.50,12.43,-0.42,0.63,-0.54,-0.34,0.96,0.42,708.33
153,70.97,10.99,-0.30,0.57,-0.75,-0.72,0.97,0.08,384.10
154,48.65,45.44,0.89,0.88,0.44,-0.67,-0.82,0.90,955.11
155,77.95,44.91,-0.71,-0.76,0.11,0.70,-0.80,0.73,411.37
156,68.29,47.41,0.59,-0.66,-0.33,-0.36,0.23,-0.09,788.64
157,78.38,60.26,-0.14,0.14,0.36,0.61,-0.36,0.50,755.50
158,99.71,90.56,-0.27,-0.71,0.52,-0.73,0.52,-0.12,814.58
159,90.82,22.11,0.53,-0.59,0.21,-0.68,-0.70,-0.09,830.16
160,99.29,89.37,-0.87,0.67,0.38,-0.85,-0.77,0.43,661.29
161,53.26,22.83,-0.85,-0.27,-0.44,-0.87,-0.15,-0.15,847.88
162,56.56,27.53,0.58,-0.32,0.10,-0.63,-0.76,0.79,960.86
163,42.38,14.27,0.63,0.42,-0.31,-0.26,-0.56,0.13,892.48
164,90.58,50.35,-0.19,0.34,-0.76,-0.67,-0.74,-0.87,840.10
165,37.86,10.26,0.43,-0.34,0.49,-0.38,-0.59,0.20,308.82
166,89.57,87.24,-0.38,0.47,-0.92,-0.50,0.71,-0.32,890.01
167,80.35,48.21,-0.70,-0.84,-0.85,-0.94,0.12,0.04,709.67
168,91.83,79.15,-0.26,-0.52,-0.85,0.11,-0.05,-0.93,622.70
169,86.50,8.18,-0.62,0.58,-0.69,0.22,0.69,-0.73,670.46
170,95.27,61.30,-0.47,-0.96,-0.66,0.52,0.19,0.14,787.59
171,61.32,49.57,-0.65,0.48,0.94,-0.87,-0.79,-0.71,618.26
172,82.46,71.52,0.69,-0.75,0.09,-0.58,0.48,0.90,575.33
173,66.93,40.27,0.92,-0.66,-0.58,0.80,0.62,0.22,994.03
174,95.92,94.28,-0.15,0.01,-0.76,-0.97,0.93,-0.03,898.89
175,61.66,55.40,0.46,0.67,-0.04,-0.39,0.65,0.16,910.03
176,70.85,16.99,0.70,0.08,-0.44,-0.05,0.03,-0.80,731.85
177,42.22,17.91,-0.19,0.12,0.37,0.03,-0.14,0.96,966.45
178,53.96,11.33,0.33,0.04,0.47,-0.88,0.96,0.47,875.35
179,47.25,34.57,-0.61,-0.31,0.57,0.04,0.71,0.46,359.15
180,98.92,36.32,0.60,0.09,-0.66,0.38,-0.86,-0.47,933.99
181,92.00,90.69,0.54,0.81,0.51,0.88,0.57,0.00,217.16
182,94.13,6.50,-0.45,0.23,-0.04,-0.48,-0.87,0.57,674.11
183,92.97,38.78,-0.24,-0.81,-0.03,0.64,-0.39,0.97,395.43
184,75.58,13.58,0.33,0.88,0.66,0.56,0.30,0.59,517.36
185,52.01,13.89,0.86,0.44,-0.37,0.77,-0.66,-0.96,794.11
186,89.15,46.93,0.14,-0.04,-0.75,-0.55,0.36,0.35,804.25
187,97.96,57.98,-0.66,-0.12,0.90,0.51,0.68,-0.90,868.55
188,89.68,30.73,0.50,0.24,-0.20,0.93,-0.62,0.73,757.08
189,59.72,28.46,0.01,-0.11,-0.15,0.05,0.84,-0.56,765.70
190,75.49,24.82,-0.48,-0.55,-0.07,-0.52,-0.90,0.08,584.60
191,70.33,51.98,-0.61,-0.08,0.82,-0.96,0.53,0.44,807.28
192,41.18,11.18,0.46,-0.81,-0.75,0.61,-0.23,-0.29,940.67
193,39.26,13.03,0.27,0.49,-0.09,-0.30,0.82,0.13,844.02
194,57.89,24.33,-0.50,0.05,0.84,-0.41,-0.40,0.92,768.04
195,79.19,76.48,0.19,-0.92,-0.51,-0.65,-0.58,0.66,666.12
196,81.76,67.93,0.42,0.51,0.61,-0.12,0.13,0.57,453.39
197,36.73,22.89,-0.56,-0.93,0.34,0.98,0.94,0.22,711.73
198,95.49,35.98,0.73,-0.78,0.24,0.20,-0.10,0.59,786.55
199,77.95,38.03,0.61,-0.51,0.83,-0.28,-0.07,0.43,945.96
200,95.04,82.68,0.95,0.46,-0.40,-0.37,-0.71,0.71,967.89
201,79.12,40.96,-0.70,-0.98,-0.88,-0.56,-0.64,-0.98,993.96
202,81.33,17.87,0.31,-0.49,0.57,0.88,-0.32,0.85,735.70
203,63.53,12.33,0.75,-0.20,0.88,0.53,0.52,0.28,572.20
204,90.66,65.48,0.10,0.62,-0.74,0.10,-0.69,0.80,984.49
205,91.71,13.94,-0.81,-0.32,-0.60,0.52,0.86,-0.18,926.26
206,64.20,16.88,0.18,-0.58,0.63,0.33,0.69,-0.81,784.92
207,80.58,7.88,-0.74,-0.79,0.41,0.00,0.34,0.28,219.59
208,90.76,31.66,0.18,-0.31,0.56,0.66,-0.32,0.14,871.31
209,29.93,17.59,0.88,0.93,-0.82,-0.44,-0.90,-0.41,977.65
210,34.01,20.34,-0.33,0.96,-0.25,-0.36,-0.01,-0.30,994.49
211,30.72,11.49,0.99,0.55,0.00,-0.81,0.22,0.16,593.46
212,78.29,35.47,0.85,-0.54,0.06,-0.24,-0.46,0.18,690.70
213,38.93,17.00,-0.10,-0.49,0.58,-0.15,-0.56,0.89,715.50
214,94.84,37.98,-0.10,-0.36,0.84,0.58,-0.33,-0.54,919.17
215,54.35,10.37,-0.19,-0.45,-0.50,-0.67,-0.07,0.72,961.24
216,44.58,6.94,-0.21,0.90,0.17,0.97,0.63,0.44,738.99
217,94.36,52.25,0.42,-0.30,-0.73,0.74,0.81,0.80,753.33
218,93.28,91.62,0.94,0.16,0.44,-0.65,0.11,0.47,522.78
219,81.43,53.03,-0.61,-0.74,-0.85,0.42,0.44,-0.14,277.77
220,70.97,28.71,0.68,-0.61,0.86,-0.30,0.81,0.45,434.77
221,50.18,40.26,-0.35,0.98,0.09,0.87,-0.06,-0.46,505.96
222,43.28,8.79,0.11,-0.98,0.25,-0.96,-0.98,-0.66,834.14
223,19.79,12.99,0.63,0.53,-0.56,-0.71,0.76,0.14,992.38
224,90.96,60.90,0.85,0.28,0.24,0.64,-0.82,0.93,673.61
225,33.16,27.38,0.25,0.91,-0.15,0.90,0.70,-0.70,909.76
226,32.19,31.06,0.79,0.11,-0.80,-0.51,0.58,0.96,882.51
227,97.89,71.23,-0.69,0.64,0.13,-0.33,0.62,-0.18,820.33
228,93.23,25.87,-0.59,0.08,-0.27,0.77,-0.35,-0.78,963.14
229,55.49,27.88,0.27,0.06,0.02,0.14,-0.80,-0.09,692.54
230,57.12,9.58,-0.50,0.45,-0.65,0.97,0.69,0.37,662.48
231,86.98,32.77,-0.89,-0.50,0.86,0.80,-0.36,0.54,873.35
232,34.99,10.25,-0.19,-0.49,0.58,0.03,0.37,0.02,693.25
233,89.90,33.55,0.56,-0.62,0.38,-0.22,0.21,0.02,840.12
234,79.24,57.85,-0.10,-0.57,-0.24,0.97,0.01,-0.12,619.33
235,85.52,84.20,0.97,-0.56,0.83,-0.58,-0.62,0.75,675.31
236,20.24,14.87,-0.24,-0.15,0.50,-0.34,-0.46,-0.72,878.49
237,66.63,10.90,0.62,0.25,0.62,-0.83,-0.86,-0.19,773.49
238,91.67,35.44,0.15,-0.98,0.70,-0.82,0.81,0.52,830.00
239,94.15,56.30,0.34,0.56,0.82,-0.19,-0.17,0.63,716.66
240,49.03,38.48,0.64,-0.77,-0.24,0.20,0.03,0.42,507.60
241,60.02,26.19,-0.44,0.08,0.87,-0.82,0.86,-0.33,946.29
242,66.27,23.50,-0.55,0.30,0.26,0.41,-0.57,0.90,813.94
243,58.50,31.26,0.47,-0.82,0.54,-0.19,0.21,0.86,961.26
244,87.73,33.13,-0.96,-0.57,-0.56,-0.46,0.90,0.22,996.94
245,88.91,20.13,-0.12,-0.10,-0.53,0.01,0.68,-0.97,879.18
246,79.52,44.43,-0.72,0.57,-0.24,-0.01,0.79,-0.47,371.84
247,87.46,47.83,0.90,-0.51,0.35,0.24,0.30,-0.29,428.93
248,76.00,40.85,-0.25,-0.05,0.35,0.29,0.64,0.28,995.82
249,97.12,75.22,-0.34,0.58,-0.88,0.04,-0.76,-0.17,708.88
250,97.80,85.95,-0.05,0.35,-0.79,-0.13,-0.41,-0.59,778.73
251,98.04,69.30,-0.09,0.08,0.52,-0.57,-0.55,0.61,762.43
252,55.15,47.56,-0.07,0.44,-0.25,0.44,-0.54,0.48,984.19
253,53.78,10.38,-0.41,-0.55,0.90,-0.18,0.00,-0.07,617.06
254,75.27,10.68,0.78,0.64,-0.02,0.37,0.48,-0.84,399.78
255,90.98,69.61,-0.41,-0.21,-0.40,-0.51,-0.45,0.95,475.70
256,27.17,6.55,-0.71,0.06,0.14,-0.01,0.96,-0.26,792.04
257,35.48,5.63,-0.24,0.80,-0.89,0.87,-0.27,0.30,912.25
258,55.94,33.59,-0.05,0.84,0.08,-0.92,-0.01,-0.07,843.06
259,52.84,34.17,-0.97,-0.42,-0.91,-0.10,0.45,0.03,825.99
260,92.39,14.03,0.81,-0.29,0.52,0.70,-0.62,-0.60,854.82
261,85.01,27.47,0.78,-0.11,0.72,-0.76,0.95,-0.37,627.16
262,89.70,82.10,-0.08,-0.69,0.24,0.70,0.55,-0.37,506.89
263,86.17,78.41,0.27,-0.16,0.93,0.92,-0.24,-0.20,575.40
264,58.89,48.81,-0.46,0.95,-0.28,-0.07,-0.72,0.68,689.27
265,77.40,24.17,-0.17,-0.45,-0.17,-0.22,0.49,-0.01,907.88
266,73.39,12.31,0.67,-0.95,-0.40,0.45,0.91,0.84,872.59
267,38.63,32.02,0.18,0.36,0.27,0.23,-0.18,-0.41,760.48
268,72.84,27.19,-0.48,0.38,-0.40,0.71,-0.37,0.50,972.04
269,33.52,29.62,-0.18,-0.45,0.76,-0.39,0.02,-0.24,881.68
270,79.76,38.80,-0.52,0.01,0.93,0.31,-0.87,0.19,975.82
271,86.09,63.30,-0.52,0.64,0.13,-0.48,0.26,-0.53,993.70
272,24.28,19.96,-0.90,0.96,0.69,0.88,0.75,0.70,596.18
273,62.39,40.48,0.75,-0.11,0.87,0.46,0.86,0.63,865.28
274,39.33,16.59,0.73,0.13,0.72,-0.63,0.57,-0.48,569.24
275,67.80,55.21,-0.86,-0.67,0.66,-0.00,0.13,-0.51,680.03
276,61.64,7.83,-0.23,0.16,-0.18,-0.92,0.49,0.20,893.77
277,80.68,39.83,0.87,-0.48,-0.19,0.28,-0.28,0.24,997.30
278,91.31,12.84,0.84,0.46,-0.95,0.72,0.21,0.51,842.96
279,39.16,6.46,-0.41,-0.03,0.42,0.31,0.01,-0.68,577.49
280,99.04,10.92,0.94,0.65,0.15,-0.23,0.65,0.45,640.81
281,64.30,47.76,-0.47,0.43,-0.20,0.04,-0.58,-0.79,938.26
282,92.77,32.61,-0.12,-0.84,-0.42,0.02,0.76,0.08,634.22
283,60.65,35.08,0.78,0.83,-0.75,-0.71,-0.19,-0.93,839.51
284,67.45,55.24,0.71,0.97,-0.97,-0.95,0.95,-0.84,170.28
285,45.26,28.09,0.41,-0.72,-0.35,-0.40,-0.21,-0.39,927.19
286,75.58,33.17,-0.26,0.97,0.75,-0.38,-0.58,-0.89,970.30
287,96.58,74.90,0.74,-0.25,-0.34,-0.49,-0.76,0.87,886.25
288,57.00,31.55,0.20,0.78,0.50,0.50,0.80,-0.47,772.83
289,41.91,25.46,0.76,-0.68,-0.76,-0.16,0.28,-0.52,500.19
290,84.17,30.86,0.46,-0.07,-0.62,-0.25,-0.32,0.82,903.68
291,48.59,47.57,-0.32,0.72,-0.20,0.78,-0.52,0.08,779.62
292,57.22,13.42,0.73,0.81,0.02,-0.53,-0.85,0.04,937.69
293,93.29,11.92,0.64,-0.76,-0.30,0.85,0.63,-0.87,761.25
294,51.52,37.47,-0.12,-0.27,-0.89,-0.09,0.11,-0.65,610.34
295,85.74,75.44,-0.29,0.25,0.88,-0.83,0.98,0.69,956.16
296,80.13,59.90,0.26,-0.45,0.79,0.50,0.71,-0.90,858.83
297,79.97,7.88,0.30,0.65,0.55,0.73,0.68,0.31,895.02
298,78.08,6.03,-0.66,-0.38,-0.59,-0.00,-0.35,0.30,503.90
299,91.63,43.62,-0.14,0.01,0.48,0.36,0.69,0.96,992.14
300,85.72,44.96,0.86,0.20,-0.82,0.28,-0.75,0.92,875.24
301,87.68,53.46,-0.85,0.18,-0.44,0.84,-0.22,0.65,707.91
302,89.07,47.82,-0.96,0.55,-0.30,-0.93,0.67,0.04,890.34
303,54.74,46.30,0.57,-0.92,0.45,0.54,-0.60,-0.38,906.46
304,87.78,83.72,-0.61,-0.72,-0.02,0.78,0.76,-0.48,654.92
305,95.63,52.86,0.65,0.21,-0.51,0.39,-0.88,-0.14,813.57
306,95.74,83.95,0.86,0.08,-0.18,-0.32,0.58,-0.70,302.39
307,78.53,39.87,0.38,-0.05,0.97,-0.96,-0.99,-0.35,640.31
308,39.25,22.68,0.41,0.83,-0.58,-0.13,0.25,0.33,531.59
309,61.38,16.72,-0.98,-0.79,0.37,-0.10,-0.53,0.62,897.48
310,52.69,40.47,-0.47,-0.23,0.80,-0.44,-0.11,-0.29,395.44
311,86.73,64.55,0.86,-0.95,0.44,0.98,0.37,-0.19,877.63
312,62.85,12.23,0.15,0.06,-0.34,-0.74,0.25,0.15,988.58
313,64.06,28.59,0.54,0.36,-0.41,0.31,-0.75,-0.54,812.32
314,96.05,10.45,0.10,0.61,-0.22,0.08,-0.14,-0.11,701.08
315,57.15,32.01,-0.54,-0.57,0.54,0.35,-0.77,0.05,717.95
316,87.26,28.46,-0.17,-0.92,0.51,-0.22,0.15,0.45,971.85
317,61.58,10.67,0.50,-0.15,0.89,0.57,0.37,-0.49,887.68
318,50.17,48.62,-0.65,-0.62,-0.69,0.76,0.55,0.63,544.19
319,98.94,62.36,0.89,-0.85,-0.95,-0.88,-0.57,-0.50,976.58
320,96.04,70.54,0.97,0.84,0.69,-0.61,0.34,0.10,951.31
321,78.36,45.69,-0.74,-0.60,-0.52,-0.04,-0.68,-0.68,952.00
322,43.21,37.73,-0.93,0.61,-0.44,-0.73,-0.39,0.73,723.78
323,40.87,39.32,-0.69,-0.64,-0.80,-0.07,-0.50,-0.69,715.96
324,23.44,16.70,-0.45,-0.08,-0.20,0.92,-0.32,-0.16,664.44
325,75.55,55.89,-0.36,-0.22,0.10,-0.19,0.18,-0.82,640.15
326,50.80,25.14,0.46,-0.04,0.68,-0.50,-0.73,0.44,585.16
327,60.73,28.17,-0.50,-0.31,0.77,-0.65,-0.94,0.04,921.41
328,61.00,7.26,0.65,0.63,0.23,0.55,-0.53,-0.34,932.05
329,97.01,42.29,0.29,0.97,-0.74,0.40,0.60,-0.70,583.38
330,71.78,9.45,0.89,-0.72,-0.72,0.82,0.60,-0.39,941.10
331,33.54,29.00,-0.93,-0.84,-0.75,-0.16,0.33,-0.45,753.57
332,84.98,38.84,-0.42,-0.36,-0.63,-0.31,-0.43,-0.56,897.59
333,74.22,72.92,-0.84,0.93,-0.07,-0.47,-0.53,0.26,112.42
334,88.40,87.98,0.45,0.45,-0.58,0.98,0.60,-0.62,196.15
335,64.85,35.72,-0.29,0.97,-0.18,0.48,-0.03,0.21,814.70
336,46.98,20.99,-0.68,-0.26,-0.34,0.65,-0.05,-0.86,580.40
337,64.58,8.88,-0.91,-0.64,0.75,-0.56,-0.18,0.71,921.04
