index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
39,22.32,7.61,0.19,-0.58,0.17,0.37,0.82,0.05,878.62
40,178.97,109.96,0.09,-0.36,-0.85,-0.25,0.83,-0.82,676.44
41,155.64,96.03,0.14,0.77,-0.27,-0.34,0.91,0.05,959.23
42,36.03,27.32,0.89,-0.22,0.86,-0.90,0.53,-0.40,902.13
43,137.84,122.31,0.33,0.97,0.57,0.50,-0.39,0.55,565.91
44,170.20,40.85,0.44,0.39,-0.27,0.25,-0.84,0.78,848.54
45,111.13,19.35,-0.04,0.69,-0.88,-0.82,-0.40,0.77,976.79
46,183.73,29.23,0.88,0.26,0.91,-0.70,-0.11,0.89,893.50
47,164.93,67.42,-0.10,0.14,-0.03,0.87,-0.81,0.81,391.76
48,107.41,28.30,-0.88,0.75,0.05,-0.71,0.76,0.13,802.63
49,187.25,167.08,-0.87,0.35,0.18,-0.76,0.57,-0.02,292.86
50,58.53,13.39,-0.58,0.44,0.37,-0.59,-0.94,0.50,533.84
51,153.45,53.27,0.28,-0.07,0.02,0.45,0.67,-0.64,918.32
52,171.04,135.06,0.38,-0.93,0.05,-0.48,0.07,-0.59,782.35
53,192.54,80.76,-0.13,-0.49,-0.76,0.92,0.87,0.42,700.71
54,146.41,6.93,-0.71,-0.14,0.72,-0.55,0.23,-0.91,974.22
55,186.10,126.86,0.13,0.77,-0.14,0.75,-0.50,0.49,957.17
56,98.32,15.43,0.61,-0.17,-0.89,0.33,0.79,0.59,851.79
57,112.19,66.25,-0.12,0.47,-0.96,-0.75,-0.48,-0.80,944.04
58,134.62,29.42,0.44,0.54,0.50,-0.93,-0.77,0.03,858.23
59,35.69,31.89,0.02,0.27,0.60,-0.86,0.32,0.90,867.61
60,83.49,30.57,-0.74,-0.63,0.33,0.49,0.90,-0.87,742.73
61,168.97,147.72,0.50,-0.58,-0.09,-0.97,0.90,0.83,557.40
62,127.52,39.44,0.22,0.52,-0.24,-0.83,-0.23,-0.35,905.53
63,99.79,49.65,-0.95,0.48,-0.88,0.91,-0.11,-0.16,703.25
64,90.24,88.59,0.12,-0.20,-0.61,0.02,-0.66,0.67,587.84
65,121.55,77.75,-0.41,0.27,-0.68,-0.22,-0.57,0.41,541.76
66,145.45,83.83,0.17,0.09,-0.29,-0.70,0.01,0.69,961.48
67,155.25,89.47,0.17,-0.19,0.20,-0.19,0.86,0.18,651.12
68,110.86,77.17,-0.49,0.61,0.87,-0.49,0.07,0.50,900.40
69,120.06,91.98,0.22,-0.48,0.15,0.75,0.02,-0.29,887.12
70,196.95,134.63,0.31,0.72,-0.85,0.44,-0.83,-0.73,838.43
71,122.57,13.82,0.97,0.91,-0.85,0.77,-0.95,-0.69,806.46
72,144.58,36.24,-0.61,-0.76,-0.74,-0.85,-0.64,0.60,958.28
73,149.14,25.64,0.19,0.54,0.17,0.73,0.03,0.08,634.23
74,13.89,10.70,-0.11,-0.70,0.90,0.01,-0.37,0.49,791.09
75,191.22,58.16,-0.26,0.78,0.85,-0.26,0.62,-0.12,829.58
76,57.46,35.02,0.78,0.19,0.34,-0.85,-0.19,0.40,879.42
77,139.49,8.79,-0.34,-0.96,0.86,-0.95,0.90,-0.32,970.55
78,93.44,71.99,0.61,0.89,0.52,-0.74,0.19,-0.08,894.45
79,121.81,40.64,-0.17,0.28,-0.00,-0.39,0.30,-0.96,487.88
80,90.69,11.70,-0.36,0.65,-0.90,0.51,-0.75,0.86,561.50
81,160.72,87.78,-0.05,0.21,-0.08,-0.72,-0.90,-0.69,650.48
82,127.22,8.41,-0.39,-0.02,0.08,0.63,0.00,-0.32,821.08
83,161.34,85.33,-0.57,-0.68,-0.98,0.65,-0.03,0.94,961.13
84,199.41,118.31,-0.65,0.41,-0.32,0.92,-0.52,0.63,832.01
85,128.26,37.72,0.10,0.85,0.87,0.44,-0.77,0.50,962.02
86,144.85,104.82,-0.07,-0.06,-0.34,-0.15,0.29,-0.44,326.66
87,138.71,86.62,-0.65,-0.00,-0.02,0.52,-0.43,-0.73,341.13
88,52.35,50.25,0.38,-0.20,0.55,-0.64,-0.84,-0.36,721.29
89,188.86,178.19,0.01,0.74,0.96,-0.93,0.01,0.63,918.01
90,38.18,23.01,-0.96,-0.51,0.82,-0.10,-0.06,-0.96,770.14
91,145.72,39.07,0.68,-0.57,0.04,-0.88,0.08,-0.01,774.93
92,189.67,147.27,-0.66,0.97,0.27,-0.26,0.34,0.60,601.48
93,171.41,91.95,-0.14,-0.18,0.43,0.97,0.24,-0.88,293.95
94,147.66,130.87,-0.30,-0.53,-0.29,-0.09,0.94,0.64,376.78
95,100.44,51.59,0.96,0.44,0.68,0.46,0.63,0.48,754.57
96,101.55,39.57,-0.14,0.31,0.54,0.63,0.39,0.63,611.74
97,60.69,26.55,0.98,-0.10,-0.67,-0.45,0.48,-0.96,958.78
98,166.11,50.85,0.59,0.29,-0.58,0.80,0.19,-0.84,949.31
99,25.74,13.28,-0.83,-0.44,0.47,-0.13,0.84,-0.92,955.04
100,79.89,48.09,0.60,0.73,0.52,0.74,-0.77,0.22,834.18
101,134.68,107.41,0.82,-0.41,-0.41,-0.54,0.70,-0.96,745.81
102,184.39,102.26,0.92,-0.63,-0.32,0.25,-0.59,0.84,933.81
103,122.76,62.06,0.79,-0.90,-0.95,0.53,-0.06,0.81,551.81
104,179.95,157.13,-0.94,-0.09,0.29,-0.39,0.11,0.70,887.09
105,81.13,55.59,0.92,0.55,-0.77,-0.54,-0.14,0.10,658.39
106,124.27,27.46,-0.48,0.00,0.64,0.63,0.46,0.20,835.85
107,95.91,74.02,0.95,0.33,-0.61,0.76,0.08,0.49,463.92
108,116.06,92.58,-0.15,-0.76,-0.72,-0.06,-0.01,0.24,747.19
109,93.99,7.27,-0.96,-0.58,0.51,-0.30,0.90,-0.82,591.96
110,102.88,19.93,0.66,-0.31,-0.68,-0.55,-0.73,-0.04,884.23
111,118.94,39.27,-0.04,-0.92,-0.46,0.73,-0.60,-0.15,449.40
112,190.22,87.29,0.43,0.87,-0.36,-0.44,-0.69,-0.40,569.48
113,117.38,7.12,-0.20,0.61,-0.85,-0.45,0.92,0.12,818.29
114,141.29,103.82,-0.46,-0.61,-0.41,-0.29,0.20,-0.04,725.60
115,151.83,34.72,0.17,0.04,0.32,-0.83,-0.50,0.81,590.57
116,171.07,162.91,0.46,0.44,-0.16,0.43,-0.70,-0.69,823.95
117,57.22,36.93,-0.60,0.47,0.67,0.78,0.28,-0.88,540.68
118,158.42,115.02,0.00,0.42,-0.69,0.45,0.14,-0.36,825.80
119,80.05,40.47,-0.54,-0.68,-0.66,-0.81,-0.37,0.25,323.28
120,159.14,79.96,-0.52,0.87,0.30,-0.03,-0.38,-0.54,644.65
121,183.26,107.44,0.70,0.34,-0.34,-0.48,-0.09,-0.65,983.58
122,39.84,23.13,-0.20,-0.62,-0.25,-0.98,0.76,-0.35,999.86
123,88.58,68.10,-0.44,-0.70,0.21,0.67,-0.93,0.10,861.02
124,158.98,47.93,-0.66,0.30,-0.02,0.27,-0.01,0.64,985.98
125,81.30,33.75,0.48,-0.25,-0.31,0.16,-0.37,0.68,806.97
126,87.27,20.35,-0.27,-0.43,-0.55,-0.39,-0.48,0.92,434.83
127,145.64,134.25,0.72,-0.50,0.81,-0.71,0.06,-0.10,831.55
128,191.37,21.11,0.46,-0.20,-0.35,-0.51,-0.22,0.43,158.31
129,93.09,71.44,-0.14,0.34,0.02,-0.20,-0.96,-0.51,935.64
130,190.40,112.26,-0.77,0.61,0.06,-0.96,0.14,-0.33,520.64
131,187.33,70.58,0.08,0.03,-0.89,-0.55,0.37,-0.20,894.36
132,187.32,29.31,0.69,-0.60,0.52,0.99,0.79,-0.15,797.79
133,197.07,155.72,-0.08,0.13,-0.83,-0.04,0.19,0.26,799.51
134,149.03,111.40,-0.43,-0.29,-0.49,-0.46,0.19,0.66,911.47
135,170.12,138.29,0.95,0.20,-0.27,0.50,-0.32,0.09,560.82
136,91.78,26.83,-0.77,-0.78,0.47,-0.71,0.22,0.04,181.87
137,84.36,18.14,-0.46,0.40,0.68,0.86,0.80,0.21,815.82
138,153.86,140.10,-0.92,-0.35,-0.64,0.64,-0.28,-0.55,718.11
139,178.89,146.75,-0.09,0.41,0.33,0.84,-0.34,-0.65,457.90
140,85.12,37.82,0.83,0.76,-0.25,0.43,-0.41,-0.33,758.65
141,136.34,73.97,0.79,-0.76,-0.61,0.62,0.78,0.96,456.75
142,38.73,13.36,-0.09,0.51,0.13,0.17,0.19,-0.29,451.95
143,191.69,181.89,-0.32,-0.45,-0.72,0.57,0.13,-0.59,871.49
144,129.84,12.69,0.57,0.10,-0.55,0.22,-0.33,0.08,973.36
145,163.84,112.09,-0.71,0.30,-0.37,-0.39,-0.24,-0.68,622.24
146,136.08,20.72,-0.85,-0.42,0.21,0.52,0.66,0.97,506.02
147,72.06,22.30,-0.81,-0.76,0.55,0.08,0.60,0.28,715.11
148,192.00,143.73,-0.81,-0.26,-0.91,-0.79,0.82,-0.43,681.08
149,129.46,119.75,-0.31,-0.37,0.53,-0.24,-0.19,0.96,191.91
150,186.98,76.59,0.44,0.49,0.60,-0.17,0.55,-0.36,878.30
151,156.35,155.43,-0.25,-0.08,-0.67,0.31,-0.10,-0.55,701.64
152,114.05,75.49,0.05,0.09,0.49,0.93,0.16,-0.15,765.31
153,127.80,37.83,0.49,0.71,0.74,-0.43,-0.96,0.28,989.95
154,118.84,49.29,-0.21,0.17,0.83,-0.89,-0.29,0.68,564.95
155,169.67,126.00,0.01,0.72,-0.43,-0.18,0.60,0.30,398.83
156,134.50,83.72,-0.84,0.49,-0.79,0.93,-0.14,-0.27,758.84
157,131.48,108.43,0.80,-0.88,0.34,-0.15,0.96,-0.18,761.83
158,76.31,16.28,0.29,0.78,0.03,0.79,-0.58,0.00,972.42
159,152.24,90.97,0.86,-0.98,-0.33,0.08,0.54,-0.18,768.88
160,57.97,9.98,0.45,-0.11,0.53,0.87,-0.58,-0.93,754.95
161,191.51,184.57,-0.40,-0.37,-0.85,-0.31,-0.92,-0.71,792.14
162,29.67,13.84,0.75,-0.44,0.89,-0.58,-0.71,0.63,784.24
163,111.89,102.55,-0.89,-0.06,0.24,-0.80,0.71,-0.81,474.35
164,182.81,30.21,-0.50,-0.07,-0.19,-0.27,-0.50,-0.80,218.16
165,172.93,21.16,-0.07,0.86,0.57,-0.78,-0.50,0.61,449.84
166,198.92,128.88,0.82,-0.59,-0.45,0.33,-0.87,0.44,519.28
167,179.49,150.85,0.86,0.54,-0.03,-0.56,0.60,-0.84,911.97
168,140.74,118.88,-0.74,0.81,0.60,0.83,-0.21,-0.52,913.40
169,122.97,21.45,0.53,0.22,0.41,-0.65,-0.73,0.67,829.00
170,132.72,30.87,0.77,-0.04,0.33,0.03,-0.57,0.84,940.04
171,72.64,12.13,-0.82,0.31,-0.05,-0.02,0.07,-0.33,906.84
172,176.46,19.69,0.96,0.28,-0.09,-0.75,-0.57,0.21,951.63
173,192.48,68.44,-0.92,-0.78,-0.23,0.65,-0.63,0.39,870.79
174,156.32,5.66,0.48,-0.04,-0.31,-0.30,-0.19,0.10,895.19
175,83.54,12.20,0.87,-0.90,0.37,-0.54,0.78,0.12,666.95
176,198.59,181.40,-0.07,0.92,-0.43,0.73,0.98,0.88,826.96
177,190.18,153.31,-0.82,0.76,-0.99,-0.71,0.50,0.87,600.90
178,79.97,56.88,-0.05,-0.14,0.93,0.45,-0.24,0.60,994.02
179,150.30,48.46,-0.83,-0.03,-0.28,-0.23,-0.93,-0.96,928.22
180,190.51,143.46,-0.03,-0.30,0.59,-0.09,-0.08,-0.56,394.04
181,148.53,125.52,0.12,0.74,0.77,-0.79,0.49,-0.32,767.80
182,173.48,136.54,0.38,-0.39,0.15,0.83,-0.36,0.70,166.18
183,128.79,53.65,-0.36,0.59,-0.88,0.46,-0.13,0.56,902.66
184,128.18,68.32,-0.28,0.52,0.32,0.33,-0.33,-0.02,705.27
185,121.26,74.02,0.10,0.41,0.98,0.82,-0.60,0.42,580.04
186,188.93,23.32,-0.33,-0.71,-0.84,-0.58,0.47,0.85,918.87
187,153.93,117.61,-0.16,0.98,0.31,0.70,-0.10,0.71,951.37
188,108.56,42.87,-0.39,-0.93,0.57,0.77,-0.52,0.53,469.98
189,90.30,68.15,0.64,-0.68,-0.93,0.51,0.36,0.96,682.82
190,176.88,54.76,-0.70,0.14,-0.28,-0.73,-0.92,0.55,947.21
191,195.97,129.49,-0.57,0.78,-0.60,-0.40,0.12,0.06,396.33
192,176.20,132.32,0.30,0.62,-0.75,0.67,0.59,-0.34,945.87
193,192.68,74.46,0.79,0.51,0.54,-0.12,0.02,0.27,660.46
194,148.13,113.53,-0.94,0.90,0.24,-0.01,-0.28,0.32,352.34
195,183.67,6.55,0.81,0.37,0.15,-0.74,0.58,0.93,890.48
196,194.87,134.15,-0.84,0.03,0.84,0.08,-0.00,-0.10,481.90
197,185.21,163.80,-0.36,0.16,0.06,-0.37,0.05,0.29,964.63
198,73.32,60.13,-0.26,-0.79,0.47,-0.49,0.80,-0.71,879.83
199,63.91,38.14,-0.05,0.15,0.10,-0.17,-0.78,0.39,833.99
200,151.65,99.64,0.12,-0.79,0.91,-0.72,-0.55,-0.02,286.38
201,87.66,86.86,0.44,-0.42,0.55,-0.89,-0.52,-0.25,877.21
202,76.44,32.35,-0.20,-0.88,0.52,0.05,-0.44,-0.85,744.26
203,186.31,153.18,0.95,-0.58,-0.58,0.79,-0.93,0.41,875.34
204,118.69,93.94,-0.81,-0.08,-0.50,-0.67,0.87,-0.76,882.51
205,76.90,53.95,0.47,0.67,-0.91,-0.85,-0.26,0.51,347.95
206,123.16,84.37,-0.80,-0.73,0.82,-0.48,0.67,-0.64,351.23
207,174.69,98.00,-0.68,0.44,-0.85,-0.62,-0.63,0.31,686.20
208,150.23,120.02,-0.54,0.43,-0.01,-0.32,-0.82,0.69,843.10
209,173.03,54.42,0.11,-0.36,0.08,-0.32,-0.73,-0.60,692.11
210,74.71,68.74,-0.27,0.27,-0.45,-0.62,0.23,0.64,968.83
211,150.55,123.92,0.86,0.26,-0.54,-0.76,-0.69,-0.64,955.47
212,72.74,33.24,0.75,-0.31,0.73,0.90,-0.33,0.93,931.92
213,198.09,192.84,-0.60,0.96,0.53,0.12,0.17,0.84,867.86
214,44.46,17.41,-0.47,0.79,0.28,-0.88,0.56,0.05,832.64
215,180.33,120.11,0.09,-0.02,0.09,-0.40,0.96,0.91,889.96
216,113.00,33.24,-0.80,0.15,-0.68,-0.35,0.30,-0.87,787.07
217,174.73,135.26,-0.76,-0.61,-0.44,0.66,-0.37,0.84,153.09
218,156.30,106.08,0.34,0.82,-0.85,-0.24,0.51,-0.34,287.32
219,15.39,6.70,0.10,0.40,-0.04,-0.10,0.87,-0.65,588.29
220,176.52,32.54,0.68,0.40,0.36,-0.67,-0.08,-0.34,668.27
221,38.20,15.46,0.24,-0.44,-0.52,0.10,-0.21,-0.36,597.19
222,188.27,172.01,0.76,-0.06,-0.45,0.50,-0.62,-0.74,975.13
223,185.65,142.13,-0.37,-0.61,0.44,-0.73,0.99,-0.16,899.51
224,177.15,61.07,0.51,-0.95,0.63,0.34,0.51,0.78,987.93
225,192.15,35.45,0.36,-0.32,0.04,0.78,-0.74,-0.55,880.97
226,161.66,115.41,-0.41,-0.36,0.22,-0.31,0.14,0.72,955.63
227,81.54,62.39,0.95,0.68,-0.27,-0.54,0.33,-0.35,540.85
228,199.12,167.37,-0.23,0.66,0.65,-0.71,-0.70,-0.26,892.32
229,90.55,74.15,-0.16,-0.42,-0.34,-0.15,0.28,0.77,375.04
230,118.24,79.62,-0.42,0.26,0.70,0.92,0.28,-0.10,982.86
231,171.76,106.82,-0.19,-0.30,-0.62,0.20,0.67,0.41,977.37
232,131.23,25.74,0.01,0.93,-0.77,0.32,-0.35,0.35,711.80
233,103.13,21.11,0.48,0.19,-0.79,-0.27,-0.08,-0.20,542.23
234,123.09,45.51,-0.91,-0.62,-0.56,0.65,-0.37,0.83,894.50
235,148.22,24.43,0.57,0.97,0.94,-0.24,-0.27,0.20,331.28
236,149.18,111.80,-0.93,0.66,-0.15,0.42,-0.93,-0.43,602.09
237,89.00,63.52,0.96,0.70,-0.98,0.49,0.19,0.48,700.65
238,137.74,121.05,0.46,0.08,-0.21,-0.08,-0.76,0.52,447.31
239,69.57,48.40,-0.91,-0.06,0.68,0.83,-0.58,-0.51,878.98
240,59.16,31.86,0.23,0.15,-0.01,0.29,0.95,0.08,569.11
241,95.82,14.28,-0.80,0.86,-0.28,0.25,-0.90,-0.04,612.39
242,62.82,7.73,0.74,0.05,-0.13,-0.27,0.98,0.66,795.89
243,173.59,72.47,-0.50,0.42,0.37,-0.88,0.11,0.40,856.99
244,150.26,79.17,0.93,-0.23,-0.22,0.73,-0.43,-0.69,738.32
245,143.51,7.47,-0.74,0.57,0.78,-0.10,0.39,-0.33,517.70
246,41.42,35.27,-0.87,0.85,0.27,0.51,-0.69,0.03,779.11
247,146.28,129.36,-0.94,0.13,-0.61,0.74,-0.99,-0.84,683.54
248,84.51,56.07,-0.26,0.92,-0.43,-0.16,-0.91,0.87,739.97
249,59.42,39.39,-0.25,-0.27,-0.83,0.01,-0.86,0.22,574.22
250,175.80,135.68,0.65,-0.89,0.10,0.87,0.14,-0.08,692.23
251,126.11,73.80,0.53,0.62,0.13,-0.86,-0.58,-0.56,695.56
252,127.98,37.44,0.89,0.07,0.98,-0.94,-0.74,0.14,688.36
253,93.75,53.44,0.11,-0.96,0.23,0.63,0.07,-0.02,987.57
254,110.79,46.06,0.60,-0.01,-0.05,0.32,0.20,0.48,609.61
255,131.28,113.42,0.43,-0.65,-0.87,0.46,0.43,-0.92,545.07
256,103.43,89.55,0.67,0.58,-0.14,-0.53,-0.07,0.53,861.41
257,129.13,68.51,0.27,0.44,-0.88,0.46,0.07,-0.58,913.67
258,87.26,14.31,-0.33,0.10,-0.30,-0.62,0.35,0.49,837.94
259,199.22,11.97,0.07,0.09,0.92,0.59,-0.32,0.30,895.76
260,77.61,19.63,0.65,-0.01,-0.43,0.63,-0.05,0.72,612.77
261,195.46,125.46,-0.25,-0.65,0.69,-0.51,-0.84,0.76,898.76
262,134.50,64.07,0.09,0.75,-0.51,-0.32,-0.79,-0.62,441.93
263,102.50,100.92,-0.99,0.39,0.87,-0.65,-0.32,-0.77,892.21
264,177.58,68.95,-0.20,0.74,-0.89,-0.63,-0.67,-0.78,994.55
265,88.39,28.97,-0.62,0.05,-0.35,-0.07,0.82,0.08,974.36
266,152.09,74.01,0.95,0.35,-0.21,0.44,-0.07,0.68,640.81
267,111.42,19.98,-0.17,0.78,-0.46,0.12,0.94,0.90,297.95
268,155.50,66.24,-0.34,-0.38,-0.87,0.16,-0.18,0.73,882.36
269,170.90,62.53,-0.10,0.49,-0.62,0.42,-0.86,-0.40,738.10
270,143.63,105.99,0.76,0.48,0.67,0.26,0.10,-0.53,944.08
271,145.62,58.27,0.34,-0.33,0.97,0.05,-0.08,-0.51,560.53
272,190.50,151.92,-0.51,0.85,0.49,0.06,0.51,0.92,888.89
273,193.90,68.69,-0.45,0.11,0.13,0.77,0.39,0.33,910.62
274,78.04,50.33,-0.05,0.62,0.31,-0.19,0.19,0.04,931.96
275,182.60,125.70,0.62,-0.79,0.22,0.93,0.56,0.53,841.53
276,122.82,101.85,0.15,-0.02,-0.66,-0.42,-0.50,-0.87,667.88
277,143.21,15.23,-0.19,-0.97,0.68,-0.70,-0.24,0.07,988.69
278,154.32,108.34,0.12,-0.72,-0.27,0.61,-0.15,0.31,540.91
279,142.87,23.00,0.93,-0.87,-0.14,0.84,-0.06,-0.80,846.77
280,195.75,54.55,-0.86,0.86,-0.05,0.96,-0.87,-0.43,950.61
281,187.87,165.89,-0.90,-0.53,-0.93,-0.58,0.21,0.77,912.45
282,100.43,44.47,-0.44,0.09,0.71,0.07,0.92,0.40,554.26
283,63.39,5.89,0.07,-0.35,0.84,0.87,0.91,0.19,447.29
284,158.80,81.47,0.60,0.12,-0.91,-0.14,0.82,0.34,951.88
285,182.70,105.56,-0.97,-0.81,-0.81,-0.19,0.77,-0.67,842.09
286,57.02,21.64,-0.30,0.58,-0.05,-0.24,-0.42,-0.01,525.61
287,199.65,169.46,-0.34,-0.15,0.66,-0.65,-0.34,-0.49,614.43
288,182.47,146.83,0.92,0.75,-0.02,0.47,0.23,0.65,935.09
289,111.67,80.05,-0.93,-0.84,-0.73,-0.67,-0.05,-0.55,782.43
290,88.98,33.30,-0.54,-0.46,-0.59,-0.43,0.18,0.39,744.50
291,152.77,62.01,-0.07,-0.33,-0.64,0.13,-0.31,0.23,494.77
292,198.09,189.31,-0.46,0.22,0.70,0.92,0.73,-0.32,836.73
293,194.84,167.60,-0.20,-0.22,0.09,-0.02,-0.87,0.17,570.27
294,141.76,37.23,0.19,0.44,0.65,0.06,0.92,-0.48,456.86
295,143.13,45.01,-0.40,-0.80,0.20,-0.70,0.21,0.70,822.15
296,184.69,99.60,-0.51,-0.90,-0.68,-0.77,0.33,0.89,877.90
297,90.93,23.13,-0.64,0.40,0.76,0.74,0.73,0.06,660.80
298,145.39,96.60,0.36,0.83,-0.02,0.17,-0.33,0.60,731.14
299,84.44,36.10,-0.03,-0.75,0.57,-0.15,0.58,-0.70,626.73
300,123.94,15.31,0.62,0.37,0.04,-0.21,-0.92,-0.70,742.99
301,198.73,59.70,-0.39,-0.18,0.60,0.32,0.36,-0.53,325.38
302,93.19,73.80,0.64,-0.33,0.23,-0.14,0.55,0.42,824.50
303,173.11,60.69,0.84,0.10,0.52,0.85,0.86,-0.62,993.86
304,158.49,112.14,-0.53,0.19,-0.86,0.16,-0.92,0.39,728.45
305,96.27,6.38,-0.16,-0.96,-0.54,-0.49,0.14,-0.92,221.45
306,129.60,63.47,0.17,-0.02,0.15,-0.72,0.09,-0.00,930.40
307,183.90,121.18,-0.44,0.11,0.70,0.23,0.93,0.79,841.49
308,190.13,86.40,0.34,-0.01,-0.13,-0.44,-0.85,0.31,296.78
309,193.28,136.46,-0.51,-0.99,0.25,-0.60,-0.16,-0.19,832.57
310,122.55,93.73,-0.89,0.34,-0.10,-0.56,-0.75,0.49,934.75
311,141.91,114.00,-0.54,0.74,0.73,0.76,-0.79,0.69,703.29
312,198.17,90.13,0.66,-0.34,0.69,-0.11,0.01,-0.95,974.29
313,113.01,93.64,0.89,-0.68,-0.35,0.09,0.68,-0.31,571.82
314,167.32,46.04,-0.27,-0.87,-0.20,-0.60,0.62,-0.19,511.57
315,163.00,68.90,0.02,0.33,0.42,0.22,0.10,-0.73,945.78
316,166.34,95.78,0.07,0.74,0.09,-0.53,0.76,0.14,996.82
317,122.97,97.90,0.21,-0.03,0.12,0.97,0.67,-0.47,650.54
318,114.19,32.61,0.86,-0.19,-0.67,0.63,-0.17,-0.72,929.69
319,129.00,28.16,-0.89,0.11,0.69,-0.91,-0.60,-0.18,433.07
320,164.84,9.55,-0.82,0.17,0.84,-0.03,-0.81,-0.01,759.26
321,103.98,47.77,-0.08,-0.05,-0.38,0.60,0.60,0.50,716.40
322,52.56,21.04,0.07,0.15,0.50,-0.76,-0.50,0.02,371.20
323,58.14,34.58,0.17,-0.39,-0.42,0.99,0.15,-0.98,472.15
324,166.13,153.73,-0.52,0.56,0.20,-0.69,-0.22,0.63,485.78
325,53.21,15.21,0.55,-0.14,0.50,-0.50,-0.48,-0.26,558.95
326,92.50,50.02,0.49,0.58,0.51,0.83,0.45,-0.17,908.95
327,171.82,159.64,-0.34,0.11,0.02,-0.57,-0.01,-0.60,948.44
328,80.06,53.41,-0.87,-0.98,0.45,-0.62,-0.39,0.50,989.81
329,134.46,56.21,0.51,-0.99,-0.30,-0.90,0.77,-0.05,812.68
330,108.70,89.22,0.18,0.34,0.67,-0.00,0.95,0.18,795.30
331,197.84,51.54,0.86,0.55,0.07,-0.07,-0.42,-0.51,180.49
332,121.91,106.98,0.36,-0.37,-0.70,-0.26,-0.21,-0.41,880.80
333,111.74,12.74,0.20,0.09,-0.86,0.77,0.69,-0.14,505.18
334,180.64,67.27,0.59,0.79,0.01,0.15,-0.38,-0.70,916.11
335,80.37,54.99,0.67,0.41,-0.02,0.14,0.03,-0.12,588.35
336,185.26,76.52,0.32,0.06,-0.82,0.81,-0.89,0.89,854.39
337,124.55,78.21,0.51,0.12,0.59,0.74,-0.40,0.57,988.79
338,16.90,6.15,-0.57,-0.30,0.83,-0.35,0.79,0.60,730.11
