index,m1_msun,m2_msun,chi1x,chi1y,chi1z,chi2x,chi2y,chi2z,dL_Mpc
133,182.45,145.06,0.93,0.36,-0.66,0.94,0.46,-0.05,640.88
134,129.97,104.18,-0.47,0.85,0.57,-0.01,0.01,-0.29,838.20
135,194.41,73.58,0.70,0.72,0.68,-0.60,-0.53,-0.66,963.55
136,192.79,70.21,-0.51,-0.11,-0.24,0.80,-0.20,0.05,727.17
137,195.33,149.84,-0.49,-0.23,-0.62,-0.12,0.07,0.49,888.07
138,99.59,74.85,-0.09,0.59,-0.33,-0.09,-0.17,0.93,908.37
139,134.31,72.05,0.39,-0.79,0.91,-0.09,-0.45,-0.73,828.59
140,198.96,156.23,0.95,-0.45,0.17,0.20,0.96,-0.31,351.12
141,164.33,120.53,0.63,-0.60,0.92,0.18,0.95,0.34,806.28
142,159.43,103.95,0.91,-0.83,0.67,-0.81,0.96,-0.88,905.44
143,181.66,5.74,-0.22,-0.05,-0.04,-0.71,-0.89,-0.88,752.70
144,123.57,55.01,-0.69,0.65,0.57,0.02,0.09,0.75,912.26
145,178.74,131.38,0.22,-0.09,-0.67,-0.99,-0.65,-0.16,598.36
146,195.49,98.45,-0.49,-0.17,-0.50,-0.11,0.37,0.27,877.12
147,179.68,49.13,-0.11,0.97,-0.61,0.55,-0.33,-0.82,967.59
148,67.04,37.03,-0.73,0.14,0.67,-0.17,0.63,0.84,725.61
149,176.66,135.64,0.92,0.52,0.54,0.55,-0.04,0.66,812.56
150,192.43,105.20,-0.14,-0.57,-0.56,-0.25,0.47,0.74,561.66
151,128.89,45.26,0.49,-0.08,0.44,-0.66,0.31,0.29,510.68
152,155.19,116.60,0.59,-0.15,0.38,-0.51,0.38,-0.53,567.35
153,187.21,98.43,-0.59,-0.57,-0.82,0.98,0.99,-0.15,816.71
154,47.82,10.32,-0.47,0.65,0.19,0.06,-0.98,0.46,990.04
155,179.88,77.05,-0.03,-0.95,0.45,0.94,0.56,-0.42,928.21
156,88.81,36.07,-0.11,0.05,0.20,-0.97,0.74,-0.38,762.54
157,108.82,30.91,-0.32,-0.45,-0.32,0.98,-0.94,0.20,859.41
158,186.55,105.10,-0.18,0.69,-0.25,0.78,0.21,0.17,458.94
159,128.29,93.33,0.16,0.59,0.46,-0.05,-0.67,0.37,907.96
160,168.80,91.37,0.28,-0.82,-0.73,0.96,-0.48,0.20,840.27
161,185.43,129.80,-0.96,0.54,-0.31,-0.21,-0.44,-0.42,835.56
162,88.96,22.65,-0.28,-0.70,-0.51,0.23,-0.87,-0.44,956.74
163,128.95,28.32,-0.19,-0.76,0.40,0.26,-0.71,0.98,676.97
164,179.04,120.16,-0.77,0.84,-0.62,0.65,-0.08,-0.97,773.37
165,186.40,161.75,0.29,-0.48,0.32,0.97,-0.26,0.69,593.73
166,191.15,121.64,-0.28,0.03,-0.15,0.84,0.19,-0.71,756.17
167,108.34,102.83,-0.43,0.37,0.65,0.39,-0.61,-0.02,707.62
168,135.95,84.49,-0.62,-0.81,0.32,0.07,0.49,0.86,677.73
169,165.07,127.37,-0.67,0.40,0.94,0.98,-0.20,0.12,984.11
170,50.40,5.02,-0.96,-0.76,0.49,0.22,-0.71,-0.68,441.96
171,142.91,130.94,0.85,0.15,-0.49,0.39,-0.94,-0.72,962.85
172,99.15,34.86,-0.86,0.35,0.72,-0.43,0.96,0.22,788.31
173,191.56,38.55,0.18,0.84,-0.31,0.75,0.16,0.98,900.56
174,82.32,34.03,0.05,-0.10,-0.72,0.20,-0.19,-0.88,976.49
175,130.22,80.00,0.52,0.41,-0.60,0.28,-0.92,0.22,341.65
176,137.65,82.10,0.97,0.87,-0.30,0.07,0.30,0.98,967.85
177,74.30,42.73,0.65,0.00,0.91,-0.72,0.34,-0.94,881.66
178,75.05,25.03,-0.85,0.86,-0.25,0.46,-0.14,-0.80,987.99
179,123.50,18.06,0.17,0.97,0.66,-0.85,0.88,-0.28,453.68
180,195.36,114.22,0.87,-0.24,-0.01,0.44,0.94,-0.11,949.85
181,165.72,77.42,-0.25,-0.17,-0.40,-0.61,-0.87,-0.40,886.31
182,145.73,22.45,-0.63,-0.41,0.96,-0.52,-0.42,-0.88,860.80
183,194.61,69.53,0.49,-0.27,0.85,0.49,-0.58,0.35,968.44
184,180.47,116.70,0.29,0.31,0.51,-0.38,-0.34,-0.61,707.59
185,169.94,161.54,0.01,-0.12,0.53,0.98,-0.50,-0.91,827.76
186,168.35,16.35,0.11,-0.31,-0.96,-0.35,0.77,0.01,820.91
187,126.21,119.40,-0.47,0.90,0.98,-0.42,-0.51,-0.16,751.79
188,100.94,25.00,0.62,-0.86,-0.78,0.17,-0.53,-0.45,800.51
189,142.90,130.99,0.79,0.07,0.80,-0.67,0.48,0.26,671.61
190,162.33,86.10,-0.31,0.21,-0.26,0.45,0.65,0.96,845.57
191,81.11,62.91,0.39,-0.43,-0.77,-0.57,0.38,-0.32,557.87
192,112.55,52.63,-0.09,-0.63,0.00,-0.01,-0.18,-0.70,942.17
193,155.59,97.31,-0.61,0.95,0.63,0.95,-0.64,-0.29,856.92
194,148.47,12.96,0.93,0.52,0.19,0.41,0.71,0.93,875.29
195,81.01,41.75,-0.95,-0.05,-0.12,0.90,0.79,-0.08,997.82
196,138.72,47.11,0.94,0.44,-0.42,-0.38,-0.10,-0.14,929.62
197,195.16,65.19,-0.97,0.11,0.70,-0.57,-0.91,-0.07,647.99
198,171.93,52.48,0.64,0.92,0.33,0.50,0.84,-0.66,943.48
199,168.73,81.90,-0.51,-0.83,-0.50,0.24,0.86,0.74,693.55
200,118.75,15.65,-0.50,-0.92,-0.76,0.54,0.76,-0.25,708.27
201,130.84,34.87,0.03,0.59,0.17,0.50,0.12,0.21,435.07
202,76.31,74.05,-0.92,0.20,-0.34,-0.89,0.51,-0.66,550.93
203,123.60,95.92,-0.54,-0.22,-0.75,-0.22,0.28,-0.35,927.99
204,77.19,22.81,0.56,0.45,0.36,0.72,-0.60,0.21,774.88
205,141.43,14.93,0.11,0.51,-0.16,0.56,-0.83,-0.15,422.08
206,41.41,35.22,-0.77,-0.30,-0.77,0.96,-0.30,0.06,824.11
207,57.90,9.41,-0.26,0.21,0.75,0.22,0.92,-0.66,823.12
208,74.12,57.64,-0.28,-0.50,-0.52,-0.47,0.28,-0.83,944.26
209,89.41,6.30,-0.69,0.96,0.44,0.33,-0.30,0.42,995.80
210,198.64,132.89,0.83,-0.39,0.69,-0.43,0.01,0.24,914.11
211,153.46,14.07,-0.95,0.11,0.89,-0.28,0.98,-0.40,773.58
212,191.99,131.81,0.90,-0.27,0.91,0.88,0.68,-0.59,835.53
213,199.36,174.90,0.20,-0.88,-0.56,-0.76,-0.45,0.96,536.85
214,110.37,52.78,-0.23,-0.23,0.57,0.66,0.88,0.81,950.09
215,187.09,135.28,0.71,-0.22,0.71,0.17,-0.09,-0.05,570.62
216,98.91,17.50,-0.96,0.29,0.21,-0.32,-0.54,-0.41,692.38
217,109.08,33.88,-0.98,0.13,0.40,-0.35,-0.10,0.32,757.71
218,120.23,44.75,-0.10,-0.24,0.49,0.20,-0.92,-0.46,864.05
219,106.63,96.29,0.41,0.10,-0.39,0.05,-0.52,0.73,732.42
220,103.98,74.44,-0.36,0.42,0.10,0.28,0.67,-0.32,367.12
221,125.66,14.61,-0.62,-0.89,-0.24,-0.34,0.30,-0.16,905.15
222,193.42,190.96,0.10,-0.15,0.97,0.10,-0.50,-0.14,918.80
223,181.77,15.93,-0.98,0.81,0.82,-0.31,-0.65,-0.44,777.48
224,186.96,184.59,-0.48,0.01,-0.84,0.66,0.17,0.08,649.65
225,78.85,66.99,0.31,0.47,-0.03,-0.46,-0.44,-0.43,488.32
226,69.38,27.45,-0.98,0.24,-0.38,-0.25,-0.16,-0.85,716.15
227,183.84,7.33,-0.96,-0.96,0.03,0.80,0.07,-0.07,748.47
228,151.87,32.09,-0.86,0.70,0.63,0.11,0.62,0.91,677.81
229,120.18,77.05,0.90,0.10,0.42,0.32,0.09,0.89,928.34
230,164.68,38.32,0.55,-0.91,-0.04,0.39,-0.90,-0.50,475.60
231,90.94,14.04,0.54,-0.20,-0.86,0.62,0.47,-0.29,990.70
232,68.37,46.59,0.09,0.87,-0.25,-0.55,0.58,-0.74,347.13
233,50.17,41.41,0.01,-0.02,-0.33,-0.21,-0.46,-0.90,857.74
234,142.22,72.71,-0.90,-0.22,-0.73,0.81,-0.33,0.37,856.47
235,132.71,17.51,0.54,-0.20,-0.70,0.71,-0.03,-0.49,968.26
236,130.96,82.35,-0.79,-0.69,0.47,-0.49,0.35,-0.95,935.02
237,87.68,36.45,0.97,0.44,0.58,0.13,0.65,-0.48,947.81
238,189.15,93.99,-0.57,-0.74,-0.85,-0.69,0.18,0.51,324.16
239,198.09,190.03,0.52,0.77,0.05,0.14,0.07,0.11,957.18
240,108.59,57.33,-0.01,0.25,-0.35,-0.87,0.85,-0.40,996.08
241,176.85,167.27,-0.35,0.62,0.53,0.86,0.62,-0.71,717.05
242,155.10,111.90,-0.66,-0.30,-0.06,0.10,0.55,0.23,709.32
243,182.55,174.44,-0.38,0.19,-0.96,-0.89,0.76,-0.21,989.26
244,172.28,46.88,0.94,-0.08,-0.09,0.89,0.55,0.64,862.18
245,78.49,64.55,-0.77,0.76,0.38,0.35,-0.74,-0.26,370.33
246,126.01,61.33,-0.92,-0.37,-0.33,0.08,-0.78,0.40,944.74
247,110.74,43.71,-0.91,0.01,-0.66,0.45,0.28,-0.47,783.82
248,161.68,16.51,0.83,0.83,-0.28,0.44,0.66,-0.44,615.28
249,189.07,62.22,0.83,0.82,-0.73,-0.07,-0.81,-0.53,604.73
250,47.53,29.06,-0.36,0.24,-0.48,0.10,0.94,-0.69,788.95
251,198.75,138.63,-0.93,-0.16,0.52,-0.72,-0.18,-0.56,900.93
252,115.00,106.71,-0.32,-0.17,-0.40,0.53,-0.86,0.57,910.52
253,174.07,90.63,-0.13,0.97,-0.78,0.85,0.63,0.53,874.20
254,94.02,78.50,0.37,0.94,-0.21,0.71,-0.78,-0.06,479.13
255,83.40,15.74,0.57,0.94,0.95,0.39,0.63,0.68,902.63
256,181.82,144.10,0.44,-0.77,0.57,0.76,-0.97,0.79,903.06
257,75.95,28.23,0.88,0.44,0.91,-0.70,0.66,-0.46,755.91
258,180.13,15.92,0.62,-0.52,0.87,0.62,0.18,0.75,591.16
259,170.21,42.65,-0.16,0.32,0.13,0.47,-0.46,0.37,855.94
260,191.18,149.77,0.81,0.92,0.83,0.00,0.74,0.21,988.49
261,145.68,122.07,-0.26,0.74,-0.27,-0.17,-0.23,0.43,846.15
262,191.71,138.87,-0.94,-0.84,0.72,0.24,-0.54,-0.15,196.55
263,176.34,45.05,0.01,-0.66,0.11,-0.84,0.12,-0.70,694.52
264,162.49,55.97,-0.64,0.54,-0.18,-0.16,0.65,-0.06,533.42
265,194.23,127.46,-0.49,0.14,-0.01,-0.23,0.82,-0.57,307.63
266,184.70,82.98,0.62,-0.80,0.06,0.94,0.56,0.78,245.49
267,139.15,114.65,-0.63,-0.90,0.38,-0.16,0.48,0.55,962.63
268,131.47,48.23,0.99,0.55,-0.75,0.02,-0.18,0.56,758.74
269,176.29,69.68,0.94,0.56,0.68,0.50,0.22,0.83,932.97
270,188.09,78.59,0.86,-0.42,-0.33,0.46,-0.06,-0.87,507.99
271,187.75,92.84,-0.12,0.39,-0.25,0.82,0.70,-0.83,950.98
272,158.80,85.52,0.45,0.06,0.04,0.92,0.45,0.65,915.74
273,172.05,69.06,-0.29,-0.39,-0.39,-0.66,-0.47,0.66,908.21
274,50.62,29.57,-0.93,-0.61,-0.04,0.69,0.89,0.65,939.85
275,168.75,77.52,0.59,0.14,-0.11,0.45,-0.14,-0.33,966.64
276,50.72,23.08,0.46,0.53,0.05,-0.34,0.46,-0.70,985.02
277,96.81,52.36,-0.21,-0.34,-0.64,-0.15,0.45,-0.96,748.83
278,63.05,43.50,0.23,-0.42,0.18,0.21,-0.41,0.09,586.08
279,98.09,32.30,-0.10,-0.28,0.78,-0.55,-0.25,-0.36,773.36
280,84.81,11.80,-0.09,-0.33,0.02,-0.52,-0.48,-0.05,978.98
281,120.52,105.76,0.85,0.90,-0.58,-0.89,-0.76,-0.96,712.99
282,140.84,62.04,-0.73,-0.68,0.74,0.97,-0.55,-0.41,875.06
283,158.97,93.76,-0.35,0.77,-0.66,-0.09,-0.69,0.97,944.63
284,128.48,128.11,0.57,0.23,-0.44,0.15,-0.72,-0.44,945.65
285,130.08,78.96,-0.81,0.75,0.04,-0.11,-0.46,0.11,777.43
286,170.07,22.68,0.31,-0.11,-0.07,-0.35,-0.47,0.03,795.64
287,26.53,12.41,-0.26,-0.04,-0.04,0.58,-0.23,0.43,463.21
288,156.57,130.68,0.88,0.11,-0.65,-0.62,0.71,-0.74,999.58
289,95.94,85.62,0.62,-0.56,0.76,0.33,0.31,0.12,879.05
290,135.26,58.60,-0.93,-0.18,0.65,-0.16,-0.47,-0.26,819.26
291,78.04,39.42,0.84,0.73,-0.09,-0.15,-0.33,0.71,924.49
292,178.79,28.18,-0.62,-0.20,0.50,-0.92,-0.52,-0.01,560.92
293,141.85,109.87,0.18,-0.72,0.02,0.78,0.20,0.96,912.57
294,198.69,56.25,-0.20,-0.69,-0.74,0.74,0.79,-0.87,807.44
295,123.15,100.71,-0.88,0.11,-0.41,-0.45,-0.92,-0.21,661.32
296,133.66,47.33,-0.44,0.17,-0.19,0.68,0.12,0.01,658.67
297,128.83,111.00,0.81,0.04,0.28,0.51,0.46,-0.56,704.36
298,169.72,86.69,-0.56,0.42,0.40,-0.11,0.76,0.78,991.54
299,117.79,64.40,0.49,-0.93,0.14,0.24,-0.50,-0.83,823.12
300,128.41,29.19,0.94,0.59,0.59,0.30,0.87,-0.42,530.75
301,145.02,46.65,-0.09,-0.85,0.58,-0.11,0.06,0.85,894.29
302,125.66,24.18,-0.77,0.19,-0.95,-0.38,-0.29,0.22,462.39
303,83.92,64.98,0.25,0.05,-0.69,0.79,-0.46,0.70,871.88
304,189.99,113.06,0.17,-0.59,-0.52,-0.06,-0.85,0.35,697.51
305,166.20,148.18,-0.26,-0.38,0.62,0.46,-0.84,-0.74,783.60
306,103.76,29.46,-0.32,-0.42,0.60,0.66,-0.91,-0.17,849.07
307,194.77,77.13,-0.57,-0.88,-0.76,0.42,0.71,-0.08,959.85
308,85.19,75.03,0.04,-0.46,-0.99,0.22,-0.64,-0.39,965.94
309,192.43,150.00,-0.00,-0.17,-0.68,0.67,0.74,0.92,417.92
310,147.47,16.55,-0.29,0.22,-0.11,0.84,0.64,0.28,772.81
311,157.67,72.37,-0.62,0.29,0.01,0.49,-0.88,-0.47,514.90
312,115.99,68.61,-0.23,0.34,0.43,-0.67,0.43,0.05,587.92
313,126.94,34.77,0.11,0.78,-0.97,-0.89,0.76,0.06,808.15
314,185.02,68.82,-0.37,0.19,0.59,-0.18,-0.51,0.60,782.78
315,147.79,137.03,-0.24,0.11,0.72,-0.61,0.92,0.95,833.06
316,120.29,51.87,0.24,0.77,-0.99,0.62,0.70,0.90,774.56
317,51.21,8.55,-0.35,0.45,-0.46,0.60,0.39,0.76,832.83
318,135.70,73.45,0.22,-0.68,-0.87,-0.66,0.79,-0.20,804.43
319,109.06,100.59,0.84,0.63,-0.14,0.05,0.31,0.56,868.40
320,153.38,91.92,0.31,0.54,0.12,-0.97,-0.61,0.43,795.37
321,169.44,28.27,-0.84,0.08,-0.69,-0.99,-0.03,0.72,914.84
322,90.88,38.55,-0.79,0.55,-0.93,-0.31,0.60,-0.66,856.95
323,74.43,51.82,0.12,0.20,0.81,0.59,-0.98,0.40,680.56
324,170.63,130.72,-0.35,-0.73,-0.37,-0.78,-0.15,0.69,930.02
325,177.43,160.33,0.25,-0.35,0.66,0.02,0.54,-0.27,961.21
326,182.24,33.27,-0.18,-0.74,-0.69,-0.98,0.61,0.50,705.91
327,198.22,79.00,-0.16,-0.39,-0.51,0.45,0.53,0.94,560.51
328,168.04,58.72,0.08,-0.12,0.38,-0.61,0.51,0.77,568.62
329,197.80,111.57,-0.06,0.87,-0.45,-0.00,-0.55,-0.35,725.69
330,188.45,118.94,-0.26,0.71,-0.86,-0.41,0.89,-0.08,673.39
331,165.36,64.03,0.16,-0.90,0.84,0.34,0.64,-0.09,727.70
332,97.82,71.96,-0.72,-0.86,0.46,0.91,0.07,-0.74,798.59
333,169.03,9.05,0.40,-0.51,-0.16,-0.65,-0.76,-0.24,753.04
334,51.78,27.84,0.83,-0.02,0.98,-0.51,-0.33,-0.06,484.12
335,110.41,67.28,0.17,0.39,0.98,0.01,0.11,-0.04,697.36
336,153.25,77.86,0.73,-0.02,-0.22,-0.46,-0.18,-0.33,400.63
337,191.14,151.73,-0.93,0.87,0.09,0.35,0.18,0.59,812.76
338,148.26,10.22,0.66,-0.81,-0.30,-0.94,-0.16,-0.21,820.20
